"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,14338.8133926279,11135.2656254199,16033.2740933956,15989.0341795364,13834.0444228035,11135.2656254199,11606.6589180328,16033.2740933956,15835.2706728006,15996.169910849,15777.1119431696,15960.7651344854,15790.0966529203,13396.415755016,13094.8486211218,15359.8599250103,14967.9015072963,12212.3072010366,13399.7481948029,12985.5944778762,15318.9866867798,13359.8887467019,14558.8707817641,15773.6057110905,13366.9489432475,12867.1779686322,15359.307767757,14491.1809741499
2021,37948.2839856826,29511.0615538397,42444.0911910869,42326.4287029836,36587.8879788832,29511.0615538397,30844.5716984246,42444.0911910869,41789.299960439,42344.9981797799,41630.4898152517,42267.9815445634,41804.0195262762,35575.1600743478,34696.6459128405,40511.1741258914,39614.4606580697,32315.502366911,35617.964049212,34531.8681061903,40398.2686620126,35190.3895442786,38487.3444772968,41618.4113867739,35493.40821899,34229.0178808884,40508.3946178442,38368.2594089903
2022,46161.8746714215,35978.9010826569,51646.7684022687,51502.2585120756,44506.6867605894,35978.9010826569,37668.1117765038,51646.7684022687,50663.9518718134,51525.0006932669,50464.0750527215,51469.5069443423,50877.5391793306,43474.554669318,42228.0949894185,49060.1507907771,48180.226902051,39339.5168571554,43554.0766929123,42230.6425228761,48916.8075555923,42577.7486376761,46772.7813424766,50444.4716450845,43369.124396651,41844.6677540943,49054.787645439,46696.4141084458
2023,48158.3964588441,37607.8821797969,53890.7844669806,53740.1689490194,46459.9199371584,37607.8821797969,39419.3519670227,53890.7844669806,52661.9463924277,53765.1906551237,52449.9594662078,53663.4446152315,53094.1566186501,45608.2140424029,44014.8922722596,51006.8183789241,50351.257132486,41127.8696623995,45592.0821614404,44289.2081910209,50852.4036984159,44148.7847506655,48816.7817095298,52423.8281885679,45492.8387833935,43783.0925664786,50999.6528730892,48699.3818124089
2024,47753.3195396003,37372.0216254799,53436.1505380724,53287.6521126132,46064.9517700337,37372.0216254799,39237.209059999,53436.1505380724,52066.3992306366,53311.2381791126,51852.047952108,53200.9089844343,52620.5976840768,45434.388975341,43615.8121587641,50418.9734077913,50034.5128704383,40861.2098754694,45322.4618351432,44118.5576176833,50261.338395641,43551.4177191358,48414.11940918,51819.8607207304,45313.6277567847,43535.0636950881,50410.3518312499,48272.1150850009
2025,46467.9760655477,36463.3639355414,51983.0673553212,51840.1522088723,44820.7412500678,36463.3639355414,38343.3427977149,51983.0673553212,50557.6793590283,51863.0671240654,50347.5403726799,51802.473141636,51175.654798774,44348.0183832987,42410.5283336611,48930.9167138725,48759.2201368557,39800.9652859718,44209.8040023582,43102.8051896934,48773.5799901091,42188.0923379677,47078.4755409889,50309.9606126224,44224.3576014383,42486.6617018368,48920.9192971314,46958.0141671844
2026,44926.5114002372,35372.1530544908,50216.9191725888,50080.5199129991,43323.49049318,35372.1530544908,37246.5983999101,50216.9191725888,48826.6817621998,50102.8379164621,48620.3298160837,50120.6715066281,49478.7845728588,42935.0628082459,41010.3641232026,47200.6246432343,47143.7009858426,38523.170606039,42865.3225818662,41802.1851169891,47044.9038072372,40646.0280141162,45411.1955409606,48577.1872308389,42809.438364881,41231.1074535078,47189.4656284447,45384.0414931225
2027,43387.8966917175,34304.6479522328,48445.630277813,48316.251505895,41825.4372601288,34304.6479522328,36140.3852145814,48445.630277813,47119.0000608025,48338.2764468483,46916.4744850917,48429.8873333018,47809.0977564753,41480.1652203317,39648.7183655779,45518.7646523147,45496.3275294568,37276.0447905468,41476.3941182607,40472.579643151,45365.4240148412,39133.7587849523,43707.397299459,46868.0577487357,41351.9599428539,39965.2966271328,45507.164384483,43784.2758776695
2028,41877.5029747827,33259.9107144649,46749.2104221185,46574.4954584562,40355.7610708293,33259.9107144649,35063.664249957,46697.3863002424,45470.3774815905,46596.8817157186,45266.7708363167,46749.2104221185,46141.4100898656,40031.7003251507,38312.0639206098,43899.3409047015,43896.0717534307,36060.7290843563,40074.8772876916,39165.4469015725,43747.1197744935,37646.2457484561,42032.9593441393,45213.4001203198,39902.3715303626,38699.5704900405,43885.6175408955,42194.1913037888
2029,40408.3158373237,32208.2075907911,45038.2912005267,44885.0048181331,38934.8746132412,32208.2075907911,34001.6129844656,45000.64503008,43951.4581536334,44908.2964815405,43750.2751500318,45038.2912005267,44506.2911835372,38610.9482325518,36930.5696120291,42337.1680747761,42348.8299214724,34844.0719919478,38696.6497670795,37871.8515390558,42187.303900774,36209.4600770094,40407.396149239,43692.3789717857,38480.8185519566,37439.1248577572,42321.979800132,40644.3872795466
2030,38987.9178617416,31140.7517059003,43371.0338855399,43255.269712475,37568.3354191267,31140.7517059003,32977.5166486093,43363.838281747,42484.0625180413,43279.9026567452,42296.3469196445,43371.0338855399,43001.6267441925,37231.1526542705,35577.6107452525,40828.4516935137,40861.6246956951,33632.2229350037,37355.8079632336,36613.928996681,40682.6565751043,34832.7073028524,38844.2955519997,42234.3572636309,37100.9977748404,36203.9885663777,40812.6559755137,39146.8033575488
2031,37618.9409495651,30116.6001441895,41791.5210559769,41690.2592027149,36261.4055097172,30116.6001441895,31999.2744015636,41791.5210559769,41067.5508132369,41716.5707006852,40891.948093133,41765.0484893579,41519.3354215477,35899.251329631,34290.3758424841,39336.8054868922,39450.8952416514,32492.6331127478,36055.2486952197,35401.6592462139,39196.0913778551,33537.2319074279,37348.3435554539,40826.3235533093,35768.8727750475,35021.4171785094,39321.0926273263,37707.7679772362
2032,36321.3945015637,29145.6974388255,40332.9642426085,40237.4689129135,35021.0804101673,29145.6974388255,31063.2642594459,40332.9642426085,39709.5264530638,40265.7369640194,39544.957320033,40228.3197822355,40011.4495038195,34624.9348789648,33056.7715494377,37936.439714281,38116.0137050414,31421.5723579303,34809.9387122896,34240.0091470197,37800.9628476926,32414.4637922441,35921.3866334406,39476.1850908726,34494.3122392323,33893.9755529929,37920.7631787133,36346.6678518069
2033,35093.4442829243,28224.1272594485,38964.9198740919,38875.0135407298,33846.9224100836,28224.1272594485,30225.3994721,38964.9198740919,38415.0793851081,38905.4026795872,38260.7498452007,38762.0334281735,38567.4794322895,33404.831892708,31871.6228340116,36626.8945720621,36853.7017583668,30412.2494573617,33621.9226292865,33128.390563991,36497.6097796511,31330.2624310061,34564.8296678982,38189.4476307166,33274.5112034209,32817.5642999449,36611.6878518201,35083.4531740491
