"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,78885.6326043031,61496.9691671571,88312.0304851461,88052.8716657599,76064.22057295,61496.9691671571,64303.7372058488,88312.0304851461,87010.8082628281,88098.7936042573,86678.2312919564,87635.6453726923,86543.6920004005,73784.0795266775,72227.6087561066,84044.6009044329,82485.3935623244,67301.3050782454,73695.637457099,72060.464915521,83809.2668892221,73360.2314860094,80038.2157645018,86660.0374431312,73614.8565875788,71141.2964769197,84041.2802111663,79679.5404196445
2021,77111.725201524,60151.1424493213,86409.2934391002,86154.2896973292,74266.850662983,60151.1424493213,63023.0081357758,86409.2934391002,84836.6071176806,86196.8063908211,84495.451018922,85781.2730901456,84617.7421063818,72379.0236470385,70621.4939900375,81902.5702797075,80631.4140497617,65716.2275427813,72314.2852184165,70725.2078206165,81658.8302690554,71411.9166669093,78203.6906996492,84469.9722468487,72204.7324814551,69777.6596140037,81895.7211292585,77947.920274101
2022,75298.369513211,58822.296774914,84421.0816142824,84170.0781441023,72472.2616463841,58822.296774914,61723.1553413227,84421.0816142824,82625.796005307,84208.4548174769,82275.9274178152,83853.1104059997,82637.7979222659,70923.0117405958,68988.9713875562,79727.9686772123,78704.3444717792,64140.3584019692,70894.3230027811,69352.4059777547,79476.3509905225,69449.5466054894,76324.6047923851,82241.7529451036,70742.2388277956,68395.4745292011,79717.0899108072,76170.8354794511
2023,73329.5782929641,57386.7941804706,82237.030044748,81991.8413118281,70549.4834534419,57386.7941804706,60300.6336975381,82237.030044748,80281.5555208256,82026.0563196739,79924.7590104724,81730.410391131,80489.497126869,69273.7345750364,67211.6417605932,77419.4449671577,76607.4788305372,62454.0070229065,69296.0151126866,67793.5748939765,77161.2932172791,67394.7052139114,74270.5607042982,79881.1696050173,69086.512044957,66847.5246982575,77404.431068176,74219.3025523147
2024,71261.1671010482,55880.1821435452,79922.9076928133,79684.6677021565,68544.9467030932,55880.1821435452,58795.1837406747,79922.9076928133,77862.9279286348,79715.178915043,77501.4772824044,79501.8202069787,78228.0077614256,67489.8386229105,65339.7871657248,75036.8049271556,74402.9077726415,60703.5785105589,67566.4965574976,66102.5881974108,74773.6020360812,65282.2090659873,72101.5297106793,77447.8915945896,67295.2412032776,65183.1769591528,75017.8982000266,72148.3269257409
2025,69138.3143864162,54336.2873500164,77529.28052931,77298.9647887451,66498.9759825817,54336.2873500164,57239.0774164268,77529.28052931,75417.6610888153,77326.5419707976,75054.0878955524,77223.3940292183,75899.2296047427,65616.9355922741,63409.9519067855,72627.7261394599,72146.2256138625,58922.8542627484,65749.4873445401,64327.1796506332,72360.803580574,63145.6622632948,69864.6420736569,74990.0980341681,65415.3268572866,63444.612239316,72605.0868364598,70007.7666091386
2026,66994.9632361686,52778.279119025,75100.5573876461,74879.0033519167,64443.7220860728,52778.279119025,55662.7511548899,75100.5573876461,72980.9187169296,74904.5888874397,72618.2869161642,74874.8533514723,73543.447274984,63693.7512280992,61457.2353129507,70228.0125937484,69879.2229237317,57140.2131540619,63880.1492963868,62503.0420684344,69959.233124115,61017.0149531937,67597.1550827151,72543.6702317779,63485.4410757722,61667.0332067669,70202.392627243,67834.1057786775
2027,64859.8568214004,51226.9037140069,72671.8863446216,72460.0074017175,62405.3555726317,51226.9037140069,54089.8897411051,72671.8863446216,70578.6053490307,72484.6171161161,70219.248150958,72497.9160577401,71192.2452945966,61752.2723504856,59507.7051179321,67866.7644459535,67630.4293446817,55377.6063623579,61986.456840554,60663.1400939574,67598.3157466419,58917.5127646966,65329.271984914,70133.95689708,61536.7591252479,59876.4117659889,67839.3058858058,65653.8370661893
2028,62756.3430591981,49696.2974952662,70269.1999102297,70066.8746729205,60403.3933125734,49696.2974952662,52536.9063085543,70269.1999102297,68250.8749818415,70091.5280999668,67889.0897850437,70124.5895446866,68866.3363072924,59815.8247281843,57581.1928522075,65565.1811647524,65421.1761324895,53650.8169676828,60095.2055366854,58829.59653915,65296.5630951336,56862.7476161295,63087.4195218106,67793.2682561078,59594.5021742314,58094.5936384294,65534.4177536813,63490.9800849015
2029,60706.020858339,48199.4663598375,67912.8082686382,67720.9291175932,58449.0363807972,48199.4663598375,51014.1758520721,67912.8082686382,66055.8428295981,67746.5889638483,65696.4210736407,67779.4147387391,66583.6655539497,57900.1682237447,55689.7757944311,63337.0352697433,63266.4801697254,51969.7692634706,58222.5257244684,57017.1643582309,63069.8507975086,54864.220001078,60886.1829245019,65590.4103886737,57673.3074331698,56336.7265108371,63303.6953605573,61364.8600996203
