"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"1",2020,66.0143505951501,47.42199043448,92.0182094807899,60.068410276471,50.956984182229,53.277025871117,92.0182094807899,58.815978167905,74.40126442374,57.0559829959,48.336314843686,77.17996722972,72.66890416916,60.6397083837381,78.99781505229,50.962226862042,73.6186364239099,75.8630550453399,77.17512342841,72.6064038643201,78.4522771872601,60.103421354512,47.42199043448,56.38485495614,73.86712269793,75.7242260306,71.38212747636,52.380734040853
"2",2021,168.993781655547,121.292145793096,235.300144262515,153.758046708891,130.085133079148,136.397000280407,235.300144262515,150.164954138781,190.272260204196,145.019544268998,123.558510372489,197.860353855743,186.456249270164,154.9544038002,200.60290834052,130.0954947476,188.727771453491,193.252262548002,197.867286058302,186.373634401587,201.782756692484,153.830555904188,121.260237599288,144.820723605236,190.933247393926,194.903432800767,182.925777484664,133.641852117155
"3",2022,200.308716425836,145.279515494579,281.125309294691,181.344381599486,153.293567985683,161.416270631789,281.125309294691,178.032130323628,226.239214105059,171.208542407208,145.289146269533,235.780679947327,221.684630085752,183.0014788822,236.807349301778,153.307882218673,223.414504661436,227.005320216517,235.787601518451,221.617075780028,239.952761763734,181.408478846197,143.237686569893,172.025585385004,227.41153739659,231.965143440202,216.951339946701,158.410292068371
"4",2023,206.967384196845,149.799052518486,290.879892348353,186.72630855926,158.335544736301,166.550876159406,290.879892348353,183.019302016841,234.238270663336,175.353650999101,149.799052518486,244.694659655682,230.290139696507,188.520231070251,242.385866511629,158.342872660965,230.434350200831,233.137970059727,244.695900791305,230.239161483813,249.026718200397,186.774554209423,147.553646088796,178.6261250943,237.476670190387,240.574053797486,223.364733447842,163.144053760684
"5",2024,207.436439834521,149.728827371471,291.640228726667,186.413188787372,158.852299886434,166.682524508652,291.640228726667,182.446364627359,235.36591795149,174.451638428911,149.728827371471,246.117581035813,232.253818093173,188.348603482653,241.149612941653,158.859504480668,230.401980006555,232.289372370841,246.130275347793,232.212293392037,250.573140759218,186.436639587396,147.586457599488,179.921957460151,240.13370746352,241.7813755771,223.0226717173,163.111014259373
"6",2025,206.681288997231,148.786128526703,290.765076495631,185.111539065252,158.613773671161,165.826189364975,290.765076495631,181.082302434369,235.194057335186,172.988707638202,148.786128526703,245.702117888108,232.766920648134,187.186989656513,238.861385503661,158.606797115828,228.829461298432,229.945242941074,245.727416390494,232.736840661959,250.196476802392,185.133373451391,147.04473940893,180.190417861836,240.832938602489,241.21621729835,221.437333237199,162.249781632497
"7",2026,206.019570942316,148.02215132082,289.84527238662,184.131772485533,158.583266216529,165.224570991432,289.84527238662,179.88339722391,234.931316226842,171.81319121295,148.02215132082,245.161489075973,233.415718417188,186.198499291213,236.717080600838,158.572819159434,227.311589385759,227.610233285827,245.16403250187,233.393804814547,249.60084695971,184.14809085079,146.957611637003,180.508111490269,241.263605868508,240.548633010532,219.791573244268,161.690595899552
"8",2027,205.807690986482,147.662142017658,289.309035771847,183.765321961114,158.999051733348,165.169245862766,289.309035771847,179.149470536472,234.951025077174,171.195130971813,147.662142017658,244.96293914013,234.632293233,185.716158912868,235.094626760707,158.981798343037,226.332550599909,225.66526476719,244.999606596324,234.605906100999,249.233632339611,183.777145379347,147.472336819128,181.27389097554,241.779735768332,240.35029779393,218.463839747316,161.649827452508
"9",2028,206.097137098513,147.794886899522,289.168295889755,184.045506898008,159.756275744202,165.692792751813,289.168295889755,178.868693466898,235.334606947361,171.15285074079,147.794886899522,245.288588906531,236.439259080855,185.854218984532,234.08176139016,159.732926376637,225.987733533841,224.217474539713,245.30787746622,236.424468306975,249.303655385091,184.052582981254,148.498147625432,182.529059587748,242.534952569339,240.703909959929,217.546783420886,162.111118009306
"10",2029,206.82721143094,148.347970665645,289.491414316929,184.967370512681,160.811436570633,166.649175003044,289.491414316929,179.006891682328,235.975265827522,171.618804643291,148.347970665645,245.999230103046,238.744866770794,186.477635202826,233.639511989367,160.77460146132,226.229668936321,223.253959174946,246.041647707483,238.733417735364,249.781829874183,184.982108432286,149.964795291159,184.203854480793,243.49721547598,241.506346524045,216.965017137606,163.016250253911
