"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,67110.4118498194,53678.9377741432,83117.1290099127,60124.5497709522,53805.3123427322,63487.7304868037,83117.1290099127,62410.2981769554,75550.523649103,56762.5804765308,56813.640142099,79219.5874666022,73197.0143871149,64790.0773536339,67462.0172527982,53678.9377741432,69847.5855981717,65148.436836564,79272.5542595601,73365.3745473884,76226.4590843022,59765.5073089022,55174.1291034156,64114.5873175543,75108.7313500261,75069.8943701275,73406.3326137736,60841.3055663174
2022,132015.780612776,105384.644983443,163847.696835854,118209.228157875,105641.062086368,125101.496821828,163847.696835854,123292.01488578,148896.68871987,111806.131566399,111420.599599647,156306.411729803,144338.990496892,127055.030239893,132084.59714672,105384.644983443,136812.196366428,126812.017066709,156406.514594135,144676.619437458,149676.443472746,117481.361152106,108919.779138815,126490.880463008,147552.164412931,147630.528446644,144220.371356914,120331.046141122
2023,193227.42216807,154054.975527792,240529.426142161,172607.844151874,154434.639311189,182997.711688629,240529.426142161,181282.912367475,218804.082149571,163931.47642468,162133.07474823,229629.574171739,211736.496995107,185266.366111489,192638.998616245,154054.975527792,199532.640615599,184006.929003859,229773.693224998,212245.707447864,218729.847055522,171532.858037307,159648.233292939,185396.023165182,215784.376634961,216010.764618419,210972.668748328,177004.233950583
2024,248593.445297551,197915.913578243,310867.408607185,221489.743292124,198401.146896943,235098.601416917,310867.408607185,234531.268071301,282877.446165119,211496.299995027,207194.568980442,296592.714640075,272761.535894575,237289.156617875,247280.576274328,197915.913578243,256010.063643293,234789.85785458,296826.962292108,273448.232874883,280699.779377015,220104.653240539,205561.518929194,238343.294229694,277038.342425584,277796.402529747,271481.245051116,228939.399560874
2025,296729.550992572,236052.850417932,372311.210577138,264134.68763425,236635.838544616,280451.273376359,372311.210577138,281540.188893965,338603.083928097,253158.039913285,246124.691191927,354963.425300607,325828.5947307,282128.954800906,294164.820076829,236052.850417932,305084.9196373,278047.212685597,355270.983595013,326657.208503071,334061.193260453,262473.834287458,245780.529090794,284293.088181454,330165.136734491,331543.280503738,324146.694180868,274617.034767449
2026,337924.737033826,268809.963741204,424921.856154202,300870.139752785,269471.374060553,319366.491825447,424921.856154202,322057.43468413,386341.748449123,288915.397657611,279416.276037897,405030.676751015,371388.490654775,320191.140766957,333527.682808257,268809.963741204,347093.491308974,314188.523078598,405407.485535556,372337.343279586,379322.639605964,298971.486025325,280500.212508635,323672.112746483,375618.020074351,377549.119970607,369050.160994486,314099.157373132
2027,373138.292416368,296988.225444872,469820.602675711,332469.353728945,297713.831186987,352804.860552072,469820.602675711,356821.518584311,427143.673689941,319560.278952183,307899.276769314,447952.884998842,410535.055094852,352494.399135508,366490.483732629,296988.225444872,382919.187379647,344262.625745334,448407.060035831,411575.360281692,417685.852814126,330368.641600273,310437.751024386,357489.995254069,414413.079557078,416799.895812026,407204.786041724,348198.630316845
2028,403376.487759213,321380.78446459,508176.051258109,359785.666522336,322157.601260018,381677.341222106,508176.051258109,386728.880798671,462110.000252165,345980.945757076,332413.050251822,484875.14387423,444348.346085329,380039.668687895,394119.854111549,321380.78446459,413644.013387029,369356.199909426,485406.96331014,445456.964764561,450373.305256198,357515.45964119,336412.270826803,386782.696970529,447665.616439326,450527.005988236,439676.718377916,377801.644563085
2029,429535.812925284,342728.735620708,541097.958395797,383580.872410189,343545.287241039,406886.89721022,541097.958395797,412582.444923379,492222.816899448,368910.710289857,353710.929032292,516860.95756876,473805.661147031,403737.257785611,417359.922342113,342728.735620708,440185.902322138,390420.980295314,517439.749174426,474958.312292848,478423.207295366,381176.024059257,359131.142851772,412402.204727298,476415.830331763,479719.053669204,467430.70734152,403661.757904753
2030,452365.785460461,361686.939444152,569542.801758283,404485.808633802,362533.060402594,429139.283867425,569542.801758283,435080.664013849,518326.64136181,388965.214166554,372410.46776977,544785.097902607,499671.513570683,424350.84619112,437025.119292985,361686.939444152,463323.453782452,408233.319891758,545421.188502349,500851.375403794,502669.630680218,401978.65265292,379204.391001363,435048.625763045,501544.859568478,505171.067473506,491287.922504401,426406.690911599
