"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,6535443.48888544,5229786.0347567,7444333.2824786,6371718.07309896,6485442.02142577,7180183.14884787,6157306.1582328,7048903.61945664,6763474.03205897,6500765.45306593,7147714.73555607,6827172.79480993,6395499.0398738,6342206.07121858,5350745.84934841,6482049.94677075,6135963.88745424,5229786.0347567,6827754.13332204,6397955.1652552,6192447.62570417,6363278.11988863,7256637.51020923,6949374.15333568,6556185.31096636,6336445.19708871,6642745.85791202,7444333.2824786
2021,13016494.2112932,10408845.1094629,14831345.1647477,12696713.7583347,12916048.4018967,14299722.7928225,12261654.9195304,14042064.1739741,13470627.4196364,12954548.0215922,14239201.3983002,13596144.238683,12741317.4461195,12624737.9808639,10654655.7963057,12909212.9000151,12217454.5346043,10408845.1094629,13597427.7481833,12746353.399707,12328743.1967581,12679639.3451398,14460027.1450727,13839927.0890067,13054177.2491296,12615035.7480958,13226730.3043487,14831345.1647477
2022,19456813.4331473,15544647.4628537,22180340.2869768,18990656.0821225,19307569.3269107,21375422.9287901,18321874.0173697,20996852.4550518,20134160.624937,19378371.5296833,21293089.1906123,20318954.8160736,19050106.668234,18859834.551503,15920252.2929979,19297237.3929673,18255211.905745,15544647.4628537,20321080.8108534,19057845.5608684,18418586.9477783,18964740.9591824,21630431.1420867,20687638.2608484,19505307.7067504,18846142.9707241,19763979.9367625,22180340.2869768
2023,25855247.0194073,20636908.9556249,29489652.3323757,25252089.1904179,25658823.6033927,28405583.9310386,24337251.1955252,27912130.454047,26752991.667122,25771115.5509034,28307422.1621896,26994434.6760983,25320758.8536105,25046605.3327378,21147141.3505936,25644952.7293102,24248285.1653732,20636908.9556249,26997545.3153772,25331319.7078458,24461170.1358656,25217159.4572532,28766031.2374241,27491233.3940318,25908387.8747608,25028839.5346585,26253341.6776048,29489652.3323757
2024,32208899.1917991,25683649.2577191,36756102.0367649,31477990.6612449,31967074.3814768,35386847.9902046,30305379.9392349,34785309.1606743,33324220.4827694,32130260.4007273,35278695.2854562,33619489.1349753,31550077.5424092,31182360.8301301,26333403.5449776,31949640.7811273,30194085.2963406,25683649.2577191,33623722.7933229,31563581.3307908,30453499.5994042,31433914.4825706,35863491.9518578,34247359.9317433,32259978.639258,31160316.9957571,32692027.3440394,36756102.0367649
2025,38513599.1875959,30681762.1142096,43975146.843427,37664611.1487449,38228636.3533117,42314980.4639014,36221579.6481137,41612437.7564679,39842669.6555946,38451935.4660399,42202920.162654,40189052.9760951,37733461.1540415,37263480.8879922,31475303.0041636,38207627.3733125,36088944.0779108,30681762.1142096,40194541.2911032,37749991.6321365,36391182.1087984,37611291.9323177,42918610.5603308,40951733.6695756,38555691.2058854,37236510.7593626,39075877.4444071,43975146.843427
2026,44765354.1685131,35628332.4329366,51142253.1138076,43808335.3078227,44439967.0130359,49185974.5697043,42081240.8967653,48389223.7151277,46303553.0281477,44732075.6320876,49076380.5023431,46698403.4894915,43866665.8158856,43286572.3139402,36569164.3199057,44415381.7138636,41929380.3205067,35628332.4329366,46705269.2827537,43886276.6371334,42270223.2270307,43745712.3342767,49927232.6958454,47600391.5863736,44791549.1433325,43253580.6522431,45400714.4684677,51142253.1138076
2027,50960878.3800978,40521102.9644861,58253524.1759425,49906005.712132,50598068.9794281,55996556.1738749,47880716.2522693,55111894.6779467,52702984.8973611,50967110.3474692,55895882.2946238,53143817.1155681,49946265.6561195,49248965.2883215,41612108.0720861,50569918.6816635,47712480.4302921,40521102.9644861,53152173.5616615,49968986.3967132,48087570.8872465,49834049.8350813,56885658.0131039,54190118.0292269,50964379.7150263,49208444.2254326,51663177.1193675,58253524.1759425
2028,57097547.6563832,45358444.3481154,65305661.315281,55954922.6109938,56700419.7084626,62744041.0320022,53617223.2994139,61777285.5403533,59037920.1430853,57153999.5107391,62658689.2395974,59522426.425834,55969547.1015296,55148616.9945009,46601947.7134555,56668726.1781936,53436046.1410816,45358444.3481154,59532376.726577,55995387.704553,53841012.9680652,55873632.1291499,63790668.5377938,60718356.5592684,57071786.5915892,55098874.3468545,57860678.5430899,65305661.315281
2029,63173231.2615153,50139213.5333901,72295796.1059727,61952705.3544909,62744860.7065878,69426202.5220858,59288663.9927922,68382703.9065144,65305946.7627581,63290064.9596584,69362390.5670454,65832035.842697,61934334.135718,60983969.2658735,51537023.7461758,62709654.5162818,59098388.0472616,50139213.5333901,65843672.9893784,61963285.6394857,59528939.6122979,61862107.2517606,70639373.3886425,67183006.3845022,63111971.1883857,60923239.6718806,63991231.4462449,72295796.1059727
