"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,45346153.0081074,37197965.3847158,49840840.9671168,43548690.567418,43320131.7209354,48322355.6353512,45439313.1995354,47968836.7883826,48033693.0853515,44002140.4242306,47314379.594585,48755938.7289546,45403587.3004424,43546565.6858878,38395726.1606227,43295813.6499915,43342380.2381993,37197965.3847158,48760898.1110813,45423577.5149024,44502156.0261509,43487215.8509185,47982147.4646372,47237127.4383011,46555381.9439492,45223006.7806206,46753954.9404026,49840840.9671168
2021,74948433.2420651,64717951.4025974,84891134.0994996,69710666.7772284,66471871.6613065,75179513.6899369,83792012.2718801,76205132.581103,83141815.3499484,69383276.781215,71183788.8871398,84876116.832094,77964323.4123902,70646281.1500564,67866986.7590705,66426592.1108303,73838235.2335725,64717951.4025974,84891134.0994996,78018455.8974673,78619753.1688671,69588581.8314723,71762956.3545181,74908494.7675319,80086096.4708236,78419162.6095241,79451776.3319192,76559854.6196346
2022,116470544.404434,98669294.9544059,138036002.410492,106239141.337494,98747505.3919823,112579506.408782,138036002.410492,115700256.853356,132657594.895044,104897427.310007,104299944.788,135621566.118496,123748944.301914,108641638.11966,109671526.833634,98669294.9544059,116688887.356213,103644832.296124,135649342.49303,123856056.340699,126741065.824616,106022666.991333,104691904.568887,113482481.49786,127075429.423311,125170242.01876,125515879.762475,113714471.814284
2023,162102931.090795,133862649.258591,198408931.244188,146298119.942053,133981557.314022,153400576.72535,198408931.244188,159279970.658072,187616195.182347,144128235.180668,140216584.995531,191407183.944267,174040509.005333,150303258.937556,156217351.633559,133862649.258591,163721075.835521,146525467.346925,191445749.247855,174210854.88282,179777928.644475,145967600.71767,140533791.268958,155537218.409728,178301542.350598,176580052.315841,176495948.689591,154314923.538353
2024,207667435.719482,168850949.068963,259290944.454596,186391946.766007,169013552.534015,193961141.31888,259290944.454596,203094802.24528,242962359.353915,183569644.27506,175744952.091181,247014462.349225,224084737.275242,191801595.36551,203070135.995474,168850949.068963,210608050.848802,189272548.479321,247077444.256335,224321379.290792,232858829.899836,185938371.278358,176065488.191002,197300937.863506,229070713.266919,227899320.448228,227713439.697205,194708146.373388
2025,286576919.99475,237367597.244344,351010420.969179,259589273.885461,237594264.530146,271520524.400632,351010420.969179,283652898.516201,332839516.32706,257134227.958416,248412705.711409,336905738.539743,306278559.269837,265460487.260956,276794253.732846,237367597.244344,288346857.679904,257879481.386269,336994803.284813,306595671.685481,316881917.803348,258967104.442606,249535782.915344,274708099.548547,312517260.030271,310934920.068497,312653199.830073,273847432.847363
2026,327281313.132845,268570318.359465,406093906.303874,295768467.992812,268837790.074728,307646953.832646,406093906.303874,323480930.47332,383040074.341303,293150624.449775,279915218.033368,386472184.918241,350361044.953156,302325540.814137,318839996.464898,268570318.359465,330021732.871172,295552489.02103,386575811.427913,350741957.444069,364293238.691033,295028352.337068,281147292.493717,311770931.440124,357141153.96224,356575910.494962,358700438.67344,309980468.452643
2027,364479617.775769,296994120.831158,456971968.605146,328941782.656308,297300834.772062,340510199.559764,456971968.605146,360119471.088547,429340034.587689,326358627.505422,308397791.453319,431886525.012081,390369209.562353,335900684.059459,357399204.713984,296994120.831158,368154056.43875,329792505.107978,432022549.374022,390808742.269333,407759916.460505,328091027.312158,309770737.661383,345406008.11682,397617987.887453,398287018.08891,400913462.374117,342875978.895515
2028,398179789.261548,322652651.218995,503667759.102148,359082730.734684,322993879.37384,370071157.283802,503667759.102148,393497216.91504,471707786.322215,356685442.139391,333863178.931089,473185930.769335,426379988.282255,366158365.83676,392467503.34277,322652651.218995,402787247.615786,360685763.426551,473356010.282332,426870523.054034,447361656.81769,358129937.048353,335385276.798985,375609830.870414,434042766.871544,436091410.385056,439255771.565643,372504946.549993
2029,428597755.281458,345726605.057351,546512872.918781,386341150.79248,346099342.500682,396496849.29682,546512872.918781,423739752.933116,510360998.853805,384229043.454336,356454465.432708,510653902.509183,458689510.914475,393272736.888529,424249398.897621,345726605.057351,434177296.148088,388503517.06586,510841351.540988,459220455.201298,483389186.058742,385296734.196459,358143500.28156,402561090.409523,466769392.501799,470265959.51775,473931486.385516,399017282.278985
2030,488964864.119253,399492008.020568,616237879.048706,443623600.381395,399899125.322911,456468239.106781,616237879.048706,487036184.439688,579445207.069081,442696746.523988,413112840.821635,578674795.437977,519863733.55039,449117899.149936,479461894.962307,399492008.020568,493199479.717517,439253460.843358,578898125.589096,520439489.872213,546773546.368411,442454488.860106,415855939.663486,461698539.711959,528787692.753605,532456286.437204,538336427.226418,460837972.102595
2031,514245983.971062,418683134.703128,653122496.352343,466377730.198336,419115152.904597,478005666.743209,653122496.352343,512214406.079018,612229606.426769,465861208.831779,431281936.246458,610129021.20633,546458994.363977,471263056.737201,505845008.831625,418683134.703128,519517105.295803,462262654.89186,610370118.912097,547061444.220056,577131576.327276,465131389.079554,434298997.718123,483523910.409297,555867822.021945,560785720.496773,567131407.710203,482480032.568802
2032,537233748.410831,436056042.391561,687499972.462868,487047862.340789,436509629.873125,497275434.074667,687499972.462868,534999801.73947,642522680.46347,486934479.152273,447344280.54671,638939308.857953,570639708.995455,491198151.468955,529920214.343648,436056042.391561,543599740.333216,483210817.800107,639196200.334173,571264625.661975,604986185.511087,485731180.337331,450680624.259226,502987586.604639,580575226.574039,586571930.476203,593320839.377581,501831186.290249
2033,558255932.563156,451847317.228894,719818269.022191,505914888.143187,452317020.208114,514591633.436467,719818269.022191,555660549.454304,670703001.601667,506170169.45868,461558739.795708,665506003.925339,592822852.93828,509257734.147417,551982285.085965,451847317.228894,565811581.425863,502434004.350969,665765513.401855,593467185.829591,630717118.611841,504534807.83951,465277369.16964,520395747.040184,603217408.738894,610171859.250299,617280939.451003,519174314.523043
2034,577610883.612027,466260281.34605,750489774.267802,523243981.929797,466751792.699494,530223265.462155,750489774.267802,574471433.110331,697038108.774445,523826292.815756,474183720.962699,690207700.293666,613386506.738891,525742747.856534,572334098.048728,466260281.34605,586510128.502545,520134892.337216,690493838.035687,614048080.669772,654590892.584226,521807009.597247,478345472.370623,536038775.642409,624139589.387883,631916701.910882,639308920.225254,534778084.730587
2035,626051238.678871,510225093.185006,807425443.108797,569802629.074772,510738823.766326,578255330.425851,807425443.108797,625203656.926342,753000198.526958,571486279.064197,519825104.014511,744598147.634684,662401497.562043,570091510.803096,615598910.219841,510225093.185006,634076299.727613,560121849.994147,744914286.467373,663089254.949839,704886297.677116,568277892.274431,525355227.403385,582829913.302286,673576851.012594,680848504.659528,690129406.630917,584522558.560133
2036,643232775.252143,522877042.782475,835858881.295457,585211953.196807,523397724.939779,591700891.058847,835858881.295457,641506506.345646,776949356.184022,587132389.538537,530463055.92415,766799852.385777,681067998.299551,584545873.143161,633612588.046718,522877042.782475,652757313.230748,575744799.393364,767135402.498758,681770609.525022,726145923.580542,583640825.638885,536608091.13349,596189103.477655,692291393.06432,700115747.006531,709456349.63651,597839709.976818
2037,659402157.555129,534615066.54473,863353370.422687,599698185.533187,535146327.462045,604104499.215753,863353370.422687,656593387.703966,799745029.748495,601776738.872059,540084946.226292,787844170.886252,698966286.809792,598040963.324107,650632740.020422,534615066.54473,670531320.343784,590400634.904607,788195437.006047,699683102.873634,746263642.719174,598084568.855422,546927104.895576,608481155.299199,710029042.957868,718293551.759653,727571616.287194,609991048.206282
2038,674717468.520986,545580036.013798,890128062.599866,613403050.998347,546117740.631325,615635674.50396,890128062.599866,670606176.725483,821558500.808436,615543559.403017,548828513.400928,807928242.670458,716284104.821704,610756892.837968,666779613.113685,545580036.013798,687566701.095037,604176101.44948,808292483.141505,717014659.046474,765436580.655442,611749744.75581,556452480.296642,619841133.751358,726984361.01693,735538570.664853,744625299.919392,621108428.702744
2039,689316405.627289,555869134.841219,916360728.757472,626478413.868366,556413308.88085,626424201.601744,916360728.757472,683664411.361323,842566007.985762,628543760.514654,556826919.808109,827195588.743369,733174072.112539,622820429.030723,682210896.027037,555869134.841219,703992907.47889,617196849.050132,827570336.108339,733903892.818114,783840018.633444,624782891.378963,565298998.535234,630414986.547928,743323728.773902,751990504.887653,760735201.066669,631311951.869801
2040,731387606.712112,593917144.388515,967380810.960862,667291716.24677,594480405.180717,667802120.970846,967380810.960862,726893140.614591,891456758.108176,669942113.835773,596086006.595117,874425379.406018,777153812.151212,661105763.839526,719333420.808554,593917144.388515,745738133.362546,651156377.734818,874815904.608273,777910611.607347,827216139.202312,665527791.171144,606257666.827235,670421884.45903,786581315.005077,794088247.040241,803998400.274673,673709103.403434
2041,745216286.08798,603360590.143159,993044391.337887,679796368.270629,604052530.301059,677787472.561896,993044391.337887,738759852.393204,911571959.889977,682090182.147136,603360590.143159,892824910.656606,793862355.325056,672417846.178238,733862008.888245,603475942.893314,761542568.986896,663201311.854209,893223075.601733,794635991.23011,844640020.055416,677969583.900267,614404462.472913,680151337.28045,802216497.369705,809738171.92176,818913417.050402,682864303.489234
