"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,377886800.395572,307570376.484139,454394005.074973,341807794.900283,307968185.821503,360806096.880632,454394005.074973,366106819.086228,415146212.408343,325149456.0671,322772518.83257,447489529.902827,420547906.97593,356956968.691033,359354790.247575,307570376.484139,391637574.877171,342760794.499182,447649514.126875,421035385.335383,409071362.319953,340734678.808961,329046066.135525,364671955.167343,421014013.748067,422816588.956398,405221168.464487,365440246.076825
2021,363674741.67091,296103234.692126,437510525.673751,328817191.56764,296493708.813297,347633269.484967,437510525.673751,352767379.187612,400178410.694108,313014927.824613,310254568.079423,431403232.416264,405065069.820206,343123888.497299,344344812.295426,296103234.692126,376430477.681329,327825688.996157,431573650.491301,405545113.394565,393197163.499896,327760550.998875,317221428.527489,351464097.103944,405251408.502733,406735570.348357,389785359.602841,352367813.578529
2022,350651663.080791,286229961.739789,421196545.628951,317296779.025553,286611296.870019,335840934.28163,421196545.628951,340710688.941379,386204729.775203,302261829.963878,299476169.541722,416146297.650734,390989003.335383,330302087.459526,330012454.865097,286229961.739789,362057756.010087,313451917.025589,416331025.245063,391459331.566508,378301615.969417,316260250.581055,307108446.999017,339880247.585888,390426151.281442,391563744.66464,375138232.181731,341034078.830469
2023,337415233.388361,276189177.946651,404665109.898498,305723279.823494,276559432.27399,323881246.255686,404665109.898498,328385212.111246,371986206.411097,291463497.865097,288429718.280759,400400849.501076,376583897.952768,317447448.569925,315705426.731682,276189177.946651,347529028.169641,299210509.617161,400599810.294412,377041611.755743,363084420.094099,304712529.892923,296965075.642326,327889216.678617,375382180.068197,376275342.345107,360097819.757636,329172786.771192
2024,324188298.368466,266173766.645364,387935540.746964,294126997.392453,266531515.675884,311913398.356143,387935540.746964,315889418.175854,357553689.862341,280538510.445297,277380129.166994,384827360.358014,362224934.313001,304683486.850004,301485493.913442,266173766.645364,333382863.014128,285304580.801876,385034298.4424,362667851.453226,347861901.035841,293146848.950267,286735722.825413,315800386.209006,360383324.583156,360841695.276196,345185770.535101,317097974.183289
2025,311092937.426764,256347077.330706,371353609.943354,282760698.731789,256690932.921238,299975991.033799,371353609.943354,303326505.781775,343177342.996628,269762223.514815,266502891.590669,369151598.27191,348148353.81752,292097599.659038,287605747.81986,256347077.330706,319351914.999317,271735001.949503,369365480.700134,348573691.773636,332876374.462173,281814291.551199,276572566.956512,303823101.728601,345455353.355666,345615018.788992,330215537.556047,305024528.434211
2026,298323612.534445,246800473.752997,355141109.841184,271737870.635096,247131012.299225,288303759.329194,355141109.841184,290925954.317049,329072213.344225,259250916.775166,255904543.309114,353772544.421749,334511759.158736,279887894.98629,274200987.708991,246800473.752997,305749409.634811,258690138.923254,353992402.80874,334917594.914522,318282555.49798,270827283.694028,266643604.947141,292095715.55694,330856350.477471,330760051.14862,315525679.633251,293108486.245344
2027,285973451.934687,237594233.0793,339436484.655898,261130707.100633,237911563.93555,276992500.343474,339436484.655898,278791210.490909,315361704.151366,249074121.906907,245651687.171217,338827164.783987,321413586.454843,268134110.403038,261346454.469869,237594233.0793,292657258.152328,246228171.386928,339048262.390332,321798794.256367,304180096.176364,260257100.823179,257024364.436202,280708064.014132,316693542.163879,316385720.963129,301230635.654182,281458759.003169
2028,274097492.603397,228762826.776017,324618504.111266,250975014.376835,229067148.739901,266099891.370504,324326400.903539,266993257.210796,302123736.665752,239273387.618191,235781886.652328,324398464.627102,308906784.313636,256881094.57281,249084765.050644,228762826.776017,280124141.366857,234372926.274866,324618504.111266,309271028.671771,290624408.592443,250138881.157749,247760519.547008,269708529.530079,303033547.166804,302554522.631956,287409035.150954,270146612.005111
2029,262721762.672399,220317054.956087,310754557.814273,241281299.173507,220608650.509372,255648791.169457,309851708.577363,255579009.141293,289401842.54148,229868118.372108,226308923.966346,310532879.529623,297012117.977889,246146078.211538,237432241.175842,220317054.956087,268172735.653368,223126682.456213,310754557.814273,297355975.1765,277641329.07538,240482591.969486,238872277.865615,259121893.759799,289904347.298967,289301282.767667,274106509.743007,259215167.927789
