"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,46685872.455006,38287249.366125,51135190.4859708,44766275.8451409,44394326.2758241,49597496.6678093,47129551.376936,49292122.4445803,49596852.5956385,45193629.5522894,48404700.1107287,50380341.2347218,46927093.7753171,44764381.3904813,39620259.6846583,44369677.4969884,44659547.1089362,38287249.366125,50385283.6756977,46947133.487982,45971947.5029474,44704092.9311029,49154688.289587,48573627.323181,48028953.8351318,46694368.9840399,48168019.9333349,51135190.4859708
2021,76607443.2173794,60848151.9765178,95594903.3525952,68651265.396735,60919854.7791613,71489468.4039285,95594903.3525952,73516624.648619,87162598.1251499,65420215.6642469,63608067.2435067,92247697.3330808,85079977.4822393,71308286.7173918,73975595.6363479,60848151.9765178,79309723.8443149,69880455.0886801,92277066.46811,85168680.8248791,85556284.1685218,68454215.738549,64093281.5666767,73042163.6430147,86369002.0831497,86120029.6052367,83390557.06098,71701913.5828516
2022,102490412.913335,81451394.4077684,127918377.835411,91829059.8064583,81567972.0346255,95715648.0503895,127918377.835411,98021716.9499391,116690689.535976,87385042.8244897,85263775.4602513,123071182.762232,113406049.334418,95812783.5418604,99531799.7416436,81451394.4077684,106163307.896062,94262495.8889903,123120831.012163,113552527.906828,114774326.474815,91505609.8759916,85472740.6769314,97578688.6495751,115613795.197933,115318597.007233,111772055.065253,95459854.8961397
2023,111088517.488909,88249224.6456221,138674595.70342,99240472.8637103,88401206.8228753,103733395.415999,138674595.70342,105914080.77188,126612529.228331,94408050.3855398,92460362.919678,133364840.224224,122486217.277614,104262844.301774,108487555.551557,88249224.6456221,115390387.081185,103123956.150093,133432731.55323,122682041.121065,124809560.685453,98815421.7085504,92110803.5915506,105566365.669156,125406433.595268,124889064.494948,121733867.223522,102956928.236491
2024,113300286.182522,89987119.8364563,141978025.329754,100959300.00616,90168288.9824906,105557188.358292,141978025.329754,107864504.615712,129662362.116751,96283724.1264638,94142475.9897678,135663708.71446,124547712.054125,106626565.596034,111593683.883975,89987119.8364563,117588765.260495,106012584.920832,135754792.799511,124791726.234557,127776809.470169,100446902.171902,93309420.8882446,107437773.871273,127729868.38754,127435738.008256,124543422.836441,104644690.103381
2025,149269073.587443,125562753.764514,176478160.004702,135949072.207465,125790625.61497,144810645.416541,176478160.004702,146966379.373259,167474673.539875,132485667.334783,133207118.159217,172949056.01235,159393469.726411,141529668.350719,141858589.081942,125562753.764514,151223498.187473,135231938.752181,173070262.907381,159697931.957119,161925057.082083,135305178.630636,132937520.312546,145307531.636286,163378658.649811,162099392.998268,161564926.957123,145529063.028413
2026,110569691.345712,87570664.2970936,140118752.085001,97995513.9047779,87798120.6011784,102453952.008837,140118752.085001,105733113.016687,127809547.563157,94350142.291216,90933708.2304857,131971755.39239,120661155.698956,104410477.144745,110665008.915033,87570664.2970936,114764870.468749,104729898.481515,132106413.887155,120982079.597989,125136289.50848,97340989.6052709,89883435.3581029,104050136.93225,124048326.329845,124355358.49919,122764313.787784,101608260.036915
2027,107218573.630615,84803297.2694752,136749252.262178,94849217.2583205,85047058.168171,99049637.0730128,136749252.262178,102906655.547781,124584670.195653,91783274.0049516,87623496.2509003,127745660.096094,116589595.383888,101343902.317565,108038738.955667,84803297.2694752,111306997.466856,102001464.194849,127903320.278571,116938126.683028,121432342.67973,94140159.8958645,86638772.7829505,100448776.027208,119920938.609872,120585454.640907,119658689.076873,98374843.6450182
2028,103005704.470177,81376951.9421124,132259309.322201,90986581.9287305,81632893.9530262,94868768.6613019,132259309.322201,99247910.7215301,120308393.923551,88487162.493222,83631644.4252327,122504801.008252,111627938.891389,97426289.1852922,104412175.589196,81376951.9421124,106963487.05299,98349628.2703456,122684743.074023,111997434.471418,116708835.488721,90233282.3586358,82750925.4153698,96056726.1996156,114826747.080021,115852648.317512,115541286.987319,94406044.9934166
2029,98158719.0461651,77474484.1529736,126903823.672963,86595495.4699417,77738937.567161,90133469.413988,126903823.672963,94940552.6090024,115218066.352042,84630927.1565498,79168595.2505439,116532099.78777,106029207.242083,92880130.3454852,100017561.221228,77474484.1529736,101976531.679668,94014262.2433394,116728519.275431,106412618.064944,111245447.548053,85808601.931707,78394271.7394193,91105185.3852027,109051358.097205,110422234.88501,110648100.584458,89897494.4779583
2030,126957499.721749,107227196.049486,152601797.718566,115532240.340048,107517408.89374,122596250.826844,152601797.718566,127270806.723502,144577843.282749,114875106.084856,112125884.927548,145389831.620506,133401489.21038,120678612.360599,122716274.269049,107227196.049486,128353054.382977,116020455.851873,145613512.973192,133811700.113199,137019371.362889,114666931.347421,112289182.890979,122035793.071528,136628450.13043,137098380.416877,139559993.570468,124329924.624029
