"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,60.7546199743095,47.900532323962,76.0771862830512,56.2922992498262,50.206820850817,52.9391388510111,76.0771862830512,54.6639977768856,64.0550504809311,52.761174346967,47.900532323962,67.9912653848676,68.0954273799442,58.8396546782847,69.5029140825735,50.1703778588684,66.2081001621473,67.8641959959396,68.0086022006537,68.1448335523955,68.5823666262301,56.1958854065307,48.0569850775596,55.1853504790688,66.6900466624461,69.082944943963,63.5724978801317,51.7778508226813
2021,123.151314466694,95.5723541727658,156.196268304476,113.509581473857,100.570272785949,106.417473883062,156.196268304476,110.138719133011,130.551525995249,106.035464587169,95.5723541727658,138.80399487406,138.743847134732,118.964010044521,141.700180438913,100.493151437888,134.710495864804,138.094935980472,138.841625499695,138.848126543113,140.076878471848,113.305213982911,95.9132821878399,111.270216932809,135.931647336825,140.946041372697,129.279567581055,103.867985647635
2022,186.049381607095,143.536811180017,237.132740839598,171.080971207444,151.343154209517,160.331197349217,237.132740839598,165.999792457239,197.779061235871,159.643820108652,143.536811180017,210.292760043515,209.912955402549,179.584806485628,214.376604303971,151.222462290145,203.731399601296,208.774997892681,210.353228986833,210.075560785123,212.285892346407,170.760022348804,144.065543727603,167.844020401022,205.817853642566,213.428341550471,195.574009235804,156.286532545399
2023,246.865544752445,189.849066005259,315.483897252923,226.658052998346,200.478013494698,212.483393191999,315.483897252923,219.944552934612,262.914056375062,211.392909269849,189.849066005259,279.466086618944,278.69175168297,238.252350295643,284.571340449608,200.311513152112,270.452075906485,277.052824924283,279.551797932952,278.915446220823,282.197878897176,226.213454248574,190.565155245274,222.588314287032,273.451980012015,283.545774818402,259.705563805187,206.901368790908
2024,304.795697649257,233.880216357543,390.212650854979,279.51304050986,247.333229534767,262.174997382257,390.212650854979,271.271980986655,325.090653542138,260.626501835,233.880216357543,345.390693781511,344.187310409256,294.190557819789,351.389939878996,247.119319439093,333.992102781633,342.040001614924,345.503991951378,344.474701741651,348.859650068544,278.939206007351,234.804928811564,274.765459541551,337.907523156247,350.359834865968,320.811500705372,255.052447653394
2025,364.528980058125,280.353858264776,465.957948928726,334.370734493424,296.638406902959,314.11477133419,465.957948928726,324.715744147952,388.975359143785,312.098570840807,280.353858264776,412.711606959564,411.07988079945,352.084444085886,419.509864796678,296.375994244591,399.022187336465,408.393264372701,412.85472238905,411.432899986654,416.896571927506,333.663444378301,281.536996033878,329.06910638669,403.818358181796,418.516958369325,383.559574509073,305.473232638901
2026,416.208084304528,319.415523089755,532.853022235261,381.400481518163,338.542756413646,358.443782468487,532.853022235261,370.43053309017,444.691746788536,355.976533118105,319.415523089755,471.554579409249,469.52775852773,402.067642046294,479.069595553416,338.23117950234,455.689573760634,466.244074603832,471.729558115089,469.947466287275,476.421483025811,380.556920801197,320.926018526988,375.633425445018,461.304930143531,478.150455411779,438.075525391518,348.317542339368
2027,464.785071359446,356.013240339304,595.853248064006,425.572884370814,377.993452159291,400.106818710666,595.853248064006,413.361909288497,497.175990380286,397.217677506413,356.013240339304,526.867968615022,524.508269781526,449.083223446701,535.020976809537,377.632510853742,508.956421146533,520.542546934702,527.07662090124,524.994913401581,532.373213527393,424.591567574321,357.929118539252,419.399526831013,515.310895519569,534.212335337331,489.296100427278,388.535353520143
2028,510.338260689159,390.217614733089,655.045834540378,466.977902664635,415.056907950752,439.173029113489,655.045834540378,453.572833275182,546.491834164734,435.895052114799,390.217614733089,578.734402995038,576.127874360166,493.201082804904,587.445899675267,414.646820650702,558.913274958734,571.371913638032,578.978280023351,576.681016652028,584.82715411062,465.858518588586,392.619666973394,460.434748068011,565.914488858971,586.786772286056,537.286435820399,426.19715820765
2029,552.970290385518,422.119834848737,710.5456456869,505.724128751763,449.818765737316,475.733658928972,710.5456456869,491.146976962921,592.728837231136,472.099310284283,422.119834848737,627.266291686789,624.517852279147,534.515606163982,636.454627585467,449.360108028782,605.677400941023,618.844754522707,627.546675198959,625.136434881336,633.890180300879,504.467489203504,425.087505124915,498.830650817462,613.224541461764,635.987559748459,582.138707616841,461.393715643904
