"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,14338.8133926279,11135.2656254199,16033.2740933956,15989.0341795364,13834.0444228035,11135.2656254199,11606.6589180328,16033.2740933956,15835.2706728006,15996.169910849,15777.1119431696,15960.7651344854,15790.0966529203,13396.415755016,13094.8486211218,15359.8599250103,14967.9015072963,12212.3072010366,13399.7481948029,12985.5944778762,15318.9866867798,13359.8887467019,14558.8707817641,15773.6057110905,13366.9489432475,12867.1779686322,15359.307767757,14491.1809741499
2021,52287.0973783105,40646.3271792597,58477.3652844825,58315.46288252,50421.9324016868,40646.3271792597,42451.2306164575,58477.3652844825,57624.5706332397,58341.1680906289,57407.6017584214,58228.7466790488,57594.1161791965,48971.5758293639,47791.4945339623,55871.0340509018,54582.362165366,44527.8095679476,49017.7122440149,47517.4625840665,55717.2553487923,48550.2782909805,53046.215259061,57392.0170978644,48860.3571622375,47096.1958495206,55867.7023856012,52859.4403831402
2022,98448.972049732,76625.2282619165,110124.133686751,109817.721394596,94928.6191622761,76625.2282619165,80119.3423929613,110124.133686751,108288.522505053,109866.168783896,107871.676811143,109698.253623391,108471.655358527,92446.1304986818,90019.5895233808,104931.184841679,102762.589067417,83867.326425103,92571.7889369272,89748.1051069426,104634.062904385,91128.0269286566,99818.9966015376,107836.488742949,92229.4815588885,88940.8636036148,104922.49003104,99555.854491586
2023,146607.368508576,114233.110441713,164014.918153732,163557.890343615,141388.539099435,114233.110441713,119538.694359984,164014.918153732,160950.468897481,163631.35943902,160321.636277351,163361.698238623,161565.811977177,138054.344541085,134034.48179564,155938.003220603,153113.846199903,124995.196087503,138163.871098368,134037.313297964,155486.466602801,135276.811679322,148635.778311067,160260.316931517,137722.320342282,132723.956170094,155922.142904129,148255.236303995
2024,194360.688048176,151605.132067193,217451.068691804,216845.542456228,187453.490869468,151605.132067193,158775.903419983,217451.068691804,213016.868128117,216942.597618132,212173.684229459,216562.607223057,214186.409661254,183488.733516426,177650.293954405,206356.976628394,203148.359070341,165856.405962972,183486.332933511,178155.870915647,205747.804998441,178828.229398458,197049.897720247,212080.177652247,183035.948099067,176259.019865182,206332.494735379,196527.351388996
2025,240828.664113724,188068.496002735,269434.136047125,268685.694665101,232274.232119536,188068.496002735,197119.246217698,269434.136047125,263574.547487146,268805.664742197,262521.224602139,268365.080364693,265362.064460028,227836.751899724,220060.822288066,255287.893342267,251907.579207197,205657.371248944,227696.136935869,221258.67610534,254521.384988551,221016.321736426,244128.373261236,262390.138264869,227260.305700505,218745.681567018,255253.414032511,243485.36555618
2026,285755.175513961,223440.649057225,319651.055219714,318766.2145781,275597.722612716,223440.649057225,234365.844617608,319651.055219714,312401.229249345,318908.50265866,311141.554418222,318485.751871321,314840.849032887,270771.81470797,261071.186411268,302488.517985501,299051.28019304,244180.541854983,270561.459517735,263060.861222329,301566.288795788,261662.349750542,289539.568802197,310967.325495708,270069.744065386,259976.789020526,302442.879660956,288869.407049303
2027,329143.072205679,257745.297009458,368096.685497527,367082.466083995,317423.159872845,257745.297009458,270506.229832189,368096.685497527,359520.229310148,367246.779105508,358058.028903314,366915.639204623,362649.946789362,312251.979928302,300719.904776846,348007.282637816,344547.607722496,281456.58664553,312037.853635996,303533.44086548,346931.712810629,300796.108535494,333246.966101656,357835.383244444,311421.70400824,299942.085647659,347950.044045438,332653.682926972
2028,371020.575180461,291005.207723923,414794.07179777,413656.961542451,357778.920943674,291005.207723923,305569.894082146,414794.07179777,404990.606791738,413843.660821226,403324.799739631,413664.849626741,408791.356879228,352283.680253453,339031.968697456,391906.623542517,388443.679475927,317517.315729886,352112.730923688,342698.887767053,390678.832585122,338442.35428395,375279.925445795,403048.783364764,351324.075538602,338641.656137699,391835.661586334,374847.874230761
2029,411428.891017785,323213.415314714,459794.71682785,458541.966360584,396713.795556915,323213.415314714,339571.507066612,459794.71682785,448942.064945372,458751.957302767,447075.074889662,458703.140827268,453297.648062765,390894.628486004,375962.538309485,434243.791617293,430792.5093974,352361.387721834,390809.380690767,380570.739306109,432866.136485896,374651.81436096,415687.321595034,446741.16233655,389804.894090559,376080.780995457,434157.641386466,415492.261510307
