"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,86079.3687996342,68396.00562498,94421.0589235126,94257.0421803817,83626.1659735861,68396.00562498,75543.0036996909,94421.0589235126,92036.1241549927,94379.1940931583,92020.3090717556,93788.7155181986,93789.2938854179,84709.8554532602,78436.8873417798,87367.5447810292,92923.4519551481,76058.8625075473,85253.3245143322,82673.7031655981,87358.1559720415,75382.3686093108,86567.3634661741,92028.0317274252,84598.066661627,82258.8519685558,87418.382710421,86692.456030931
2021,82878.1384108903,66198.3372908239,90786.2902712743,90628.0800555433,80593.0735402593,66198.3372908239,73043.0950634505,90786.2902712743,88908.2917140842,90743.0276860249,88888.1099531749,90100.4626024821,90230.9662017344,81247.4801075014,75490.0334756384,84284.3990878492,89389.901391296,73456.7661685895,81989.8761004552,79550.7557457761,84272.0817357366,72504.2044299566,82783.3451409014,88894.7434762256,81138.0909109526,79315.3377553769,84332.340970186,83184.3693969633
2022,80152.4461997897,64360.8907966553,87642.4061645668,87489.2987156063,78007.7798340083,64360.8907966553,70972.042047804,87642.4061645668,86280.303209928,87597.7438347386,86255.9830635453,86901.3285252779,87130.1211404255,78288.1674791131,72983.9613295208,81704.6607034092,86404.2161222514,71299.7951874152,79169.2523550575,76904.3784742413,81688.6824396525,70038.4454938307,79537.4572686435,86261.1757674243,78180.5795389945,76825.4923787374,81749.7538006511,80137.2393232436
2023,77618.4005222346,62627.1148370445,84711.5205592041,84563.5424361094,75588.3478829577,62627.1148370445,69043.6267865768,84711.5205592041,83857.0240038369,84666.1301216743,83829.059173225,83902.3982231588,84217.999989734,75542.5598948959,70667.4937645219,79327.1435939737,83634.7434130711,69314.5187717919,76529.1012769498,74427.6842862149,79308.1365988786,67744.8962338003,76528.1321723401,83832.7017217143,75435.874560213,74506.4196508627,79370.1856949447,77283.6574081716
2024,75249.4418328548,60985.7736388247,81965.6750015814,81822.1068489667,73319.5694501865,60985.7736388247,67237.970913444,81965.6750015814,81598.0279010909,81919.5320108206,81566.8765646393,81077.9949616382,81473.5450258283,72981.3664611185,68507.7809088948,77114.9360825174,81066.6485731301,67476.9449646317,74056.1328086997,72102.8025801271,77092.7345593746,65604.9250186466,73726.3237181128,81568.8267181391,72875.5217192698,72334.6761284967,77155.808930981,74603.5443322101
2025,73025.039695518,59421.639199326,79475.2574814062,79247.3565240964,71186.4008504154,59421.639199326,65544.6311494962,79386.4495756944,79475.2574814062,79340.3147801484,79441.2547242072,78402.4842911517,78882.6999883552,70586.6169253899,66492.3691108183,75041.3872541224,78669.6884728532,65760.8506074872,71735.6532339781,69912.904214591,75016.0290444329,63603.0693602624,71108.6311053829,79441.3653135115,70482.2468727055,70291.2053513354,75080.1247977123,72075.3621590706
2026,70926.5278614179,57929.9609648072,77467.7891100484,76820.5806341959,69173.0109730932,57929.9609648072,63943.785484864,76954.9999321473,77467.7891100484,76909.4699403944,77430.7495326301,75862.7859256339,76429.154442328,68337.350605022,64600.9803042865,73084.9281434781,76414.6318719373,64153.0018448377,69552.1148285301,67842.8908683866,73054.7823453636,61719.0266187998,68654.9275770652,77428.6876952334,68233.1337619321,68358.377088587,73119.8560853727,69686.2199564736
2027,68934.8432805512,56499.1651352198,75556.6555937771,74521.4940858252,67263.2674783554,56499.1651352198,62415.7357059984,74651.4787339436,75556.6555937771,74606.7643723432,75517.118697237,73440.7294650426,74095.7532384505,66202.9295880617,62810.7165497144,71221.1831920699,74285.9715988819,62632.2466329257,67491.5608436856,65874.6648909828,71186.8287269147,59937.6174708587,66347.6046265803,75512.5235970919,66100.482807303,66520.4827092115,71252.767759844,67425.3385134607
2028,67032.6234852402,55121.0444487928,73715.1243013046,72331.9049910696,65438.6391751817,55121.0444487928,60945.4732253246,72457.1329118649,73715.1243013046,72414.0679387154,73675.0890748279,71128.8659593189,71866.6485132478,64169.6393542716,61106.6713059323,69431.0481673683,72267.5835806712,61185.2123158585,65530.75586736,63992.6105356085,69394.1110797303,58244.8325632689,64166.2534791697,73668.0791691245,64066.9149147839,64761.2810222104,69460.7586231513,65275.8446128481
2029,65204.9273673208,53783.3209664571,71918.61641754,70232.1017413741,63689.229973569,53783.3209664571,59523.8458024535,70353.2681429424,71918.61641754,70311.6969621713,71879.639200841,68915.3667705601,69730.45425963,62233.3591005004,59478.6771183734,67694.8032506744,70344.3080768624,59798.0429518955,63656.7099209638,62185.9278461795,67656.0996042408,56627.3704057232,62096.1400188775,71870.409911109,62130.5109589304,63071.1708328407,67723.221819831,63218.89212848
2030,63439.6593722419,52484.5863501372,70160.0185365381,68208.7491517322,62009.3949081164,52484.5863501372,58142.4301380937,68325.66743378,70160.0185365381,68285.9359860515,70120.652207941,66782.5624684222,67657.1528837728,60376.9447297776,57909.7490305017,66008.8946389613,68502.2697488584,58454.40484863,61859.3356169331,60446.3450840922,65968.3980713571,55073.9559905176,60122.8803522138,70109.2830705863,60273.1634801967,61428.3815923952,66035.8510505711,61244.4769358711
2031,61728.2083464626,51216.0009648426,68435.6575940774,66253.346332909,60389.7750701192,51216.0009648426,56793.2925248684,66366.4652164842,68435.6575940774,66328.1296287911,68395.3475803324,64723.6453795329,65636.2905124176,58595.2775685356,56385.1956206763,64358.4023601496,66728.9044197862,57145.5317928825,60136.3694035422,58766.4970092118,64315.5954448708,53575.3739627708,58233.8900322636,68381.7254412715,58491.2835792331,59826.3107896967,64383.8572581121,59343.0431741872
2032,60060.0841987241,49972.3373703875,66741.8938408065,64351.1508035642,58814.2376007292,49972.3373703875,55469.7847651128,64459.486937402,66741.8938408065,64423.646966604,66700.5224078935,62726.4952258217,63671.3466100348,56872.1947216711,54899.4278465057,62733.2449091123,65013.061048808,55856.2151481308,58469.0277320928,57134.3360338198,62689.7635433601,52111.6807119541,56417.8216380379,66684.4946119037,56768.7025912409,58258.677123124,62757.2146013331,57505.3401786514
2033,58426.9113989259,48747.6076974007,65073.9863516905,62481.6494365324,57276.2206183084,48747.6076974007,54167.1591956402,62585.3735030817,65073.9863516905,62552.1009994355,65031.212575458,60785.3847016505,61757.430451404,55201.5239234315,53447.5012400314,61129.4048296584,63345.684856749,54579.4828784978,56845.8923147742,55543.1573820059,61084.4890670764,50671.8918232501,54662.9776251099,65012.950710356,55098.2482979616,56723.7348527493,61151.9525042341,55715.7671366617
2034,56824.1982055546,47538.4428072258,63427.4239035803,60647.060652712,55766.6814024333,47538.4428072258,52875.0924938209,60746.3218551573,63427.4239035803,60715.8170918128,63383.3488728233,58899.8272263367,59893.1533499988,53577.5605032295,52030.833349142,59531.629626018,61717.7973411929,53314.9969910165,55261.7697753316,53987.994391185,59484.9195932997,49262.4604326953,52961.4978464406,63363.3249597609,53474.3840331543,55218.5861061611,59552.8258526078,53971.2046817295
2035,55246.4071379911,46341.3414110022,61791.4846551546,58847.9869946384,54275.6056372392,46341.3414110022,51591.2484249253,58942.7841255056,61791.4846551546,58915.0700581957,61746.6383351897,57061.1801331535,58073.8874253325,51994.8814701153,50640.8087630815,57933.174984059,60114.0182446434,52060.4965848321,53711.4762513239,52464.3319552796,57886.4960860939,47885.5527558483,51307.7345374456,61722.8889151757,51891.7511432596,53733.8061727002,57953.0929177228,52272.4404678607
2036,53688.9393038592,45151.1570653459,60155.4250407017,57083.6067502591,52803.5177752367,45151.1570653459,50308.6758319089,57174.0215120069,60155.4250407017,57149.0475190521,60110.416032905,55261.9495588735,56293.8985692982,50448.4771336468,49267.5467591395,56333.3526072986,58535.1949904997,50809.0851290515,52190.3380900859,50968.6515007551,56285.9466677095,46536.4670873864,49697.4664004331,60083.5699080886,50345.3999498377,52260.056828257,56352.0564991757,50618.1573895278
2037,52149.8482670334,43966.6643697213,58522.2141817185,55349.8475468607,51351.0280947829,43966.6643697213,49027.5063330473,55436.0042382877,58522.2141817185,55413.8116409017,58477.4510853513,53498.3710179942,54547.6063911227,48933.7243149904,47904.3905070334,54737.2724360909,56978.8675934469,49554.8782128257,50691.3369989227,49492.3831357628,54689.4008029344,45211.9196424874,48126.8142048209,58449.5467034298,48830.7471845832,50795.5758309121,54754.8299612195,49004.0142465869
2038,50627.20691683,42787.2764809031,56893.4575633233,53643.6073380728,49916.9975026774,42787.2764809031,47750.5363726384,53725.6433770143,56893.4575633233,53706.2677049875,56849.2566363344,51768.0158500751,52831.9478251776,47446.8720131642,46550.3160697918,53149.3043408213,55443.7673331971,48293.2337310747,49207.8966765969,48031.8351072069,53101.1998032929,43907.9077480239,46590.8636960107,56820.3604768101,47344.0678164249,49334.4703854805,53165.7867064759,47419.2843651747
2039,49120.0427496153,41611.9833925773,55271.0343349036,51961.6743400894,48500.4702430724,41611.9833925773,46476.429063133,52039.7349513839,55271.0343349036,52023.1857591289,55227.6457214153,50070.8203690069,51141.6767296017,45985.2074504875,45204.6186033548,51572.6346003728,53928.4346436749,47024.9566825534,47739.9608439795,46589.3599744773,51524.0801203529,42621.0652822136,45078.1885334916,55198.3020357125,45882.665766356,47874.8200268056,51588.1158294404,45864.0034427976
2040,47628.6006043906,40435.9083235029,53655.2528908267,50302.8051377628,47099.0596420084,40435.9083235029,45208.0705125988,50377.045555297,53655.2528908267,50363.3011062959,53612.8813833955,48405.0209236983,49475.2524613554,44547.0205585326,43867.1798488451,50011.0852811419,52429.8665932354,45751.3206236585,46287.6260731939,45166.6142886891,49962.6607606993,41348.9102288986,43593.8365650314,53583.0402871027,44444.8427053301,46421.295841712,50025.31899081,44339.7985261421
2041,46152.2680290892,39262.4219238471,52046.7956011886,48658.8560576057,45711.7420276962,39262.4219238471,43946.0915222919,48729.5438056821,52046.7956011886,48719.0250388555,52005.6111680273,46771.1253448814,47832.2684412771,43131.510873622,42538.5125088841,48463.6148024552,50945.9948348363,44474.1319203674,44852.124527963,43765.5568121123,48415.4473517767,40092.4786436695,42136.4508060671,51974.9466834706,43029.8066727879,44977.6568805229,48477.4369935278,42847.5494838138
2042,44691.6192985705,38093.6589957331,50446.7995491,47029.767949567,44338.5780644957,38093.6589957331,42690.8359209422,47096.9003591753,50446.7995491,47088.8010086053,50406.9420650472,45168.7038849134,46213.9734873543,41738.6399416248,41219.7134867148,46931.6960210067,49476.8254739291,43195.7232856151,43434.1715103736,42387.0636345181,46883.7217078313,38850.9446589151,40703.1740739438,50375.9936661987,41637.5251587942,43547.4236084915,46944.3975964468,41388.5073549268
2043,43249.0887421186,36932.0603454091,48858.203537316,45423.7878940872,42980.0255862092,36932.0603454091,41443.6287583034,45487.7340426803,48858.203537316,45481.9839198134,48819.7859876049,43598.2007643557,44624.1097503865,40368.963844027,39912.4074642543,45416.8042464481,48022.7002870908,41918.7894446842,42034.6324023204,41031.2843951263,45369.7100350807,37624.1256771995,39299.7653659712,48788.7076687621,40268.5578773861,42133.210677819,45427.4194791452,39960.6191014841
2044,41826.2202657074,35781.2911985937,47284.2798301535,43846.1622695596,41638.099988487,35781.2911985937,40205.9790692658,43907.0798293948,47284.2798301535,43903.5614192473,47247.3893268141,42057.6827869196,43063.0020420544,39023.4682791007,38618.6365364099,43919.8041450275,46578.7862308431,40646.4288023842,40654.3052838732,39692.0866574067,43874.0725003733,36414.6509660468,37927.1063028325,47216.1645085479,38923.8919597733,40737.2283018893,43929.9971178385,38564.351289848
2045,40424.9327213423,34644.1794456363,45728.0325559337,42300.8521595447,40314.7266652601,34644.1794456363,38979.4149193858,42358.9027427496,45728.0325559337,42357.4986136032,45691.28298214,40541.8656035558,41532.2189496436,37703.4177849493,37340.7268378772,42443.4985768653,45148.5035546862,39382.1898401614,39289.6304963323,38374.9108082345,42399.1325941844,35222.6262975827,36588.0085123877,45661.159869015,37604.7912933708,39361.8243176805,42453.5411684625,37200.3814443149
2046,39047.8266555108,33523.2116340462,44191.4846493042,40789.7089432733,39005.4929428762,33523.2116340462,37765.6434616215,40845.0538900538,44191.4846493042,40845.6288118169,44157.1814108035,39058.3727575497,40033.3442380188,36410.3473953164,36081.1551022031,40991.5989889261,43738.0712852068,38129.6973035753,37947.1664050045,37082.9994489728,40948.6394998251,34049.5634753294,35283.0999370134,44126.2148560864,36312.7887429549,38009.3154236203,41001.4634966399,35868.4222877318
