1,-1.66e+05
2,-1.6935e+05
9259,-1.7571e+05
3,-1.7907e+05
4,-1.7954e+05
8326,-1.807e+05
5,-1.8139e+05
6,-1.8162e+05
8496,-1.8228e+05
7,-1.8228e+05
8,-1.8391e+05
9,-1.8509e+05
10,-1.8544e+05
11,-1.8644e+05
12,-1.8741e+05
13,-1.8809e+05
14,-1.8908e+05
15,-1.9036e+05
8833,-1.9101e+05
16,-1.9134e+05
17,-1.9145e+05
18,-1.9216e+05
19,-1.9257e+05
20,-1.9278e+05
21,-1.9319e+05
22,-1.934e+05
23,-1.9388e+05
24,-1.9414e+05
25,-1.9469e+05
26,-1.9502e+05
27,-1.9527e+05
28,-1.9602e+05
29,-1.9613e+05
30,-1.9618e+05
31,-1.9626e+05
32,-1.9628e+05
33,-1.9662e+05
34,-1.9662e+05
35,-1.9675e+05
36,-1.9696e+05
37,-1.9753e+05
38,-1.9774e+05
39,-1.9795e+05
40,-1.9826e+05
8202,-1.9831e+05
41,-1.9832e+05
42,-1.9875e+05
43,-1.9914e+05
44,-1.9991e+05
45,-1.9991e+05
46,-2.0016e+05
47,-2.0023e+05
48,-2.0087e+05
9877,-2.0106e+05
49,-2.0126e+05
50,-2.013e+05
9460,-2.0173e+05
51,-2.0183e+05
8040,-2.0188e+05
52,-2.0197e+05
53,-2.0211e+05
54,-2.0288e+05
55,-2.0299e+05
56,-2.0321e+05
57,-2.0336e+05
7335,-2.0339e+05
58,-2.034e+05
59,-2.0367e+05
60,-2.0368e+05
61,-2.0373e+05
62,-2.0385e+05
63,-2.0398e+05
9607,-2.04e+05
64,-2.0415e+05
65,-2.0417e+05
66,-2.0426e+05
67,-2.0426e+05
68,-2.044e+05
69,-2.0469e+05
7427,-2.0474e+05
70,-2.0495e+05
71,-2.0511e+05
72,-2.0541e+05
73,-2.0556e+05
74,-2.056e+05
75,-2.0566e+05
76,-2.0602e+05
77,-2.0625e+05
78,-2.063e+05
79,-2.0637e+05
80,-2.0659e+05
81,-2.0669e+05
82,-2.0674e+05
83,-2.0675e+05
84,-2.068e+05
85,-2.0701e+05
86,-2.0703e+05
87,-2.0712e+05
88,-2.0726e+05
89,-2.0741e+05
90,-2.0747e+05
91,-2.075e+05
92,-2.0751e+05
93,-2.0752e+05
94,-2.0795e+05
95,-2.0804e+05
96,-2.0829e+05
97,-2.0832e+05
98,-2.0843e+05
99,-2.0845e+05
100,-2.0857e+05
101,-2.0858e+05
102,-2.086e+05
103,-2.0875e+05
104,-2.0878e+05
105,-2.0905e+05
106,-2.0913e+05
107,-2.0915e+05
108,-2.0921e+05
10070,-2.0928e+05
109,-2.0929e+05
110,-2.0931e+05
111,-2.0939e+05
112,-2.0949e+05
113,-2.095e+05
114,-2.0955e+05
115,-2.0957e+05
116,-2.0958e+05
117,-2.096e+05
118,-2.0963e+05
10076,-2.097e+05
119,-2.0977e+05
120,-2.0978e+05
121,-2.0983e+05
122,-2.0991e+05
123,-2.1001e+05
124,-2.1003e+05
8994,-2.1008e+05
125,-2.1022e+05
126,-2.1028e+05
127,-2.1048e+05
128,-2.1048e+05
7196,-2.1052e+05
129,-2.1078e+05
130,-2.1078e+05
131,-2.1084e+05
132,-2.1088e+05
133,-2.1093e+05
134,-2.1097e+05
135,-2.1113e+05
136,-2.1114e+05
137,-2.1125e+05
138,-2.1129e+05
139,-2.113e+05
140,-2.1143e+05
141,-2.116e+05
142,-2.1178e+05
143,-2.1197e+05
144,-2.1204e+05
6367,-2.1206e+05
145,-2.1212e+05
146,-2.1218e+05
147,-2.123e+05
148,-2.1241e+05
149,-2.1255e+05
150,-2.1257e+05
151,-2.1273e+05
152,-2.1278e+05
153,-2.1279e+05
154,-2.1292e+05
155,-2.1298e+05
156,-2.1301e+05
157,-2.1301e+05
158,-2.1308e+05
159,-2.1316e+05
160,-2.1318e+05
161,-2.1332e+05
162,-2.1355e+05
163,-2.1364e+05
164,-2.1372e+05
165,-2.1378e+05
166,-2.1388e+05
167,-2.1417e+05
168,-2.1429e+05
169,-2.143e+05
170,-2.1441e+05
171,-2.1441e+05
172,-2.1449e+05
173,-2.1454e+05
174,-2.147e+05
175,-2.1471e+05
8662,-2.1478e+05
176,-2.1484e+05
177,-2.1494e+05
178,-2.1502e+05
8638,-2.1513e+05
179,-2.1518e+05
180,-2.1532e+05
181,-2.1542e+05
182,-2.1558e+05
183,-2.1566e+05
184,-2.1567e+05
185,-2.1579e+05
186,-2.1582e+05
187,-2.1596e+05
188,-2.1599e+05
189,-2.1601e+05
190,-2.1606e+05
191,-2.1616e+05
7820,-2.1618e+05
192,-2.1619e+05
193,-2.162e+05
194,-2.1624e+05
195,-2.1639e+05
196,-2.1643e+05
197,-2.1647e+05
198,-2.1665e+05
199,-2.1666e+05
200,-2.1669e+05
201,-2.1677e+05
202,-2.1678e+05
203,-2.168e+05
204,-2.1687e+05
205,-2.1695e+05
206,-2.1718e+05
207,-2.172e+05
208,-2.1729e+05
209,-2.1738e+05
210,-2.1741e+05
211,-2.1742e+05
212,-2.1749e+05
213,-2.175e+05
6460,-2.1758e+05
214,-2.1762e+05
215,-2.1768e+05
216,-2.1782e+05
217,-2.1784e+05
218,-2.179e+05
219,-2.1804e+05
220,-2.1805e+05
9357,-2.1818e+05
221,-2.1819e+05
222,-2.182e+05
223,-2.1821e+05
224,-2.1831e+05
225,-2.1833e+05
226,-2.1837e+05
227,-2.1839e+05
228,-2.1843e+05
229,-2.1849e+05
230,-2.1859e+05
231,-2.1864e+05
9550,-2.1878e+05
232,-2.1879e+05
233,-2.1882e+05
7902,-2.1897e+05
234,-2.1917e+05
235,-2.1918e+05
236,-2.1926e+05
237,-2.1931e+05
238,-2.1931e+05
239,-2.1931e+05
240,-2.1933e+05
241,-2.1936e+05
242,-2.1937e+05
243,-2.1942e+05
244,-2.1951e+05
245,-2.1954e+05
246,-2.1959e+05
247,-2.1965e+05
248,-2.197e+05
249,-2.1972e+05
250,-2.1979e+05
251,-2.1982e+05
252,-2.1988e+05
253,-2.1992e+05
254,-2.1996e+05
255,-2.2004e+05
256,-2.2005e+05
257,-2.2006e+05
258,-2.2007e+05
259,-2.2008e+05
260,-2.2024e+05
261,-2.2025e+05
262,-2.2029e+05
263,-2.204e+05
7615,-2.2044e+05
264,-2.2045e+05
265,-2.2047e+05
266,-2.2048e+05
267,-2.2055e+05
268,-2.2078e+05
269,-2.2079e+05
270,-2.2083e+05
271,-2.2088e+05
272,-2.2088e+05
273,-2.2091e+05
274,-2.2094e+05
275,-2.2097e+05
276,-2.2098e+05
277,-2.2098e+05
278,-2.2104e+05
279,-2.2105e+05
280,-2.211e+05
281,-2.2121e+05
282,-2.2127e+05
283,-2.2131e+05
284,-2.2133e+05
285,-2.2137e+05
286,-2.2138e+05
287,-2.2142e+05
288,-2.2146e+05
289,-2.2147e+05
290,-2.2158e+05
7121,-2.2158e+05
291,-2.2163e+05
292,-2.2164e+05
293,-2.2166e+05
294,-2.2167e+05
295,-2.2167e+05
296,-2.2175e+05
297,-2.2176e+05
298,-2.2176e+05
299,-2.2177e+05
300,-2.2186e+05
301,-2.219e+05
302,-2.2191e+05
303,-2.2205e+05
304,-2.221e+05
305,-2.2215e+05
306,-2.222e+05
307,-2.223e+05
308,-2.224e+05
309,-2.2241e+05
9557,-2.2242e+05
310,-2.2243e+05
311,-2.225e+05
312,-2.2253e+05
313,-2.2257e+05
314,-2.2264e+05
315,-2.2266e+05
316,-2.2266e+05
317,-2.2266e+05
318,-2.2268e+05
319,-2.2268e+05
320,-2.2269e+05
321,-2.2272e+05
322,-2.2273e+05
323,-2.2281e+05
324,-2.2287e+05
325,-2.2289e+05
326,-2.2292e+05
327,-2.2292e+05
328,-2.2293e+05
329,-2.2301e+05
330,-2.2307e+05
331,-2.2308e+05
332,-2.232e+05
333,-2.2324e+05
334,-2.2328e+05
335,-2.233e+05
9781,-2.2346e+05
336,-2.2355e+05
337,-2.2367e+05
338,-2.2372e+05
339,-2.2378e+05
340,-2.2401e+05
7214,-2.2401e+05
341,-2.2413e+05
342,-2.2426e+05
6313,-2.2438e+05
343,-2.2439e+05
344,-2.2444e+05
345,-2.2444e+05
6503,-2.2445e+05
346,-2.2449e+05
347,-2.2449e+05
348,-2.2452e+05
349,-2.2454e+05
350,-2.2461e+05
351,-2.2461e+05
352,-2.2464e+05
353,-2.2468e+05
354,-2.2471e+05
355,-2.2473e+05
356,-2.2473e+05
357,-2.2478e+05
358,-2.2481e+05
359,-2.2484e+05
360,-2.2486e+05
361,-2.2491e+05
362,-2.2496e+05
363,-2.2508e+05
364,-2.2536e+05
365,-2.254e+05
366,-2.254e+05
367,-2.2541e+05
368,-2.2545e+05
369,-2.2545e+05
8665,-2.2545e+05
370,-2.2547e+05
7466,-2.2549e+05
371,-2.2551e+05
372,-2.2553e+05
373,-2.2554e+05
374,-2.256e+05
375,-2.2565e+05
376,-2.2565e+05
377,-2.2565e+05
378,-2.257e+05
379,-2.2573e+05
380,-2.2578e+05
7704,-2.2581e+05
381,-2.2582e+05
382,-2.2585e+05
383,-2.2585e+05
384,-2.2589e+05
385,-2.2592e+05
386,-2.2593e+05
387,-2.2595e+05
388,-2.2601e+05
389,-2.2606e+05
390,-2.2608e+05
391,-2.261e+05
392,-2.2612e+05
393,-2.2616e+05
394,-2.2616e+05
395,-2.262e+05
396,-2.2626e+05
397,-2.2626e+05
398,-2.263e+05
399,-2.2636e+05
400,-2.2637e+05
401,-2.2638e+05
402,-2.2642e+05
403,-2.2647e+05
404,-2.2649e+05
405,-2.2651e+05
406,-2.2654e+05
407,-2.2659e+05
408,-2.2673e+05
6580,-2.2673e+05
409,-2.2675e+05
410,-2.2678e+05
411,-2.2679e+05
7884,-2.2685e+05
412,-2.2685e+05
413,-2.2685e+05
414,-2.2686e+05
415,-2.2691e+05
416,-2.2692e+05
417,-2.2694e+05
418,-2.27e+05
419,-2.2703e+05
420,-2.2704e+05
421,-2.2706e+05
422,-2.2706e+05
423,-2.2707e+05
424,-2.2708e+05
425,-2.271e+05
426,-2.2712e+05
427,-2.2713e+05
9288,-2.2714e+05
428,-2.2718e+05
429,-2.2719e+05
430,-2.272e+05
431,-2.2725e+05
432,-2.2727e+05
433,-2.2728e+05
434,-2.273e+05
435,-2.2735e+05
436,-2.2738e+05
437,-2.2739e+05
438,-2.2739e+05
439,-2.2744e+05
440,-2.275e+05
7115,-2.2751e+05
441,-2.2752e+05
442,-2.2757e+05
443,-2.2759e+05
444,-2.2763e+05
445,-2.2764e+05
446,-2.2766e+05
447,-2.2777e+05
448,-2.2779e+05
449,-2.2782e+05
450,-2.2784e+05
451,-2.2788e+05
452,-2.2789e+05
453,-2.279e+05
454,-2.2799e+05
6245,-2.2801e+05
455,-2.2801e+05
456,-2.2803e+05
457,-2.2807e+05
458,-2.2807e+05
459,-2.2813e+05
460,-2.2814e+05
461,-2.2816e+05
462,-2.2821e+05
463,-2.2823e+05
464,-2.2824e+05
465,-2.2825e+05
466,-2.2826e+05
467,-2.2835e+05
468,-2.2835e+05
469,-2.2836e+05
470,-2.2842e+05
471,-2.2849e+05
472,-2.2852e+05
473,-2.2863e+05
474,-2.2867e+05
475,-2.2869e+05
476,-2.287e+05
477,-2.2873e+05
478,-2.2877e+05
479,-2.2878e+05
480,-2.2879e+05
481,-2.288e+05
482,-2.2882e+05
483,-2.2884e+05
484,-2.2886e+05
485,-2.2889e+05
486,-2.2892e+05
487,-2.2897e+05
488,-2.2897e+05
489,-2.2905e+05
490,-2.2906e+05
491,-2.2913e+05
492,-2.2914e+05
493,-2.2915e+05
494,-2.2917e+05
495,-2.2921e+05
496,-2.2931e+05
497,-2.2932e+05
498,-2.2934e+05
499,-2.2935e+05
7089,-2.2938e+05
500,-2.294e+05
501,-2.2941e+05
502,-2.2944e+05
503,-2.2951e+05
504,-2.2953e+05
9723,-2.2956e+05
505,-2.2956e+05
506,-2.296e+05
507,-2.2964e+05
508,-2.2966e+05
509,-2.297e+05
9048,-2.2973e+05
510,-2.2974e+05
8943,-2.2977e+05
511,-2.2982e+05
512,-2.2982e+05
513,-2.2982e+05
6850,-2.2984e+05
514,-2.2984e+05
515,-2.2985e+05
10107,-2.2989e+05
516,-2.2993e+05
517,-2.2995e+05
518,-2.2996e+05
9672,-2.2997e+05
519,-2.3e+05
520,-2.3003e+05
8488,-2.3005e+05
521,-2.3012e+05
522,-2.3014e+05
523,-2.302e+05
524,-2.3023e+05
525,-2.3024e+05
526,-2.3028e+05
527,-2.303e+05
528,-2.303e+05
529,-2.3032e+05
530,-2.3033e+05
531,-2.3036e+05
532,-2.3038e+05
6484,-2.3038e+05
533,-2.304e+05
534,-2.3042e+05
535,-2.3044e+05
536,-2.3044e+05
537,-2.3057e+05
538,-2.3057e+05
539,-2.3057e+05
540,-2.3059e+05
541,-2.3061e+05
542,-2.3062e+05
543,-2.307e+05
544,-2.307e+05
545,-2.307e+05
546,-2.3073e+05
547,-2.3076e+05
548,-2.3085e+05
549,-2.3087e+05
550,-2.3088e+05
8153,-2.3089e+05
