0.70438,0.56977,0.24682,0.60265,0.37266,0.31207,0.60932,0.49109,0.28003,0.86055,0.64427,0.45839,0.57578,0.41106,0.34504,0.71291,0.50305,0.71482,0.3267,0.31398,0.75359,0.62337,0.82481,0.72345,0.66378,0.38155,0.40619,0.22185,0.52125,0.66981,0.62217,0.69628,0.53794,0.3365,0.8601,0.31058,0.37905,0.4516,0.17709,0.5701,0.32057,0.32053,0.56061,0.59221,0.28393,0.45229,0.41969,0.54868,0.83065,0.51519
0.46328,0.45752,0.37548,0.54974,0.29321,0.65835,0.27736,0.4696,0.50706,0.23942,0.29287,0.65772,0.50686,0.59174,0.61073,0.49551,0.39583,0.5922,0.3571,0.6689,0.36628,0.51387,0.25761,0.61455,0.4424,0.6034,0.3843,0.73983,0.59143,0.41039,0.41977,0.46872,0.29684,0.60249,0.64957,0.35292,0.28732,0.53188,0.73269,0.62843,0.44127,0.60501,0.56175,0.62164,0.68543,0.45897,0.57795,0.27167,0.325,0.41539
0.36561,0.27812,0.31923,0.30712,0.26556,0.39033,0.38685,0.26702,0.25317,0.3297,0.25576,0.28569,0.44911,0.27791,0.23356,0.16339,0.31027,0.19357,0.30036,0.27287,0.27487,0.39291,0.33011,0.32762,0.12754,0.30771,0.41094,0.30711,0.2322,0.27572,0.32297,0.34819,0.29248,0.11112,0.34145,0.13229,0.31159,0.39809,0.23388,0.20698,0.43642,0.3921,0.41545,0.37497,0.19784,0.20096,0.33677,0.12733,0.20405,0.16328
0.45147,0.51698,0.55503,0.55394,0.13533,0.57204,0.5725,0.35618,0.49486,0.47746,0.44567,0.57266,0.46461,0.44571,0.4778,0.49787,0.41533,0.49498,0.53739,0.272,0.59168,0.48469,0.55122,0.53906,0.58111,0.40699,0.4678,0.54521,0.53312,0.27901,0.46062,0.34328,0.27336,0.49069,0.50807,0.58721,0.50472,0.46215,0.26494,0.37018,0.49773,0.51439,0.47674,0.33759,0.50264,0.13287,0.54011,0.44474,0.57812,0.22443
61.384,66.269,61.018,76.368,70.17,83.636,69.957,62.492,83.079,61.456,58.439,74.763,71.655,69.997,62.417,56.502,70.055,59.486,59.44,72.314,64.693,58.352,58.165,71.432,54.741,75.996,87.5,68.398,86.068,59.83,53.68,61.345,73.669,68.112,61.161,68.269,61.339,75.197,73.958,73.699,59.518,65.337,75.021,62.731,63.174,61.018,76.337,70.909,72.33,69.814
83.654,53.734,56.231,83.966,76.893,77.215,64.093,57.615,60.742,61.675,60.071,76.034,53.768,61.95,69.399,71.84,79.526,72.001,78.639,80.914,75.516,70.707,81.647,84.828,78.005,69.744,65.214,63.951,78.883,62.46,57.386,78.686,65.873,76.791,86.016,81.307,85.979,75.67,54.242,76.844,72.64,74.734,60.085,76.223,72.71,84.974,77.152,62.682,61.678,80.217
57.037,44.638,62.317,51.172,57.595,63.22,55.727,48.614,62.533,57.343,54.994,58.997,48.234,57.697,51.02,57.679,67.152,46.666,61.467,63.939,67.418,67.2,62.127,48.185,47.573,51.581,47.788,69.024,65.453,47.262,57.391,56.762,49.267,50.574,53.783,50.021,66.188,56.715,59.176,50.042,64.557,57.398,57.098,53.92,58.658,52.08,47.195,52.638,54.408,53.857
62.069,55.55,54.172,48.993,43.949,56.511,43.326,52.513,59.219,58.526,53.172,43.234,45.751,43.023,44.405,43.911,56.123,44.805,50.721,50.498,41.747,42.113,41.634,49.939,41.923,50.091,55.135,57.779,43.796,48.912,46.966,54.152,46.857,42.17,44.223,57.873,48.213,59.5,41.097,49.716,43.37,50.339,44.405,41.041,49.598,47.433,57.857,42.627,60.127,45.488
62.647,48.383,55.955,49.401,63.401,47.308,63.567,42.062,61.405,64.4,47.769,42.203,49.93,63.207,42.487,53.738,47.442,47.916,58.485,39.639,59.283,58.879,48.197,49.251,47.639,54.835,47.19,39.591,53.612,54.829,65.048,52.244,62.997,64.891,61.083,45.504,46.234,47.438,59.513,55.248,40.155,42.048,53.846,58.384,51.797,63.848,48.34,53,52.364,52.417
0.079135,0.27775,0.7874,0.40683,0.15659,0.30797,0.36544,0.50947,0.19414,0.57955,0.12462,0.14828,0.074251,0.60657,0.30481,0.57338,0.77072,0.74766,0.11751,0.016935,0.66069,0.71842,0.070709,0.39163,0.25897,0.65152,0.030186,0.43962,0.45129,0.19481,0.032473,0.46672,0.64441,0.3519,0.74862,0.49693,0.4056,0.42605,0.695,0.22009,0.49127,0.2673,0.34982,0.2071,0.5881,0.46125,0.37628,0.38317,0.018218,0.33721
0.90796,0.73452,0.71386,0.71629,0.84225,0.77794,0.66822,0.84274,0.78969,0.86548,0.72982,0.804,0.60884,0.97186,0.50394,0.81264,0.69666,0.78534,0.57635,0.58181,0.51967,0.58954,0.78067,0.55709,0.71839,0.72538,0.5568,0.75407,0.54659,0.51522,0.82066,0.9894,0.85347,0.86168,0.54992,0.89777,0.58835,0.79098,0.76658,0.57955,0.69655,0.67045,0.93143,0.93143,0.90559,0.63019,0.95843,0.58291,0.54153,0.78184
1.4789,1.2247,1.0404,0.80676,1.1599,2.0926,2.3276,1.4533,1.4961,2.4766,0.68277,1.1619,1.4531,1.5713,0.52041,2.3687,1.1581,0.63479,2.1333,1.1581,2.0213,1.7319,1.0183,0.92763,1.98,0.6114,1.7516,1.4282,2.1175,1.4933,1.5197,1.835,2.5499,1.06,1.0865,0.74083,1.0805,1.5419,1.9978,1.5501,2.307,1.0719,1.5846,1.6975,2.4634,1.6793,1.4618,2.0237,2.1154,1.9581
1.7383,1.3719,1.4829,1.2783,1.3681,0.95067,0.54925,1.1638,1.7962,1.71,1.7461,1.4677,0.85301,1.7274,1.0288,1.3139,0.9307,1.6855,1.0152,1.1971,1.7564,0.93086,0.68977,1.179,1.0701,0.99855,0.7912,1.6303,1.7034,1.0618,1.6784,1.4712,0.70744,1.2708,1.602,1.671,1.3015,1.0469,1.396,1.5601,1.0231,0.66131,1.6319,1.4024,0.97293,0.98778,1.018,1.4987,1.5972,1.1722
0.00080724,0.0010927,0.0012369,0.0006925,0.0012878,0.001029,0.0008238,0.00079105,0.00074612,0.00083918,0.00079194,0.00081694,0.00086323,0.00070764,0.00092005,0.00081454,0.00084851,0.00082008,0.0012643,0.000791,0.00055991,0.00056903,0.00065419,0.00060329,0.00063531,0.001034,0.00094647,0.0010763,0.00074663,0.00077404,0.00074462,0.00067981,0.00083041,0.00096159,0.00056767,0.00063522,0.00081281,0.000902,0.00089561,0.00072315,0.00088517,0.00090095,0.0008101,0.00091618,0.00097103,0.0008891,0.00071369,0.00083595,0.00066642,0.00070592
2.1708,1.8152,3.0894,2.1926,2.6597,2.7001,1.6936,1.3519,1.9502,3.2868,3.1374,2.2947,1.5179,2.6972,1.6596,1.5039,3.1679,1.1859,2.0395,2.4512,1.8123,3.1289,1.0517,1.9367,2.9468,3.011,1.8982,2.8302,2.9287,1.935,3.3554,1.0966,3.4318,1.229,3.0231,1.6424,2.89,1.4384,3.4422,2.4879,2.6561,1.8845,2.3949,1.6825,2.1575,1.9213,3.1597,2.4978,2.473,2.6155
