1.4912,1.6063,2.424,2.0954,1.3675,2.0286,1.4671,1.3938,1.8091,1.6903,2.376,1.1674,1.0329,1.2326,1.9028,2.444,1.8881,1.5041,1.0012,1.4207,1.3689,1.255,1.6516,1.9733,2.0075,2.0012,1.998,1.1507,1.4008,1.7711,2.0308,2.1931,1.1199,1.3902,2.0762,2.3619,1.6435,1.7982,1.2546,1.7173,1.5001,1.2857,1.8929,1.0992,1.4589,2.3979,1.654,1.6347,1.9834,1.6863,1.182,1.8015,2.1414,1.9756,1.4346,2.1079,2.034,2.323,2.4988,1.8834,1.6449,1.5429,1.7978,2.3801,2.0742,1.3578,1.7961,1.6077,1.2305,1.6234,1.0972,1.6623,1.6686,1.0829,1.7283,2.2992,1.1503,1.4348,1.1289,1.4057,1.7111,2.3738,1.4567,2.2758,1.0947,1.9837,2.2447,1.8024,1.1203,2.4049,1.2856,2.2423,1.71,1.5712,2.3652,1.0071,1.3888,1.4308,1.759,1.899,2.2929,1.7824,1.8757,2.42,2.1586,2.0958,1.186,1.8334,2.2858,1.4863,1.3881,2.3867,2.0477,1.7218,1.6237,1.5108,1.2005,1.4829,1.8364,1.3036,1.8692,1.7472,1.0916,1.6887,1.8947,1.8874,1.5643,2.1068,1.5681,1.8693,1.0757,1.7957,2.4914,1.3187,1.798,1.609,1.2921,1.6475,1.2428,1.1303,1.419,1.4719,1.2567,1.7231,1.8996,2.3094,1.1451,1.8269,1.2182,1.9177,1.3433,1.6299,1.3569,1.3294,1.7356,1.9462,1.48,1.3519,1.9261,1.6877,2.3419,1.618,1.214,1.5589,2.1564,1.8726,1.3558,2.1591,1.8246,1.8686,1.5745,1.6868,2.1489,1.2286,1.4134,1.6653,1.5148,1.6358,2.2386,1.9665,1.5348,2.367,2.4506,2.3783,1.425,1.3576,1.883,2.2505,1.6058,1.6908,1.7895,2.2337,1.4779,2.4578,1.9176,1.5281,2.281,2.2612,2.3063,1.3244,1.1017,2.1141,1.9008,1.4435,1.7288,1.3969,1.8759,1.6976,1.1425,2.2867,1.8876,2.4275,1.7077,1.5733,1.0382,2.2396,1.3164,1.7463,2.1991,2.0064,1.9527,1.0074,1.7923,2.391,1.9608,2.0915,2.4976,2.4345,1.3008,1.2507,1.9157,2.3491,1.1627,1.7362,1.9976,1.8516,2.0366,1.048,1.0408,1.7486,1.0612,1.0272,1.6203,1.8244,1.5642,1.5372,1.9133,2.2112,1.9882,2.1572,1.7713,2.2185,1.6053,1.145,1.0554,1.4412,2.1779,1.1498,1.3073,1.8061,1.6166,1.4142,1.1338,1.3589,1.047,1.2491,2.119,1.9059,2.1782,1.1089,1.0781,1.2798,1.231,1.5361,2.4539,1.7477,1.1439,1.617,1.0518,1.2083,1.1823,1.1164,2.0912,1.6904,2.2862,2.1473,1.9904,1.0036,2.2662,1.5383,1.6004,1.3921,2.1449,1.0324,2.2826,1.6689,2.1161,1.5074,2.4597,1.6566,1.1814,1.3694,1.2709,2.397,1.8231,1.755,1.5038,1.7378,1.7383,2.4193,2.4894,1.5301,1.8287,1.7415,1.8062,1.4818,1.4933,1.3234,1.1622,1.5286,2.1272,1.4569,2.0823,1.3139,1.006,2.4115,2.265,1.7332,2.1307,1.6969,2.4836,1.2004,1.9698,1.1059,1.2937,1.0536,1.4868,1.4193,1.1856,2.2476,1.2055,1.4827,2.1226,1.7925,1.9807,2.3099,2.4376,1.6162,1.353,1.6417,2.2645,1.5675,1.892,1.0187,2.0294,1.3044,2.4635,1.7475,2.3872,2.0523,2.3263,1.6055,1.9659,1.3714,1.988,2.1582,1.0025,1.6435,1.7297,1.8905,1.7395,1.9127,1.3164,1.1434,1.0267,1.0662,2.4175,1.7945,2.0026,1.1912,1.3697,1.3237,2.0219,2.0612,1.7355,2.2266,2.291,1.58,2.3077,1.9105,2.0272,2.4664,2.2617,1.026,1.212,1.7649,1.8925,1.8558,2.1376,1.1069,1.6593,1.2378,1.7169,1.7043,1.0726,1.2433,1.716,1.8908,1.9355,1.6896,1.0711,1.4808,2.331,1.5797,2.1958,1.4247,1.4271,2.0574,2.3573,1.1311,1.4917,1.1518,1.247,2.1124,1.0339,1.9389,1.9781,2.3033,1.1646,1.8354,2.3542,2.1694,2.0528,1.8283,2.0229,2.0531,2.0831,1.403,2.0775,2.1444,1.7214,2.0493,2.1436,1.5002,1.5679,1.8489,1.5314,1.9654,1.5192,1.5208,1.8888,1.9714,1.5179,1.9968,1.0292,2.3745,2.353,2.0223,1.6304,1.1568,2.1635,1.6363,2.0014,2.4351,1.7849,1.449,2.1305,1.7329,1.2059,1.7667,2.1019,1.9879,2.3088,2.1925,2.2655,1.2469,2.0745,1.3201,2.1964,1.0243,1.1904,1.4372,2.192,1.4919,1.9781,1.4002,1.3247,2.4715,1.4199,1.4986,1.4522,1.68,1.2705,1.9524,2.3163,1.8515,2.2795,2.0105,1.9224,2.0043,1.6387,2.1073,2.3584,2.0319,2.1417,1.4781,2.1785,1.1788,2.4382,1.0924,1.4574,2.2206,1.1423,1.366,1.1805,1.7489,2.37,1.5723,1.6729,2.2003,2.1757,1.8306,1.7115,2.0311,1.3315,1.0897,1.2536,1.8935,1.5941,1.4667,1.0157,1.7704,1.8305,1.9396,2.1956,2.4811,2.2722,1.572,1.4926,2.3917,1.9639,2.0805,1.2677,1.2699,1.4522,1.5456,1.5752,2.3656,1.2858,1.7585,1.3004,1.3872,2.0591,1.4065,1.4789,1.3762,1.9064,2.3866,1.8141,1.6313,2.2064,1.7503,1.2787,1.5146,1.5976,1.4835,1.6801,2.4707,2.3037,1.97,1.2131,1.6585,2.3371,2.2093,1.1416,2.091,1.5923,2.4101,1.3691,1.1528,2.3636,1.6344,2.3325,1.4494,1.643,2.1231,1.5934,1.9096,1.3035,2.2145,1.0368,2.1688,1.5814,1.5972,2.0159,1.6881,2.3121,2.4544,1.6855,1.4847,2.4935,1.7871,2.0878,1.4082,1.4518,2.0689,1.2355,2.1632,1.7976,2.2955,1.2203,2.2016,1.0173,1.4108,1.0379,1.4981,1.8047,1.1376,2.3087,1.0563,1.4332,1.3975,2.1649,2.107,2.392,1.1532,2.0149,2.4868,1.3304,2.1925,1.9923,2.0732,1.8692,1.3086,1.6582,1.8436,2.0632,2.0716,1.2044,1.9806,1.8831,2.1203,1.8717,2.4404,1.6762,1.5005,1.2653,1.6767,1.1978,1.7002,1.8444,1.8666,1.865,1.4689,1.3255,1.0159,1.5304,1.5206,1.462,1.8059,2.1117,1.1575,1.9719,2.0684,1.3604,1.2589,1.4044,1.3677,2.3062,2.3522,2.0642,1.6351,1.5884,1.4367,1.0909,1.3447,1.7222,2.1509,2.16,2.0841,1.1903,2.2119,1.7102,1.5905,1.9575,1.9464,1.0775,2.4709,1.4395,1.6075,1.1608,1.8619,2.0542,1.3837,1.5829,1.3753,2.4959,1.3841,1.2549,1.0861,1.4677,1.5175,2.0697,2.4723,2.4503,2.156,2.3185,1.3974,2.3088,1.8245,1.8826,2.241,1.1822,2.0426,2.3103,1.6069,1.6864,1.4662,2.435,1.866,1.4721,2.299,1.9464,1.7378,1.045,1.6852,2.1103,1.0216,1.3574,2.0799,1.8983,2.4693,2.2721,1.6672,1.7759,1.3359,1.1284,1.6632,1.2558,2.196,1.731,1.051,2.0788,2.1684,1.188,1.9063,1.6411,2.0649,2.3607,1.7902,1.5848,1.6424,2.0793,2.0389,2.4559,1.9578,1.0873,2.3342,1.2399,1.7336,2.1961,2.3858,1.2259,2.4329,2.039,1.2115,1.2075,2.4226,1.673,1.3599,1.7129,1.9812,1.6313,1.7921,1.0925,1.3976,2.1575,1.3924,2.1255,2.4142,1.0057,1.0411,1.5181,1.2723,1.8305,1.5921,1.2607,1.1023,1.7378,1.4391,2.0291,1.145,1.3563,1.5849,1.9892,2.3476,1.8664,2.4779,1.8514,1.8285,2.1095,2.3517,1.7119,1.7667,1.9993,1.8806,1.8843,2.3544,1.1449,1.3137,1.136,2.4072,1.0963,1.6359,2.1982,1.8445,1.0871,2.3822,1.7416,1.2044,1.2766,1.4611,1.092,1.9728,1.3867,1.4715,2.3673,1.3937,1.1457,1.3175,1.8779,2.0077,1.7226,1.2386,1.4224,1.5289,1.1922,1.1908,1.7286,2.1315,1.9754,1.9019,2.4063,1.1935,1.7722,2.3103,1.8605,2.4969,2.4702,2.0689,1.2883,2.2112,1.3196,1.2646,1.6532,1.1729,1.6854,1.368,1.5469,1.8861,2.4501,1.2693,1.5908,2.0269,1.3462,2.3257,1.9623,2.2209,1.664,1.4959,1.8603,1.9063,1.5731,2.1441,1.7344,2.4583,2.0407,1.6602,1.0674,1.9615,1.4359,1.9216,1.6064,1.4327,1.857,1.2474,2.1589,1.3272,1.0835,1.3721,1.378,1.8231,1.3377,1.5383,1.2554,2.1637,1.1057,2.4109,1.9133,1.7902,1.1062,1.0628,1.7871,2.2127,2.2436,2.1759,2.089,1.026,1.4448,1.8586,1.8113,2.3785,1.2205,1.4561,2.0511,2.026,1.4164,1.5312,1.0981,2.153,1.7895,1.8174,1.4867,1.7061,2.2928,1.1132,1.5073,1.6548,1.8652,2.4587,1.9454,2.1756,2.1898,1.7168,1.0497,2.1896,1.8814,1.5137,1.6673,2.1505,1.6705,1.8694,2.3136,1.8547,2.3853,1.753,1.4704,2.0869,1.0401,2.2988,1.4764,1.902,1.1775,1.3903,1.0909,1.8277,2.0623,1.1546,2.2161,1.1112,2.0924,1.3015,1.8535,1.9047,1.9242,2.1082,2.3121,1.0108,2.2012,1.8038,2.0309,2.075,1.5287,2.1819,2.307,1.6715,1.8242,2.1533,1.6023,2.1458,1.0836,1.7047,1.4852,1.0441,1.0375,1.4173,1.237,1.7722,1.988,2.0312,1.6214,1.592,1.3623,1.4807,2.0607,2.3712,2.0083,2.4039,1.6701,2.4201,1.9205,1.6135,2.0548,1.7249,1.6966,1.8853,1.7033,1.3929,1.7228,1.1075,1.6318,1.6883,2.1396,1.6565,2.0097,1.4624,1.3577,2.1038,1.3833,2.3885,1.7678,1.5555,2.3392,1.0637,1.6311,2.1046,2.4629,1.9785,1.351,1.924,2.0158,2.3021,1.1985,1.3788,1.5594,1.7994,1.801,2.3383,2.194,1.971,1.8797,1.6824,1.8419,1.6901,1.0293,1.7919,1.6192,1.4871,1.1512,1.1935,2.0703,1.8006,1.737,1.5243,1.853,1.6834,1.0718,1.5353,2.1217,1.7418,1.1205,2.2328,2.3815,1.2382,1.0638,2.3032,1.122,2.309,2.2425,1.7314,1.4578,1.4991,1.5382,1.6598,1.1325,1.4961,1.9235,1.1534,2.1766,1.4391,1.3469,1.384,1.3693,1.9534,1.6977,2.4155,2.3975,2.4265,1.8817,1.3153,1.7903,1.6802,1.9335,1.1182,1.7788,2.0157,1.3671,1.9414,1.0564,1.6933,1.6235,1.3816,1.4316,1.6748,1.2485,2.258,1.1009,1.8806,2.1076,2.4846,1.7367,2.2915,1.2956,1.2011,1.014,1.4296,1.5047,1.3197,1.0459,2.2935,1.6597,1.419,1.5971,1.5793,1.1689,1.5801,1.8807,1.5247,1.696,1.4132,1.7141,1.9517,2.2866,2.1543,1.9547,1.2058,1.5518,1.4302,2.0135,1.7158,1.2402,2.1961,1.7989,1.3968,1.4623,1.6176,1.7262,1.2598,1.8077,1.559,1.5738,1.4318,1.6756,1.9095,1.691,1.5877,1.2853,1.947,1.0229,1.8594,1.8153,1.3277,1.4966,1.9858,2.2322,1.9169,1.8648,2.0525,1.678,1.7864,1.1774,1.7783,2.3565,2.4891,1.8241,2.0266,2.0116,1.0417,2.2161,2.0333,1.4075,1.682,1.948,2.4237,1.9453,2.4217,1.5123,1.855,1.2655,1.9033,1.2607,2.2236,2.0597,1.8811,1.6108,1.055,1.3387,1.7975,2.1117,1.017,1.5425,1.8905,1.8158,1.8842,1.5727,1.625,1.9435,2.101,1.6708,1.4293,1.0231,2.2468,2.0962,1.2923,1.3744,1.0422,1.6234,1.2183,1.8495,2.1504,1.6931,1.2862,1.0999,2.0072,1.6925,1.5047,1.6832,1.1758,2.2838,1.7675,1.1499,1.0856,1.4544,2.1527,1.3753,2.0783,1.0705,1.4224,1.8645,1.6342,1.3832,1.878,2.442,1.5185,1.159,1.2155,2.149,1.7281,1.3483,2.0628,1.9003,1.3784,2.0179,1.9186,1.0802,2.2996,2.0191,1.6249,2.4211,1.3586,2.1463,2.4507,2.0759,1.6017,1.5585,1.0263,1.9981,1.2487,1.1809,2.1442,1.911,1.7215,1.208,1.3703,1.1084,2.2211,1.2288,2.4972,1.9039,1.0559,1.8041,1.8423,1.9486,1.6544,2.3667,1.3856,1.6331,1.819,1.756,1.0663,1.4197,1.7781,1.3175,2.1953,1.2669,2.1349,1.6394,2.3873,1.7011,1.63,1.0558,2.469,1.7852,2.0755,1.4343,2.156,1.5583,2.4697,2.449,1.0183,2.0614,1.0115,1.5927,1.8499,1.051,2.4469,1.5961,2.3472,2.4906,1.8053,2.2272,1.7163,2.3949,1.8668,2.4292,2.2065,1.8734,2.3215,1.8596,2.4623,2.0468,1.4597,1.2218,1.0209,1.8667,2.3915,1.8709,2.1096,1.7542,2.2429,1.8784,2.4704,1.549,1.2843,1.8577,1.5102,1.7353,2.1112,1.7492,1.8252,2.3068,2.3163,1.8921,2.4945,1.7365,1.2365,2.0261,2.1951,1.711,1.5615,1.883,2.0412,1.5277,2.4363,1.7063,1.2251,1.0246,2.2966,1.8275,2.1053,1.3658,1.5357,1.4146,1.1845,1.0091,1.6685,1.5187,1.37,2.0922,2.0296,1.3376,1.9349,1.6744,1.2303,1.6318,1.9443,1.1378,2.4371,2.3166,1.0974,1.4898,1.0744,1.2291,2.18,1.6336,1.6647,1.321,1.4568,1.5702,1.698,1.87,1.5992,1.6093,1.4842,1.358,2.1843,1.9079,1.8036,1.9725,2.4096,1.3507,2.1089,1.0135,2.4132,1.2315,2.4711,1.2535,2.1332,1.561,1.5808,2.2084,2.18,2.201,2.0608,1.6336,1.4991,1.0628,1.0235,1.1659,1.8852,1.8586,1.0309,1.7071,1.4164,1.0722,1.4954,1.898,2.3546,1.381,2.1774,1.6717,1.7986,1.9638,2.0692,1.4408,1.7758,1.6424,1.0338,1.2001,2.414,1.4413,1.2128,1.3706,1.5723,1.5659,1.6743,2.0435,2.2119,1.7279,1.1249,1.3686,2.4949,2.1134,2.1854,1.2827,1.7273,1.5532,1.4315,2.4934,1.572,1.7981,2.2232,2.242,1.2637,1.3901,1.0792,1.4317,1.7142,1.0098,2.4023,2.4747,1.4727,1.4463,1.822,1.6218,1.0594,1.2495,2.0876,2.3831,2.4697,2.0115,2.1023,1.4171,1.7502,1.1798,1.2507,1.3887,1.6781,1.17,2.1049,2.142,2.1846,1.8905,2.0148,1.922,1.7245,2.1561,2.0793,1.5032,1.2946,2.0255,1.8408,1.3053,2.0295,1.7759,2.3204,1.2592,1.8472,1.238,1.4661,1.1905,1.7528,2.0102,2.3231,1.1436,1.7836,1.3299,1.8774,1.8273,2.0528,1.8094,1.979,2.0385,1.2558,1.857,1.3014,1.1499,2.4241,2.2637,1.7833,1.1776,2.0615,2.0727,1.9066,2.1904,1.1285,1.3735,2.2946,2.3488,1.4595,1.8782,1.018,2.3729,1.2195,2.4781,1.5958,1.4351,1.5952,1.2889,1.0354,2.0269,2.3279,2.1964,2.299,1.3018,1.8308,1.7902,1.445,2.082,1.7996,2.4742,2.1747,1.5919,1.4557,1.1954,1.1184,1.1152,1.7373,1.9366,2.3638,2.4091,1.1422,2.0774,1.8578,1.0115,1.4932,2.04,2.4863,1.6353,1.0526,1.8551,1.1999,1.8744,2.3221,1.2283,2.2276,1.9785,1.0476,1.8792,1.2184,1.2518,2.4316,1.0148,2.0338,1.6009,2.1594,1.2305,2.0564,1.4216,2.3753,2.4843,2.4868,1.7209,1.4776,1.0301,1.7553,1.6905,2.0485,1.6424,2.2174,1.4183,1.351,2.1743,2.4306,1.4374,2.0591,1.5667,1.7564,1.6439,2.0072,1.3713,2.2331,1.0419,2.1038,1.7507,1.5435,1.4598,1.5835,1.5644,1.9828,1.546,1.5538,2.2595,1.5385,1.3392,1.0561,1.8537,1.6433,2.0072,2.0542,2.2074,1.3887,1.8038,1.3245,1.7469,1.0838,1.8239,1.1239,1.0279,1.2342,1.7226,2.047,1.9731,1.1825,2.4375,2.4001,1.4112,1.6402,1.0929,1.7547,1.521,1.6539,1.1336,2.1061,1.4823,1.1872,1.2739,1.7839,1.973,1.8634,1.4254,2.0794,1.7571,1.4491,1.672,1.9226,1.1633,1.0719,1.6696,1.7989,2.1083,1.9517,2.4163,2.397,1.8578,1.8685,2.1171,2.4543,1.0734,2.183,1.1931,2.2974,2.2848,1.133,1.5554,2.0914,1.9036,2.4876,2.4881,2.17,1.4046,1.8559,1.8586,2.1582,1.5294,1.7826,1.7266,2.0687,1.2015,2.3716,2.3026,1.5694,1.7022,2.0217,2.3297,1.7394,2.4827,1.5476,1.9092,1.4465,2.227,1.1662,1.4842,2.3542,1.1219,1.1988,1.506,1.8645,2.4883,1.7211,1.3044,1.7927,1.9653,1.7706,2.3589,2.1912,1.5613,1.8918,1.117,1.9206,2.0975,1.3159,2.0442,1.6315,1.3812,1.0988,1.7986,1.7706,1.8461,1.7793,2.041,2.0878,2.1127,2.0281,1.8574,1.6525,2.0763,1.0283,1.6703,1.2423,1.7007,2.2521,1.9898,1.9971,1.7554,1.0137,2.0665,2.3125,1.2206,2.4955,1.5807,1.0856,1.9692,1.7057,1.5535,1.9449,1.4131,2.3868,2.2464,1.5022,1.6473,2.2543,1.2239,2.1691,1.6309,1.9079,1.5405,1.1842,2.3454,2.3205,2.0349,1.9997,2.29,2.3217,2.4235,2.0011,1.4817,1.2976,1.538,1.8606,2.2106,1.3756,1.1421,1.0593,1.7405,2.0684,1.6181,1.6695,2.4393,1.0127,1.6221,1.2517,1.104,1.0846,2.0906,1.6576,1.7942,1.966,1.6463,1.8954,2.4094,1.7397,1.396,2.4409,2.1394,1.8022,1.1702,1.2875,1.4763,1.7986,2.2398,1.0617,2.2111,1.2325,1.7143,2.0359,1.4245,1.4045,1.9045,1.0264,1.7536,1.1016,1.1802,1.9888,1.4568,1.973,2.1315,1.4756,1.6638,1.6809,1.9094,1.2077,1.9505,1.2849,1.6964,2.3848,2.0437,2.1305,1.7314,1.6816,1.7188,1.8219,1.5932,1.3136,1.102,1.9079,1.6257,1.5071,1.7966,1.2844,1.0237,1.4825,1.626,1.7323,1.3073,1.3203,1.3435,1.1326,2.4864,2.4718,2.0025,2.0268,1.8143,1.4156,2.1096,1.126,1.5429,1.2111,1.4438,1.7885,1.2226,2.0351,1.6459,1.4837,1.3475,2.4386,2.4383,1.4405,1.4332,1.3866,2.4659,1.6308,1.3078,1.9583,2.3396,2.1998,1.5433,1.3071,2.3047,2.0788,1.7207,1.2103,1.3895,1.8229,1.3054,2.1712,1.7794,2.2944,1.4719,1.1109,2.4212,1.9569,1.714,1.7091,1.9013,2.1722,2.0849,1.1084,2.4064,1.7175,1.6111,2.3571,1.9708,2.0359,1.6927,1.3129,2.4443,1.7349,1.5534,1.2135,1.3971,2.3733,2.3769,2.3524,1.7442,2.2829,1.0162,1.1231,2.3389,1.6593,1.9473,2.0942,1.4206,2.0525,2.3143,1.4857,2.2267,1.6206,2.4944,2.2325,1.3886,2.1249,1.1015,2.3086,1.8405,1.6544,2.4306,1.0755,1.9804,2.2967,2.1097,2.3676,1.3281,1.1789,2.2837,1.1952,1.2902,1.7987,1.8624,1.5507,1.6537,2.2281,2.3307,1.2495,2.1934,1.0527,2.491,2.041,2.2976,1.1515,1.5669,1.5731,2.4922,2.2353,2.3004,1.376,1.581,1.8988,1.1308,2.3836,1.7505,1.8423,1.4235,1.3521,2.4892,1.7581,1.2969,1.8113,1.4704,2.3268,2.2489,1.1952,1.0289,1.8386,1.0061,1.426,1.8398,1.6493,1.9979,2.235,2.3335,1.7448,1.4309,1.8198,2.1829,1.2376,2.3088,2.3744,1.7833,1.6799,1.4226,1.2738,1.7726,2.1098,1.4404,1.896,2.072,2.1005,2.0054,2.1237,1.4613,1.5886,1.7288,1.1633,1.2233,2.3513,2.356,1.8591,1.3755,1.7473,1.5911,2.2235,1.0987,1.7143,2.2179,2.2939,1.8298,2.4479,1.9713,2.4428,1.5819,1.3608,1.8127,1.3369,1.4245,1.2176,1.9534,1.9497,1.5448,2.3762,1.5781,2.2333,2.2709,1.2937,2.1683,1.6653,2.3472,2.1507,1.4968,1.4866,1.5662,2.1757,1.021,1.1535,1.4656,1.3036,2.1592,2.3938,2.4684,1.0188,1.4662,1.3778,1.7105,1.1967,1.5128,2.045,2.0639,1.2247,2.3895,1.4237,1.2694,2.3348,2.085,1.5256,1.161,2.1845,1.988,1.0711,1.2578,2.1164,1.8797,2.0325,1.8806,2.4219,1.9649,1.3714,1.0674,1.161,1.0308,1.0252,1.1978,1.367,1.7546,1.6465,1.4136,1.2229,1.3995,1.9378,1.5052,1.4579,2.2257,2.3696,1.7702,1.6055,1.0718,1.0783,1.829,2.0803,1.9138,2.364,2.2781,2.3277,1.0284,2.3437,1.4485,1.0738,2.1394,1.0272,1.2988,2.2869,1.7791,1.0621,1.5526,1.249,2.3615,2.1932,1.3628,1.2653,2.2216,2.3801,1.3663,1.5613,1.7917,1.6912,1.3605,1.1271,1.3774,1.081,1.5583,1.074,1.3853,1.6003,2.2827,2.2112,2.4216,1.6891,2.4607,1.3204,1.4098,1.7879,1.2072,1.3243,1.2377,1.7199,2.4914,1.3062,1.4504,2.26,1.9894,1.4029,1.341,1.5419,1.6352,1.9166,2.1913,1.8125,2.4422,2.409,2.0299,1.4097,1.7844,2.3244,2.0619,1.2084,2.0786,2.2049,2.4626,1.0572,1.6154,1.8454,2.1635,1.5099,1.1912,2.3049,1.3963,1.5736,1.6575,1.6669,1.4418,1.3849,1.0013,2.3076,2.1737,1.7325,1.4073,2.3148,1.9437,2.1297,1.9944,2.3573
