"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,71778.1684215956,56019.659738526,80404.5605655207,80164.149574026,69190.9022882743,56019.659738526,58599.7919634691,80404.5605655207,79154.8834690192,80206.7691857083,78845.9805651763,79720.9275290755,78654.6272971659,67154.5018289531,65770.0638317182,76351.3216980189,75062.005959891,61250.8120292964,67052.4315101188,65704.9867239841,76132.0655795611,66741.4445954802,72804.8326255343,78829.0065849488,66998.1267475818,64803.3859540244,76347.6780363619,72489.2946584564
2021,59257.2656418686,46395.2908431733,66547.0624600312,66338.6441937751,56974.4527763653,46395.2908431733,48712.6661450875,66547.0624600312,65201.7412254602,66369.201150919,64916.3807709126,65864.5481959902,64761.6612852563,55609.2897959318,54434.8386996588,62602.8052751932,61918.0767368243,50478.8235163851,55605.9350072889,54713.3928660921,62400.3779692996,54885.2379796612,59977.0158144871,64895.0538154265,55463.9050648443,53869.3992826148,62594.8864084447,59900.9537675931
2022,55361.4364630074,43530.4660521537,62242.8446319218,62044.4210683022,53149.4347910116,43530.4660521537,45775.0350961362,62242.8446319218,60798.0304875221,62069.1854813446,60509.6479377689,61667.3346409473,60487.0486136374,51996.5660805161,50973.1293422994,58226.8828469141,57678.5435048723,47067.4268669886,52183.5248454112,51445.3162507291,58022.4987964897,51128.4629016756,55841.2371691146,60481.902116517,51852.7650430078,50649.3613022881,58214.3701191141,56000.4755885026
2023,54564.5239936799,43065.7173351194,61401.0905542263,61204.7346702438,52354.010711632,43065.7173351194,45316.3845637512,61401.0905542263,59803.0641363294,61226.516792886,59506.203075597,60869.0746931404,59641.3243963744,51309.8854469298,50301.9336415318,57206.8629328144,56711.1340774732,46350.1868813887,51612.70999068,50946.9828899432,57000.1756257666,50238.5995924263,54878.1379411212,59470.5744969494,51159.8615514814,50136.7366868743,57190.7035069816,55210.4936503353
2024,54502.5351671743,43108.0121236566,61378.0383263089,61182.9432616312,52334.4205447014,43108.0121236566,45426.9064504041,61378.0383263089,59626.6078222984,61205.2051860898,59323.3845885016,60812.7647141792,59553.9338985617,51399.7798148326,50189.376137733,56921.2627333184,56677.673256809,46302.3268946905,51672.4751896193,51116.9193264459,56707.0933930126,50042.7294297093,54805.6247374606,59279.3385983002,51240.1367799281,50183.0542596153,56903.2952436626,55170.0764678876
2025,50893.4109271539,40290.2076150525,57291.2588526908,57109.4063981149,48873.8319384854,40290.2076150525,42569.8757524039,57291.2588526908,55637.7680414552,57128.5597530318,55341.5577248462,56770.2801193197,55496.8482936479,48128.8563235352,46823.0702207106,52973.1066892042,53014.6729167607,43227.0512249156,48381.6477112991,47856.2207964437,52756.0118406743,46672.5383699527,51243.1550014626,55289.775524708,47968.4682586192,46952.3471115982,52952.860787858,51585.8959120572
2026,47509.0171466602,37705.9183902744,53442.27503383,53272.4918744485,45625.2329102028,37705.9183902744,39867.0652058552,53442.27503383,51905.755284719,53287.0203449973,51612.4058987458,53027.003088737,51831.3453433072,44948.4291093906,43820.0419686569,49364.6432199947,49337.5094054478,40408.3917008715,45350.8629269511,44727.6097492661,49149.7528275378,43516.0560759255,47685.7844600315,51552.3619996095,44785.9106438009,44018.0326485196,49340.7993929039,48142.7291624806
2027,46645.2177923119,37177.2835012708,52431.8811153156,52267.7116366339,44806.7803118433,37177.2835012708,39277.4281905615,52431.8811153156,50937.0097202793,52280.3424628942,50639.1568691177,52053.0983804084,50940.9302230171,44125.1146388455,43099.7292491348,48421.8754283225,48324.4744474482,39748.3902392699,44650.9940399295,43985.2406117008,48204.9377423759,42621.8316356283,46633.6732823568,50569.2068201461,43954.7007948973,43378.1537904029,48394.858267003,47205.6414089939
2028,46351.6693411251,37063.7943927534,52100.3502275197,51941.5142704517,44557.5688622416,37063.7943927534,39123.5845061674,52100.3502275197,50543.7754992443,51955.1096377165,50248.1068188281,51632.532443641,50606.2590188862,43945.1222196867,42798.1454469035,48082.6883624516,48079.6357078568,39591.1526895534,44396.2238666276,43802.0962709762,47864.0608262682,42185.6875663254,46285.4901496991,50168.4424093492,43766.6016692197,43163.0087168527,48054.0045077255,46836.7774411809
2029,45984.5663904788,36745.78212248,51695.0125604492,51542.4392768181,44322.9612647088,36745.78212248,38940.958595508,51695.0125604492,50190.3903526624,51558.3393628901,49899.8812422662,51066.7639084356,50058.5026049425,43703.732246108,42348.2389387912,47516.1050993416,47846.0575274726,39372.2749711352,44068.6558593899,43590.3071391168,47299.3655579944,41758.8284284698,45923.2797068373,49811.2439057742,43518.3307206262,42875.516502687,47486.6956279884,46474.4962390773
