"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,165887.861149041,130953.246547055,210723.626238964,148461.393285935,130980.725078762,152719.697260501,210723.626238964,160138.836700426,194664.651048164,142560.168977045,136463.534519641,203695.366954917,180972.756859554,151412.375478419,156695.201545555,130953.246547055,173276.082497225,149158.72903982,203686.930260432,180984.038012726,186865.782033148,148390.758618941,137255.745918123,156068.751176093,190362.201191481,185187.876120798,183602.401865906,151915.651496407
2021,419942.832436209,331965.661309159,532095.869122289,376652.35239369,332055.650098395,387899.818113099,532095.869122289,405726.29240256,492226.121695573,360880.132677349,345870.801062925,516276.01068835,459247.388886839,382207.868420344,392820.757645742,331965.661309159,437284.86672747,373191.562790074,516310.334749956,459269.482930262,472344.114019808,376459.01336426,349983.151917321,397540.461063478,482927.973215492,468376.425420147,462689.061644045,386269.638546607
2022,479164.88859866,380097.108997643,604438.030056736,430426.605156472,380200.965813477,444506.56416006,604438.030056736,462025.429388218,560138.911681266,410302.349196341,396997.868204887,590305.11093005,525392.513289161,434934.353755659,442148.370697535,380097.108997643,497548.56513722,420644.137537259,590372.129794537,525425.488782321,538433.980649812,430184.853109581,402077.818332832,457313.31480178,554555.589990676,534004.707940183,524144.973102524,442502.474460269
2023,479605.465388111,382488.067867197,599590.513695667,431153.641074437,382590.242058663,446908.584975151,599590.513695667,460058.581141895,558643.351891543,408484.607649896,400524.486036803,591828.221972237,528462.74363756,434426.541776235,436004.125273738,382488.067867197,496758.204088825,416682.870779157,591883.29031386,528496.938010442,538655.607472884,430903.609109475,405597.953877259,461853.474905601,559225.648684869,534250.618231847,520083.863237516,444580.846940018
2024,464888.897752634,372780.015420977,576952.29281507,418092.113394068,372871.076919338,434778.218790106,576952.29281507,444606.345578735,540418.84634559,395087.547731538,390258.66768319,573910.677658733,514850.333426586,420409.499592229,418149.467618046,372780.015420977,479928.0952117,400089.755108265,573972.740297078,514878.672121696,521133.174006441,417836.550046801,396319.16840544,450752.590416558,544133.050768568,517106.310691199,500494.257589186,432412.976178714
2025,446259.699152929,359757.197772919,550412.843438195,401754.113324029,359861.017910764,418514.087253205,550184.555761339,426018.872171795,518065.290687494,378980.321467167,375894.087072734,550346.632686018,496968.499762599,402965.832741406,398134.951019351,359757.197772919,459157.166522145,380843.898401323,550412.843438195,496983.996080189,499011.055406354,401510.629185546,383549.095169546,435115.173117636,523270.401592666,495466.799540849,477470.609932241,416255.350805723
2026,427160.703960873,346016.185417597,525817.500640852,385273.4950742,346122.698076274,401492.566771142,523358.375568178,407202.59527103,495361.764898718,362805.439913357,360912.217591356,525751.719824511,478462.472333377,385138.604000524,378461.082251605,346016.185417597,437907.236691547,361711.563324674,525817.500640852,478475.869353219,476376.366305879,385035.31771538,370103.096295998,418711.832989749,501431.528283126,473329.506753693,454355.808638217,399402.75503763
2027,408212.600253295,332126.759844424,501291.15946594,369038.36174831,332235.669063682,384554.87182253,497185.490566973,388613.975258094,472938.747764169,346999.228298114,345863.073046987,501274.54115858,459888.876911332,367681.93732961,359432.515694625,332126.759844424,416894.055668541,343026.089065938,501291.15946594,459911.60412079,453793.837392709,368806.598455782,356528.032731037,402162.273347812,479466.345370594,451392.672945899,431721.547163327,382486.742096586
2028,389489.708776509,318175.63130457,477156.496707422,353054.461616711,318291.897298251,367815.52951482,471646.544626457,370287.708864017,450837.029724336,331568.353735496,330833.764924802,477139.736445019,441323.423681682,350651.450590286,341013.805220626,318175.63130457,396365.231362541,324754.407916255,477156.496707422,441347.948560254,431385.811125091,352827.851614996,342870.571255738,385567.269449846,457376.863203446,429758.499478471,409569.851867792,365622.579323809
2029,370512.764338817,303749.976911081,452836.31143004,336861.451216437,303875.946749485,350787.46715667,446106.185343696,351801.534758061,428558.896844788,316061.818214218,315448.619657937,452798.739548263,422167.46700671,333631.541012483,322869.962800073,303749.976911081,375770.247020256,306539.375504793,452836.31143004,422199.118338109,408716.012404381,336646.446986303,328663.543334028,368465.896568288,434583.918180994,407876.373104336,387404.220742723,348398.037636265
