"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,2353800.48545945,1888765.39006665,2901739.34935205,2107404.33084566,1890426.28974381,2218492.47849807,2901739.34935205,2261420.08370122,2669803.89920254,2007884.24092309,1966986.17586648,2836233.30989669,2606833.32352632,2202552.13392818,2238850.32271838,1888765.39006665,2439443.02877323,2128452.07636862,2836886.55232043,2608709.95310944,2607915.97190452,2102961.03582723,1989603.04365716,2255967.83376686,2660268.70701005,2640445.60296797,2561001.86165027,2215965.14086135
2021,1398364.42376053,1125831.46789872,1717711.68786259,1254436.38057012,1126945.61674104,1323420.40232467,1717711.68786259,1342605.68576113,1582282.29039791,1192547.78517422,1171743.75042475,1681617.46341676,1554407.43769982,1309560.17059986,1323351.48374539,1125831.46789872,1444461.5015649,1254590.04939514,1682098.16171618,1555685.38924383,1544690.22254837,1251434.25353381,1188819.58536557,1346790.490236,1577650.19964678,1568351.09536368,1515623.99512178,1322454.02766024
2022,1025228.46917972,828264.605498502,1256373.27124081,921282.558189281,829203.986785206,972256.100363722,1256373.27124081,983029.895343349,1158029.45723272,874492.887973517,860353.802325436,1229782.34978433,1143330.71534609,961261.633987259,967890.031691645,828264.605498502,1057206.03034456,916009.346955394,1230222.86776961,1144436.46415551,1129660.72262288,918739.704391434,875097.878637491,990072.600715716,1154708.54525258,1149484.71517347,1107471.34919358,972050.208518831
2023,867659.265170977,702752.214241204,1064181.34181748,779908.302017044,703619.081987741,822242.414435809,1064181.34181748,832301.317032108,981893.535989737,742012.342076772,725839.704889967,1039530.27630009,970355.897125601,813327.050839655,819347.688047496,702752.214241204,893305.857391534,772893.802653326,1039975.63727059,971459.739923002,954030.449216272,777557.094750207,741809.288745567,838256.598143422,974571.646895192,971820.630766742,934775.367722102,823714.348995755
2024,779725.309867289,632579.10040586,959492.856288828,701417.741268669,633397.166521071,738002.073350283,959492.856288828,750077.991073248,885108.04122506,670338.780839419,648825.54515165,933257.5350894,873941.726661235,729897.489168413,737027.831009911,632579.10040586,801687.222233053,691539.517972753,933710.664919833,875023.967455633,854569.929688842,699183.592955682,667823.947031723,752552.223383935,872143.15662072,871913.576439277,838492.4675935,741128.60233423
2025,713342.694938669,580148.817803706,879645.664530911,643410.607381107,580933.147353159,674799.21296379,879645.664530911,687901.590549268,810833.839356646,616301.443108049,590773.023527369,852520.626210201,801552.454325864,667032.77665865,673389.229715302,580148.817803706,733032.911341065,629534.005884128,852975.347419192,802584.55987909,778914.324646008,641278.946496135,612842.380208857,687879.920585917,794793.697436505,796525.758397664,765314.339687187,678648.748000967
2026,655591.231693149,534755.782057792,809289.424704023,593352.70817207,535504.251845128,620138.750296087,809289.424704023,632630.047231644,745585.970952947,568737.472767317,541083.401182617,782227.563979417,739244.576424104,612438.940794355,617092.221187813,534755.782057792,673672.478651104,575458.744704174,782677.823225621,740217.997058511,713163.683315094,591324.834720523,565408.913956648,631869.020380088,727948.363610608,730993.668521868,700898.308225257,624065.844363926
2027,602789.780831549,493344.054599996,744570.774654393,547702.921607923,494055.764788241,570406.395448208,744570.774654393,581199.810115914,685563.806064555,524742.597779316,496173.77201006,718101.459484492,682726.440015976,562571.001019898,565406.101066478,493344.054599996,619411.805523558,526051.413108163,718543.733482523,683643.824312008,653312.065665066,545773.999590022,522050.469278651,580830.103287681,667025.009737314,671032.152383412,641522.998146423,573982.047618452
2028,553968.910715797,454865.695779042,684421.10566999,505477.89540607,455766.212597032,524527.99984294,684421.10566999,533129.650362726,629788.983310099,483710.768946021,454865.695779042,658906.042128019,630700.553084144,516521.215093205,517604.015404886,455090.23062418,569363.274664633,480504.879509577,659338.014607053,631560.304815518,598196.592432383,503651.262516547,481786.99352152,533765.82194739,610838.050437986,615740.488600741,586400.824236355,527565.892356872
2029,508128.334802964,416228.14079271,627729.642358132,465635.418964607,419858.784947372,481542.985541056,627729.642358132,487711.980360656,577266.847678387,444839.111538227,416228.14079271,603403.514270296,581844.690105334,473426.46433471,472838.082814352,419218.21163134,522486.241045609,438058.132747574,603822.977789184,582643.56566905,546661.65867079,463915.755692347,443750.061442212,489608.757919803,558241.469787335,563978.795171418,534650.72498218,483846.353819413
2030,465292.759143007,380144.603973927,574641.372315807,428204.433116957,386365.940887612,441429.117432567,574641.372315807,445099.130039514,528145.19042448,408222.82888944,380144.603973927,551657.933671215,536145.523188177,433327.084428324,431170.358082228,385760.309693624,478624.391173252,398740.114065662,552062.968999079,536887.110205193,498687.735483781,426591.970495254,408014.363567535,448249.096183251,509296.325922294,515651.181032281,486382.228429998,442817.666873722
2031,426292.672312763,347228.318186086,526276.737651474,394031.793507826,355977.649446999,404813.409327839,526276.737651474,406100.175975502,483462.942205965,374673.187989793,347228.318186086,504639.986766568,494690.300801363,396939.367775589,393380.208174288,355405.262347261,438562.129938099,363168.326305967,505029.855407308,495375.776838713,455164.068395052,392522.024223428,375405.300673028,410400.94377119,464830.699639589,471535.384429839,442443.63380588,405259.32423444
