"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,2353800.48545945,1888765.39006665,2901739.34935205,2107404.33084566,1890426.28974381,2218492.47849807,2901739.34935205,2261420.08370122,2669803.89920254,2007884.24092309,1966986.17586648,2836233.30989669,2606833.32352632,2202552.13392818,2238850.32271838,1888765.39006665,2439443.02877323,2128452.07636862,2836886.55232043,2608709.95310944,2607915.97190452,2102961.03582723,1989603.04365716,2255967.83376686,2660268.70701005,2640445.60296797,2561001.86165027,2215965.14086135
2021,3752164.90921998,3014596.85796537,4619451.03721464,3361840.71141578,3017371.90648485,3541912.88082274,4619451.03721464,3604025.76946236,4252086.18960045,3200432.02609732,3138729.92629123,4517850.77331345,4161240.76122614,3512112.30452804,3562201.80646377,3014596.85796537,3883904.53033813,3383042.12576376,4518984.71403661,4164395.34235328,4152606.19445289,3354395.28936104,3178422.62902272,3602758.32400286,4237918.90665682,4208796.69833165,4076625.85677205,3538419.16852158
2022,4777393.3783997,3842861.46346388,5875824.30845545,4283123.26960506,3846575.89327005,4514168.98118647,5875824.30845545,4587055.66480571,5410115.64683317,4074924.91407083,3999083.72861666,5747633.12309778,5304571.47657223,4473373.93851529,4530091.83815541,3842861.46346388,4941110.56068269,4299051.47271915,5749207.58180622,5308831.80650879,5282266.91707577,4273134.99375248,4053520.50766021,4592830.92471857,5392627.45190941,5358281.41350512,5184097.20596564,4510469.37704041
2023,5645052.64357068,4545613.67770508,6940005.65027294,5063031.57162211,4550194.9752578,5336411.39562228,6940005.65027294,5419356.98183781,6392009.18282291,4816937.2561476,4724923.43350663,6787163.39939787,6274927.37369783,5286700.98935495,5349439.52620291,4545613.67770508,5834416.41807423,5071945.27537248,6789183.21907681,6280291.54643179,6236297.36629204,5050692.08850268,4795329.79640578,5431087.522862,6367199.0988046,6330102.04427186,6118872.57368774,5334183.72603617
2024,6424777.95343796,5178192.77811094,7899498.50656176,5764449.31289078,5183592.14177887,6074413.46897256,7899498.50656176,6169434.97291106,7277117.22404797,5487276.03698702,5373748.97865828,7720420.93448727,7148869.10035907,6016598.47852336,6086467.35721282,5178192.77811094,6636103.64030728,5763484.79334523,7722893.88399664,7155315.51388742,7090867.29598088,5749875.68145837,5463153.7434375,6183639.74624593,7239342.25542532,7202015.62071114,6957365.04128124,6075312.3283704
2025,7138120.64837663,5758341.59591465,8779144.17109267,6407859.92027188,5764525.28913203,6749212.68193635,8779144.17109267,6857336.56346033,8087951.06340461,6103577.48009507,5964522.00218565,8572941.56069747,7950421.55468493,6683631.25518201,6759856.58692812,5758341.59591465,7369136.55164834,6393018.79922936,8575869.23141584,7957900.07376651,7869781.62062689,6391154.6279545,6075996.12364636,6871519.66683185,8034135.95286182,7998541.3791088,7722679.38096842,6753961.07637137
2026,7793711.88006978,6293097.37797244,9588433.5957967,7001212.62844395,6300029.54097715,7369351.43223243,9588433.5957967,7489966.61069197,8833537.03435756,6672314.95286239,6505605.40336827,9355169.12467689,8689666.13110904,7296070.19597637,7376948.80811593,6293097.37797244,8042809.03029945,6968477.54393353,9358547.05464146,8698118.07082502,8582945.30394199,6982479.46267502,6641405.03760301,7503388.68721194,8762084.31647243,8729535.04763067,8423577.68919368,7378026.92073529
2027,8396501.66090133,6786441.43257243,10333004.3704511,7548915.55005188,6794085.30576539,7939757.82768064,10333004.3704511,8071166.42080789,9519100.84042212,7197057.55064171,7001779.17537833,10073270.5841614,9372392.57112501,7858641.19699627,7942354.90918241,6786441.43257243,8662220.83582301,7494528.9570417,10077090.788124,9381761.89513703,9236257.36960705,7528253.46226505,7163455.50688166,8084218.79049962,9429109.32620975,9400567.20001408,9065100.6873401,7952008.96835374
2028,8950470.57161713,7241307.12835148,11017425.4761211,8054393.44545795,7249851.51836243,8464285.82752358,11017425.4761211,8604296.07117062,10148889.8237322,7680768.31958773,7456644.87115737,10732176.6262894,10003093.1242092,8375162.41208947,8459958.9245873,7241531.66319661,9231584.11048764,7975033.83655127,10736428.802731,10013322.1999525,9834453.96203944,8031904.72478159,7645242.50040318,8617984.61244701,10039947.3766477,10016307.6886148,9651501.51157646,8479574.86071062
2029,9458598.90642009,7657535.26914419,11645155.1184792,8520028.86442255,7669710.3033098,8945828.81306464,11645155.1184792,9092008.05153127,10726156.6714106,8125607.43112595,7872873.01195008,11335580.1405597,10584937.8143145,8848588.87642418,8932797.00740165,7660749.87482795,9754070.35153325,8413091.96929885,11340251.7805202,10595965.7656216,10381115.6207102,8495820.48047394,8088992.56184539,9107593.37036681,10598188.8464351,10580286.4837862,10186152.2365586,8963421.21453003
