"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,78825.4832915821,62932.2162001251,99093.4143676915,71425.8666167646,62954.3011931929,75483.8066828271,99093.4143676915,77864.7885423778,91815.2331952551,69832.3274518535,63871.6444972566,95875.436154626,89655.0662955924,72135.2287396766,72632.5108766624,62932.2162001251,77733.7236490991,64602.1007239652,95876.7699636665,89668.8934025283,86134.1528181641,71373.090835866,69311.8418461357,78301.8558982616,86464.890279257,86528.466290885,83211.3162011192,75858.1395667043
2021,64166.0027925487,51421.3405289607,80845.1546698236,58203.4119273144,51439.7739231661,61186.2676764503,80845.1546698236,63015.9854362589,75353.5191540042,56932.5072678605,51721.2362305497,77922.0887003485,73604.0814719639,58539.9331912697,59340.960495226,51421.3405289607,63013.2392860447,52287.1678495364,77923.6382658956,73615.5063801299,70345.5740345032,58156.6024268974,56275.0311641511,63690.5605719846,70258.5745143002,70359.7328877787,67351.7030095651,61346.4787497348
2022,57910.5095287337,46273.8653406123,73091.9209495668,52683.6941877994,46737.1630074097,55121.2555873407,73091.9209495668,56784.3805369477,68508.7200058442,51865.7115699067,46273.8653406123,69994.2571794175,66966.550027102,52919.0289326329,53730.0567014283,46720.1254481826,56631.4284025324,46838.4521127197,69995.8438009293,66975.5017781797,63225.991718617,52642.091213543,50947.4019415657,57439.5745214666,62829.2441469996,63233.3057487708,60468.7234866598,55138.4498721685
2023,54409.1011167166,43111.0521157654,68870.9991120832,49769.1041949994,44253.2811138038,51802.0718206531,68870.9991120832,53299.3313417315,64634.396315575,49179.9736748499,43111.0521157654,65446.1247725615,63296.2429336763,49837.7693586974,50453.0469218083,44236.8358719785,53093.626006466,43677.5121803026,65447.8140854885,63303.1698335637,59051.0036578245,49732.5218731168,48176.2669607399,53933.9900942563,58422.2934251922,59118.8830645695,56447.6617967078,51632.5553915044
2024,51758.2151702529,40835.893329844,65551.4949384533,47589.3537566021,42446.3597432506,49350.7457019044,65551.4949384533,50438.6604788128,61531.6726446263,47014.2576797676,40835.893329844,62077.2962023769,60598.0552854038,47491.7878701421,47794.8393931411,42430.4067643306,50535.7590617156,41265.2451058216,62078.9056024893,60602.3784485232,55902.7258970904,47556.1580064616,46116.5824477987,51344.9006842858,55231.4949881351,55995.2913375337,53217.9652495944,48957.1486382164
2025,49445.0391552322,38944.1748502497,62587.7576514524,45667.9294077924,40889.6775157786,47253.1961727447,62587.7576514524,47838.2267181179,58760.1304759305,45072.634420872,38944.1748502497,59186.0759188508,58261.2995443391,45469.9873043643,45411.6350868777,40874.1299851831,48357.5542535244,39160.7881627272,59187.493677708,58263.5423670655,53147.1059026068,45639.6498856451,44336.1635190677,49105.8225617556,52526.3346106215,53260.3010032966,50316.070682833,46608.2972013994
2026,47287.5682205095,37213.6223784024,59763.1476110269,43872.1428047791,39439.4797693766,45337.6416119471,59763.1476110269,45343.8937668346,56104.9362513824,43195.5941959189,37227.0562862473,56530.1321286046,56116.5900079459,43586.6540307336,43149.2066802768,39424.5817542935,46365.7917262263,37213.6223784024,56531.1033400907,56117.4253415417,50579.1849798667,43846.789828132,42709.6043718984,46992.6385817677,50034.5049190454,50718.0561926277,47557.1605009494,44432.266452823
2027,45216.9050654647,35360.0748895311,57009.2854043454,42160.7980874147,38034.8671630529,43512.1120222639,57009.2854043454,42919.6603136645,53512.1894086453,41346.7388593956,35590.1143026119,54002.8516247885,54089.4241725362,41775.560762597,40967.5961442429,38019.8039704537,44470.6286013291,35360.0748895311,54004.0181082277,54090.0386958115,48124.0533667328,42138.1342958855,41150.3762613096,44946.2306389799,47654.2792994746,48301.9838282658,44892.7972580116,42349.0091570458
2028,43206.0803775247,33576.7919010518,54313.358922539,40505.9041237402,36649.7051032214,41738.2745656998,54313.358922539,40562.3226290882,50975.6500078555,39521.4216404882,34004.7186448151,51557.17494455,52143.9308108999,40005.2058662858,38859.7341336283,36635.5936401162,42628.9276024796,33576.7919010518,51557.8767564249,52143.9516613742,45751.0761885903,40485.498105433,39626.8277365837,42943.2534787287,45344.690483525,45972.5295972902,42315.8464275413,40331.7444661661
2029,41244.9988352011,31853.3095852394,51676.9811871922,38898.5168261012,35276.2813214399,39992.9035071622,51676.9811871922,38278.9260578783,48497.6261225246,37726.5368102949,32452.6346726102,49169.0814533866,50258.9803580266,38266.3228941674,36827.4673838967,35261.818249045,40829.2709687561,31853.3095852394,49170.468064818,50258.3126076973,43441.6093512914,38879.9701258124,38128.5660020566,40975.050883699,43089.2060586681,43718.4143901009,39827.1094171713,38369.6065809906
2030,39463.2258853892,30283.1451073299,49279.4719944723,37450.4637373636,34022.1887698636,38398.0427955016,49279.4719944723,36201.5250637576,46252.9369111091,36094.2951853673,31028.4974383727,46992.4550839989,48585.0513024715,36675.1339080667,34993.5197242202,34008.4392018505,39185.1216504936,30283.1451073299,46994.0001512237,48584.1179808324,41342.0809488065,37433.1457402535,36771.3055294088,39170.7266908824,41021.8305288087,41676.8127863678,37557.965387491,36578.3735164159
2031,38103.7575391071,29041.6705728748,47451.4069775591,36402.2682949457,33093.8211926788,37169.4078714758,47451.4069775591,34570.558611336,44565.2807116062,34872.24311419,29910.7207887044,45292.3632591419,47422.5360558651,35448.9478808758,33588.7408084041,33080.4193784396,37912.5622660251,29041.6705728748,45293.9992330992,47421.8280982723,39715.3233529852,36385.4629088426,35762.4341571992,37779.7511996417,39387.361031961,40099.6571989393,35742.3251000192,35182.8484125946
