"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,12728.2429812039,10189.4806993623,15875.5170569081,11566.4381501097,10193.0562231161,12291.427343331,15875.5170569081,12546.0723384245,14590.0142561187,11230.4204008509,10401.1933351742,15518.0208254522,14428.9467326368,11716.9777645797,11585.2136843359,10189.4806993623,12653.8204391494,10473.0189310505,15518.2565992132,14431.0469474388,13792.0706261569,11558.1573488054,11325.5429541466,12670.8049601753,14006.6878622809,13952.0401849069,13369.7701224655,12322.0787439084
2021,51326.1239968342,41206.148653801,63792.0582642936,46724.3479538041,41219.6821106044,49607.9999487809,63792.0582642936,50535.2219901067,58823.0238282021,45326.8642060389,41978.9807166137,62593.0312524632,58317.7774327443,47214.4885541186,46512.2541245924,41206.148653801,51013.274013951,42069.0041752212,62592.6486765805,58324.3797211617,55522.6718216052,46694.6734818909,45835.2700949331,51159.2875916727,56457.6013093691,56197.7192718561,53716.1106800483,49718.5800464001
2022,97288.0738883842,78237.25627629,120479.211290434,88726.1776647236,78261.3754739933,94166.4950867724,120479.211290434,95465.9609444179,111195.026675427,85746.3053343452,79797.1769945847,118826.730895375,110807.040303964,89358.0071499351,87736.6958219852,78237.25627629,96799.1477314393,79495.7578524355,118824.133310733,110815.318108836,105218.395719891,88676.6241282343,87135.5856010179,97063.4787128313,107135.964563268,106542.605821574,101397.769144331,94293.6066027644
2023,143722.116704309,115774.989495468,177300.297677814,131261.933656296,115809.187371649,139376.8052208,177300.297677814,140434.496015864,163603.767628983,126227.360997551,118386.98847331,175861.491735864,163959.249746942,131864.864153337,128897.801388259,115774.989495468,143270.363639648,117180.568715107,175860.378653715,163964.882113173,155486.02079909,131196.893973068,129091.664919394,143540.044612172,158665.81078259,157486.266551513,149208.197739421,139342.591546706
2024,188549.580859554,152125.239906101,231704.374676017,172378.947516804,152169.090460848,183194.408441857,231704.374676017,183444.877753632,213841.896057522,164962.837909493,155987.597622408,231115.749420139,215482.582448608,172826.362225047,168200.086015647,152125.239906101,188299.959126545,153445.454015511,231113.399935503,215482.653165383,204079.862607308,172302.434087007,169765.702576462,188586.357162891,208735.773961304,206701.997261701,195016.931407155,182774.945727959
2025,231350.622683295,186873.035710735,283996.855345069,211675.139833607,186925.758244305,225127.973491291,283292.738661565,224276.694096356,261711.419045916,201805.050564987,192071.60991118,283996.855345069,264914.493117292,211847.950612672,205537.498653124,186873.035710735,231346.059676824,187889.041060245,283992.952477381,264907.937516822,250493.124593739,211590.446742278,208695.22774142,231764.203169607,256739.567766737,253669.311043747,238457.893810962,224163.584194506
2026,272176.63097791,220075.265095991,334445.038683426,249263.838089828,220136.924125121,265158.172532636,332233.77823268,263153.115476807,307354.540555172,236957.451241411,226525.475567941,334445.038683426,312283.44849421,248966.492308089,241061.92520451,220075.265095991,272413.722709516,220545.884055593,334439.503291903,312268.57121501,294732.166017772,249172.349486364,245896.103625797,273089.102143323,302576.735704987,298457.890843651,279613.812543443,263594.46720257
2027,311158.508429437,251541.614404771,382533.180040094,285287.350522981,251920.038587827,303370.865681629,378779.695995365,300272.313175567,350983.970106297,270619.005918244,259367.122523358,382533.180040094,357708.8442098,284353.139375852,274952.747477051,251849.55852753,311607.553911294,251541.614404771,382526.273532578,357684.066535947,336891.564639606,285189.666924821,281498.368911919,312657.261834214,346283.483821112,341198.679333903,318695.400214377,301190.944529793
2028,348422.01049685,281013.37032675,428382.111015418,319861.342184278,282391.32500485,339896.995651325,423139.133885177,335769.510371251,392769.941566804,302932.43272866,290658.399452797,428382.111015418,401319.743801402,318177.697184204,307350.026587689,282312.232440247,349023.371580178,281013.37032675,428371.529730645,401285.037125415,377078.498736639,319757.735899227,315637.62715084,350558.731008426,387939.644172083,381996.75201346,355866.26713987,337060.805663618
2029,384070.391041206,309061.244272465,472122.82578249,353072.260149907,311646.675183316,374844.15090796,465481.500087892,369735.489009853,432837.454359976,334002.566362186,320464.638128227,472122.82578249,443220.797053725,350563.793967271,338350.765733176,311559.237473511,384753.297208311,309061.244272465,472110.564231522,443178.353450277,415387.741193636,352960.723156696,348423.06701073,386873.882648551,427625.709477603,420940.563485129,391242.887957859,371299.587737875
2030,418283.050663712,335836.61079982,513984.116184011,385076.578589018,339832.7824063,408384.822542253,506057.002650907,402327.338788546,471397.341343513,363993.189110571,348923.6583211,513984.116184011,483617.752662134,381683.385947938,368118.59860501,339736.837022088,418977.821897688,335836.61079982,513969.727914018,483569.541274161,452012.494484538,384956.10974564,380020.172577025,421768.561241909,465527.710266478,458216.836222245,425011.964393286,404075.311602594
2031,451397.711325417,361612.361489623,554378.251059476,416183.361912495,367207.464391879,440834.354468594,545312.129660011,433881.113492463,508844.906906039,393204.096710077,376311.451851582,554378.251059476,522887.612651623,411832.541568299,396964.278908943,367103.828569298,452031.126750865,361612.361489623,554363.260355666,522835.451430545,487332.308331353,416053.520063338,410729.301566046,455577.443482767,502016.186420143,494199.030230106,457526.304416804,435721.096447391
