"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,5322.24657843214,4342.63502685435,6500.52295249444,4885.26006488182,4350.46246854701,5240.74703845166,6500.52295249444,5295.49208844964,5940.16464781351,4765.72640898079,4396.03991549108,6437.86088330115,6009.69991409275,4976.80828852847,4700.04065918039,4349.33419610542,5332.99407378823,4342.63502685435,6437.63162515052,6008.85556392993,5568.21963866615,4883.53389290939,4890.02612623379,5357.06286135619,5806.66695670738,5778.29968535711,5552.64158830512,5249.43789522734
2021,15837.0262035201,12884.5451149315,19330.5374007045,14555.8643769485,12956.3263236436,15690.3833161378,19330.5374007045,15648.4849884332,17614.161506139,14070.9948850009,13183.2315530286,19294.8175944032,17752.9858602471,14778.4643950799,13792.117664327,12952.653069179,15929.5172417987,12884.5451149315,19293.4838525615,17751.7421212812,16657.988802931,14552.4535334924,14647.7446531702,16012.6508262753,17365.6285643134,17158.3108379224,16424.860821465,15625.7057845879
2022,18459.7494229855,15004.4044115671,22714.9882406723,16996.2394543639,15149.3903058291,18408.1204187143,22281.4198448472,17921.2847149232,20260.8847397227,16037.4131522893,15694.8044446435,22714.9882406723,20662.1571890413,17106.4851419122,15723.6118485127,15145.2422639726,18716.7107249383,15004.4044115671,22712.5498155261,20660.1382109105,19586.4618941227,16993.0519189809,17151.5474056779,18783.2635800451,20663.4930449966,20045.6580851805,18872.4987644685,18201.9159587795
2023,18562.1633101171,15070.6507203789,23033.1498911657,17034.7709950858,15274.2941439464,18603.0634247122,22013.9092400229,17699.2506420752,20188.0323175165,15826.6520807064,16093.9494817149,23031.387288494,20871.5787395931,17141.4035001981,15586.8830441537,15270.3302963674,18916.7277615597,15070.6507203789,23033.1498911657,20868.0966193992,19813.338000966,17031.7467547914,17281.945599067,19003.1519728413,21172.9698427703,20194.1136134796,18740.9990575397,18291.6877243826
2024,18006.5213001974,14571.683799301,22403.6746339708,16512.9178431106,14851.509531476,18101.5426376926,21090.7501911552,17051.1495622364,19551.4099086148,15258.1190781217,15754.0481003435,22403.6746339708,20341.206546866,16621.4482702448,15046.6535012112,14847.560776225,18342.4348093107,14571.683799301,22403.1027408772,20337.9154202316,19228.3130548642,16511.0636622025,16839.0931174111,18473.8341858924,20653.9674336684,19582.9920534656,18050.9871559255,17735.6544905162
2025,17278.5576073144,13929.1025829508,21489.7223707434,15882.6931571607,14281.1327717873,17394.100804568,20028.9337224338,16318.7701821146,18761.4732995044,14603.3264491456,15161.5826432072,21489.7223707434,19648.627853525,15933.8428493932,14409.7509969143,14277.7173416629,17552.803828921,13929.1025829508,21489.3077348185,19645.7042878791,18439.4115092057,15879.6154977514,16237.2839353802,17738.4086741533,19820.1747119903,18789.178877626,17233.8020179222,17017.4720821017
2026,16538.4462830866,13278.403901167,20520.8186003561,15253.2845750343,13682.3198716606,16633.691119463,19018.2505832564,15639.2734152561,18004.6879138854,14003.6745906373,14501.6842165456,20520.6524269072,18928.6893815859,15239.3998223595,13813.6031590048,13678.5970520869,16728.4565124918,13278.403901167,20520.8186003561,18925.0667136905,17625.9877529964,15250.4748381852,15585.3102499432,17001.3230906792,18926.684491941,17980.2649655509,16452.6758739276,16267.8819585521
2027,15833.7864958856,12660.2125022798,19578.4203496545,14648.1502555337,13103.8013410253,15893.5380961792,18107.467832614,15022.3824945194,17313.8736533483,13467.0651085544,13856.1059835579,19578.0696946445,18222.8490916592,14579.0604808789,13273.158956804,13100.6632057004,15933.2342417812,12660.2125022798,19578.4203496545,18217.9861648397,16842.7818996601,14645.3114910258,14953.5231740011,16305.5079507409,18055.7789593718,17197.8654554903,15735.7024199789,15552.1515932959
2028,15173.9886171131,12078.6978495164,18689.4825650251,14077.494346902,12562.2429159566,15200.1130790469,17285.7315340036,14452.0891157516,16683.231986108,12985.9431848124,13239.1690990448,18689.4825650251,17544.9314022608,13973.675387714,12773.1931230866,12558.5815505819,15188.1221946634,12078.6978495164,18687.9900393783,17540.0233380119,16100.5702212575,14074.5095260891,14360.9034906126,15651.9285303902,17233.3944039736,16456.8398071004,15074.2847696265,14876.5719669127
2029,14553.2333845769,11529.7261191642,17856.9512461775,13532.1758728591,12057.0039121141,14557.379228001,16533.8468781085,13914.0506013493,16086.2589603424,12540.2866240903,12654.3484953282,17856.9512461775,16893.5441089084,13415.0227942296,12294.9921784447,12054.1233538662,14490.4412851886,11529.7261191642,17856.7389793704,16889.6198309801,15400.4921674241,13527.7327770051,13807.1563436011,15038.602810269,16456.4264985257,15751.7922476155,14451.4915544361,14240.6297470234
2030,13996.1816628062,11035.844294483,17107.313209343,13045.0689985236,11605.932620014,13979.5410177218,15870.0716117557,13429.1690068418,15553.1068409072,12149.0420730733,12124.4389552205,17107.313209343,16302.8271398579,12917.3984507588,11866.8901957172,11602.2665060833,13863.6035479404,11035.844294483,17106.3927003687,16299.8680871911,14771.0215992286,13040.6251586914,13305.7720684826,14493.8915342413,15758.0574678843,15115.6317844438,13892.558148992,13668.2085523897
2031,13558.4785144481,10640.1202685876,16511.2341790324,12663.1156531318,11248.5858418782,13523.488076049,15357.286945297,13066.1784220401,15145.9153747211,11855.5998360937,11699.4893477863,16510.8246000884,15830.5149336385,12522.8732167846,11541.1937711109,11245.3516296439,13361.6777683394,10640.1202685876,16511.2341790324,15828.331920595,14274.7030594038,12659.1344582608,12918.3449302116,14071.4738618739,15198.1181273728,14611.7331568536,13456.0802760473,13220.5932063622
2032,13161.3187676724,10281.7658434375,15973.5094641342,12313.6386550349,10925.7687771117,13114.004594632,14895.3149801224,12731.2351905774,14771.7269446678,11589.9031171846,11316.7974410359,15973.5094641342,15392.8377581262,12163.8420366471,11242.6693895086,10922.5247202027,12913.9759075554,10281.7658434375,15972.4810183634,15391.2787882614,13831.1412528003,12309.8717706132,12572.5102150573,13691.9003909954,14686.8922266275,14154.3950220337,13057.7301370605,12815.2535500189
2033,12799.400371647,9949.92994167559,15484.8687665987,11996.1848402882,10629.8425885615,12739.682739484,14470.8428348069,12428.2519883497,14429.8058369317,11353.8640905148,10976.0641719182,15484.8687665987,14984.3289005074,11838.9984986452,10971.8230665924,10626.6925221289,12505.9259602179,9949.92994167559,15484.7820151654,14983.4289274517,13423.6889544864,11992.4888249144,12260.7166145413,13351.6551318471,14223.5948773027,13736.3087900693,12690.4965510985,12450.741857077
2034,12467.0082129706,9649.04622839807,15032.7996004501,11707.5000993831,10363.1141165576,12402.5765662051,14070.4458028181,12149.309334936,14111.0899146575,11138.6624289108,10665.4338572684,15032.2555268383,14604.0906748548,11540.9069894609,10717.9907063945,10361.1167585432,12127.2193669275,9649.04622839807,15032.7996004501,14603.8431529418,13054.7177495528,11703.7439651834,11981.9859053252,13043.8987980603,13793.0059852874,13353.5493260228,12345.9416209461,12120.960848342
2035,12159.6538414036,9375.48472234475,14613.7269809306,11441.976963014,10119.5476889703,12104.8999538484,13693.9831215728,11884.1737439826,13804.2923531597,10932.4187409484,10378.1495655032,14613.7269809306,14253.2667668552,11263.4015465589,10476.6770664523,10117.1702765034,11782.4769897126,9375.48472234475,14613.5582306548,14253.7022373428,12717.3285664399,11437.9402197825,11728.0768671538,12763.8230294597,13392.1470953727,13001.0676791833,12026.4620213326,11815.5936080107
2036,11871.6174454722,9120.67695008125,14226.8761628155,11189.370397756,9894.95862854763,11830.6706607225,13337.7609852942,11631.7365163741,13500.3919016012,10728.5128092164,10114.6309809694,14226.8761628155,13926.2098256839,11005.904398187,10248.620238321,9891.67389698109,11468.0519283033,9120.67695008125,14226.411737865,13927.2925661054,12406.8546601668,11185.455226697,11490.3218698357,12497.298583876,13018.6118140001,12669.1415921168,11718.5382236167,11534.463581671
