"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,78825.4832915821,62932.2162001251,99093.4143676915,71425.8666167646,62954.3011931929,75483.8066828271,99093.4143676915,77864.7885423778,91815.2331952551,69832.3274518535,63871.6444972566,95875.436154626,89655.0662955924,72135.2287396766,72632.5108766624,62932.2162001251,77733.7236490991,64602.1007239652,95876.7699636665,89668.8934025283,86134.1528181641,71373.090835866,69311.8418461357,78301.8558982616,86464.890279257,86528.466290885,83211.3162011192,75858.1395667043
2021,142991.486084131,114353.556729086,179938.569037515,129629.278544079,114394.075116359,136670.074359277,179938.569037515,140880.773978637,167168.752349259,126764.834719714,115592.880727806,173797.524854975,163259.147767556,130675.161930946,131973.471371888,114353.556729086,140746.962935144,116889.268573502,173800.408229562,163284.399782658,156479.726852667,129529.693262763,125586.873010287,141992.416470246,156723.464793557,156888.199178664,150563.019210684,137204.618316439
2022,200901.995612865,160627.422069698,253030.489987082,182312.972731878,161131.238123769,191791.329946618,253030.489987082,197665.154515584,235677.472355104,178630.546289621,161866.746068419,243791.782034392,230225.697794658,183594.190863579,185703.528073317,161073.682177268,197378.391337676,163727.720686221,243796.252030491,230259.901560838,219705.718571284,182171.784476306,176534.274951852,199431.990991713,219552.708940557,220121.504927434,211031.742697344,192343.068188608
2023,255311.096729581,203738.474185464,321901.489099165,232082.076926878,205384.519237572,243593.401767271,321901.489099165,250964.485857316,300311.868670679,227810.519964471,204977.798184184,309237.906806953,293521.940728335,233431.960222277,236156.574995125,205310.518049247,250472.017344142,207405.232866524,309244.06611598,293563.071394402,278756.722229109,231904.306349423,224710.541912592,253365.981085969,277975.002365749,279240.387992004,267479.404494052,243975.623580112
2024,307069.311899834,244574.367515308,387452.984037618,279671.43068348,247830.878980823,292944.147469176,387452.984037618,301403.146336129,361843.541315305,274824.777644238,245813.691514028,371315.20300933,354119.996013738,280923.748092419,283951.414388266,247740.924813577,301007.776405858,248670.477972345,371322.971718469,354165.449842925,334659.448126199,279460.464355885,270827.124360391,304710.881770255,333206.497353884,335235.679329538,320697.369743646,292932.772218328
2025,356514.351055066,283518.542365557,450040.741689071,325339.360091272,288720.556496602,340197.34364192,450040.741689071,349241.373054247,420603.671791235,319897.41206511,284757.866364278,430501.278928181,412381.295558078,326393.735396783,329363.049475144,288615.054798761,349365.330659382,287831.266135073,430510.465396177,412428.99220999,387806.554028806,325100.11424153,315163.287879459,353816.70433201,385732.831964506,388495.980332834,371013.440426479,339541.069419728
2026,403801.919275576,320732.16474396,509803.889300098,369211.502896051,328160.036265978,385534.985253867,509803.889300098,394585.266821081,476708.608042618,363093.006261029,321984.922650525,487031.411056786,468497.885566023,369980.389427517,372512.25615542,328039.636553054,395731.122385608,325044.888513475,487041.568736268,468546.417551532,438385.739008673,368946.904069662,357872.892251357,400809.342913778,435767.336883551,439214.036525462,418570.600927429,383973.335872551
2027,449018.82434104,356092.239633491,566813.174704443,411372.300983466,366194.903429031,429047.097276131,566813.174704443,437504.927134746,530220.797451263,404439.745120425,357575.036953137,541034.262681574,522587.30973856,411755.950190114,413479.852299663,366059.440523508,440201.750986938,360404.963403006,541045.586844495,522636.456247344,486509.792375406,411085.038365547,399023.268512667,445755.573552758,483421.616183026,487516.020353728,463463.39818544,426322.345029597
2028,492224.904718565,389669.031534543,621126.533626982,451878.205107206,402844.608532253,470785.371841831,621126.533626982,478067.249763834,581196.447459118,443961.166760913,391579.755597952,592591.437626124,574731.24054946,451761.156056399,452339.586433292,402695.034163624,482830.678589417,393981.755304058,592603.46360092,574780.407908718,532260.868563996,451570.53647098,438650.096249251,488698.827031487,528766.30666655,533488.549951018,505779.244612982,466654.089495763
2029,533469.903553766,421522.341119782,672803.514814174,490776.721933307,438120.889853693,510778.275348993,672803.514814174,516346.175821712,629694.073581643,481687.703571208,424032.390270562,641760.519079511,624990.220907486,490027.478950567,489167.053817188,437956.852412669,523659.949558173,425835.064889297,641773.931665738,625038.720516415,575702.477915287,490450.506596793,476778.662251307,529673.877915186,571855.512725219,577206.964341119,545606.354030153,505023.696076753
2030,572933.129439155,451805.486227112,722082.986808647,528227.185670671,472143.078623556,549176.318144495,722082.986808647,552547.70088547,675947.010492752,517781.998756575,455060.887708935,688752.97416351,673575.272209958,526702.612858633,524160.573541409,471965.29161452,562845.071208667,456118.209996627,688767.931816962,673622.838497247,617044.558864094,527883.652337046,513549.967780716,568844.604606068,612877.343254027,618883.777127487,583164.319417644,541602.069593169
2031,611036.886978262,480847.156799987,769534.393786206,564629.453965617,505236.899816235,586345.726015971,769534.393786206,587118.259496806,720512.291204358,552654.241870765,484971.608497639,734045.337422652,720997.808265823,562151.560739509,557749.314349813,505045.710992959,600757.633474692,485159.880569502,734061.931050061,721044.66659552,656759.882217079,564269.115245889,549312.401937915,606624.35580571,652264.704285988,658983.434326426,618906.644517663,576784.918005764
2032,647856.742788771,508716.721756171,815865.053117171,600046.154104039,537444.569180092,622346.823910533,815269.515129059,620166.769375189,763497.050162389,586382.758023811,513816.833054016,777721.012814058,767328.467596788,596440.497308751,590030.065667684,537240.027749327,637454.270121812,513029.445525686,777739.28950919,767375.287922022,694930.995112054,599669.088456794,584114.89132727,643087.371012482,690100.737302936,697591.042426814,652940.704592756,610654.902333724
2033,683433.512618079,535463.387789143,861128.14554555,634499.864813355,568779.389630121,657210.144298481,859350.05663075,651764.746916074,804963.301390641,619004.478513915,541626.389579244,819826.875890577,812590.646793965,629603.915350799,621062.337682276,568561.609745207,672969.82157981,539776.111558658,819846.870504436,812638.3803504,731613.486129588,634105.829713842,617974.146938876,678270.805232695,726436.121143437,734758.06655149,685344.714496737,643259.704016611
2034,717807.160615939,561128.615656109,905343.386909777,668011.990520816,599249.114966939,690962.250792518,901847.115701229,681981.302242923,844963.886482895,650557.731808374,568432.592088192,860420.277317449,856803.878871095,661673.331804814,650901.076450801,599018.230812866,707343.153619208,565441.339425624,860442.02792845,856853.621714627,766856.632705384,667600.579375683,650904.352761827,712214.855508743,761326.015617207,770534.632532984,716195.226750693,674643.797597145
2035,751015.980115242,585752.699087896,948522.175457145,700603.439802515,628865.703125884,723623.461434896,942825.801389185,710883.071401952,883549.858034975,681081.051064535,594268.870399608,899551.63246042,899979.557714308,692684.790684241,679599.629540778,628621.876564007,740604.538672819,590065.422857411,899575.173882462,900032.410261995,800711.29051924,700174.343015203,682922.681050757,744958.54347758,794824.693002579,804971.415450218,745563.886305192,704856.360768288
2036,783096.433723072,609379.169866671,990673.113390618,732297.232110793,657639.074421504,755217.282267584,982346.721698598,738534.188640983,920775.711796603,710614.219090986,619162.246628973,937265.013467468,942126.286185702,722667.63836625,707206.162578208,657382.47416224,772781.95233983,613691.893636186,937290.371523602,942183.348195469,833225.185504925,731850.000315575,714048.092216044,776541.571012595,826984.457016936,838118.876854376,773520.935707286,733939.907338081
