"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,4398.08119770811,3375.30495824445,5866.27445776644,3922.31630444565,3376.77542528648,3913.27613575041,5866.27445776644,4245.43395173353,5178.96174749534,3794.83827010908,3526.01306211369,5432.43296274971,4790.08111355198,3946.1003676172,4361.62359375932,3375.30495824445,4653.06499626682,4090.9186757538,5432.59320768286,4787.89811112835,5010.85848281512,3919.25238261807,3511.63442618202,4012.87738177017,4989.73430882607,4948.87873618164,4878.32545309122,3986.56142976345
2021,11044.8228935088,8503.58025226111,14595.0407030594,9899.67587308124,8507.00461710753,9874.96262132229,14595.0407030594,10694.5330923608,12972.7671747856,9522.22447468154,8919.12371072596,13625.274568733,12025.7256915422,9880.16560290744,10771.9046419678,8503.58025226111,11674.8663813189,10133.5184564244,13626.8341170062,12023.9138605621,12568.6510935679,9892.38202741384,8897.44710877025,10147.2457067644,12624.7022761644,12440.5732309402,12245.503454098,10052.9516001535
2022,12853.9459061274,9891.00789273644,16999.416486162,11512.8837579819,9894.56725162213,11521.3060729949,16999.416486162,12504.3507676575,15122.0068940869,11100.866703705,10374.745196436,15899.5075100471,14011.7790563263,11449.1134556407,12408.3739516695,9891.00789273644,13535.9344101411,11609.4146594246,15901.491649641,14011.1243815583,14603.4769019042,11503.7330561105,10407.2725083325,11872.3996548378,14730.551821205,14475.0598288048,14233.8650221877,11774.3987619718
2023,13020.359765647,10068.7399720795,17109.5110359654,11668.8438281542,10072.5308441149,11698.6497777202,17109.5110359654,12646.8597990228,15319.5259107487,11201.0574854488,10565.7760518028,16132.2727550229,14249.6847458977,11557.264451265,12373.8733693493,10068.7399720795,13655.5767662471,11623.9100402416,16134.0597173502,14249.8365905281,14793.8239565236,11659.0686870609,10593.0018010696,12125.9712239226,15060.2818745711,14659.055660028,14334.5543345667,11955.2634624742
2024,12813.5754729471,9965.74347971879,16720.8673375636,11477.9523258918,9969.3318041265,11531.7731119298,16720.8673375636,12414.8710173664,15088.8280348551,10990.4703748534,10437.6829810748,15890.6117450252,14100.265606719,11332.4478189555,12028.3880621204,9965.74347971879,13377.8577126881,11322.3853868693,15893.3308868097,14100.7965982124,14561.4628050109,11467.2281263253,10475.4717264433,12027.5580254015,14934.7418012449,14413.504219752,14023.001923826,11792.8139108949
2025,12562.6482682137,9830.03920287311,16299.4510960548,11249.3810477673,9834.35812549194,11316.1485139057,16299.4510960548,12155.3705606539,14815.1296493542,10767.6692517713,10261.3747698268,15568.6430680602,13900.9535081571,11077.0623590424,11682.1531432581,9830.03920287311,13047.6748990052,10992.3079610296,15572.3213743418,13902.0755090277,14259.1011546542,11239.0752840339,10330.9711010738,11880.3564665302,14718.585824176,14102.3428277398,13674.7130537069,11588.9469538054
2026,12343.6081485366,9719.64753342514,15926.4657796063,11060.3535696793,9724.09087017448,11134.9997893346,15926.4657796063,11928.1116155246,14568.0570120536,10580.6763263038,10108.5309246423,15272.2341773507,13739.9922451939,10855.4084415934,11382.683634483,9719.64753342514,12751.4043123631,10696.9332587585,15274.4569456557,13741.5880300151,13980.1861505051,11049.9591575915,10229.6089083889,11753.2544124323,14512.6561499384,13819.7742212104,13357.0494233118,11422.0808238787
2027,12169.120140911,9642.87636311041,15610.9375193387,10921.1224205275,9647.69345440176,11002.2608716,15610.9375193387,11746.0019882461,14360.1392371828,10439.5295077009,9989.75357923425,15020.9645529034,13630.9996704981,10679.5295837391,11135.2560552858,9642.87636311041,12506.8762697321,10443.2031057258,15025.5094475448,13632.369710274,13737.8917480408,10910.5786218766,10176.3177823093,11665.9363997719,14329.02241638,13588.9464198393,13082.7481248439,11301.5386726678
2028,12034.065517302,9588.20533096138,15339.2618870797,10826.9085684874,9593.36346188125,10914.0440394427,15339.2618870797,11601.4553771873,14186.8099557788,10339.2682459035,9906.99822710215,14816.7000260753,13564.9591994508,10548.9951159972,10933.4319991341,9588.20533096138,12310.799865846,10226.8081653247,14820.4307135304,13567.1113786892,13534.4502652839,10816.140787737,10159.7169517193,11614.7943789245,14168.0061160704,13404.2293818231,12848.2732552646,11220.4752378543
2029,11928.4738163411,9548.61115556051,15104.7114552245,10772.3439882471,9554.60156208982,10855.3764770456,15104.7114552245,11487.2392240547,14033.9284264461,10270.9711729022,9851.88813520738,14642.4073312179,13528.8331078528,10450.2482109483,10767.8153082295,9548.61115556051,12153.2864851465,10040.8325922971,14647.7413893705,13531.267513033,13360.9037979065,10762.0411409463,10170.9868095953,11590.1076421032,14021.656967174,13251.8392211212,12641.9205575129,11170.2857372954
2030,11845.1629085633,9524.50219563229,14897.6637128047,10745.6424795391,9530.92028818558,10822.1053983684,14897.6637128047,11400.2713880642,13894.2859277127,10227.8284474712,9815.40985966223,14496.5836933295,13512.4902017987,10373.658225137,10631.1959085152,9524.50219563229,12026.9974571727,9874.80719492205,14502.0911753494,13515.19030968,13209.5698333411,10734.826335455,10204.3214786524,11581.8125475826,13882.026796668,13129.7883996912,12453.5834479419,11141.5000114041
2031,11775.8605393932,9507.83136145396,14715.8704140448,10736.9478281775,9514.25431432493,10803.4468482303,14715.8704140448,11328.8213043804,13762.4663118504,10199.9789075643,9786.25510256043,14372.0764225486,13505.6841651362,10312.1968319467,10511.9130586304,9507.83136145396,11924.1530729102,9722.85308965626,14376.9818898603,13508.6543725997,13077.3708367782,10725.7263917761,10245.8214459756,11579.9238410053,13748.4152146136,13026.7467341639,12281.0499189706,11121.0738056719
2032,11713.7554764993,9493.50729245647,14555.091128988,10737.2321894442,9500.93243357954,10790.1605097816,14555.091128988,11266.7468452685,13635.2605094935,10178.5259241092,9758.3442619482,14256.9928485808,13499.4276438553,10256.8064856675,10407.8491954346,9493.50729245647,11833.6379612417,9581.8321569053,14265.1268841327,13502.6891070079,12954.7823885828,10725.576468496,10288.1285354139,11578.7330699072,13621.0732721175,12934.6532841422,12117.9893931255,11102.7871228013
