"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"14",2033,27867.5571174973,15302.9481886829,44943.3864106319,25368.013609784,22624.8236178102,25781.3421074648,33875.4413585222,26389.205214906,31488.4484475744,23928.4861488083,22733.3114963028,33297.4676122936,31931.4148015425,24775.0245939265,24623.525237974,22597.3888174492,28198.8645878685,22662.3719301041,33315.9273453731,31953.625937943,29928.5477486616,25314.7028748442,24472.1720762856,26979.3738679235,31183.9942523574,30542.1716691288,28258.6078236306,26283.0907284232
"15",2034,26890.8607939289,14727.6218902467,43405.4864025737,24590.9375786057,21927.5604772969,24934.6272212264,32543.0037095594,25366.8045594683,30327.8615319657,23126.9081826294,21962.0963728948,32079.363248023,30981.9976525756,23885.42621718,23600.02910684,21901.6390465279,27191.4358973569,21685.4188591137,32096.5873927634,31002.7102643926,28786.9838820869,24540.994472346,23784.5941777602,26121.8169294981,30026.6725178784,29404.8345697523,27030.7678082353,25363.0415891256
"16",2035,25984.1627235113,14190.9294887675,41968.8494565341,23870.6442250127,21281.863596583,24147.8589703899,31307.4251919858,24416.6349706532,29248.7393619941,22387.8600500577,21236.4003327208,30948.3681321141,30103.9087375771,23058.094937371,22664.5319416189,21257.2060819104,26259.5600429363,20788.5562807238,30964.214334327,30123.3324964275,27728.0652296089,23823.773411472,23142.5121653447,25320.5823520372,28939.8190797377,28350.1150210604,25889.5963689131,24506.3123158638
"17",2036,25140.7071621103,13687.4738619,40636.9769761595,23200.6642112813,20682.8209726744,23412.8627593493,30168.9007326548,23532.3959392923,28242.745284593,21704.7624288969,20549.9662943842,29897.4564681541,29286.1295112596,22290.1455574778,21805.075561254,20658.2704063431,25393.2518097734,19964.7289663848,29911.905776535,29304.4792429795,26743.9187059724,23156.5688832544,22541.9478595908,24569.3849756003,27918.0278862348,27370.1423400545,24828.1887424853,23707.6010381789
"18",2037,24353.736812821,13214.6288735049,39401.102202042,22575.1346593811,20125.204177866,22726.0063449795,29118.2611309275,22708.4575190159,27311.4163751877,21070.8779393523,19900.3309501535,28917.3859733056,28514.6617503036,21577.1245367093,21015.2783586284,20102.2550898516,24587.6253276348,19203.9016871313,28930.4588828838,28532.1493790026,25825.0189740182,22532.8505460381,21977.9034713386,23862.2319827341,26956.1772144938,26454.8592028465,23838.7585166422,22959.547448203
"19",2038,23617.367769646,12768.5341267767,38245.378335529,21993.9201398499,19603.973382916,22082.9125827998,28141.0871003257,21941.0616874662,26447.9439791901,20479.5192372144,19283.1547244629,28000.332524305,27785.3934808508,20911.5922687468,20287.4555764409,19582.2203996984,23836.1048653726,18498.8802735828,28012.0705241495,27802.2220630064,24965.9867089465,21953.5025768272,21443.8023996476,23194.2157551141,26048.1512036522,25595.8744391241,22914.705385162,22256.9044016938
"20",2039,22927.2943313436,12347.2793728297,37168.6230582902,21451.7254942438,19114.8962914622,21478.3483235927,27234.8010312608,21226.1752708105,25642.9111613814,19924.508715399,18696.6591617581,27140.2495998872,27104.9494040551,20290.3295306323,19613.2478446498,19093.6229465378,23131.6070823929,17843.1489115615,27150.7163468711,27121.5367230648,24159.4810213509,21412.5020990062,20932.8703081126,22560.1737127373,25190.8958013268,24789.0061080365,22051.0129108181,21595.8874159338
"21",2040,22278.5379104032,11949.187718026,36160.2397744107,20945.188036808,18652.5927681849,20907.5666465931,26390.0140366571,20555.1799705344,24892.1111462793,19403.7090094214,18139.2518622539,26329.9547882066,26469.9227329229,19707.8110484892,18985.9057184476,18632.3875308631,22468.2003103317,17231.2635770588,26339.228172861,26485.9390634795,23395.938523651,20907.6901752489,20446.7843531916,21955.1234897518,24380.215664168,24029.7596754776,21241.5734799946,20972.3954793821
"22",2041,21665.7713603917,11572.0884970247,35210.0491332436,20469.3488174671,18213.5640756235,20366.442353854,25597.4823210448,19923.6324269959,24186.0989474795,18912.4294903889,17608.5141568206,25563.769416173,25867.139278986,19159.742947864,18400.9883240215,18193.9891036128,21839.829780519,16657.9807075396,25571.937376138,25883.1222881377,22671.6175938389,20433.0327414107,19985.623939241,21377.7214782805,23611.9028517014,23313.0790223056,20483.0786227278,20381.816819472
"23",2042,21084.1415741608,11213.988936061,34309.3018129601,20015.3220741509,17794.0714817791,19851.2063820975,24849.3495781885,19326.7759477876,23521.6546186817,18446.8224310303,17102.1454422515,24835.4898165569,25292.5751831811,18641.795628141,17854.3225556625,17775.4148472586,21243.0584757407,16119.2709665739,24842.6453813919,25308.4074347891,21982.1514512176,19979.9900245309,19543.8444284738,20823.421986481,22881.1967926605,22632.8914291366,19769.4992094149,19820.6637616
"24",2043,20529.4435609821,10872.9928008293,33454.1694995097,19580.1569239639,17390.759243136,19356.2293045841,24141.7992279515,18760.8261451646,22891.3318550446,18001.9263748759,16617.8605278209,24140.9238241356,24740.0782884218,18149.9973427946,17341.1059934564,17373.2049847377,20674.7170011544,15610.1751144052,24147.1643532416,24755.64501863,21323.5075706551,19545.0947707624,19119.365917081,20290.3514693542,22183.195779456,21985.7996181032,19094.7530024081,19285.1245724134
"25",2044,19998.0852944339,10547.7588379367,32634.7305373563,19160.2799606466,17001.3054570134,18878.0039701514,23466.6263682285,18222.2023803066,22288.8984878695,17575.7637756711,16154.1120628093,23474.6036143501,24205.1860185725,17680.0825159554,16856.1580500739,16984.3874601806,20131.1367456185,15128.0160342944,23480.0228838506,24220.701548367,20693.3313397066,19126.1446708186,18706.8154875838,19776.1149058208,21515.1829980685,21372.4806652581,18455.1822170291,18772.8113079622
"26",2045,19486.8878063766,10238.5273490487,31845.4227890277,18751.3510089179,16622.4965866587,18416.7620271017,22818.9163219643,17709.1136432633,21710.5322909369,17165.8868493054,15711.5406486431,22831.410299239,23683.7065028524,17227.9858329376,16396.1615105092,16606.2236262242,19610.5927063981,14669.8322138536,22836.0989016183,23699.2983481653,20086.597882996,18717.7920815446,18305.6594702844,19278.6484727584,20874.5429805329,20787.5947046874,17846.6683562272,18284.509460216
"27",2046,18993.5812399879,9943.95083390719,31080.9029918737,18350.8799156952,16252.1596665331,17971.3057984337,22193.973531939,17221.0588801299,21152.5461573446,16771.8144276668,15288.4500754578,22209.3422431988,23177.9317943363,16791.7879333656,15956.6655539227,16236.4850936253,19108.5096868655,14232.3388268772,22213.3856122696,23193.3265358722,19501.3753073618,18317.9024751917,17912.3292935379,18795.5786822726,20258.1467422353,20227.4855024913,17266.1569279381,17817.549369797
"28",2047,18514.8251567714,9660.4400516134,30339.1083947519,17955.3534603116,15888.4814399032,17538.809378444,21589.8600552579,16753.5222173212,20611.2141821999,16390.4467010166,14879.7402453528,21604.6977834504,22682.5043992386,16369.7758391576,15534.5081186741,15873.3617513877,18619.5200038692,13812.709994063,21608.1752118324,22697.8486920831,18935.211811568,17924.0224570859,17524.9275360254,18325.7945558721,19663.8982881986,19684.6553351122,16710.4271944445,17368.5872245487
"29",2048,18048.5995129306,9386.53395239269,29615.3624508977,17563.7397406819,15529.204087614,17115.9575097377,21002.8345469583,16303.4483672894,20081.8435295799,16019.0223072431,14483.3198767053,21016.263460159,22196.3593770075,15961.4966154814,15127.2951255677,15514.5150603107,18141.7401407813,13408.1617021258,21019.2462758244,22211.6103428081,18385.9199150612,17533.0333593037,17143.4886697312,17870.1079523341,19091.9177957335,19156.3371477575,16176.726164861,16935.1123144594
"30",2049,17593.1134523724,9121.16317776695,28906.4071993351,17174.3014360319,15175.1461800048,16701.3525776578,20430.2810747989,15868.6512418672,19564.189726534,15655.2447490903,14097.8218096029,20441.8345914906,21715.3701464757,15563.8359703428,14732.4842109987,15160.6705029055,17673.7879188065,13017.3049921149,20444.3858929307,21730.5021546201,17851.1045986226,17144.5455690021,16765.3538545889,17426.4797926044,18540.7745194159,18642.661312046,15663.179888232,16514.6181039144
"31",2050,17146.9286817701,8863.06914469154,28209.4445823811,16785.807338169,14824.9320176396,16293.8616702198,19869.9702246314,15446.6499779722,19056.2510449378,15298.0622360225,13721.5258000948,19880.796330187,21239.5846365234,15175.4486348971,14348.1090233005,14811.2186131216,17213.7042247249,12639.6155186216,19882.9631046418,21254.5766276211,17329.6591858295,16756.7720092809,16389.1776046106,16992.5618681349,18006.6896353629,18142.0167679235,15168.5517641576,16104.9530540559
"32",2051,16708.5289018319,8611.6497274866,27520.0010853831,16398.1840196238,14477.9084818555,15891.914923538,19318.5126811298,15035.5739707996,18556.2173919791,14945.492625136,13353.6634346156,19333.2235842662,20765.8199441642,14794.8419566025,13972.3858455097,14464.2815416672,16760.0550041531,12275.4874541968,19335.0365681105,20780.6508703841,16819.0037766528,16369.9907195785,16014.2959477476,16566.6527077602,17486.5908629231,17652.604908015,14690.9840822824,15704.8738871116
"33",2052,16276.6396365725,8366.62652179623,26838.4173318609,16010.9480676222,14132.6759628819,15494.572753349,18775.9111785683,14633.8431129993,18062.9240169444,14596.382333854,12993.9438089769,18797.2140388672,20291.8433357312,14420.3114623803,13605.9178057968,14119.5084426118,16311.8905936426,11923.1798618886,18798.7090712012,20306.4885431031,16319.5971427137,15983.6096404351,15640.4867934006,16148.6753412467,16977.2467019154,17171.2334098961,14227.8706738877,15311.2037770868
"34",2053,15850.3657029681,8127.29768052322,26163.6325123402,15622.6015564373,13789.1232895757,15100.6014169278,18241.6132061837,14240.1757564396,17575.6863375827,14249.5885091046,12641.4485686817,18270.6187270949,19818.0121780388,14051.0893623164,13248.1842306444,13776.2726189064,15869.1894159019,11581.2692835405,18271.7162836722,19832.4490207378,15831.2520026608,15596.0262069495,15266.8780205207,15737.4164230999,16478.7216501617,16696.3996896405,13778.1183521409,14922.1464841748
"35",2054,15428.8615907837,7892.54652497822,25495.3869778444,15233.425746426,13446.4779046386,14709.1589475605,17715.3888546454,13853.6438423411,17092.3486256734,13904.2968479556,12294.5775953484,17752.4939369056,19343.2026370124,13686.1833430279,12897.5966386097,13433.9599429017,15431.394452488,11248.4316556873,17753.5953377887,19357.4066116103,15353.6038394716,15207.4663341348,14893.5889813779,15331.2100025228,15990.4996880232,16227.3307020241,13340.375440605,14537.1702985755
"36",2055,15011.742132638,7661.51084965002,24834.2236327543,14843.1522540389,13104.7463821188,14320.029903221,17197.6759519919,13473.9126260281,16613.7200715352,13560.4629419797,11952.0497899578,17242.4050474906,18867.1443635346,13324.9516996785,12553.0541459269,13092.5415218674,14998.6331955873,10923.4560370431,17243.2556787901,18881.0920817337,14886.5022633478,14818.27416386,14521.0724383904,14929.4873310171,15511.9731220417,15763.0905616135,12913.4479047766,14155.5272430086
"37",2056,14598.6690006612,7433.9078226655,24142.013966415,14452.6528306081,12763.9235686419,13933.3839971018,16688.5095010371,13100.6329737582,16139.4060939945,13217.7446344391,11613.5184625121,16739.9186225014,18389.0186179643,12966.8402185126,12213.7268708552,12751.9355076597,14570.4632388054,10605.8038653497,16739.9487854153,18402.6850179699,14429.852179849,14428.5830716616,14149.18964739,14531.4783111562,15042.3377681974,15303.6406414074,12496.4929478216,13777.2442454816
"38",2057,14189.5787152917,7209.71191248725,23443.3150779206,14063.7513964342,12423.9146087126,13549.028261505,16187.3215292203,12733.4146758811,15669.6788937803,12875.8521428796,11279.0236125109,16243.8356105581,17909.8482651317,12611.6103551546,11878.4399722644,12412.3128354941,14146.7666994741,10294.7514475516,16243.8623845114,17923.215448514,13982.7839478728,14040.494321189,13777.7637503802,14136.8263837448,14580.207853241,14849.1971247716,12088.8714451437,13403.0087540253
"39",2058,13784.4446558411,6988.75880453361,22753.4689250632,13676.0480419015,12085.1165345755,13167.3865147206,15693.7213396286,12371.7125458204,15204.2014110485,12534.9807386119,10948.3902490092,15755.0035690899,17430.8317987627,12259.090948316,11547.3215752046,12073.8167184321,13727.8117488178,9989.64973791641,15755.0368548267,17443.8847311848,13543.9207715292,13653.4004389866,13407.4864396441,13745.7123085187,14125.2836049256,14399.8120955803,11690.1218557753,13032.0755331656
"40",2059,13383.4973635185,6770.91225326264,22193.2331415193,13289.810099434,11747.9469420546,12788.5767815383,15207.6577028266,12015.4454600005,14744.1619289687,12195.4057507742,10621.4831833753,15273.7125957986,16951.3030032987,11909.5055446477,11220.8847388098,11737.1467355152,13315.107999299,9690.12807388382,15273.7170370242,16964.0229008144,13113.3260007008,13268.249154115,13038.8879923298,13358.0060717899,13677.4716106002,13955.6734682753,11299.9359295792,12665.2669174327
"41",2060,12986.9758992797,6556.22910997495,21644.2410525217,12905.7871527279,11412.5926703239,12412.8069149449,14729.0684623113,11664.5896363739,14289.612938375,11857.5240200024,10298.4601272844,14799.6442968651,16472.4196828065,11563.3648501184,10899.859299293,11402.0958045416,12908.5313865814,9395.65735210095,14799.6209273298,16484.8432012209,12690.9698280591,12885.0102391787,12672.7016509413,12973.7033383755,13237.107210749,13517.2930378095,10918.1314932461,12303.4812342998
