"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"25",2044,941509.934077421,521212.780414223,1503979.70120308,858640.185688969,762981.063020336,869340.281228696,1149639.23769834,890398.897880776,1061363.54504693,810640.278521491,763489.946446362,1124127.07433019,1079180.82156016,840264.098011574,845202.668001079,762078.005984394,958768.605608869,779263.713606302,1124606.96171298,1080009.52106568,1011534.1734012,856719.438361021,821762.480026846,905437.066431005,1046793.97819248,1034313.38986147,956260.130601452,884896.910278
"26",2045,978511.823584751,540653.794364297,1564448.09549272,894245.430869172,794544.019001139,904310.205640465,1192968.01491571,924025.132752738,1102587.7120333,843235.029145831,793323.170553128,1167479.57523147,1124151.67066906,872976.762781759,876335.856768024,793610.062711816,996005.38716708,807118.931743826,1167968.36537743,1125009.97612003,1049674.79815512,892260.961527992,856521.441837907,942043.549093991,1086430.76065648,1073785.07410519,990147.555681972,919615.712247049
"27",2046,1015616.93911108,560079.906787133,1625166.52882051,930094.990290233,826293.600839318,939418.24395006,1236325.29132849,957667.518101725,1143910.49676396,875999.788148444,823190.087123557,1210866.87535593,1169431.16935989,905780.541241896,907508.172894843,825329.023318999,1033335.02240061,834922.670791697,1211363.56446916,1170319.54937426,1087771.92025964,928046.09751441,891514.265960149,978761.854587727,1126006.28176134,1113300.69661438,1023878.04280875,954423.378026819
"28",2047,1052831.24656115,579497.135042848,1686147.33193386,966184.774470684,858229.027083567,974670.785574999,1279720.33735767,991341.653362944,1185338.49054736,908944.151252651,853097.970324128,1254291.7448252,1215022.40153753,938683.356462071,938732.122152743,857234.05939039,1070759.76371626,862685.851490689,1254795.42347724,1215941.62317351,1125831.19373488,964072.907209449,926738.905450049,1015596.21554412,1165530.19572583,1152866.33169258,1057465.55821711,989333.777637657
"29",2048,1090157.4535553,598909.37304024,1747394.69621035,1002508.24570081,890344.886589087,1010068.20089544,1323156.181186,1025058.72310234,1226869.63804012,942073.00105929,883050.842583998,1297755.36091327,1260926.56734437,971693.23770959,970016.795997602,889319.54060128,1108278.59431825,890415.195185529,1298265.20830959,1261877.32941681,1163855.01115273,1000332.8747452,962193.257807405,1052553.28514715,1205014.08338417,1192483.44465,1090920.55448342,1024357.18802835
"30",2049,1127595.10375626,618318.951532392,1808906.71704879,1039054.67572008,922637.170497419,1045608.20905704,1366631.24422452,1058826.76626095,1268501.68306899,975386.92120842,913050.610557544,1341255.00951009,1307136.26375365,1004812.6425506,1001367.10769631,921581.020676218,1145887.9175129,918115.653786751,1341770.28600406,1308119.22631348,1201841.65925076,1036815.98511702,997869.458884755,1089636.34361067,1244468.32966024,1232154.50315279,1124251.36038528,1059499.83048619
"31",2050,1165140.97892251,637726.024010051,1870675.69646521,1075809.81937175,955098.671750067,1081286.16092819,1410139.64362692,1092649.615972,1310228.31739217,1008884.41487968,943096.031772159,1384787.11435942,1353643.64756248,1038041.65461521,1032784.53062134,954012.494290465,1183580.00814702,945792.063668599,1385307.13534406,1354659.43742548,1239787.6513605,1073507.55138676,1033756.11986296,1126844.20855817,1283896.7855519,1271879.27891141,1157465.27067554,1094764.13747363
"32",2051,1202788.61231397,657129.780842322,1932683.72349634,1112758.1841191,987720.27440596,1117093.80087332,1453668.08873185,1126527.74970889,1352039.15984336,1042559.57745753,973184.487097767,1428348.70605023,1400433.16331963,1071377.37132249,1064267.09039703,986603.392744242,1221343.74007844,973451.174419303,1428872.81204747,1401482.37020435,1277684.20658169,1110392.39103083,1069839.50855657,1164172.16671235,1323297.54703975,1311654.10300789,1190566.97496914,1130150.33682338
"33",2052,1240528.49281739,676529.085133599,1994912.70230407,1149882.01804984,1020489.04695003,1153020.33959505,1497202.91287515,1160458.55500542,1393920.81411369,1076403.5242034,1003312.93483443,1471932.92413601,1447482.90821684,1104813.07080123,1095814.49352171,1019341.63437698,1259165.35532178,1001096.89204012,1472460.49659456,1448566.07225663,1315523.69063871,1147452.83663337,1106104.37131558,1201615.34240924,1362661.89226785,1351468.23611247,1223556.47102238,1165651.70650489
"34",2053,1278348.65044398,695921.425040183,2057341.08561359,1187158.71339392,1053390.92606861,1189051.5035787,1540728.76582704,1194436.67903306,1435857.7157688,1110404.10776265,1033476.37626256,1515527.98642941,1494770.16697572,1138340.02055537,1127425.65160214,1052212.85083456,1297030.42773479,1028730.66642915,1516058.17774001,1495887.77840157,1353298.24154732,1184666.12120666,1142532.28370715,1239165.99460936,1401981.35416374,1391307.09408535,1256432.09153744,1201257.06367674
"35",2054,1316234.53937618,715301.736366336,2119945.53595767,1224564.70556581,1086409.03083459,1225170.14777642,1584229.2697747,1228454.58818526,1477828.33154058,1144546.39641838,1063665.96598083,1559119.60267443,1542267.80135314,1171946.72698596,1159095.96706044,1085200.21748644,1334922.53616132,1056351.42314288,1559652.4984977,1543420.29093255,1390999.33351373,1222008.36950444,1179103.79966963,1276812.09804571,1441246.35706665,1431153.6404443,1289189.65950723,1236953.38618761
"36",2055,1354169.95837891,734662.755341181,2182702.85424839,1262074.08956023,1119525.37672821,1261357.57557198,1627688.65225994,1262503.83553833,1519812.0284719,1178814.36072458,1093869.3902548,1602692.01780867,1589946.01354809,1205619.54266932,1190818.15923389,1118285.72109118,1372824.82822813,1083955.53984445,1603227.06321954,1591133.74970511,1428618.26513776,1259454.88532762,1215799.27195074,1314539.65507367,1480445.88465942,1470987.7542966,1321822.58463406,1272725.107579
"37",2056,1392137.04730376,753996.287689197,2245489.53644841,1299661.43092641,1152720.80167679,1297594.44272871,1671090.83667965,1296574.94825853,1561786.14723144,1213190.04839165,1124072.93060335,1646227.90309427,1637770.75052085,1239342.69754243,1222582.67517631,1151449.9684182,1410718.56178966,1111538.29402957,1646763.02695052,1638994.02919371,1466146.30833539,1296979.62792687,1252597.38974714,1352331.9996514,1519566.83299087,1510788.27892524,1354322.49671353,1308555.89854932
"38",2057,1430116.90277675,773293.817371531,2308237.96163652,1337304.49673984,1185974.67698312,1333859.79954419,1714417.85466307,1330657.23207901,1603727.64187586,1247653.58062825,1154262.38832263,1689706.18678364,1685708.28709618,1273098.9596684,1254376.53195269,1184672.79039455,1448583.82653336,1139093.2468547,1690241.3823031,1686967.34439948,1503572.65651005,1334560.44380503,1289474.98044098,1390170.65812565,1558592.24721514,1550533.67038503,1386679.59480153,1344430.4192518
"39",2058,1468089.63744029,792546.118812603,2370918.13916549,1374978.62555002,1219266.18309765,1370132.69169323,1757650.17422269,1364738.23929876,1645611.45514272,1282184.3513255,1184422.49475407,1733107.32372379,1733725.91619803,1306869.72225036,1286186.54600821,1217933.16831126,1486400.55154941,1166612.26037686,1733642.61093722,1735020.93110078,1540882.80737952,1372172.18407235,1326409.28848086,1428036.69475495,1597503.90885759,1590201.59009906,1418882.98830028,1380330.56312349
"40",2059,1506035.07642448,811743.286099671,2433841.3012628,1412658.43857215,1252574.44264829,1406391.38751674,1800767.54719189,1398804.92158565,1687414.70594126,1316761.26438747,1214536.95819432,1776411.97822657,1781786.94362182,1340636.03935729,1318000.45724831,1251210.80667468,1524152.09021169,1194086.10772702,1776947.27803194,1783118.02249812,1578062.24546839,1409790.86662067,1363377.67688458,1465909.85978648,1636282.83564789,1629769.28617208,1450921.0287089,1416239.64577807
"41",2060,1543932.83345293,830875.251829001,2497002.13214715,1450319.27582696,1285877.93588943,1442613.64157741,1843748.96659,1432843.77615073,1729113.73451951,1351363.12765065,1244589.26157101,1819599.34748172,1829855.69832277,1374379.5062675,1349807.72497349,1284483.66863784,1561820.93551307,1221503.9101634,1820134.57909163,1831223.03071074,1615096.21663528,1447391.07402388,1400358.33903303,1503768.88568212,1674910.50976717,1669214.58053484,1482781.6171742,1452142.87267536
