"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,6534292.62127314,5284914.00532016,7350705.60074832,6371718.07309896,6485442.02142577,7180183.14884787,6157306.1582328,7048903.61945664,6763474.03205897,6500765.45306593,7147714.73555607,6827172.79480993,6395499.0398738,6342206.07121858,5350745.84934841,6482049.94677075,6135963.88745424,5229786.0347567,6827754.13332204,6397955.1652552,6192447.62570417,6363278.11988863,7256637.51020923,6949374.15333568,6556185.31096636,6336445.19708871,6642745.85791202,7444333.2824786
2021,6480120.32283394,5221699.19289438,7312888.14771283,6324986.57996906,6430598.71957314,7119531.2909755,6104335.98453505,6993150.65617718,6707141.60608528,6453773.51640949,7091478.97009912,6768960.50309159,6345807.09584365,6282523.85229436,5303900.33833354,6427155.29464544,6081482.02733521,5179051.54940668,6769662.67400798,6348386.92339777,6136284.49427373,6316352.12539221,7203381.77657105,6890543.04419014,6497981.78129863,6278579.80180308,6583974.4821102,7387002.3407155
2022,6439461.06375058,5173141.29558177,7283175.98558395,6293915.76690444,6391498.41303671,7075676.25590711,6060181.63614531,6954759.26105171,6663499.02477464,6423796.49311043,7053865.63827873,6722779.50495867,6308756.39592097,6235073.73651697,5265568.64407373,6388001.98616956,6037733.0029466,5135781.47926356,6723621.99085362,6311459.33632982,6089811.88069441,6285075.06919336,7170381.3711627,6847681.89850426,6451101.83384049,6231076.38343606,6537221.37877102,7348966.86322917
2023,6397602.07445237,5127006.32985405,7247655.89567511,6261393.70873583,6351221.58139101,7030125.89639753,6015317.26982239,6915234.11858,6618777.8098692,6392702.6965032,7014299.68884033,6675432.28950392,6270601.6585777,6186737.91546092,5226844.21490852,6347682.64217505,5993036.0982484,5092231.78952785,6676416.9390124,6273423.79252512,6042535.25866158,6252379.09181191,7135566.06012133,6803551.25101423,6403038.24955521,6182650.71972983,6489320.35487074,7309268.88213944
2024,6352864.13762364,5079832.46731402,7207368.75521111,6225880.589595,6308238.29345869,6981246.49322203,5968081.89766855,6873147.99872386,6571202.6964875,6359118.30282909,6971241.15071245,6625043.32052551,6229288.78743324,6135735.43328235,5186246.94830164,6304675.52070893,5945784.73625077,5046739.57594904,6626166.37020845,6232229.7652673,5992289.96575016,6216734.02990345,7097447.95813798,6756101.6006057,6351561.58087992,6131456.8731258,6438666.35116876,7266420.85118295
2025,6304015.41403258,5029795.12980329,7162167.69931716,6186669.53086179,6261597.28142394,6928190.8461016,5916319.61825462,6827194.33875889,6518541.89693697,6321745.8729489,6924218.93003887,6569668.83064593,6183443.67280951,6081150.4282396,5142023.32363787,6258021.75252733,5894932.20928213,4998182.46789707,6570923.60944413,6186468.15091859,5937722.98704889,6177426.08971558,7055176.87308186,6704406.99766137,6295727.93001517,6076260.84686264,6383928.4574792,7219110.89845014
2026,6251259.90396114,4976931.2747072,7112501.7133286,6143925.50735782,6211472.38996603,6871214.09106856,5860140.0462286,6777065.84343105,6461202.6385287,6280414.92606399,6873515.73984551,6509675.15424069,6133432.69189712,6023229.63866567,5094237.87905159,6207895.7302223,5840678.94148265,4946759.6063677,6511052.92300265,6136511.36019258,5879237.02051913,6134620.88278648,7008825.30436249,6648809.78684024,6235972.81136177,6017312.94266436,6325123.05979117,7167372.30652714
2027,6195306.17500004,4921881.37360271,7059050.68970997,6098115.30160778,6158423.13371589,6811044.76450551,5800485.4243798,6723288.60553982,6400072.43248994,6235618.58776841,6819652.90962028,6446068.73057289,6080051.28006304,5962713.34048632,5043666.85380557,6154857.50558385,5783600.10964147,4893155.80939361,6447559.9333637,6083159.73106829,5817766.3380198,6088780.78710949,6958853.50129362,6590039.13537097,6173099.50004148,5955385.61406118,6263060.50706124,7111855.0103549
2028,6136805.86672006,4865284.61655712,7002399.32223948,6049683.31118342,6102918.05501718,6748266.58759141,5738192.30566676,6666458.27190432,6335964.91060807,6187862.75116578,6763088.86152078,6379691.63191866,6024013.04056138,5900220.65937057,4990986.95880184,6099373.79751997,5724433.41653773,4837996.34077541,6381286.40094202,6027129.14270599,5754139.36229946,6040346.81955509,6905743.42802631,6528747.04952214,6107877.6727142,5891304.44717923,6198492.80358685,7053146.71144642
2029,6076237.54360739,4807633.32839827,6942925.37262172,5998927.38859589,6045314.25797372,6683329.27886603,5673918.9067948,6607028.00566184,6269497.17056494,6137484.83135273,6704133.42207669,6311199.98111493,5965846.63719103,5836226.75722661,4936709.86754286,6041800.06130126,5663668.56209878,4781757.87750393,6312888.22608744,5968953.01317824,5688950.84883475,5989617.88557425,6849806.14976093,6465386.86302697,6040900.20317618,5825645.0176464,6132003.79867991,6991637.06320619
2030,6013911.90296297,4749262.57881648,6880874.55413322,5946012.40779092,5985848.26735181,6616530.63066528,5608145.68395178,6545301.15879903,6201122.07684966,6084692.1344468,6642965.27188064,6241074.86835598,5905844.66453019,5771054.95090123,4881191.90758544,5982371.33604324,5601565.56578467,4724764.52034906,6242846.3939494,5908927.16346421,5622582.72343871,5936753.72399016,6791219.14329036,6400206.00137677,5972588.42360302,5758748.90689203,6064005.00692955,6927584.30543666
