"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,6535443.48888544,5229786.0347567,7444333.2824786,6371718.07309896,6485442.02142577,7180183.14884787,6157306.1582328,7048903.61945664,6763474.03205897,6500765.45306593,7147714.73555607,6827172.79480993,6395499.0398738,6342206.07121858,5350745.84934841,6482049.94677075,6135963.88745424,5229786.0347567,6827754.13332204,6397955.1652552,6192447.62570417,6363278.11988863,7256637.51020923,6949374.15333568,6556185.31096636,6336445.19708871,6642745.85791202,7444333.2824786
2021,13016484.5860268,10408837.5841634,14831335.6231941,12696704.653068,12916040.7409989,14299714.4398234,12261642.1427679,14042054.2756338,13470615.6381442,12954538.9694754,14239193.7056552,13596133.2979015,12741306.1357174,12624729.9235129,10654646.1876819,12909205.2414162,12217445.9147895,10408837.5841634,13597416.80733,12746342.088653,12328732.1199779,12679630.2452808,14460019.2867803,13839917.1975258,13054167.092265,12615024.9988918,13226720.3400222,14831335.6231941
2022,19456775.9958298,15544619.0634269,22180302.4864233,18990620.4199725,19307539.1540356,21375390.6957305,18321823.7789132,20996813.5366855,20134114.6629189,19378335.4625858,21293059.3439339,20318912.8028602,19050062.5316384,18859803.6600299,15920214.8317557,19297207.2275857,18255178.9177361,15544619.0634269,20321038.7981836,19057801.4249828,18418544.0006723,18964705.3144742,21630400.657943,20687599.0960301,19505268.9261055,18846101.3823278,19763941.7187932,22180302.4864233
2023,25855167.5949491,20636850.8529548,29489571.3685627,25252014.1287083,25658760.7354266,28405516.592128,24337141.0487355,27912047.6552655,26752892.4727881,25771038.159089,28307359.0327742,26994345.0923641,25320664.1902161,25046541.5754908,21147059.0466642,25644889.8697608,24248215.0159845,20636850.8529548,26997455.737196,25331225.2175079,24461079.2593339,25217084.4062861,28765966.7180643,27491150.3470443,25908307.1756607,25028752.1020577,26253262.073664,29489571.3685627
2024,32208797.4786043,25683590.4289038,36755992.2197457,31477894.7183033,31966999.0288853,35386763.0853501,30305222.9464041,34785195.6539894,33324095.1692756,32130156.4619181,35278600.1834867,33619388.4128896,31549952.9776494,31182277.0087732,26333305.9949658,31949565.3904697,30193999.7522352,25683590.4289038,33623622.1074045,31563454.9827752,30453369.2250841,31433818.4361896,35863414.6762023,34247251.94765,32259868.7565406,31160208.9751835,32691928.4248327,36755992.2197457
2025,38513559.632246,30681772.8968009,43975103.1181958,37664564.2491651,38228596.3103093,42314953.9314517,36221542.5646587,41612389.9927483,39842637.0662126,38451902.334867,42202819.1135256,40189057.2435356,37733396.6504589,37263427.4370128,31475329.3186037,38207587.1429971,36088931.9615174,30681772.8968009,40194545.7168486,37749923.1336938,36391092.2121329,37611244.5259051,42918591.5492842,40951658.9453114,38555596.6865558,37236469.8220461,39075856.8823119,43975103.1181958
2026,44765547.6011446,35628532.5031686,51142475.424723,43808489.7565229,44440068.7002753,49186168.0225202,42081682.6108873,48389455.8361793,46303839.7047413,44732317.260931,49076334.8533711,46698732.3977762,43866829.342356,43286657.0756784,36569567.1976553,44415482.8732194,41929610.903,35628532.5031686,46705598.6398513,43886434.4938864,42270329.2326521,43745865.4086916,49927416.8536466,47600468.7321516,44791569.4979175,43253782.7647105,45400979.9421031,51142475.424723
2027,50961562.5950214,40521688.3125622,58254330.4350779,49906605.0581307,50598491.8339912,55997212.7870257,47882168.0352671,55112744.4417191,52703912.1372312,50967935.8486994,55895987.7629914,53144801.1283491,49946880.622419,49249370.4161648,41613234.0514609,50570340.3788032,47713211.0126415,40521688.3125622,53153158.573215,49969594.2249547,48088095.5706719,49834646.1958011,56886270.3549403,54190507.8675226,50964668.997959,49209168.3787717,51664040.4491643,58254330.4350779
2028,57099057.1845462,45359684.6533376,65307477.1465243,55956288.3693141,56701409.8890084,62745479.3746171,53620360.3409339,61779202.7136235,59039877.0478393,57155798.5998652,62659076.6245121,59524492.7602678,55970893.6629804,55149591.0755353,46604221.0102627,56669714.1763232,53437644.4291792,45359684.6533376,59534444.974157,55996723.3676607,53842234.9329713,55874993.0153562,63792013.7829666,60719254.9170447,57072546.6706732,55100472.8259509,57862533.2527512,65307477.1465243
2029,63175962.4675477,50141442.5308415,72299114.2097305,61955215.75791,62746724.1469821,69428808.6534832,59294279.2477287,68386230.7192853,65309374.2184042,63293283.4312179,69363210.0465888,65835692.7413827,61936740.3001714,60985817.8327619,51540930.8778056,62711514.2376244,59101312.991278,50141442.5308415,65847333.2002444,61965676.3808389,59531185.7818061,61864610.9009304,70641819.9327275,67184641.7800717,63113446.8738494,60926117.8435973,63994537.0514311,72299114.2097305
