"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,33255.4305970253,26281.2559514549,42630.0277616344,28828.9872449674,26544.3087943122,30683.0516275018,42630.0277616344,31042.8531073313,39033.2937805373,28591.4512092471,26863.6512638032,39995.2890356556,36132.2059915904,31840.9436473511,34734.4273833502,26498.6966965683,34151.9128686041,32870.5073566716,40019.7479356807,36221.9527849648,38528.7499118894,28689.76207285,26281.2559514549,31201.5927411355,36802.0864184164,36826.0368765891,36652.8072630446,29720.1652004812
2022,94038.2665250071,74568.0904868469,120586.639905669,81765.3309492841,74869.797368031,86723.3156326003,120586.639905669,88368.2929459251,110655.820271906,81080.7498896234,75693.1997947507,113186.908058692,102274.321059193,89593.1358060539,97672.3564081863,74748.7712458111,96541.0550647527,92119.3003411125,113236.395084035,102500.489438105,108738.094328247,81407.8445392586,74568.0904868469,88298.4005461745,103916.092442684,104340.956910428,103847.93282561,84223.3717821985
2023,175670.523085446,139109.835866399,226199.476036724,153190.056061488,139334.833396319,161921.179612089,226199.476036724,166263.948587038,207480.809480362,152158.823419183,140610.569538828,211640.551261771,191085.129439808,166613.005645134,181989.01194698,139109.835866399,180152.028609205,170574.145920198,211716.488977015,191473.618574373,202656.396359786,152563.021254737,139793.879587214,164777.486380268,193243.912596069,195006.281538781,194457.127590217,157751.459456168
2024,271760.551259151,214505.911103345,351457.296510614,237742.503497917,214846.156732369,250548.914227016,351457.296510614,258673.273782,321804.943641506,236136.081264753,216553.85244485,327786.055022866,295461.761147439,256818.391340829,280733.218677048,214505.911103345,278468.522884775,261701.11460796,327888.576932047,296023.906573389,312893.113336053,236815.090220693,216825.505821094,254719.687890977,297863.40974728,301780.928892348,301307.633215964,244657.931963645
2025,377606.281951164,297258.922450677,490200.820757598,331328.022731721,297722.680294223,348425.63160681,490200.820757598,360976.228390165,447897.861786298,328828.802360266,300023.752863981,456175.520479865,410152.838877499,355840.650832869,388687.191635519,297258.922450677,386711.089795999,360697.003829271,456305.023908675,410891.949105173,434034.271987759,330088.883664429,301940.083705798,353930.96110104,412795.962268919,419506.715813659,418969.291152753,340766.887378126
2026,490143.134732429,385066.695299663,638269.388144344,431210.078301936,385652.496686578,452868.846738555,638269.388144344,470129.437190898,581931.614177629,427482.789062992,388739.396097727,593260.13494499,531775.111708544,460883.142972313,502433.695694387,385066.695299663,501831.451806866,464581.076437786,593418.869211629,532685.107238956,562464.993963152,429671.600668512,392794.019782417,459602.935212798,534844.258250751,544762.30791577,543786.446981199,443432.473820336
2027,607530.536820319,476605.44593326,793039.991060279,535738.288107097,477308.913502336,562227.324850455,793039.991060279,584268.090344414,721549.680564865,530419.498713076,481378.31607236,736849.390619233,658382.070799246,570239.331259571,619910.645071648,476605.44593326,622026.349220678,571616.952823579,737040.843068264,659453.951183945,696081.275408395,533922.5161044,487981.019295253,570061.093192354,662129.179754756,675472.010068871,673515.387373418,551045.856116213
2028,728796.25640505,571264.52431877,953063.320105106,644034.490061268,572080.142130911,675600.716428772,953063.320105106,702365.311990872,865453.661964826,636712.369610332,577270.880791903,885755.57936725,788992.097584195,682996.720337056,739999.910262294,571264.52431877,746337.950156569,680937.94492241,885954.720289923,790216.297611691,833778.857760802,641960.379340135,586758.930107936,684413.929734044,793793.353576794,810524.356739409,806912.980916299,662726.984016672
2029,853559.180054538,668937.208077371,1117733.114354,755731.011295192,669854.235491157,792611.514428064,1117733.114354,823950.275070235,1013083.76170962,745966.70736786,676173.920387387,1039512.75363911,923252.457457654,798747.660219736,862175.592467017,668937.208077371,874408.976259127,792207.796731696,1039705.35029677,924615.714354478,975097.501250744,753424.408022985,688866.634914503,802330.120750442,929607.901088439,949446.237158187,943425.70836094,778112.94021073
2030,981805.426295142,769736.778095096,1286958.52789842,870791.82128451,770735.965739459,913249.349353954,1286958.52789842,948894.189967722,1164433.40004145,858127.278578468,778146.365319297,1198039.73594342,1061229.87522388,917479.091827497,986346.721565656,769736.778095096,1006155.38842064,905449.626248799,1198205.51248211,1062717.64988714,1119959.60839199,868275.980698057,794368.959980056,923836.224558741,1069730.65992192,1092118.56687757,1083000.64585689,897147.733215794
2031,1113728.50682538,873888.17316319,1460873.77922471,989388.926128536,874966.09540695,1037683.47930342,1460873.77922471,1077315.2150951,1319804.57933915,973343.353742018,883421.394658685,1361417.5008164,1203230.36255185,1039418.59925692,1112684.47400625,873888.17316319,1141717.96953254,1020881.08051176,1361552.3073796,1204827.6793175,1268488.16660187,986685.095359668,903508.358410478,1049168.91337088,1214513.64440869,1238668.30480695,1225802.16378073,1019963.05446073
2032,1249612.66632221,981651.796662241,1639676.46441947,1111800.47376701,982799.795389891,1166169.13792937,1639676.46441947,1209423.48248011,1479594.58675741,1091874.2702415,992331.960162401,1529852.00321981,1349670.37292844,1164834.10999931,1241446.87791274,981651.796662241,1281325.65279122,1138784.35439096,1529949.55765235,1351362.43956359,1420952.77962387,1108928.0830691,1016625.76893292,1178675.5980328,1364312.69879521,1389334.46710129,1372133.82834758,1146806.09788474
