"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,6534292.62127314,5284914.00532016,7350705.60074832,6371718.07309896,6485442.02142577,7180183.14884787,6157306.1582328,7048903.61945664,6763474.03205897,6500765.45306593,7147714.73555607,6827172.79480993,6395499.0398738,6342206.07121858,5350745.84934841,6482049.94677075,6135963.88745424,5229786.0347567,6827754.13332204,6397955.1652552,6192447.62570417,6363278.11988863,7256637.51020923,6949374.15333568,6556185.31096636,6336445.19708871,6642745.85791202,7444333.2824786
2021,12947077.4083347,10451246.0653436,14585691.4769556,12636586.43186,12862239.5789276,14236231.4602466,12178536.4379052,13979652.2978322,13395069.6065293,12897783.3508692,14182385.0985756,13516920.6945876,12668115.6622397,12559945.4324984,10587191.6687399,12855530.4506862,12147607.5627553,10343692.5856095,13518151.2387893,12672983.2578759,12252512.2200315,12619871.0581621,14404850.0492978,13775808.0282642,12979066.0660647,12539962.7679605,13153322.3418908,14770500.6325965
2022,19254231.0031304,15509784.1603204,21725773.4145097,18812329.0431588,19148120.6081791,21186827.2704062,18074937.0110268,20811169.527908,19909686.854001,19209815.4639105,21124849.7926269,20083432.7446418,18832569.7958636,18667990.6526094,15720714.5823313,19138171.4480512,18048572.8739528,15352690.4380616,20085405.6577248,18839802.7219657,18192683.5344031,18787500.7823484,21466339.7965753,20497028.9164534,19282659.0061229,18623451.9633148,19546371.5342301,21999172.967167
2023,25458321.4660163,20464843.2480159,28772289.6329155,24901202.6050441,25344958.6870123,28034007.8961323,23849884.5389354,27545241.6047941,26309724.088302,25438692.1844048,27977069.4481656,26529330.470979,24891522.2681191,24669515.1122235,20754999.9410631,25331855.6094572,23842171.7986646,20260980.7305438,26532127.7432349,24901068.0103854,24016573.3982747,24868434.5657672,28442327.4452924,27115253.4894438,25470020.9040095,24590189.0367598,25824838.8015415,29131527.8187899
2024,31562319.7437705,25320963.1786216,35726886.1783406,30905723.9196598,31454842.3640058,34780215.1981583,29507332.8450423,34184059.3837667,32598123.3635385,31586482.7042513,34741218.5687856,32857882.3121962,30848167.3909508,30568027.2088977,25694055.3280664,31438664.946384,29532097.6075626,25073017.2464606,32861575.553165,30859969.5133841,29728278.3231378,30865194.1707998,35334311.1351127,33633103.071818,31544724.8552274,30443979.9326923,31992175.6335575,36169132.2527488
2025,37569289.2456997,30082687.7513064,42591320.2952181,36828390.7013394,37479813.4017132,41427987.1930811,35051500.2770745,40729895.160106,38778047.5403223,37655202.7991727,41419425.4176488,39072625.7800407,36705863.7311397,36367076.1715264,30541912.0265913,37460644.8576809,35122088.1728104,29793235.7271537,39077274.7263635,36719861.7302039,35332003.9213611,36780278.1015785,42143789.9783763,40053294.8059782,37510532.4143101,36188806.8620136,38052019.8156987,43113715.8538722
2026,43482164.8939366,34754286.554685,49367215.6780304,42671490.0367148,43421722.7334788,47979738.9589435,40486596.0740937,47184898.5893212,44852664.696776,43646660.2447534,48013604.7397372,45177117.0935188,42467848.3724735,42070026.787882,35302390.1156007,43399639.5771176,40615703.6370687,34425792.1135502,45182769.1122491,42483983.2999988,40831844.5900486,42615971.2121786,48872101.125311,46378427.9834356,43371147.1873085,41828558.9762496,44007962.2256367,49966934.0188761
2027,49303605.6257583,39339659.0533465,56055946.487325,48436974.9085675,49282149.5563038,54437639.1782151,45816647.334724,53551014.9738946,50824978.5316888,49562343.5898855,54525289.0697581,51174732.5487821,48137073.8566902,47679940.1180964,39978981.4199341,49257226.5887134,46016193.634566,38974454.9219532,51181421.5744408,48155285.3445122,46231578.0423334,48374221.3980844,55520300.4421083,52610772.3941452,49129993.039565,47366868.4873525,49863359.2710631,56730225.307858
2028,55035899.0701497,43842240.308766,62658573.4536694,54126365.0061961,55062322.1451174,60803481.7017199,51045310.768316,59829898.96773,56697715.2862178,55403379.7794278,60955629.7845363,57068502.8931335,53716095.6079492,53199456.2375506,44574790.5402895,55034631.9311954,51326419.7695099,43442526.2518871,57076285.4646329,53736321.4742798,51534592.5732949,54056548.8802104,62089087.8180738,58752234.6573717,54790059.2302496,52806983.2312437,55621256.2915145,63404730.860343
2029,60680913.6856839,48265028.8186722,69175786.3368296,59740727.422023,60763029.0256055,67078635.9900185,56175772.471955,66022842.0621095,62473233.2936225,61170502.5792559,67305349.0679306,62861093.2516459,59207012.7727376,58630798.6872339,49092484.9207229,60732641.4541351,56548787.1380899,47832863.5041861,62870007.5173827,59229191.6711918,56743864.8139271,59664009.1706354,68578746.8612149,64804302.0336303,60353933.3073623,58151748.0746965,61284319.3659853,69991240.866977
