"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,33255.4305970253,26281.2559514558,42630.0277616326,28828.9872449674,26544.3087943122,30683.0516275028,42630.0277616326,31042.8531073323,39033.2937805383,28591.4512092462,26863.6512638032,39995.2890356565,36132.2059915913,31840.943647353,34734.4273833493,26498.6966965673,34151.9128686041,32870.5073566707,40019.7479356797,36221.9527849648,38528.7499118913,28689.7620728482,26281.2559514558,31201.5927411336,36802.0864184164,36826.0368765891,36652.8072630456,29720.1652004812
2022,60782.8359279815,48250.0745492456,77956.6121440353,52936.343704314,48325.4885737188,56040.2640050985,77956.6121440353,57325.439838591,71622.5264913682,52489.2986803781,48829.5485309483,73191.6190230353,66142.1150676012,57752.192158699,62937.929024837,48250.0745492456,62389.1421961458,59248.7929844409,73216.6471483558,66278.5366531396,70209.3444163566,52718.0824664095,48286.8345353901,57096.8078050427,67114.0060242685,67514.9200338377,67195.1255625635,54503.2065817164
2023,81632.2565604394,64361.064620587,105612.836131058,71424.7251122035,64465.0360282892,75197.8639794867,105612.836131058,77895.6556411143,96824.9892084543,71078.0735295611,64917.3697440755,98453.6432030788,88810.8083806168,77019.8698390815,84316.6555387927,64361.064620587,83610.973544457,78454.8455790887,98480.0938929813,88973.1291362671,93918.3020315366,71155.1767154792,65225.7891003685,76479.0858340915,89327.8201533854,90665.3246283559,90609.1947646048,73528.0876739705
2024,96090.0281737047,75396.0752369463,125257.820473892,84552.4474364296,75511.323336049,88627.7346149283,125257.820473892,92409.3251949614,114324.134161143,83977.2578455666,75943.2829060219,116145.503761094,104376.631707632,90205.3856956949,98744.2067300696,75396.0752369463,98316.4942755662,91126.9686877578,116172.087955027,104550.287999016,110236.716976271,84252.0689659575,77031.6262338823,89942.2015107106,104619.497151209,106774.647353566,106850.505625752,86906.4725074749
2025,105845.730692012,82753.0113473311,138743.524246977,93585.5192338107,82876.5235618502,97876.7173797907,138743.524246977,102302.954608168,126092.918144797,92692.7210955136,83469.9004191328,128389.465456996,114691.077730057,99022.2594920434,107953.972958473,82753.0113473311,108242.566911226,98995.8892213153,128416.446976632,114868.042531785,121141.158651704,93273.7934437273,85114.5778846955,99211.2732100608,114932.55252164,117725.786921312,117661.657936784,96108.9554144815
2026,112536.852781267,87807.7728489852,148068.567386752,99882.0555702113,87929.8163923649,104443.215131748,148068.567386752,109153.208800731,134033.752391326,98653.9867027327,88715.6432337482,137084.61446513,121622.272831053,105042.492139438,113746.504058867,87807.7728489852,115120.362010863,103884.072608515,137113.84530295,121793.158133788,128430.72197539,99582.717004085,90853.9360766299,105671.974111758,122048.295981828,125255.592102111,124817.155828451,102665.586442208
2027,117387.40208789,91538.7506335992,154770.602915936,104528.209805161,91656.4168157512,109358.478111904,154770.602915936,114138.653153518,139618.066387242,102936.709650082,92638.9199746307,143589.255674243,126606.959090703,109356.188287257,117476.949377255,91538.7506335992,120194.897413816,107035.876385793,143621.973856634,126768.843944985,133616.281445246,104250.915435894,95186.9995128289,110458.157979556,127284.92150401,130709.702153098,129728.94039222,107613.382295881
2028,121265.71958473,94659.0783855077,160023.32904483,108296.201954173,94771.2286285721,113373.391578312,160023.32904483,118097.221646453,143903.98139996,106292.870897255,95892.5647195429,148906.188748016,130610.026784942,112757.389077482,120089.265190649,94659.0783855077,124311.600935889,109320.992098823,148913.87722166,130762.34642775,137697.582352406,108037.863235735,98777.9108126853,114352.836541695,131664.173822042,135052.34667054,133397.593542878,111681.127900459
2029,124762.923649488,97672.6837586006,164669.794248889,111696.521233923,97774.0933602424,117010.797999294,164669.794248889,121584.96307937,147630.099744792,109254.33775752,98903.0395954745,153757.174271859,134260.35987346,115750.939882691,122175.682204727,97672.6837586006,128071.026102558,111269.851809298,153750.630006851,134399.416742786,141318.643489941,111464.028682849,102107.704806557,117916.191016397,135814.547511633,138921.880418777,136512.727444647,115385.956194063
