year,locNum,regNum,disNum,ccMortNum,loc_kSymp,reg_kSymp,dis_kSymp,logLike,index
1999,48.6021971295011,149.204562433176,30.9768027068619,409.812892736954,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
1999.16666666667,48.807097097897,149.825472968752,31.1056120017706,411.731135447419,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
1999.33333333333,49.0122762073827,150.446767498487,31.2344829522596,413.660072852932,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
1999.5,49.2177815120444,151.068596657963,31.3634470314495,415.599962222981,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
1999.66666666667,49.4236595178412,151.691110148675,31.4925355440724,417.551042445127,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
1999.83333333333,49.6299561117107,152.31445650403,31.6217795768888,419.513533694985,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2000,49.8367164939973,152.938782864868,31.7512099510687,421.4876371487,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2000.16666666667,50.1758046214547,153.57275595546,31.8809267991171,423.473533799348,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2000.33333333333,50.463140144254,154.206002234554,32.011110855942,425.480231700377,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2000.5,50.720801217675,154.84129427659,32.1420901412336,427.511057391065,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2000.66666666667,50.9625797586345,155.480514799042,32.2740988539095,429.56691358964,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2000.83333333333,51.1964979950814,156.124909041947,32.4073004579383,431.648192960305,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2001,51.4271208796472,156.775292052513,32.5418082023773,433.755169770385,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2001.16666666667,51.6570327362206,157.432205577378,32.6777023163274,435.888080832437,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2001.33333333333,51.8877005036756,158.096024654303,32.8150423872972,438.047142636159,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2001.5,52.1199641550487,158.767025115061,32.953875472671,440.232555351024,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2001.66666666667,52.3543125078637,159.445424518317,33.0942411296165,442.444504149774,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2001.83333333333,52.5910377590145,160.131406301434,33.2361744308588,444.683160011371,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2002,52.8303219403272,160.825133776544,33.3797077335891,446.948680444364,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2002.16666666667,53.0722852519755,161.526758138175,33.5248717006763,449.241210216538,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2002.33333333333,53.3170130705501,162.236422997941,33.6716958823861,451.560882103677,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2002.5,53.5645710342127,162.954266927758,33.8202090431563,453.907817652927,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2002.66666666667,53.81501346463,163.680424871097,33.970439342075,456.282127954327,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2002.83333333333,54.068388066917,164.415028916231,34.1224144303972,458.683914414956,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2003,54.3247385518552,165.158208713393,34.276161502609,461.113269528531,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2003.16666666667,54.4678969004513,165.902608435019,34.4316458441987,463.57027763485,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2003.33333333333,54.6621723616858,166.662216149727,34.5896831448242,466.059605333387,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2003.5,54.8879089999256,167.43535476683,34.7501500637591,468.580228473886,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2003.66666666667,55.1330317469799,168.221074573961,34.9129945830003,471.1330595742,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2003.83333333333,55.3906626774582,169.018924783478,35.078212679493,473.719253512489,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2004,55.656993376486,169.82877124663,35.2458306998275,476.339889599119,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2004.16666666667,55.9299482223706,170.650662822249,35.4158914523623,478.995926657972,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2004.33333333333,56.2084591540595,171.484869376738,35.5884609955846,481.688462679949,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2004.5,56.4919917211123,172.331719082331,35.7636202431086,484.418697104417,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2004.66666666667,56.7802928289639,173.191533342781,35.9414451924832,487.187680647808,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2004.83333333333,57.0732599444561,174.064612756777,36.1220049013494,489.99633836431,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2005,57.3708695435832,174.951231863923,36.3053612857532,492.845489118689,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2005.16666666667,57.6731382439109,175.851638583109,36.4915695629731,495.735861998269,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2005.33333333333,57.9800364760918,176.765875380458,36.6806556072922,498.667746219244,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2005.5,58.2915377828133,177.693941138427,36.8726207951196,501.641079351909,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2005.66666666667,58.6076313740202,178.635845959115,37.0674670163457,504.655840406257,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2005.83333333333,58.9283171091859,179.59161219768,37.2651982937876,507.712043415909,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2006,59.2536024055325,180.561274260776,37.4658210282744,510.809732000273,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2006.16666666667,59.5835002656759,181.544877785642,37.6693439450569,513.948974748566,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2006.33333333333,59.9180732873841,182.54260382157,37.875794150105,517.130113720111,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2006.5,60.2573909816319,183.554657196559,38.0852140555767,520.353708051255,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2006.66666666667,60.6015164333241,184.581229363865,38.2976443054889,523.62026489579,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2006.83333333333,60.9505074051002,185.622498835422,38.5131229632786,526.930247421219,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2007,61.3044172800112,186.678632371427,38.7316856083972,530.284081534776,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2007.16666666667,61.6632958572512,187.749786465732,38.9533655973407,533.682161552059,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2007.33333333333,62.0276826630204,188.837472933827,39.1783713842734,537.127607604357,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2007.5,62.3981428688502,189.94332669479,39.4070512788535,540.625633528401,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2007.66666666667,62.7751262373444,191.068704489052,39.6397059142133,544.180583045813,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2007.83333333333,63.1589849103762,192.214701713156,39.8765818743974,547.796042721271,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2008,63.5499877043837,193.382175088436,40.117874875565,551.474932659545,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2008.16666666667,63.9483319452078,194.571767391129,40.363734442164,555.219581350639,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2008.33333333333,64.3540332778035,195.783597188796,40.6142250915562,559.031085448786,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2008.5,64.7670562139266,197.017611852841,40.8693437739301,562.909476956222,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2008.66666666667,65.1873554908277,198.273710068744,41.1290736494088,566.854508776715,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2008.83333333333,65.6148747389555,199.551747761897,41.3933881773598,570.865722347636,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2009,66.049545689123,200.851540157444,41.662252051045,574.942496672311,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2009.16666666667,66.4912878233372,202.172862550288,41.9356214878416,579.084079087387,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2009.33333333333,66.9398443630853,203.514991437606,42.2133836852231,583.288635191239,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2009.5,67.3949567266889,204.877177188638,42.4953774804323,587.553590145902,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2009.66666666667,67.8564198652563,206.258803482621,42.7814657563733,591.87680191234,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2009.83333333333,68.3240764157703,207.659384041326,43.071538105501,596.256527129273,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2010,68.7978137707802,209.078561081318,43.3655111721463,600.691430895254,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2010.16666666667,69.2775568478503,210.51608847081,43.6633260291067,605.180542342778,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2010.33333333333,69.7632459299467,211.97177050823,43.9649386536288,609.723104135599,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2010.5,70.2548423552641,213.445477186328,44.2703166489029,614.31851378021,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2010.66666666667,70.7523261698581,214.937136861855,44.5794410201789,618.966365753947,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2010.83333333333,71.2556883402224,216.446714703516,44.8923014515222,623.666348052557,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2011,71.7649291406325,217.974207183666,45.2088946653968,628.418230356734,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2011.16666666667,72.2796996098131,219.518771474277,45.5292002825654,633.22265507209,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2011.33333333333,72.7991429273567,221.077997688175,45.8525442051684,638.062592197952,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2011.5,73.323501929342,222.652505555215,46.1790386441444,642.939312231489,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2011.66666666667,73.8529901841378,224.242888460607,46.5088067225719,647.854094316082,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2011.83333333333,74.3877861450372,225.849666747375,46.8419616568975,652.808161698786,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2012,74.9280444444021,227.473307103272,47.1786023236577,657.802563506661,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2012.16666666667,75.4739176293992,229.114275426254,47.5188262084179,662.838451875486,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2012.33333333333,76.0252712080915,230.772203054884,47.8626241592041,667.915759865029,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2012.5,76.5819269067541,232.446571243854,48.2098884268914,673.033212802602,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2012.66666666667,77.1437740537187,234.13703824492,48.5605336262613,678.189884713253,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
2012.83333333333,77.7107433807786,235.843368288574,48.9145095398334,683.385597895356,0.00888090988031363,0.291899672643704,0.911853869838544,6.86299276102404,1
