"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,832583.675713565,631595.720038953,1065887.42560107,737618.869097051,659414.563448593,758549.809245862,1060022.70117255,796671.259314655,976217.735015381,713514.391949658,685999.273778293,1026604.00182395,896540.30079655,764817.77143932,799039.853922646,659221.848634848,887085.180016892,775110.035299566,1026584.91647549,896716.29114549,940331.014896524,737126.472617446,675844.37106483,767399.96349662,960464.215225737,927935.445402929,933143.052724653,752618.55483355
2021,1527370.45319947,1154070.82608553,1973221.48828766,1354652.18432889,1208230.73775506,1394129.18133901,1948808.3498426,1465091.41654959,1795613.73389203,1308581.66447482,1257958.90907459,1885741.34518474,1648934.1297166,1397175.91158441,1455070.92391949,1207867.97497582,1618636.52668136,1402964.65380063,1885821.41482511,1649177.59658665,1725798.7639118,1353744.57898546,1244668.95752908,1416176.31403664,1766954.60992561,1701921.17551134,1705428.03817157,1385112.2373839
2022,2086469.22723626,1561539.01804573,2721718.99331961,1856002.60386368,1651396.36209829,1909754.55763994,2655069.61766741,2001990.68024112,2449677.48806919,1785635.2418829,1722871.83445023,2576690.72601267,2259038.25371564,1901987.6185505,1967010.05358935,1650958.99325615,2202963.34613347,1896057.41092815,2576851.18708586,2259325.45483737,2358974.62696509,1854781.36815018,1709496.75804341,1949086.11643431,2422702.64051649,2326504.96238589,2318734.23946412,1898168.53892514
2023,2585220.52227914,1922734.05097826,3396042.12341054,2302855.48842391,2048868.79597891,2370499.08079993,3281037.06815561,2477913.7368326,3032247.36795253,2208335.2126006,2141128.03322541,3194437.2995005,2807620.211326,2349225.60608034,2417314.42871828,2048330.35680799,2721405.48515183,2330395.42952062,3195140.65185783,2807939.59969203,2924367.14397979,2301376.54561159,2127156.97783685,2429425.01129124,3013791.35271971,2882834.70582594,2859691.65988174,2357175.80720678
2024,3053256.65993999,2266081.72292035,4020807.56021095,2722896.13682025,2423658.75167379,2803094.298763,3866009.02058633,2924702.12676184,3580071.79181569,2606028.17364099,2534275.46237843,3771761.40689547,3325534.09690397,2767951.92815182,2838073.18047813,2423045.47895459,3204381.84707035,2733873.3214567,3772540.68084466,3325871.43871677,3454526.76205975,2721168.51713798,2521824.95989145,2883745.81494625,3569283.18459888,3403355.68787377,3364878.86796947,2788863.56210932
2025,3499446.07478935,2592644.7560825,4614550.48445481,3124100.76139361,2783198.83520165,3217219.25228027,4420583.87902106,3349934.64579697,4102085.34213676,2985364.98538491,2910527.80067893,4321202.35232882,3821645.73767263,3166203.87264992,3236242.9579858,2782483.7735267,3662290.79800649,3114649.54605659,4321621.47852142,3821993.92615712,3958172.18862244,3121923.12438262,2902168.73792732,3320071.16006658,4099288.72450214,3897606.70824126,3843863.32342847,3201707.95776323
2026,3926950.54900401,2905880.59772966,5179136.20202608,3509721.86557118,3129480.62829037,3615174.57410204,4948453.15824929,3756447.31607319,4601437.41109715,3348695.61377734,3272131.47514487,4846532.08641599,4300519.30058641,3547062.36632288,3614702.61430156,3128662.62307574,4098749.49631772,3475977.04378464,4846965.47409162,4300711.25720611,4439198.72588028,3507253.25738095,3269963.98412124,3740102.12342251,4607085.30103899,4370588.38135326,4299364.48358367,3598783.16391119
2027,4337079.90180683,3206780.00163521,5719208.33904192,3880904.02567856,3462892.20456008,3998562.99604686,5450666.51853324,4145450.27522465,5079427.4528225,3697379.82759317,3620362.65343059,5349341.10928906,4763165.69972931,3912183.14023581,3975097.55962743,3461970.39639822,4515883.62021517,3819237.23311001,5349952.16801676,4763468.99478068,4898940.04695261,3878281.05522379,3626530.69593051,4146285.5835131,5093476.01933169,4823501.3171414,4733071.00961671,3980965.9421687
2028,4730527.50890746,3495649.79794123,6234798.17978618,4239002.05004247,3783656.49135737,4367544.38001191,5928144.58347302,4517780.07107304,5536728.26295193,4032253.57492299,3955634.26771068,5829989.75597122,5210100.31738631,4262928.80068516,4318841.5496481,3782629.53014848,4914563.14135484,4145677.04129209,5831147.13049093,5210406.0518303,5338547.69024345,4236025.74746119,3971600.53440584,4538542.69203351,5559006.66521581,5257400.62831955,5145851.63424742,4349185.13040879
2029,5107289.23588311,3772018.15390115,6726252.63769519,4583296.73725536,4092152.72686757,4722633.32743524,6381328.0619999,4873789.58452711,5972405.12656654,4353468.37876992,4278009.17105604,6289611.54223872,5640805.91321412,4598280.27452498,4645657.13412756,4090861.22826971,5295742.95467875,4455520.31137015,6290969.49206016,5641116.07078664,5758080.51668529,4580038.86218523,4305682.51647347,4916289.61621438,6003305.86519075,5672509.1309959,5537635.13336254,4703041.22022162
2030,5467331.51575799,4036114.66663387,7193248.45862913,4913661.63968521,4387904.40224019,5063148.06257273,6810997.87329618,5213445.94886587,6387075.77907464,4660692.84912586,4586828.05783512,6729122.08172028,6054629.45591017,4918567.03523018,4956360.70115557,4386700.86172687,5659296.38710067,4748945.65808743,6730272.38481785,6054947.62720257,6157639.40742571,4910134.67846203,4627413.22730413,5279291.61257525,6426129.47010427,6068773.91509775,5908968.64232876,5042340.13500452
2031,5810994.20562071,4288212.76261079,7637136.22154684,5230247.46265713,4671720.5540196,5389585.57977154,7218396.28009392,5537406.74525264,6781095.75209858,4954685.3365634,4881649.06625575,7147576.37929312,6451729.30236103,5224266.26416281,5251537.64820424,4670181.50721924,6005755.91380206,5026945.16369844,7149200.35012344,6452060.45483681,6537824.55622982,5226458.92204089,4936988.31521871,5626907.18795586,6828271.24113878,6446728.92828463,6260593.66676397,5367042.5624714
