"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,165914.692102491,130975.527469527,210758.025214382,148487.846353649,131003.003034934,152743.490529529,210758.025214382,160168.484225124,194695.837172749,142586.871399565,136485.817918605,203724.86485901,181001.523108938,151435.110301537,156719.283251474,130975.527469527,173302.818884939,149178.587956434,203716.421617863,181012.77122435,186894.43229102,148417.239974658,137278.975685166,156097.393744902,190392.274985286,185217.112473504,183631.245402874,151942.343482253
2021,420283.575820341,332246.964381113,532542.59888558,376988.041686008,332336.980430899,388207.577964113,532542.59888558,406101.692399437,492567.716639895,361218.148669554,346151.552186442,516657.647248238,459605.848632011,382502.714819971,393138.416073969,332246.964381113,437630.176922323,373454.155383082,516691.895929469,459627.773671888,472709.123629457,376794.910475635,350280.065859607,397903.069102176,483305.415041036,468747.000786705,463056.721921021,386623.186768895
2022,480218.150733263,380961.227524573,605844.340119933,431478.137121641,381056.098022043,445488.196844481,605844.340119933,463218.689434398,561188.322139437,411358.570426719,397954.098465916,591526.618078046,526466.548882142,435805.509238732,443106.298187207,380961.227524573,498540.856961797,421450.42599948,591570.863366145,526499.165553516,539545.436418411,431236.752368368,402987.979127385,458427.734627486,555745.065571452,535112.084514318,525280.040485962,443604.708851984
2023,481607.043801181,384198.243760259,602034.785641269,433191.714603087,384292.082559174,448753.040226462,602034.785641269,462190.981840909,560556.903117797,410390.643545418,402526.376782349,594122.231399586,530511.337408018,436086.204100566,437639.292009445,384198.243760259,498693.378313417,418218.326799188,594162.167535858,530544.759548839,540866.711753375,432942.251401748,407365.982502926,464109.512389402,561666.203925698,536344.022860472,522158.832300253,446610.108704009
2024,467986.980494897,375434.563230935,580478.48723253,421237.027702091,375521.424561889,437667.880448412,580478.48723253,447770.437620964,543318.215800755,397895.21659658,393573.221514345,577291.473182859,518090.330722268,422926.027437272,420665.112025931,375434.563230935,482933.067132353,402568.792766967,577350.153794485,518117.550310167,524657.601264206,420988.062352817,399118.536289033,454423.125427704,548184.728141737,520356.710063872,503463.732462201,435643.034290054
2025,450623.736585987,363498.626251738,555270.78373626,406180.788540124,363596.593293643,422670.605357528,554924.32626356,430282.724871766,522151.664399439,382786.636294923,380711.134343619,555190.852789838,501579.265664524,406402.182617938,401607.640112718,363498.626251738,463339.348506668,384341.582406789,555270.78373626,501602.066628542,504043.986051437,405913.865534335,387554.767492385,440368.52761405,529137.7625711,500074.940165446,481444.034398309,420918.708743005
2026,433015.11491354,351075.098765576,532602.276260907,391196.505776064,351178.399428398,407204.906607034,529536.973145253,412726.328184388,500849.154136055,367751.709721067,367316.358589282,532549.648155401,484718.462326733,389721.746024242,383046.121392936,351075.098765576,443550.829567029,366215.644112631,532602.276260907,484735.648707688,483123.538730067,390927.33590289,375488.833623002,425699.88022133,509271.438828497,479637.961579928,459576.629759701,405676.443292408
2027,415752.221327263,338634.478908953,510385.861196276,376653.878789967,338740.865390583,391963.667245931,504993.788808216,395633.916321174,480055.9559107,353256.082014879,353906.016604629,510277.597058153,468050.496735364,373532.200340753,365296.115993601,338634.478908953,424295.210786195,348660.073246386,510385.861196276,468056.434203803,462474.832898761,376381.102071914,363508.783093405,411115.997577927,489197.865498893,459714.94847109,438404.019791492,390615.34422254
2028,398883.44196634,326112.57365033,488617.297966032,362581.548885975,326220.43225829,377057.66864477,481190.618947957,379036.660351065,459813.646732328,339312.597432304,340694.784656382,488491.502645911,451614.263219351,357941.704758102,348377.683227517,326112.57365033,405596.389409825,331762.046056075,488617.297966032,451624.088898676,442284.611605046,362303.653519878,351638.767460278,396685.396638234,469077.649256909,440298.107453693,417943.934910742,375808.420572822
2029,381928.754027914,313251.03550883,466740.12920969,348439.670548066,313390.544217588,362020.571095305,457561.699968695,362550.543027081,439505.940121226,325472.380737388,327206.769710202,466587.469376005,434788.580204173,342459.813832288,331877.182013325,313251.03550883,387108.965135439,315135.213075016,466740.12920969,434797.08611928,422085.80260652,348171.479890287,339434.447682033,381882.876033867,448400.072597815,420894.536182287,397617.351139311,360838.690666141
2030,364888.127282906,298718.086358118,445009.816163514,334141.175993067,300356.241059205,346859.16301061,434117.917176285,346095.861861997,419046.734548354,311643.539148568,313374.249739682,444858.730054663,417531.606106554,326949.614828141,315623.36856173,300218.365128623,368817.040786079,298718.086358118,445009.816163514,417541.446211625,402031.511863574,333873.209445757,326831.638326083,366714.07956803,427253.168339341,401529.603945793,377384.38830618,345682.625541083
2031,348202.435929911,282878.025423244,423934.311602046,320083.192658709,287522.97525136,331954.509786273,411585.584640357,330077.687467862,398887.940206049,298142.84718907,299564.423631731,423805.141114136,400389.853727933,311825.006998422,299953.233485102,287392.065868333,351097.411666746,282878.025423244,423934.311602046,400403.108911475,382495.058093248,319819.514462779,314191.596064102,351548.820386518,406365.189089787,382671.12885994,357739.085532975,330733.186129568
2032,331880.815654412,267733.542019481,403414.324350087,306223.514080908,274925.156532744,317271.101843905,389891.612840718,314464.981828047,379302.008434857,284901.444928952,285815.022153047,403239.382103522,383351.923916714,297114.692134971,284900.796468338,274783.312337664,333895.941679652,267733.542019481,403414.324350087,383370.210908871,363554.21346332,305964.271757299,301535.800229385,336448.833055591,385930.458421894,364286.143333095,338729.47943508,315972.223102159
2033,315917.639948594,253263.009488553,383410.857271717,292560.194552739,262502.645115068,302812.875307651,369084.406112908,299236.915701066,360283.938837402,271899.476257148,272195.52585994,383231.276021376,366425.338050334,282792.507154956,270379.374640261,262357.874819523,317153.258475396,253263.009488553,383410.857271717,366449.966504073,345194.055449336,292304.61390786,288881.6478933,321450.217641205,365964.767237611,346301.581636122,320384.128707272,301420.546072033
