"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,2354190.22342036,1889081.74624448,2902230.8971603,2107772.38108312,1890742.7337313,2218837.05031517,2902230.8971603,2261808.61995728,2670278.36764219,2008238.11772481,1967308.24157569,2836677.99637756,2607290.43282201,2202886.12183689,2239225.97813202,1889081.74624448,2439794.44545115,2128762.82886792,2837331.23676319,2609167.08719958,2608369.88829641,2103328.87829476,1989922.12138518,2256373.59465875,2660697.30493615,2640881.6413005,2561405.05417169,2216342.81958081
2021,3753762.04961334,3015927.11235312,4621461.67506214,3363366.78354756,3018702.5508589,3543320.70311764,4621461.67506214,3605616.67609128,4253987.23299208,3201907.79359818,3140096.16709601,4519647.15153935,4163097.76994041,3513475.43185604,3563735.0030549,3015927.11235312,3885340.39985526,3384300.08835084,4520781.09868736,4166252.42640589,4154444.156972,3355920.44191189,3179738.67274348,3604451.23663714,4239660.58722606,4210563.46267871,4078241.20777975,3540015.40997749
2022,4780834.86300543,3845759.79021699,5880168.74459951,4286426.28109339,3849475.19024216,4517199.09111762,5880168.74459951,4590463.87217165,5414183.85449179,4078117.73338091,4002075.18045228,5751482.53200076,5308552.96280309,4476302.01251643,4533369.5768412,3845759.79021699,4944201.13764683,4301740.16228464,5753057.06381886,5312813.60990437,5286232.47997305,4276435.71349407,4056371.02132964,4596520.14960404,5396394.8224788,5362064.71402486,5187530.33426594,4513933.54438297
2023,5651045.7750017,4550710.14975723,6947586.58870184,5068792.20603629,4555293.37363093,5341699.29963198,6947586.58870184,5425264.01814854,6399124.92200237,4822525.01529396,4730140.25758257,6793835.52949573,6281847.56615712,5291790.47556049,5355107.75781245,4550710.14975723,5839780.18685646,5076608.72129874,6795855.60285725,6287219.91465293,6243182.59298208,5056448.22977136,4800332.41772012,5437570.29322331,6373787.46034476,6336660.80071114,6124778.45774674,5340202.53706619
2024,6434260.30756385,5186272.71132723,7911602.00654568,5773554.83616126,5191675.42661896,6082788.06743821,7911602.00654568,6178788.57645648,7288504.57377135,5496220.83366803,5381876.59329267,7730994.19165435,7159791.7786352,6024622.04829397,6095508.3466993,5186272.71132723,6644591.67704631,5770824.35517696,7733467.78296318,7166251.09337874,7101691.06779998,5758973.46572205,5471134.93765106,6193879.40856059,7249684.65533926,7212337.53701907,6966665.70680928,6084806.0110672
2025,7152237.31085747,5770339.1087478,8797566.94047917,6421385.61544986,5776528.0869314,6761736.69960845,8797566.94047917,6871332.64219784,8105088.40362211,6117065.49512262,5976373.14837754,8588706.06360994,7966629.0575117,6695553.07207599,6773496.82335257,5770339.1087478,7381786.95742133,6403854.43905494,8591635.11295575,7974123.79461694,7885781.96428967,6404668.06327253,6087976.24384689,6886624.00916306,8049320.84943963,8013775.85155447,7736524.59393047,6768059.73480397
2026,7813808.52204907,6310138.14627403,9615225.33087479,7020478.09882285,6317078.19205565,7387289.57685267,9615225.33087479,7510033.88056839,8858142.32195401,6691760.84117312,6522107.03306699,9377653.71064669,8712640.23204019,7313034.52018596,7396574.44554432,6310138.14627403,8060857.77366509,6983781.5249558,9381034.19905033,8721109.34267856,8605506.88712475,7001727.1051138,6658626.17559261,7524629.87796091,8783353.76973632,8751053.44920958,8443311.5039602,7398065.11211918
2027,8424074.97750689,6809807.58479939,10370448.8625918,7575427.72834904,6817462.69311881,7964514.73847368,10370448.8625918,8098915.12719081,9553056.99322602,7224043.21032802,7023942.42430529,10104178.4720157,9403765.79781236,7881936.86726896,7969472.63433515,6809807.58479939,8687089.31952748,7515392.81346105,10108002.9392057,9413148.51624492,9266865.66345042,7554741.59925443,7187316.54671017,8112948.70576509,9457800.93321845,9429896.73871556,9092195.07492899,7979502.45337484
2028,8987109.90883106,7271414.18264097,11067953.3831876,8089749.66653928,7280945.43889054,8497377.50892122,11067953.3831876,8641429.39078539,10194165.590125,7716944.05673456,7485549.02214687,10773301.4597101,10044627.1416678,8406184.68631567,8496147.92147372,7272610.15187411,9264846.20096141,8002632.84236746,10777560.169184,10054864.5215512,9874679.81173012,8067232.07174934,7677263.95463857,8655613.2503534,10077453.2189146,10055022.814474,9687483.87881314,8516109.56766741
2029,9505932.03005412,7695449.98476174,11711267.3562509,8565848.59905746,7709972.75111736,8988834.00361278,11711267.3562509,9140250.6063788,10784775.0486011,8172654.78475578,7909584.82426764,11388772.851874,10638477.1705766,8888788.17999475,8979666.03862771,7700991.75870136,9797312.6758989,8448639.14887102,11393453.9194497,10649508.0605943,10432536.2256548,8541604.44849204,8130749.62869201,9155546.64093617,10645929.2012211,10629953.3734568,10232566.9799272,9010616.47434285
