"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,2354190.22342036,1889081.74624448,2902230.8971603,2107772.38108312,1890742.7337313,2218837.05031517,2902230.8971603,2261808.61995728,2670278.36764219,2008238.11772481,1967308.24157569,2836677.99637756,2607290.43282201,2202886.12183689,2239225.97813202,1889081.74624448,2439794.44545115,2128762.82886792,2837331.23676319,2609167.08719958,2608369.88829641,2103328.87829476,1989922.12138518,2256373.59465875,2660697.30493615,2640881.6413005,2561405.05417169,2216342.81958081
2021,1399571.82619298,1126845.36610865,1719230.77790184,1255594.40246444,1127959.8171276,1324483.65280247,1719230.77790184,1343808.056134,1583708.86534988,1193669.67587336,1172787.92552033,1682969.15516179,1555807.33711839,1310589.31001915,1324509.02492288,1126845.36610865,1445545.95440411,1255537.25948293,1683449.86192416,1557085.33920631,1546074.26867558,1252591.56361713,1189816.5513583,1348077.64197838,1578963.28228991,1569681.82137821,1516836.15360806,1323672.59039668
2022,1027072.81339209,829832.677863871,1258707.06953737,923059.497545825,830772.639383261,973878.387999981,1258707.06953737,984847.196080364,1160196.62149972,876209.939782738,861979.013356267,1231835.38046141,1145455.19286268,962826.580660382,969634.573786301,829832.677863871,1058860.73779157,917440.073933795,1232275.96513151,1146561.18349848,1131788.32300105,920515.27158218,876632.348586158,992068.9129669,1156734.23525274,1151501.25134615,1109289.12648619,973918.13440548
2023,870210.91199627,704950.359540239,1067417.84410233,782365.924942898,705818.183388769,824500.208514366,1067417.84410233,834800.145976889,984941.067510578,744407.281913044,728065.077130294,1042352.99749497,973294.603354025,815488.463044066,821738.180971251,704950.359540239,895579.049209626,774868.559014103,1042798.53903839,974406.30474856,956950.11300903,780012.51627729,743961.396390482,841050.143619275,977392.63786596,974596.086686276,937248.123480809,826268.992683224
2024,783214.532562151,635562.561569996,964015.417843838,704762.630124969,636382.052988032,741088.767806231,964015.417843838,753524.558307944,889379.651768978,673695.818374074,651736.335710096,937158.662158619,877944.212478082,732831.572733478,740400.588886848,635562.561569996,804811.490189854,694215.633878216,937612.180105934,879031.17872581,858508.474817901,702525.235950683,670802.519930935,756309.115337273,875897.194994503,875676.736307928,841887.249062537,744603.474001004
2025,717977.003293611,584066.397420568,885964.933933496,647830.779288606,584852.660312441,678948.632170238,885964.933933496,692544.065741357,816583.82985076,620844.661454583,594496.555084871,857711.871955597,806837.278876504,670931.023782018,677988.476653268,584066.397420568,737195.280375018,633030.083877985,858167.329992565,807872.7012382,784090.896489694,645694.597550486,616841.306195831,692744.60060247,799636.194100368,801438.314535403,769858.887121184,683253.723736778
2026,661571.211191606,539799.037526235,817658.390395613,599092.483372988,540550.10512425,625552.877244217,817658.390395613,638701.238370558,753053.918331906,574695.346050503,545733.884689448,788947.647036746,746011.174528483,617481.448109977,623077.622191753,539799.037526235,679070.816243764,579927.085900853,789399.086094584,746985.548061621,719724.922835071,597059.041841268,570649.931745722,638005.868797855,734032.920296694,737277.597655108,706786.910029739,630005.377315202
2027,610266.455457814,499669.438525357,755223.531717048,554949.629526192,500384.501063158,577225.161621014,755223.531717048,588881.246622415,694914.671272002,532282.3691549,501835.391238305,726524.761369023,691125.565772175,568902.347082997,572898.188790831,499669.438525357,626231.545862392,531611.288505259,726968.740155339,692039.173566366,661358.776325671,553014.494140627,528690.37111756,588318.827804176,674447.163482124,678843.289505978,648883.570968786,581437.341255661
2028,563034.931324171,461606.597841579,697504.520595731,514321.938190235,463482.745771729,532862.77044754,697504.520595731,542514.263594581,641108.596898993,492900.846406544,461606.597841579,669122.987694431,640861.343855411,524247.819046712,526675.287138568,462802.567074723,577756.881433928,487240.02890641,669557.229978316,641716.005306235,607814.148279706,512490.472494906,489947.407928399,542664.544588318,619652.285696142,625126.075758432,595288.803884145,536607.114292572
2029,518822.121223066,424035.802120772,643313.973063346,476098.932518187,429027.312226817,491456.494691554,643313.973063346,498821.215593404,590609.458476123,455710.728021219,424035.802120772,615471.392163858,593850.028908784,482603.493679073,483518.117153992,428381.606827247,532466.474937492,446006.30650356,615893.750265675,594643.539043121,557856.413924706,474372.376742709,453485.674053437,499933.390582761,568475.982306506,574930.558982798,545083.101114058,494506.906675444
2030,477440.501923328,388877.858675632,592517.253570064,440108.579999687,396868.543314216,452743.640457918,592517.253570064,457726.268022445,543301.310718214,420606.393724254,388877.858675632,565422.667676379,549791.082914962,443823.763472274,443297.766866527,396256.844633378,490001.021533095,407784.33792615,565831.180354446,550524.761929551,511256.353417982,438487.947246405,419199.361117276,459796.468096607,520764.982706209,527909.024135371,498187.532630515,454927.602943635
2031,439312.573213861,356496.963297894,545678.530732294,406827.888266732,367307.716060904,416973.418017192,545678.530732294,419646.821737295,499662.731721147,387987.327602018,356496.963297894,519501.264859774,509229.71646097,408202.483199352,406407.960978309,366728.679734117,450820.761632017,372909.250427488,519895.092495184,509907.035463101,468457.322474533,405308.819831063,387480.357382972,422575.116594727,476928.751966516,484486.783462269,455088.91100543,418304.624943216
2032,404161.014156485,326641.50143678,502538.234229576,376055.596896583,339956.981768848,383861.820863276,502538.234229576,384405.457334689,459449.222583992,357729.000634525,326641.50143678,477396.305041109,471827.854927059,375292.404571149,372602.66173823,339421.66967165,414712.094769819,341108.363994645,477775.244335332,472450.785753193,429156.638218973,374635.29685053,358042.836675788,388082.110346758,436498.0420455,444420.959335336,415526.565711293,384437.704177495
2033,371712.671458916,299062.109213307,462822.83859784,347589.592519652,314439.906895426,353114.672918031,462822.83859784,351852.079372321,422407.020286427,329710.483513687,299062.109213307,438632.716514622,437334.2746962,344809.570550124,341608.44434071,313941.352568214,381423.669021851,312028.763455353,438996.4184868,437908.211022984,393058.19223519,346265.752826883,330740.135014201,356168.79127779,399213.164337517,407490.816048223,379120.616847992,353077.19391156
2034,341243.076863368,273246.987999023,425601.092499715,320761.881475972,290254.993819484,324170.556528131,425601.092499715,321343.668513354,387778.790988767,303327.713383907,273246.987999023,402126.011824342,404921.757912692,316216.777445843,312640.672916526,289783.458498728,350253.133082132,284820.518571222,402473.651087474,405450.321019415,359351.947242548,319528.824997281,305018.683265588,326155.548443807,364363.43239127,372911.025037473,345054.765864501,323520.706774994
2035,312622.098333649,249098.375364147,390651.37747559,295474.514121929,267350.094240167,296936.478563455,390651.37747559,292780.456676297,355381.997852687,278484.7064737,249098.375364147,367769.09369007,374425.686815925,289435.353100755,285459.604479618,266909.411445188,321038.690789505,259331.821908783,368100.779530612,374911.750082364,327672.789792821,294327.463926731,280801.372650237,297918.262003093,331804.994922309,340533.950056438,313218.409824558,295735.022554252
2036,286185.449811124,226875.611402236,358280.838967994,272101.262010406,246012.900067035,271751.546365937,358280.838967994,266510.048545,325481.764902915,255504.873596219,226875.611402236,335986.730358783,346258.239008437,264717.501414283,260409.339556428,245604.529822314,294103.013766528,235837.169334204,336302.18871555,346705.539875484,298288.883902933,271033.936958886,258399.505163328,271825.156311344,301861.528297041,310736.435284987,283943.752219706,270103.94943013
2037,261769.322160472,206446.919224371,328274.789835367,250461.980971578,226134.988804189,248471.709301961,328274.789835367,242366.197144793,297774.559008384,234274.247081478,206446.919224371,306626.71015316,320196.040026828,241871.783495449,237362.851650467,225754.239096955,269265.275465736,214193.177761503,306926.134538006,320608.048037502,271153.890160008,249459.928001212,237657.05152466,247763.330687844,274331.448024979,283321.648048335,257056.638215923,246479.467751112
2038,239214.071782087,187672.458558908,300512.153884797,230257.522555138,207622.06921256,226952.258048343,300512.153884797,220162.72242887,272070.37486028,214671.470167642,187672.458558908,279546.329088739,296046.202901848,220748.85567929,216181.662268334,207268.540218758,246349.008795287,194296.773274287,279830.105146563,296425.996363933,246158.50270993,229317.2477723,218433.24379445,225601.922814247,249026.562251356,258103.876262588,232378.108422301,224717.827071428
2039,218102.874931316,170235.87765075,274434.302311998,211072.138799118,190184.301590557,206840.805475631,274434.302311998,199454.21870152,247985.44177272,196321.278266352,170235.87765075,254273.718574502,273129.196632838,201023.327965863,196468.971938416,189857.369525341,224929.99463764,175831.706390201,254541.553121921,273475.358997075,222916.69459789,210198.799345168,200359.353497493,204974.839925122,225520.88087019,234614.275309488,209521.214172685,204406.253212424
2040,198323.479984333,154029.290963635,251597.585940917,192852.804865319,173757.371097096,188031.579566599,249909.895142856,180156.369772502,225403.553825963,179105.930647574,154029.290963635,230677.476784819,251277.626445712,182604.721473704,178118.644761748,173456.134020991,204886.709385715,158697.234881929,230929.089944254,251597.585940917,201318.701422706,192044.024124772,183278.925219951,185769.101591451,203679.94248529,212715.554140029,188357.763502382,185430.967600401
2041,180031.55211933,139121.694085103,231110.47685397,175826.940157845,158474.356541103,170634.577121301,227208.645703516,162437.302796147,204489.416614884,163158.195070704,139121.694085103,208916.206741098,230817.573665648,165589.996794616,161268.567330672,158197.438742793,186360.174694941,142990.29227305,209151.809417539,231110.47685397,181492.244297993,175079.735256911,167277.9413617,168089.788450922,183615.473265666,192557.79987578,168969.984297442,167952.171571907
2042,163121.348028867,125406.607372496,211937.38709959,159949.686620927,144264.344858184,154544.699191825,206217.436126031,146181.696595867,185122.319070997,148379.14400911,125406.607372496,188861.589943133,211666.357570421,149871.813141623,145781.26805263,144009.79668689,169180.307236297,128597.486295649,189081.417168352,211937.38709959,163304.674598779,159259.763846532,152319.850120644,151815.096716195,165189.204672423,174007.663860208,151225.190891267,151858.898975602
2043,147494.047551051,112788.332151594,193996.921237775,145159.713484034,131057.441842941,139666.958985193,186818.183742797,131281.227115447,167216.385942829,134690.240201025,112788.332151594,170389.73199532,193745.394372202,135351.750904772,131541.556083588,130823.616119285,153197.269954681,115418.647875555,170594.016419763,193996.921237775,146630.060863818,144527.446508528,138361.345705254,136833.147729295,148274.507226008,156929.71380063,135011.958382214,137045.620131725
2044,132901.992097773,101083.541110212,176972.911618792,131235.430150169,118666.167930579,125792.994772796,168668.896836052,117479.209312927,150512.777917991,121857.259481163,101083.541110212,153203.134713635,176741.268129804,121826.311024797,118296.867778691,118452.347836766,138195.108817063,103242.747575236,153391.841826578,176972.911618792,131207.550007513,130659.663051701,125210.520197211,122917.529379066,132624.850916624,140977.917327522,120086.070735407,123246.883996021
2045,119267.55980761,90196.5743652715,160794.812835682,118133.417383036,107034.643105275,112827.10225226,151680.842289763,104674.53313964,134938.682120979,109804.706810813,90196.5743652715,137207.346130121,160582.928722792,109224.028764817,105970.025752466,106840.36560003,124120.431994983,91991.0681046383,137380.537074796,160794.812835682,116940.982265233,117611.145835192,112821.361231689,109986.066757915,118148.50794899,126081.764516869,106352.370792622,110344.749394367
2046,106664.291056746,80147.7544885898,145592.588486755,105964.607083987,96226.9020773818,100800.127890153,135989.787334608,92906.6580926783,120574.652860379,98592.4472694875,80147.7544885898,122484.745855003,145398.183321702,97587.4363749686,94642.2959951427,96050.8680696923,111071.077849694,81701.2442399277,122643.078786224,145592.588486755,103875.443267868,105492.378624603,101288.026502881,98081.310350941,104886.543235683,112341.757398565,93846.5243642047,98420.8365975292
2047,95022.4051030351,70893.4222863357,131309.782849495,94676.6323024215,86187.5857583825,89656.0644064733,121499.295043087,82111.894009363,107336.001639981,88164.803073444,70893.4222863357,108940.021189288,131132.552986041,86836.0612603772,84237.2492599742,86028.4897045601,98988.84340772,72294.9120045268,109084.241152534,131309.782849495,91917.1771231974,94250.3996687966,90564.5088310206,87119.4308786972,92742.1191933437,99690.1724983456,82473.2747120844,87425.1923363898
2048,84274.8751224577,62390.3521704773,117896.382698696,84217.57901808,76861.2744249616,79351.2522203629,108120.959059937,72232.6585926899,95142.8013759248,78480.9001010933,62390.3521704773,96484.6334437469,117734.95971933,76888.3842749302,74682.8005994141,76719.4461529292,87817.5698496077,63699.9211112056,96615.4966551604,117896.382698696,80978.7602725505,83834.1343517184,80601.6358642536,77007.1444596098,81606.4477105962,88061.8804465336,72143.1963750329,77301.3071126017
2049,74263.3201881454,54538.6565224611,105153.185879285,74437.3596847414,68106.0854862725,69773.5498160174,95621.203626827,63114.4716609423,83813.5497081926,69406.7791583394,54538.6565224611,84923.3549717679,105007.23293854,67627.4440759448,65806.3172157837,67981.9337864843,77400.8593064014,55777.9767716507,85040.9325536275,105153.185879285,70894.7226512707,74095.3201887923,71272.6925711141,67611.7584922846,71318.2003304407,77273.4515534508,62688.6543140048,67897.3114389978
2050,64936.1299473417,47298.4557781467,93041.6152723617,65289.1430804007,59883.7989860547,60875.1819712958,83931.5083882233,54707.169218092,73283.9352370813,60901.5604388212,47298.4557781467,74180.3780694868,92910.9205661843,59016.9637053645,57552.1115647268,59773.3728810519,67692.0014324396,48465.8082978001,74284.9374498205,93041.6152723617,61598.2065475936,64987.1518152703,62540.0039991571,58894.1741986573,61832.7402546769,67267.3351353239,54027.0069804257,59167.7674150853
2051,56338.3373613403,40680.2491530301,81696.8370598317,56824.4066380092,52235.3945926136,52682.4923610425,73133.3205810809,47048.6890781902,63595.2396234009,53023.0195206894,40680.2491530301,64286.9369927672,81580.7654906421,51085.2024906259,49966.054473508,52138.4504338881,58738.0019767338,41773.7812879828,64379.242062595,81696.8370598317,53107.8005712931,56559.9078564179,54445.8811964552,50884.6735840991,53170.1800722156,58090.6779437998,46172.4044319415,51158.824560654
2052,48420.9151446612,34640.2873215688,71078.5614508613,48998.1888179723,45129.817331629,45150.4825335364,63157.9944971171,40083.8174868958,54684.7932996939,45733.2541163518,34640.2873215688,55182.2277115624,70976.455106533,43791.5468826,42987.8427483674,45045.2726898082,50490.0868128064,35659.0115563003,55262.9565461357,71078.5614508613,45360.2009558811,48768.4937080536,46951.3773663117,43533.4658722873,45275.1473977736,49689.2431264834,39070.6622042303,43821.69107577
2053,41137.2432807007,29138.8701299234,61142.3864794648,41768.2064753275,38535.9178042148,38237.7624041836,53936.3244325986,33759.686202734,46493.5967352474,38996.1461861004,29138.8701299234,46817.4802822379,61053.5763362698,37093.7122832837,36568.3027776164,38463.2075010795,42901.5920032521,30082.6454710468,46887.2463596442,61142.3864794648,38294.00072385,41570.5848724645,40019.246526084,36795.1331526774,38090.2599745422,42011.1034752154,32665.5512699959,37108.5421584633
2054,34383.4707193534,24109.8641879876,51739.9437407726,35032.0483134549,32374.7813338468,31861.2815023251,45311.4183806144,27969.4473852821,38898.0781040007,32714.2360283111,24109.8641879876,39073.1105337432,51664.1455460849,30911.7239776446,30601.7096060498,32313.3220625556,35865.5254126913,24962.9861072306,39131.8417308381,51739.9437407726,31801.793206942,34865.0779529043,33562.5045588678,30590.6816187741,31518.1252570047,34942.0609425591,26858.6254858064,30912.4350075428
2055,28121.6605271659,19521.8062524604,42835.4822075186,28754.3494290704,26618.8584057749,25984.3737975879,37235.4782487397,22668.7174841641,31851.8219406785,26855.2298352908,19521.8062524604,31905.3169586084,42772.3833739449,25210.8401603399,25054.9107923676,26568.1393563383,29339.2259335941,20267.5584128662,31953.7472659189,42835.4822075186,25839.170356635,28616.624423639,27547.0261051088,24886.053591503,25517.6830100901,28437.7689028532,21603.96306638,25194.9838676751
2056,22375.0693336551,15371.0539969317,34508.0587809145,22959.9432080319,21289.4456872527,20611.6843992841,29766.3438425331,17871.5026860966,25378.0683049379,21449.4091942634,15371.0539969317,25342.3030101049,34456.9392713999,19997.4945789748,19961.850083015,21248.8947688985,23346.8938465365,16006.4853114108,25381.2031023279,34508.0587809145,20415.2469947351,22849.1670501429,21992.2474239189,19688.5402158756,20091.7782254336,22515.2545648976,16899.4353200648,19977.4894733946
2057,17107.3066253955,11624.1419242137,26722.7306513902,17611.4225935648,16360.2550255164,15707.0841585961,22867.5686626231,13538.1361278018,19434.0420939281,16465.7310228408,11624.1419242137,19342.7236351179,26682.8990810337,15237.8498631079,15288.9260124728,16328.852700738,17852.4707859755,12146.768912438,19372.7732298824,26722.7306513902,15492.2300165378,17526.0434932841,16869.0288533216,14963.2030008752,15196.317010752,17130.1486888664,12699.2279315495,15222.0901584606
2058,12285.0116930656,8250.5162288333,19445.4450894757,12684.8338738853,11805.7814365942,11235.8481136248,16504.4928329143,9633.08679194742,13980.4555107776,11874.751747753,8250.5162288333,13866.7948144542,19416.2091212058,10900.1268180932,11004.249650373,11782.9044747222,12820.2802726869,8657.6580359315,13888.5818350692,19445.4450894757,11036.6494959001,12622.7984919136,12149.7725607791,10675.783920001,10790.5089051069,12241.5275934234,8960.3303859327,10895.9043252429
2059,7837.82796925954,5202.64585034798,12571.0806350264,8115.5586195783,7569.39204353054,7140.8037365813,10580.8301094642,6088.44050954163,8936.62875458983,7609.39680615401,5202.64585034798,8831.27468410722,12552.0533993365,6928.13701235118,7035.05922329515,7554.5010921798,8177.63789981723,5482.18612694463,8845.25660418186,12571.0806350264,6983.78287459217,8075.44995378868,7775.91659507272,6767.01262643861,6806.97130136097,7771.82824607695,5615.81593911508,6928.03858801552
2060,3738.64348520645,2454.71730985667,6072.54316603818,3881.50780853644,3630.03282424223,3395.49876929343,5067.61993367476,2875.50105780625,4271.6352365879,3645.74770385191,2454.71730985667,4204.35424720179,6063.35910638965,3294.88394829274,3359.05849015028,3622.83051502437,3899.40071874135,2595.2121286952,4210.99711730689,6072.54316603818,3304.01668446277,3862.30560957797,3723.21056088291,3208.66905566501,3211.61948011326,3688.61152506339,2631.32096184962,3291.43317085617
