"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"19",2038,109825462.973265,86599840.1164118,126094746.755588,108807865.934701,110165568.815244,121535985.774291,101062745.373215,120006216.13529,112799204.612015,111570405.972957,122485970.975046,113328362.422115,107129833.394129,105700173.380465,88529938.2266208,110112237.409345,101993142.536439,86003985.3672183,113348009.079516,107169605.623888,102102039.474919,108671635.471373,125078348.574236,117350108.059707,108693495.28999,104603749.564277,110545053.856877,127265909.381851
"20",2039,114783210.705672,90430842.1643434,131890652.709449,113801339.372498,115180063.020234,127058307.441537,105509529.394072,125493354.189315,117839152.106122,116708815.207747,128128625.339786,118374228.952842,111948513.45741,110437045.089803,92471091.4869204,115124558.100677,106551181.438987,89819524.2916512,118395043.449177,111989888.919387,106625962.280096,113659369.363187,130861789.788763,122670128.038487,113537057.900041,109242549.111248,115491410.622515,133100304.717653
"21",2040,119655940.626153,94192630.2503656,137593333.899507,118714083.176704,120109154.412145,132487746.988039,109872784.653325,130891738.856715,122789091.785885,121765345.729576,133682036.272926,123329378.586588,116682976.175496,115090547.752581,96342158.9440193,120051521.126801,111028322.19004,93566758.4226288,123351354.247553,116725928.022864,111067573.161373,118566472.826323,136553878.168464,127899966.029577,118294158.932305,113797027.610041,120351983.540539,138840019.693881
"22",2041,124442461.97762,97884742.9871134,143200881.859716,123544322.312617,124951334.814442,137822813.647257,114152061.957399,136199845.02472,127648101.665028,126738219.246095,139144288.954407,128193066.075087,121331892.802983,119659722.503725,100142521.722555,124891617.573023,115423718.063213,97245162.9190186,128216195.420686,121376396.186847,115426303.562322,123391154.806389,142152388.000615,133038254.16142,122964026.190512,118266594.908276,125126074.769403,144483296.020007
"23",2042,129141692.492144,101506769.535156,148711633.419376,128290408.384961,129705259.750833,143062155.694289,118346940.495586,141416283.70001,132415373.658971,131625796.281008,144513645.447682,132964624.965267,125894039.134957,124143703.880499,103871609.452893,129643499.398926,119736535.34566,100854268.284152,132988899.783082,125940070.821752,119701652.555835,128131775.535198,147655296.881798,138083757.065137,127545979.321816,122650724.373772,129813059.189788,150028543.573023
"24",2043,133752704.560096,105058377.91018,154124142.482375,132950901.804092,134369776.228841,148204612.091024,122457097.392115,146539850.584686,137090264.618349,136426622.430007,149788592.778531,137643521.320409,130368347.538311,128541763.970559,107528928.843093,134306014.010421,123966053.739324,104393689.53278,137668932.706032,130415885.497309,123893222.724441,132786883.551492,153060803.627381,143035414.802977,132039467.995703,126948993.695315,134412407.235188,155474385.748164
"25",2044,138274749.945468,108539342.751957,159437212.660076,137524576.953716,138943946.165187,153249239.527182,126482338.795957,151569555.950711,141672291.890311,141139464.432771,154967851.921046,142229367.7433,134753934.468104,132853335.517665,111114095.388411,138878220.548373,128111707.309072,107863149.913637,142255906.109764,134802957.531422,128000748.763172,137355250.606793,158367366.362848,147892369.631312,136444096.6276,131161111.747186,138923723.577003,160819682.238817
"26",2045,142707276.137334,111949558.710697,164649895.214354,142010437.893529,143427056.308262,158195326.376156,130422607.85573,156504635.595418,146161160.018576,145763323.680367,160050372.72606,146721936.090209,139050147.635921,137078028.010434,114626859.872608,143359405.045729,132173077.77882,111262495.36562,146749591.206185,139100635.186812,132024115.124441,141835890.026257,163573733.813555,152653979.085411,140759638.433638,135286916.129635,143346775.651584,166063538.666244
"27",2046,147049927.97294,115289047.135272,169761499.264635,146407737.124764,147818621.017097,163042391.497727,134278001.72838,161344538.6157,150556740.114922,150297443.433133,165035322.641448,151121172.122514,143256542.915517,141215631.570321,118067123.278435,147749082.728753,136149928.686317,114591703.478779,151149933.132161,143308474.597875,135963361.768707,146228052.888215,168678936.892199,157319818.141898,144986051.375923,139326342.000043,147681501.220969,171205309.206768
"28",2047,151302544.29452,118557957.12718,174771575.86272,150715949.055059,152118377.256942,167790176.966656,138048759.71905,166088927.986185,154859080.20511,154741299.941942,169922126.880573,155427193.454472,147372862.917456,145266115.258524,121434930.961901,152046989.907709,140042197.246324,117850878.620106,155457048.798915,147426215.344614,139818679.577348,150531208.234781,173682279.370968,161889654.531998,149123469.099028,143279505.031781,151928004.942388,176244590.423801
"29",2048,155465149.18702,121756556.384194,179679828.034132,154934758.166386,156326269.697223,172438631.066273,141735261.470542,170737673.347672,159068403.603652,159094586.475693,174710470.226383,159640281.717672,151399047.850966,149229611.882419,124730458.6462,156253070.026306,143850004.485416,121040246.501022,159671219.308818,151453801.137905,143590399.41483,154745036.75518,178583321.832232,166363452.678668,153172175.191915,147146667.381584,156086533.567972,181181205.436459
"30",2049,159537933.045756,124885217.491411,184485981.283442,159064047.747824,160442432.303906,176987893.458517,145338017.692625,175290830.94585,163185090.964314,163357189.438415,179400262.557112,163760870.483128,155335216.586946,153106408.543956,127953988.296198,160367455.706013,147573636.264753,124160143.932593,163792877.615763,155391348.393545,147278975.660868,158869423.7721,183381873.093204,170741360.184679,157132559.746483,150928183.306491,160157472.890537,186015182.617619
"31",2050,163521237.544664,127944410.445815,189190193.379785,163103888.490756,164467170.696686,181438277.528871,148857644.511719,179748630.461589,167209662.705826,167529173.199769,183991610.129258,167789529.611116,159181638.32298,156896930.885697,131105901.718712,164390451.309256,151213507.758743,127211007.982149,167822592.955652,159239127.083183,150884971.868163,162904442.890433,188077972.069043,175023695.662718,161005136.221157,154624540.859958,164141333.048199,190746709.553495
"32",2051,167415541.163745,130934691.171056,193792823.382656,167054516.764833,168400941.555119,185790250.894795,152294858.903871,184111450.178814,171142769.870324,171610765.641847,188484786.250915,171726946.487359,162938723.570049,160601727.852786,134186678.397509,168322512.421887,154770144.230652,130193364.354965,171761052.054354,162997546.03868,154409050.441569,166850328.431908,192671861.449245,179210929.001733,164790551.080899,158236346.077341,168038734.532627,195376149.489908
"33",2052,171221444.274232,133856690.763658,198294382.991827,170916324.896185,172244334.998372,190044418.363913,155650461.2913,188379800.642169,174985166.3529,175602338.866836,192880233.530253,175573910.486848,166607021.703644,164221455.37185,137196881.980596,172164228.255069,158244177.039824,133107815.653575,175609043.593245,166667149.554454,157851954.100162,170707468.527807,197163950.191739,183303670.145444,168489557.749174,161764312.23188,171850392.853636,199904017.273923
"34",2053,174939649.844136,136711101.689837,202695532.435538,174689814.03272,175998055.812277,194201502.882869,158925329.309065,192554309.469868,178737696.977012,179504390.915581,197178525.660732,179331298.273231,170187202.349353,167756860.580813,140137152.809351,175916302.862264,161636338.467758,135955029.858737,179367443.514884,170248604.464144,161214485.555715,174476361.813649,201554795.962942,187302627.431882,172102979.771285,165209254.458095,175577101.153146,204330973.512942
"35",2054,178570951.945223,139498669.94582,206997050.720463,178375600.533384,179662908.360925,198262321.530492,162120401.91713,196635701.134637,182401288.798305,183317528.044312,201380358.575779,183000060.137031,173680040.372751,171208771.651303,143008193.170908,179579540.027738,164947441.623441,138735729.465776,183037201.386023,173742689.669147,164497516.888033,178157630.108729,205845088.143742,191208605.196911,175631716.532398,168572061.52188,179219717.204762,208657799.048199
"36",2055,182116220.379797,142220183.859372,211199701.729803,181974407.207818,183239778.493082,202227769.939586,165236672.695409,200624784.841218,185976931.429411,187042453.237354,205486529.246192,186581206.361592,177086406.433184,174578080.638812,145810757.971866,183154825.134823,168178375.795298,141450681.930878,186619326.765195,177150275.443398,167701979.371842,181751988.514808,210035630.565778,195022484.753767,179076729.955176,171853673.652271,182779153.916284,212885360.790069
"37",2056,185576391.303615,144876465.882791,215304443.51027,185487041.768373,186729614.276574,206098821.619647,168275180.83019,204522438.191295,189465671.052857,190679950.820931,209497921.0911,190075798.071565,180407247.232311,177865738.356419,148545646.887123,186643105.899141,171330096.913613,144100691.512832,190114880.06114,180472313.687673,170828850.365547,185260251.847567,214127324.948754,198745229.144172,182439036.481327,175055089.185735,186256370.799815,217014606.683575
"38",2057,188952455.957709,147468367.223351,219312304.699098,188914399.517642,190133422.862291,209876518.650089,171237000.85535,208329586.185878,192868598.57911,194230875.885782,213415492.224057,193484939.889519,183643572.167867,181072738.452278,151213695.344876,190045389.415093,174403615.420396,146686592.488541,193524965.197662,183709814.218038,173879145.481211,188683316.431081,218121159.673686,202377861.174021,185719692.681495,178177349.294734,189652364.261655,221046556.586375
"39",2058,192245453.662205,149996761.027484,223224374.114969,192257441.660734,193452269.026965,213561962.051297,174123237.059082,212047204.325699,196186841.190415,197696144.747573,217240266.599583,196809772.379643,186796448.889552,184200107.993486,153815768.92025,193362740.586398,177399976.710916,149209242.342073,196850722.06618,186863844.919351,176853916.557115,192022144.600661,222018191.409959,205921468.822423,188919799.712507,181221535.024039,192968155.59789,224982292.371181
"40",2059,195456464.088774,152462526.10249,227041791.723907,195517185.863647,196687262.691844,217156299.179258,176935015.608596,215676315.015196,199421563.036227,201076721.866741,220973322.384178,200051466.323569,189866996.320315,187248910.743508,156352758.93239,196596268.204798,180320260.24379,151669506.187503,200093320.809928,189935524.768433,179754244.713963,195277756.665399,225819543.273129,209377190.790835,192040488.045361,184188759.476961,196204789.795507,228822947.222011
"41",2060,198586602.96457,154866557.300718,230765742.57699,198694709.151355,199839556.794795,220660723.384778,179673478.145885,219217980.382488,202573951.179412,204373615.960681,224615785.649348,203211217.849548,192856380.052551,190220242.337963,158825577.993497,199747125.419256,183165571.737054,154068268.266738,203253956.960468,192926019.240846,182581233.79527,198451231.250711,229526392.79357,212746210.599734,195082910.08989,187080160.694523,199363332.21619,232569701.397328
