"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"31",2050,3760866.66541304,2886857.84240311,4481565.46484492,3832695.84555657,3838981.14429903,4230297.87496907,3250436.81832151,4246325.89979542,3771896.20317635,3976308.46679783,4400962.37269982,3759420.08337141,3595346.30051713,3584767.74587091,2958895.53995526,3837317.59500409,3416623.949581,2874942.49307933,3760493.75885383,3596697.00721662,3367844.80427138,3827966.96108206,4492092.51994054,4056135.496755,3626898.17449871,3456358.61787345,3760266.5249453,4518295.28181991
"32",2051,3668564.50752487,2815566.37451218,4376948.57088262,3740355.76483956,3744857.06289122,4128107.39336474,3164998.81840359,4148276.18694462,3676899.63843405,3882849.30740606,4299732.50480734,3664371.48423813,3502045.44355494,3495743.5189948,2885114.04160742,3743228.08762985,3330354.53016479,2804099.81873197,3665427.98998812,3503372.59999496,3282568.84592445,3735714.31507424,4386319.12580343,3957139.40595828,3536474.74679248,3368503.97627508,3670950.53133991,4412843.01122942
"33",2052,3577144.22080313,2745074.94319021,4273140.06362634,3648704.75452197,3651545.08726533,4026804.31358855,3080677.83229714,4050985.95383943,3582965.23775964,3790011.93343295,4199185.94662688,3570441.82719839,3409670.61139588,3407611.28035024,2812109.72143556,3649949.54412404,3245003.42449167,2734035.88025643,3571480.68241983,3410973.59840138,3198319.64183443,3644151.62922115,4281227.31252937,3859056.629489,3447086.74564504,3281687.8207363,3582599.16711495,4308196.57128823
"34",2053,3486712.60270762,2675454.70491741,4170244.31872051,3557882.04033144,3559166.03092735,3926518.20638271,2997554.06588337,3954571.7405619,3490192.36373021,3697925.73423102,4099467.7901222,3477723.83337476,3318323.53186996,3320473.61231065,2739959.40284123,3557602.81010786,3160671.45861027,2664823.86500358,3478745.53429654,3319601.8103352,3115185.45189597,3553418.05456711,4176972.65398915,3762006.87926938,3358814.07827745,3195983.15227879,3495292.42517729,4204467.09025456
"35",2054,3397361.02187037,2606764.84349651,4068375.17450243,3467985.85098529,3467824.70245968,3827358.38235733,2915688.6686952,3859132.68752079,3398662.15090083,3606702.3426091,4000699.59081592,3386289.3222686,3228115.30833285,3234417.42451723,2668732.51644257,3466293.23346534,3077449.06349528,2596524.64134112,3387290.62724973,3229368.3533168,3033239.40577467,3463608.97967877,4073686.44089213,3666090.43575787,3271729.42720522,3111460.67830886,3409097.36201511,4101764.69575088
"36",2055,3309167.31300136,2539055.81238549,3967628.22318065,3379114.97106758,3377613.72092594,3729416.6354286,2835134.64919884,3764752.5359931,3308430.11860022,3516437.53276405,3902967.52319173,3296199.54735403,3139128.08165878,3149515.29536986,2598487.56814908,3376113.70379001,2995401.65112012,2529187.94130882,3297181.63343693,3140355.47546395,2952540.45962681,3374826.6865485,3971485.54389083,3571390.88639827,3185908.71800125,3028185.09613458,3324070.97869823,4000188.21055522
"37",2056,3222197.22650104,2472366.16306183,3868082.52616842,3291352.14470729,3288608.98445282,3632769.77365867,2755930.96878887,3671501.67821661,3219551.05647079,3427213.16763009,3806357.95761305,3207505.71154906,3051442.29102133,3065827.26035433,2529272.53081413,3287140.24879513,2914581.80227544,2462853.83815823,3208468.97793734,3052643.63943269,2873135.16451662,3287155.27298063,3870466.96396546,3477982.55870044,3101409.54669249,2946205.78287545,3240259.661275,3899818.5321231
"38",2057,3136504.69357268,2406725.28334095,3769757.77803473,3204768.3826326,3200875.39646451,3537481.90365527,2678114.45086488,3579439.14806042,3132076.00463644,3339099.09300382,3710940.17889249,3120250.37214538,2965116.28628374,2983402.66942865,2461126.19259944,3199437.82571622,2835037.52484187,2397554.26589496,3121191.73326297,2966291.30727183,2795059.65278982,3200660.93932927,3770708.38315184,3385921.64443975,3018274.77377049,2865566.48058735,3157700.25959077,3800726.20547785
"39",2058,3052135.49633575,2342158.85896394,3672748.8878771,3119419.92854842,3114468.09472087,3443606.47957748,2601715.70266395,3488614.47676357,3046042.5923742,3252154.90773144,3616777.96210731,3034467.80165422,2880206.89556737,2902281.94846295,2394075.13502677,3113061.5868237,2756808.47788975,2333314.45361813,3035386.23736037,2881355.37716881,2718340.23440266,3115403.6161582,3672283.23839817,3295260.12164094,2936523.28951767,2786303.77791044,3076421.5710479,3702981.43874389
"40",2059,2969127.21230653,2278685.7571641,3577139.30889166,3035364.98228459,3029429.12148778,3351188.09848835,2526748.70462194,3399069.36556117,2961476.32131649,3166431.56513927,3523924.2191579,2950187.92493253,2796763.28198204,2822498.16810449,2328140.1098829,3028054.11788504,2679924.66664466,2270154.21057134,2951083.51004135,2797885.00161071,2642992.87000766,3031435.44516738,3575257.02839768,3206037.67144021,2856182.81883822,2708446.90860247,2996445.88125822,3606635.47327534
"41",2060,2887510.75874128,2216318.29863887,3482976.9075715,2952642.45875262,2945799.82738276,3260264.03899514,2453231.55315193,3310839.14879899,2878405.62642192,3081972.78143342,3432422.43101919,2867435.10463386,2714816.0866221,2744078.38802415,2263338.55790419,2944455.4076898,2604412.12595144,2208087.95738504,2868308.17703275,2715911.00980719,2569030.92128682,2948801.34856944,3479684.34768446,3118289.08027921,2777271.78126626,2632014.43849455,2917790.36287992,3511737.24616977
