"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"1",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",2021,0.517191981298037,0.57296578643104,0.494384694866175,0.458061226335619,0.41453836681792,0.432964790899037,0.703017972056021,0.445903227164289,0.585151633398748,0.44496093142731,0.380422316305016,0.594306319179302,0.572731725016199,0.509489311182217,0.658949718226797,0.414043481485587,0.564886992465177,0.638661962329215,0.594610241941341,0.573926758159949,0.63176453547745,0.456459374075048,0.36631512553018,0.454990541393366,0.569719711034222,0.590128351760373,0.559821653291964,0.404032350122133
"3",2022,0.95636437912052,1.08679633361533,0.870004039601159,0.849880754598745,0.762928844168955,0.799816965115871,1.30485355539666,0.832149064587401,1.08745701567848,0.824717135583944,0.698433606663837,1.10233261408799,1.06156959025377,0.936654065924618,1.21116911934912,0.762137177865806,1.04620885247969,1.16901952744919,1.10258212737811,1.06333217679619,1.16813473891544,0.84751020529796,0.679161067577145,0.842344817192403,1.05347815544299,1.09762436778302,1.040132884392,0.748343991899628
"4",2023,1.30081820284446,1.48890283851975,1.15130389864656,1.159436147158,1.02957858525135,1.08630095986972,1.79596551337001,1.14351181185375,1.49033465505987,1.12823148504153,0.938500560373408,1.5044064360804,1.44460357900162,1.26707753805277,1.6472594529467,1.02845317181339,1.42263038060396,1.57326760054934,1.50461500185413,1.44666146408718,1.58704539583877,1.15660188232918,0.926343018520765,1.14238194446862,1.42316769134926,1.49676905495323,1.42264259667989,1.02038970509762
"5",2024,1.55212102545384,1.77482846006192,1.35430199441796,1.38859292464758,1.22080034229061,1.29670627220413,2.16607618876101,1.3728451553469,1.78555478428667,1.34756718865844,1.11026691491585,1.80218709341865,1.72209630545314,1.5062554872767,1.96006619344089,1.21956599967711,1.69855526299689,1.85853416827497,1.8023415869301,1.72427012867883,1.89346997544694,1.38549428093038,1.10534448182986,1.36115368722818,1.69305746859427,1.79135094779449,1.70301745669444,1.21982369945699
"6",2025,1.73399545157895,1.97085358001775,1.50303445578259,1.55554512266054,1.35688591980228,1.45096078307909,2.44141647325436,1.53882099559601,1.99956511767473,1.50440692521938,1.2344556463453,2.02407023165084,1.92035562505455,1.67889223040677,2.17833125828754,1.3555549832553,1.89958122808875,2.0541914433052,2.02418200841504,1.92255483978617,2.11605202000947,1.55240080109907,1.23451192384481,1.52178463423571,1.8901079541667,2.00809771134586,1.90467902391006,1.36504973967704
"7",2026,1.87030290543636,2.11001414333655,1.61790651810966,1.68067252780541,1.45824480938644,1.56911291556169,2.65205460062626,1.66286721691826,2.15882249395562,1.61990445987198,1.32750318079362,2.19631413680973,2.06713797514659,1.80858499962401,2.33363280429521,1.4569545453228,2.05251888441032,2.19329417328595,2.19641919250862,2.06923076129322,2.28188573472934,1.67781110594622,1.33233225725793,1.64321529919117,2.04003291802677,2.17268733161279,2.05265731161528,1.47595316584845
"8",2027,1.9793486743909,2.2152950395012,1.7127679512836,1.78071510831522,1.53990482198437,1.66520740465841,2.82179816895398,1.76132964658061,2.28435245421408,1.71030416795112,1.40270117721287,2.33812846880855,2.18444822774163,1.91206565687267,2.45046468177266,1.5386924783936,2.17717366054729,2.29902928932024,2.33825393755989,2.18639693069864,2.41474491718372,1.77826688018933,1.4115608249019,1.74147242931423,2.16245486884915,2.30568458557095,2.16752229944041,1.56621853226599
"9",2028,2.07454143469245,2.30371639680659,1.79724342867094,1.8679210353614,1.61314272227088,1.74980110346976,2.96961645932682,1.84613988486689,2.39176623162198,1.7872370910884,1.46934013255075,2.4642422597398,2.28753852896777,2.00198709999929,2.5464769461258,1.61202384035703,2.28743652132843,2.38828102132781,2.46392046419311,2.28933753480133,2.53087425845321,1.86582118384427,1.48146897051856,1.82794463579864,2.27331325071546,2.4223910149558,2.26431713711961,1.64571257998631
"10",2029,2.16538534594699,2.386782242203,1.87858165966154,1.95067012864623,1.68620184840153,1.8305346689202,3.1098338976959,1.92547981374082,2.49242627525379,1.85921249095339,1.53370804866146,2.58574147279726,2.38677551570303,2.08669535112601,2.63317033786204,1.68526638064657,2.39365481209613,2.47178061603267,2.58514226475753,2.38835929269606,2.64117826517636,1.94903835867227,1.54901877919676,1.9111265002684,2.38284152795429,2.53336646336892,2.35383986876352,1.72169124728359
