"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"1",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",2021,0.517392033444326,0.52697412407219,0.531263159917263,0.473494681106135,0.416545310983151,0.443945785378973,0.677769779080494,0.444393509501914,0.560820927894668,0.438113766456625,0.398959437267973,0.582611258497327,0.574434619952575,0.513155460806134,0.633099567586291,0.415786949903092,0.571628084308504,0.625862379224412,0.582945787894295,0.575528494895927,0.618229832595209,0.471300708007405,0.381529487536262,0.463219312273714,0.575303086512604,0.595022450910063,0.5549221291793,0.41017877380181
"3",2022,1.02623777992306,1.08401144637307,1.00696513525,0.938839136746335,0.825680292991466,0.882151947575512,1.34750105047122,0.884153247601745,1.1146644025585,0.869630928831401,0.789973618116703,1.15892056087377,1.14169040344911,1.01704668234173,1.25312536000729,0.824138838635695,1.13176674254639,1.23469494223211,1.159552633106,1.14388170049536,1.22626667048715,0.934391171322553,0.758473520496126,0.921180745489691,1.14128095760118,1.18140836927568,1.10084409101566,0.816623305147043
"4",2023,1.52082076490321,1.64330036055285,1.44594725773605,1.38924175266243,1.22298209040577,1.30787516147015,2.00211071967906,1.31414955649874,1.65652512129988,1.28961034721448,1.16679759572843,1.72263716639192,1.69482885153852,1.50530348523757,1.85396515296027,1.22064965727412,1.67452827786363,1.82135406748439,1.72359943281646,1.69813028556251,1.8171964382545,1.38259378008014,1.12507699095913,1.36733768087273,1.69168239622741,1.75223704126192,1.63188586210885,1.21413616121438
"5",2024,1.99358369641655,2.18503109306468,1.85405202681455,1.81769080735487,1.60214183513684,1.71405303652332,2.63284682898674,1.72813824651787,2.17851918273958,1.69209807089248,1.52325095640445,2.26508017142116,2.22436333643893,1.96986833162539,2.42753669828494,1.59908417482937,2.19216450322599,2.37728904817005,2.26640232811693,2.22879741706035,2.38098745852081,1.80895702042722,1.47532951300568,1.79327928784113,2.21682210399032,2.29853735275531,2.14044513429102,1.59663753188425
"6",2025,2.43860422707395,2.69663020827258,2.23267522625546,2.22005368837952,1.95869841130981,2.09610706372826,3.23023870531067,2.12075017271565,2.67198560206014,2.0719378946614,1.85625916071965,2.7779488748133,2.72313920964409,2.40544503589081,2.96555210769692,1.95495801009536,2.67905902490537,2.89597727170406,2.77965821123042,2.72864503549281,2.91029542229231,2.20935636350535,1.80528191382551,2.19371855126287,2.71053844852076,2.81353996509167,2.62012697430234,1.95880669570782
"7",2026,2.85402505950563,3.17338477035186,2.58354277594507,2.59538670729628,2.29150403358894,2.45278116202168,3.7904533227504,2.48929694712026,3.13402736623743,2.42700821834193,2.16546349031375,3.25836532627146,3.18915451801684,2.81063581710496,3.4651136974238,2.28713779607301,3.13360233409005,3.37577863896432,3.26048604867424,3.19563712582517,3.40305994468647,2.58285939929879,2.11369983636262,2.56728721641899,3.17118227052759,3.29502692565339,3.06825473424323,2.29856180422302
"8",2027,3.24073913109385,3.61517762275325,2.90907254378392,2.94476081442802,2.60154449268213,2.78509149150353,4.31375767910465,2.8336993260715,3.56507425985759,2.75779710401939,2.45223091690455,3.7069826920777,3.62346305349941,3.1867012406583,3.92724254381612,2.59660856591785,3.55670335753739,3.81828461507936,3.70953872112456,3.63082572228777,3.86065928855519,2.93054111787736,2.40122951339405,2.91515162994845,3.59989772221917,3.74381431776829,3.4853665382077,2.61629498757766
"9",2028,3.60092187897045,4.02413711079872,3.21193599468628,3.27027295134447,2.89073542809503,3.09503998097247,4.80237274842043,3.15527501209332,3.96708441605272,3.06603855315827,2.71859550402232,4.12601561684138,4.02851894523635,3.53608213579265,4.35460656992056,2.88528408673519,3.95081909433216,4.22656906921298,4.12897022990836,4.03666814313339,4.28593345456265,3.25448655473845,2.66949711085544,3.2395329329393,3.99927386032778,4.16237733921408,3.87345115265951,2.91351981322483
"10",2029,3.93720366441781,4.40319472932409,3.49473147064176,3.57433721890362,3.16143216772529,3.38501078881298,5.25937209346066,3.45594227422356,4.34262455998621,3.35388012263401,2.96679028735267,4.51821704287624,4.40728316376426,3.86158492124525,4.75048842809517,3.15551746365285,4.31889872491464,4.60413364700366,4.52155848712597,4.41612981488134,4.68211901253757,3.55712530677527,2.92046987673491,3.54298197232853,4.37230685879486,4.55366248022374,4.23507663360026,3.19211842078541
"11",2030,4.25228601784973,4.75541119829883,3.75988654369714,3.85937578502599,3.4160112811952,3.65743930738431,5.68802275737773,3.7378288353647,4.69453938334144,3.62355096702281,3.19901570593202,4.88651331002543,4.76269414747906,4.16609322723743,5.11842842316904,3.40968259708763,4.66385218938026,4.95450076226727,4.89021914387662,4.77215110313125,5.05244111169346,3.8408706500447,3.15614903992571,3.82801636576054,4.72209875456346,4.92067667341606,4.57303334383592,3.4540632204313
"12",2031,4.54873477761593,5.08398387423687,4.00955474674826,4.12766014671055,3.65670490654044,3.91453955667163,6.09150900452467,4.00298303865134,5.0256265732931,3.87714513154311,3.41728720753865,5.23374964988574,5.09752776620395,4.45238009597891,5.46181184592076,3.64999313571015,4.98838458041966,5.28110654094887,5.23781793636487,5.10751139830894,5.40005962641764,4.10798998914962,3.3784542829159,4.09693350935396,5.05160433528548,5.26615837866406,4.8900591602791,3.70119578412818
"13",2032,4.82888483858713,5.39198538240547,4.24563720779997,4.38125603495345,3.88550216555103,4.15824085533766,6.47279672514966,4.25324508522929,5.33847850953504,4.11659195504008,3.62341906844397,5.56258688333979,5.41435215267299,4.72287213143115,5.78376325233457,3.87845157415984,5.29497779398739,5.58712473143717,5.56700818906552,5.42478343064366,5.72786986909105,4.36054498157016,3.58912498609056,4.35176335697461,5.36338760629909,5.59259138863385,5.18868304116508,3.93520498055419
"14",2033,5.09479332529568,5.68216547008514,4.46979191189499,4.62201865306263,4.10402179816688,4.39026838523868,6.83454388501087,4.49028589384946,5.63541179194478,4.34362748163468,3.81899413303192,5.87540233634034,5.71547209854932,4.97961649703496,6.08706747832743,4.09668876956302,5.58583232473841,5.87535226937829,5.88014768926374,5.72627765954099,6.03842945914839,4.6003854845978,3.7896902808846,4.59426784708923,5.65958646136216,5.90220931880358,5.47114573095574,4.157602040066
"15",2034,5.34824349679541,5.9568287517912,4.68343498300067,4.85159132235031,4.31357068423618,4.61207202521489,7.17910361102877,4.71560409730565,5.91845596573942,4.55980070678608,4.00537006574796,6.17414611191862,6.00294328935838,5.22439779391365,6.37418748876995,4.30600335173403,5.8628765322366,6.1481227597731,6.17919727445427,6.01405603111219,6.33399679279709,4.82914808924855,3.98149250257758,4.82601400757828,5.94210151122177,6.19700342600956,5.73931783723015,4.36969996420973
"16",2035,5.59077128174129,6.21778839461337,4.88778116244536,5.07142036478842,4.51524442229766,4.8249160285268,7.50860741204256,4.93053607048971,6.18936311033856,4.76645981475833,4.18371986689028,6.46039970026544,6.27858577445216,5.45876449078174,6.64720111352584,4.50747994696289,6.1277915139915,6.40730204176372,6.46574373305607,6.28994494243142,6.61648733629003,5.04827115483295,4.16571227036476,5.04835874827826,6.21258776773635,6.47872113191435,5.99477754202035,4.57265383670389
"17",2036,5.82371212320532,6.4665955467549,5.08392206714589,5.28278853049764,4.70999978072179,5.0298965353088,7.82487516748613,5.13625975282133,6.44966547041105,4.96477993352778,4.35507052072502,6.7355567322723,6.54400865225139,5.68406424649401,6.90782250573203,4.70206558246552,6.38204353246804,6.65448083887299,6.74118236848866,6.55555957374544,6.8874684196058,5.25902912774446,4.34338484172398,5.26248926661604,6.47248127709,6.74888097393909,6.23890305161153,4.76748674562222
"18",2037,6.04822096941781,6.70459136686545,5.27280153005587,5.48680505149634,4.89866560781451,5.22797361189773,8.12938633261047,5.3338059906001,6.70069148682112,5.15578653594414,4.52032524451291,7.0008032781997,6.80066242082767,5.90142781814915,7.15752484979413,4.89059217389266,6.62692390311867,6.89101968968186,7.00669923423564,6.81235605134235,7.14826745141043,5.46252705872486,4.51539586859158,5.46942943741693,6.72302198797222,7.00880424059913,6.47288768618178,4.95509516391283
"19",2038,6.26529762355394,6.93296307335385,5.45524551092175,5.68443113864956,5.08195157488634,5.41998191987115,8.42340309693261,5.52406945397158,6.94351955213515,5.34037563071011,4.68026185075322,7.25719225389455,7.04984259907619,6.11180986304907,7.39756444719908,5.07376265819796,6.86355284047521,7.11811369622964,7.26334676349666,7.06163526569113,7.39999987711206,5.65971712610436,4.682503938391,5.67006675200058,6.96526046029271,7.25965485645422,6.69778580199045,5.13627604051652
"20",2039,6.47579834680777,7.15275456203026,5.63195959104141,5.8764102884932,5.26047017865257,5.60663747015397,8.70801530401215,5.70781124428124,7.17904796870279,5.51933209663801,4.83554865018337,7.50564962556974,7.29261922220171,6.31604619640884,7.62902883720999,5.25218228404099,7.09288979988474,7.3368073656986,7.51205001672622,7.30447235175184,7.64361257816801,5.85133997788183,4.84539412192824,5.86516704748469,7.20010548948431,7.50245336268369,6.91452992881022,5.31173665982724
"21",2040,6.6804496137144,7.36488632083539,5.80357795270914,6.06336974963978,5.43474897485147,5.78855534806574,8.98413728653987,5.88568534066244,7.4080506546054,5.69334354235717,4.98675896822406,7.74698076831695,7.52975889277457,6.51485507186934,7.85288417301408,5.42638120559102,7.3157593833927,7.54801490624477,7.75361335123094,7.54163710945104,7.87993270305461,6.03801090599097,5.00465864452289,6.05539511456094,7.42833119896315,7.73808119384042,7.12392863949835,5.4820969596856
"22",2041,6.8798738889321,7.57017080804164,5.97066261779319,6.24581066907903,5.60525570133081,5.96626494858149,9.25257112672223,6.05827390991938,7.63116746197594,5.86299478631165,5.13437585110243,7.98189873353361,7.76187921090255,6.70885362731023,8.06998663783375,5.59682138992159,7.5328768618218,7.75254061093611,7.98874889327072,7.77375527656644,8.10972388607093,6.22022236121493,5.16074332918859,6.24133266128652,7.65059354430646,7.96729817014385,7.3266860908883,5.64790046174907
"23",2042,7.07461044261347,7.76932248624518,6.13368535247553,6.42415733308751,5.77239888798474,6.14022274089918,9.51403341856246,6.22609258368958,7.84896393220391,6.02878472942529,5.27880249027778,8.21103472517816,7.98954039169248,6.89856746165198,8.28107538160862,5.76391227202291,7.74486304943205,7.95108683459158,8.21808718482919,8.00138751549528,8.33364716622187,6.39839306816275,5.3139939685637,6.42347700390562,7.86745050243776,8.19075884208662,7.52340293366262,5.80961863227566
"24",2043,7.26512813461573,7.96296918558086,6.29306472481634,6.59880359505044,5.93653608874026,6.31081914283702,9.76916275327544,6.38959629282013,8.06192499373456,6.19114124548683,5.42037609573685,8.43494406753739,8.21321573613133,7.08444618507602,8.48679058890252,5.92801075396961,7.95223597931908,8.14426914917423,8.44218307501324,8.22501248666289,8.55229230405672,6.57291241312706,5.46469182842215,6.60225433421976,8.07938258892288,8.4090367112476,7.71460930627756,5.96766365168938
"25",2044,7.45183133057266,8.15166528575527,6.44915632155841,6.77009428765088,6.09798115423142,6.47839796598539,10.0185178314522,6.54918601644229,8.27047535834717,6.35043544632036,5.5593792634385,8.6541073294871,8.4333061142702,7.26687475685636,8.68767991278913,6.08942513331618,8.15542772096763,8.33262754656778,8.66151690813277,8.44503535563626,8.76616935419549,6.74411785192746,5.61307120025244,6.77802549529051,8.286813558212,8.62260146123901,7.90077690359153,6.12239604212095
"26",2045,7.63506780790127,8.33589617659585,6.60225583302682,6.93831581002364,6.25700364439559,6.64325941613283,10.2625980500204,6.70521019517641,8.47500033793732,6.50698134852506,5.69604269893076,8.86895106194459,8.65014851915953,7.44618513662903,8.88422826900225,6.24842469202615,8.35479233160665,8.51663266174163,8.8765152550528,8.66179648901285,8.97571306366122,6.91229413658204,5.75934526986447,6.95109249639115,8.49011648897507,8.83181947706887,8.08231936618384,6.27411782719009
"27",2046,7.81513370565684,8.51608502029034,6.75258005527194,7.103729609089,6.41383762557637,6.80564055203728,10.5018504464982,6.85795444891792,8.67583570014314,6.66103147444289,5.83053773568682,9.07985116611638,8.86402700039976,7.6226678942802,9.07685266829256,6.40524333585262,8.55061529839629,8.69669080102095,9.08755422338609,8.8755821572172,9.18130507864979,7.07769643099241,5.90368600916518,7.12170953928003,8.68961391695042,9.03700608323854,8.25960212341659,6.42306098437312
"28",2047,7.99227846478891,8.69260112170223,6.9003158895829,7.26656195747183,6.56868174338102,6.96572714709388,10.7366670994878,7.00765003755468,8.87327685882995,6.81278010104032,5.96300306538718,9.28712687797128,9.07514474594516,7.79657562675266,9.26591263578383,6.56007938907068,8.74315853334639,8.87315656558425,9.29495343372209,9.08659821495392,9.38327453512926,7.2405456095253,6.04623700617542,7.29008803752036,8.88558264033512,9.23843747982804,8.43294424529406,6.56942182040131
"29",2048,8.16671604944879,8.86576169839739,7.04564178327363,7.42701177864402,6.72170341924072,7.12367142790914,10.9673812446634,7.15449921953281,9.06758207363883,6.9623866660765,6.09357169783742,9.49105488426844,9.28366700913829,7.96810608749891,9.45172327893232,6.71309975005542,8.93265625864109,9.04633525226155,9.49899009096029,9.29501221292233,9.58190006975079,7.40103532119024,6.18712352443174,7.45639245947316,9.07825011101011,9.43638292462149,8.60262398092542,6.71336833171889
"30",2049,8.33862568089828,9.03584524050256,7.18873623193144,7.5852543253105,6.87304106364463,7.27960598117487,11.1942775898278,7.29868045657635,9.2589806402867,7.10998591294187,6.22235537586233,9.69186719975282,9.48972302491012,8.1374133363499,9.63455286843335,6.86444437777945,9.11930889847544,9.21649351717168,9.69989684989636,9.50095521981605,9.77741478780383,7.55933594883229,6.32644399795694,7.62073691664663,9.26778865339302,9.63107002177043,8.76888308859597,6.8550448218863
"31",2050,8.50815651692928,9.20308999990902,7.32975825967644,7.74143276248478,7.02279910786616,7.43364264680952,11.4175989034906,7.44035053769576,9.44766362553913,7.25569307074965,6.34944835448697,9.88975649558868,9.69341794846311,8.30462365721305,9.81463149173146,7.0142151254995,9.30328775062491,9.38385976421111,9.89786710641215,9.70453382649185,9.97001747968025,7.71559182094487,6.46428287290745,7.78320815445332,9.4543376820371,9.82268448482759,8.93192287167972,6.99457661898529
"32",2051,8.67543098188319,9.36768570387133,7.46878554646475,7.89567138202378,7.17105718769111,7.58587084289084,11.6375510153831,7.57964887959183,9.63378923489091,7.39960221257131,6.47492954363586,10.0848721324408,9.89482816263668,8.46984309831856,9.99215444946288,7.16249092598094,9.48473687269218,9.54861786251516,10.0930510907018,9.90582558270588,10.1598712018281,7.86992480080575,6.60070871232444,7.94387408134758,9.63801997566862,10.0113765852719,9.0919112855374,7.1320739748622
"33",2052,8.84054919329312,9.52977997182036,7.60588400061009,8.0480672228061,7.31787772144307,7.73636081365795,11.8543156487514,7.71669937370927,9.81748825416739,7.54179134657586,6.59885791103147,10.2773229461224,10.094016286117,8.63315785497697,10.1672809692707,7.30933338842369,9.66377785993462,9.71090944170046,10.2855585274386,10.1048940442406,10.3471135067584,8.02242952897946,6.7357749210332,8.10278740952286,9.81895267349666,10.1972732427332,9.24899408937452,7.26763154067073
