"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"15",2034,4951551.59916614,4386670.81848159,4937018.05205058,4420485.09005989,3970467.76900414,4695426.88096127,6221098.1410093,4736927.74166873,5658097.63762476,4247093.58279364,4082372.10448648,5946638.79979597,5452680.53514694,4658533.81642869,4804380.27041373,3961259.12613232,5069259.72012194,4499476.45961186,5952809.67867646,5465416.42625992,5508211.16321136,4393466.91366932,4139180.40897076,4753535.53324333,5482866.26423408,5517112.32353102,5372613.92121494,4642693.71433626
"16",2035,5493555.23895441,4855519.03753211,5471722.57080688,4907293.50045903,4411710.13728462,5213901.18824039,6901855.44598706,5258720.51553266,6278359.5445303,4715339.37563097,4527876.00471024,6601694.31179999,6053493.49480125,5163873.23909137,5315215.2763228,4401631.10997775,5621403.42752677,4973080.24582073,6608653.81553957,6067387.29343796,6103049.81523848,4877583.80160798,4599765.90656382,5277816.00677547,6081238.17651048,6118256.12369931,5953809.29437616,5158756.05462322
"17",2036,6048923.13991323,5333536.95863907,6019449.52736238,5406783.22095169,4865275.44533654,5746054.53827107,7598800.86315031,5792929.53496736,6913887.0676474,5195424.86467691,4984574.70882607,7273116.05000679,6670072.22146839,5681476.64999954,5836378.05035529,4854331.65291297,6186675.65070271,5455737.42410469,7280892.86745094,6685094.28001834,6711508.45055878,5374397.22057253,5073251.45031971,5815868.87922911,6694128.11582637,6733335.55419841,6547529.08697018,5688007.34438805
"18",2037,6616678.95287022,5819748.92068774,6579178.55168012,5918178.20982705,5330372.06320964,6290977.77015428,8310589.79559144,6338490.25602441,7563629.63856615,5686513.6000244,5451742.62653032,7959554.47289139,7301595.47870378,6210490.9553974,6366917.36386424,5318578.2405877,6764089.8845882,5946514.33770257,7968173.85378179,7317711.86388522,7332462.04270558,5883145.94306591,5558940.56024568,6366799.95159248,7320432.29415205,7361186.74207361,7152515.50466877,6229389.56137227
"19",2038,7195940.60010675,6313297.92954272,7149988.49093798,6440785.80619265,5806263.01703094,6847850.6331625,9035975.21810643,6894434.95591246,8226560.28424877,6187861.30746542,5928727.60143939,8659797.66033277,7947397.99429272,6750124.04656732,6905967.14514707,5793632.25283144,7352762.9665439,6444586.94200145,8669280.91036336,7964571.76328786,7964856.14529692,6403144.69707805,6056201.23635133,6929804.34567118,7959125.28599571,8000778.29949597,7767643.40841697,6781957.58195698
"20",2039,7785888.9114698,6813419.90601701,7731014.23372614,6973866.43063103,6292259.33397669,7415911.08548485,9773800.10430917,7459852.43648636,8901691.08196518,6698800.73056379,6414932.12109672,9372739.49534801,8606839.13438459,7299663.23247924,7452742.79686455,6278800.80717476,7951879.39949934,6949216.87836315,9383103.37205128,8625031.4236647,8607698.41267823,6933666.88006201,6564497.36253302,7504143.37621266,8609262.29681093,8651182.44209,8391899.94717914,7344860.23432012
"21",2040,8385745.26484516,7319431.25872824,8321483.51191381,7516706.41284707,6787710.05702481,7994444.18046722,10522948.0680027,8033884.82114981,9588095.46636395,7218728.1110006,6909800.1046492,10097350.8421651,9279136.54319039,7858445.28039633,8006551.37359858,6773439.62681368,8560680.25471418,7459738.20199797,10108607.259014,9298305.2840602,9260073.33627294,7473999.58917724,7083338.14802831,8089136.32597956,9269948.8611362,9311541.24315894,9024347.35112906,7917315.52450836
"22",2041,8994771.18627654,7830717.83069044,8920693.28893542,8068575.48766689,7292013.45758952,8582774.79211926,11282378.3689171,8615748.30163759,10284859.7714678,7747069.00019632,7412795.75241849,10832685.4711426,9963491.56330098,8425846.98011757,8566776.7123358,7276943.17605418,9178460.55527121,7975550.20575613,10844841.4700108,9983599.23254897,9921181.55232662,8023414.68514645,7612167.58342707,8684156.72813551,9940326.66200693,9981052.37531482,9664113.88726342,8498600.53685752
"23",2042,9612270.24309829,8346722.69111945,9527960.20497271,8628763.04362656,7804603.48794092,9180262.5406338,12051135.975952,9204720.97461832,10991133.4525443,8283274.44842665,7923393.25791335,11577869.9062766,10659176.6993184,9001271.81632043,9132846.67145598,7788749.2961113,9804560.63646233,8496102.93320896,11590927.9210422,10680181.2232617,10590274.4065341,8581205.32448426,8150393.63099581,9288607.36678165,10619570.433869,10658959.5666247,10310367.1123769,9088035.82075796
"24",2043,10237585.0020629,8866937.94775172,10142653.914483,9196625.3516815,8324946.65184778,9786291.74033123,12828340.1508937,9800133.28865162,11706100.5649819,8826820.56352435,8441075.85895547,12332090.5882816,11365480.6026245,9584148.52434963,9704227.79997703,8308326.23186514,10438327.5362348,9020892.60047431,12346048.6758037,11387342.9902962,11266670.0277237,9146731.68663985,8697419.68311974,9901916.98626229,11306891.9638552,11344558.9736666,10962334.7808975,9684984.91620275
"25",2044,10870087.6835096,9390901.37323055,10764165.1715456,9771551.65298218,8852539.9441205,10400284.5286235,13613163.35969,10401361.7896717,12428990.6063576,9377211.39900091,8965335.71918309,13094574.3273135,12081708.1600567,10173928.2849323,10280412.2804782,8835165.41800293,11079114.8711345,9549456.0820464,13109426.5609655,12104392.176436,11949723.9775716,9719381.66449231,9252655.44804487,10523529.798196,12001550.6076325,12037143.8411632,11619304.3626944,10288849.6131035
"26",2045,11509175.5246261,9918185.8058954,11391891.1861053,10352938.159439,9386899.09095347,11021692.5131176,14404840.7197007,11007815.707416,13159095.4663803,9933963.23318976,9495662.61882713,13864600.8204937,12807176.5574357,10770085.7152634,10860934.7660563,9368783.72775137,11726277.0329939,10081362.0454965,13880337.750675,12830648.2999656,12638815.518201,10298556.8048151,9815548.59413671,11152898.0409772,12702847.8522301,12735976.9169216,12280607.5826283,10899041.4566643
"27",2046,12154263.4211799,10448392.3168186,12025181.3745306,10940225.9799517,9927560.91541982,11649948.3183214,15202664.9973646,11618902.2037754,13895742.2825968,10496581.3317098,10031514.9652769,14641492.9307121,13541215.8619455,11372122.9975893,11445351.5801092,9908719.16002053,12379163.7857314,10616201.9849529,14658102.0164751,13565442.6654007,13333360.9555298,10883695.5163949,10385543.5004296,11789484.0674807,13410114.166191,13440348.2464396,12945619.7760298,11514941.1164979
"28",2047,12804778.0342756,10981146.5267087,12663408.1049622,11532878.2208816,10474074.1010202,12284469.2708829,16005968.4681683,12234022.9106455,14638294.1087207,11064548.352826,10572351.8856382,15424592.0084297,14283107.317042,11979564.0935661,12033239.1481443,10454521.2067104,13037171.882958,11153591.9437034,15442058.077195,14308059.0508341,14032800.5592308,11474258.2882744,10962093.5492586,12432755.58511,14122703.1050598,14149580.0267129,13613749.2266693,12135944.0072367
"29",2048,13460164.2435116,11516088.5237342,13305997.8789671,12130383.713866,11025996.6191332,12924676.5888211,16814101.8495755,12852606.1335913,15386143.9652263,11637350.0318372,11117674.4342728,16213265.7634967,15032137.2643267,12591916.019115,12624198.4537566,11005748.1882265,13699732.4974265,11693163.8533225,16231571.4391381,15057786.3115761,14736587.8278125,12069730.0541684,11544672.1298343,13082165.1390643,14839971.6653825,14863067.6938087,14284432.9376259,12761463.656169
"30",2049,14119876.3690724,12052878.8983913,13952444.6330266,12732255.3943858,11582890.253763,13570012.5030021,17626435.3203718,13474107.6509971,16138717.6332945,12214483.9208986,11666994.2834991,17006891.7388832,15787590.698631,13208673.2022397,13217840.8501863,11561965.8244117,14366294.5004336,12234568.4760142,17026017.8745236,15813911.6369287,15444184.0710964,12669619.4231267,12132750.3477109,13737129.6384236,15561254.9123662,15580220.6713491,14957131.7687145,13390932.0301133
"31",2050,14783376.6559396,12591187.1523885,14602269.3806658,13338008.8274093,12144302.9480359,14219932.2872926,18442355.9664158,14098006.8740114,16895447.8766094,12795461.8617747,12219834.3372967,17804853.7661653,16548763.6567331,13829334.5445981,13813789.2420006,12122718.8004233,15036322.4264637,12777466.6080827,17824779.8296376,16575732.9329913,16155064.568536,13273447.0051219,12725814.3813772,14397061.3939351,16285892.4493587,16300449.1287742,15631310.8811544,14023801.4562804
"32",2051,15450132.7228499,13130668.748458,15254885.5205496,13947176.4851284,12709777.2535444,14873893.5574615,19261264.3800692,14723808.264117,17655772.942873,13379800.7227274,12775727.5748974,18606521.1736551,17314948.5692987,14453409.5800796,14411673.9059794,12687549.2414538,15709292.0631435,13321509.6835995,18627225.7650462,17342544.3003898,16868706.733245,13880744.0470344,13323357.298127,15061377.2690035,17013249.6343933,17023165.4595711,16306440.3275364,14659546.2926223
"33",2052,16119618.2340138,13670964.6107711,15909723.3989304,14559286.8293108,13278858.0195234,15531356.5506327,20082585.9931207,15351038.9136463,18419137.1323906,13967026.1487409,13334202.7797988,19411241.1354164,18085455.4358761,15080413.6414651,15011121.2995428,13256001.2231842,16384691.4263891,13866333.7437649,19432702.2688507,18113657.2160644,17584598.0013466,14491037.284098,13924875.6537213,15729500.5416145,17742731.386183,17747796.0413131,16982007.5801305,15297655.9762124
"34",2053,16791314.0921874,14211715.671116,16566122.7945516,15173866.0321858,13851091.8953637,16191783.4861475,20905743.7714902,15979245.3119693,19184989.4173712,14556673.9429981,13894784.0824826,20218360.2777483,18859618.6720282,15709869.3223057,15611743.5059942,13827620.9902747,17062017.2687052,14411574.8618442,20240554.4308654,18888407.3575377,18302219.6110441,15103851.0420017,14529871.6158124,16400847.8262579,18473761.3429865,18473799.9547023,17657520.7637145,15937656.6922976
"35",2054,17464706.8566221,14752563.4106768,17223514.3861867,15790459.0986166,14426026.4865105,16854642.2683376,21730153.4097013,16607989.9591414,19952780.6421005,15148289.9864364,14457002.6411711,21027237.9665545,19636769.1340419,16341298.552801,16213143.1177087,14401956.2636294,17740768.3089341,14956868.9559797,21050143.9479229,19666126.7184224,19021036.6781614,15718731.1719261,15137854.953222,17074840.6676675,19205768.3902201,19200654.6081614,18332503.0397512,16579091.6824037
"36",2055,18139288.7933271,15293150.526373,17881450.0583147,16408611.4958751,15003210.094853,17519409.1799168,22555222.5612149,17236846.2632602,20721973.0351847,15741430.7169718,15020414.1417133,21837241.7828351,20416253.8953131,16974228.1301988,16814918.8009972,14978555.0519791,18420446.0321732,15501855.5602295,21860835.8876789,20446163.2859477,19740506.5244512,16335220.4056012,15748334.2575039,17750913.8486034,19938180.9787083,19927846.8342629,19006489.8895521,17221513.1441852
"37",2056,18814554.6175517,15833125.5599231,18539493.0790802,17027869.5877449,15582189.4789706,18185567.9364977,23380344.0703214,17865393.0675048,21492028.984348,16335658.4037836,15584580.6271041,22647744.5276313,21197421.5298006,17608188.2798944,17416668.3657744,15556962.9910277,19100558.0961107,16046180.1436836,22672001.3885348,21227866.5084156,20460072.596071,16952861.0254107,16360816.2019701,18428504.8248989,20670432.9942091,20654875.4723769,19679028.5370035,17864482.1747488
"38",2057,19490002.0985661,16372142.7416423,19197254.2286462,17647766.0978364,16162509.4551766,18852604.8947421,24204901.1591783,18493213.9388675,22262403.8551618,16930539.1326469,16149073.1001769,23458122.9711582,21979638.9465326,18242712.1765682,18017990.8471551,16136724.9750614,19780619.1433456,16589492.822839,23483020.7083845,22010603.980033,21179170.3386004,17571185.425485,16974815.4690732,19107062.9801058,21401966.6383306,21381243.345689,20349676.9678652,18507558.3708035
"39",2058,20165131.3890597,16909860.068694,19854314.4093802,18267822.5149879,16743715.1528447,19520007.1369424,25028269.171944,19119898.8072406,23032551.2249478,17525644.0384222,16713467.490295,24267762.3231512,22762272.7906905,18877339.0863059,18618489.9417596,16717384.3754402,20460145.5710931,17131448.6545896,24293279.824482,22793742.8856932,21897239.4911233,18189713.1200795,17589849.1393319,19786047.0555923,22132249.4741121,22106454.7292655,21018003.0910244,19150295.2645273
"40",2059,20839446.6423037,17445941.5418858,20510224.5503052,18887558.9632712,17325353.7279029,20187263.0245229,25849832.3017414,19745044.9942955,23801928.3749876,18120549.1577095,17277346.9775779,25076053.5669003,23544685.6322513,19511613.5052371,19217766.7143348,17298488.0073662,21138655.622957,17671708.9701335,25102168.9947576,23576646.3711928,22613732.1437594,18807966.2396665,18205434.7032371,20464924.5843815,22860759.2974769,22830016.545522,21683584.053963,19792249.5593593
"41",2060,21512456.2125911,17980059.3980167,21164531.2059614,19506498.4121248,17906970.9818732,20853867.2841282,26668981.6387971,20368255.0397006,24569988.3417995,18714835.1320429,17840302.8140867,25882390.0378571,24326258.5552104,20145085.3482144,19815418.5108124,17879580.5318725,21815652.8495941,18209942.4627703,25909080.6437576,24358695.9249817,23328114.1606153,19425464.396703,18821089.5493626,21143170.4520375,23586986.416002,23551442.8934569,22346005.7753292,20432973.0456764
