0.35312,4.8114,0.2,5
0.36944,4.795,0.2,5
0.19473,0.84785,0.11,0.85
0.19837,0.79345,0.1,1
0.10549,0.95419,0.1,1
0.20666,1.9303,0.2,2
0.20522,1.9707,0.2,2
0.0044965,0.9963,0.001,1
0.50862,1.006,0.5,1.0101
1.0648,2.2642,1,2.32
0.32816,4.8997,0.2,5
