1,-1049.9
2,-1053.5
3,-1125.7
4,-1179.5
5,-1265.2
6,-1279.7
7,-1302.3
6619,-1348.2
8,-1351.9
9382,-1593.5
9,-1644.5
10,-1662.7
11,-1755.1
12,-1829.4
13,-1837.8
14,-1846.4
15,-1848.6
16,-1870.7
8829,-1876.2
17,-1881.4
18,-1888.8
19,-1940
20,-1969.9
21,-1970.6
22,-1999.3
23,-2017.7
24,-2026
25,-2034.2
26,-2035.1
27,-2045.6
28,-2128.2
29,-2134
30,-2136
31,-2142.5
32,-2144.7
33,-2155.2
34,-2163.9
35,-2167.8
36,-2191.3
37,-2191.9
38,-2199.3
39,-2232.6
40,-2234.3
41,-2257.3
42,-2284.6
43,-2289.9
44,-2290.9
45,-2315.6
46,-2376.6
6275,-2378.9
47,-2380.1
48,-2396.2
49,-2402.6
50,-2404.9
51,-2418.1
52,-2428
53,-2428.8
54,-2435.4
55,-2467.1
56,-2469
57,-2525.5
58,-2546.3
59,-2551.7
60,-2554.1
61,-2601.3
62,-2608.3
63,-2613.4
64,-2647.6
65,-2689.8
66,-2695.1
67,-2720.1
68,-2726.4
6440,-2739.2
69,-2744.3
70,-2749.5
71,-2769.4
72,-2773.6
73,-2798
74,-2798.2
75,-2803.7
76,-2804.2
77,-2805.6
78,-2809.8
79,-2869.7
80,-2873.5
81,-2880.6
82,-2901.2
83,-2907.3
84,-2937.9
85,-2943.2
86,-2952.9
87,-2972
88,-2980.7
89,-2991.1
90,-3003.6
91,-3011.7
92,-3019.1
93,-3026.5
94,-3033
95,-3047.2
96,-3052.5
97,-3085.5
98,-3090.6
99,-3118
100,-3125.5
101,-3130.1
102,-3182.8
103,-3188
104,-3188.5
105,-3192.8
106,-3207.2
107,-3215.7
108,-3218.7
109,-3227
110,-3249.6
111,-3274.6
6215,-3279.5
112,-3285.4
113,-3287.4
114,-3323.1
115,-3339.7
116,-3348.8
117,-3400.1
118,-3404.6
119,-3405.4
120,-3409.1
121,-3409.4
122,-3422.3
123,-3444.7
124,-3456.2
125,-3464.1
126,-3465
6975,-3498.5
127,-3504.5
128,-3515
129,-3532
130,-3540.8
131,-3541.5
132,-3548.1
133,-3550.9
134,-3554.6
8097,-3592.2
135,-3613.1
136,-3619.5
137,-3630.2
138,-3643.1
139,-3647
7508,-3720.6
140,-3740.1
141,-3743.2
142,-3744.5
143,-3747.7
144,-3749
145,-3767.8
146,-3776.6
147,-3784.7
148,-3806.9
149,-3811.7
150,-3811.7
151,-3814.5
152,-3855.6
153,-3866.9
154,-3873.4
155,-3913.3
156,-3945.1
157,-3965.7
158,-3978.2
159,-4017.5
160,-4022.8
161,-4026
162,-4043.7
163,-4054.1
164,-4064.5
165,-4074.7
166,-4113.7
167,-4117.4
168,-4127.6
169,-4136
170,-4136.1
171,-4151.5
172,-4169.6
173,-4181.5
174,-4191
175,-4194.4
176,-4201.2
177,-4206.5
8407,-4209.4
178,-4218.3
179,-4224.2
180,-4255.8
181,-4258.8
182,-4264.9
9886,-4268.3
183,-4279.2
184,-4279.9
185,-4286.7
186,-4306.4
187,-4314
188,-4370.6
189,-4382.5
9262,-4390.5
190,-4391.9
191,-4397.7
192,-4410.1
193,-4435.3
194,-4441.4
195,-4451.1
196,-4471.3
197,-4471.9
198,-4495.5
199,-4508.6
200,-4518.9
201,-4530.9
202,-4532.2
203,-4540.5
204,-4545.1
205,-4551.1
206,-4551.4
207,-4581.3
10020,-4595.4
208,-4613.3
209,-4625.7
210,-4639.1
211,-4644.7
212,-4645.8
213,-4646
214,-4655.8
215,-4663.8
216,-4687.9
217,-4713.2
218,-4713.3
219,-4714.6
220,-4718.6
221,-4734.2
222,-4748.6
223,-4769.8
224,-4786.2
225,-4816.1
226,-4853.4
227,-4859.1
228,-4864
229,-4868.4
230,-4878.8
231,-4884.6
232,-4891.6
10029,-4891.6
233,-4912.7
234,-4918.6
235,-4945.9
236,-4969.1
237,-4972.8
238,-4979
239,-4985.1
240,-4989.5
241,-4993.5
242,-4996.6
243,-5007.6
244,-5017.7
245,-5022.5
246,-5027.8
247,-5058.4
248,-5059.4
249,-5060.9
250,-5080.4
251,-5086.1
252,-5091
253,-5094.5
254,-5095.9
255,-5096.6
256,-5098.9
257,-5105.7
258,-5106.9
9605,-5127.3
259,-5136.2
260,-5136.9
261,-5146.3
262,-5158.3
263,-5176.5
264,-5188.2
265,-5190.8
266,-5191.2
267,-5193.5
