0.63101,3.9781,0.2,5
0.3424,2.4928,0.2,5
0.29558,0.49088,0.11,0.85
0.3838,0.52507,0.1,1
0.10544,0.95419,0.1,1
0.23042,1.3987,0.2,2
0.2569,1.6132,0.2,2
0.0052405,0.013064,0.001,1
0.60279,0.91793,0.5,1.0101
1.1897,2.1439,1,2.32
1.1106,4.7597,0.2,5
