"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,7125.05575131655,5698.30177673989,7781.04969565857,7765.77181304517,6924.00931467809,5698.30177673989,6366.60665646431,7779.73646046717,7610.89221989567,7776.38120341981,7609.9019586514,7686.70774304718,7584.60162100352,7059.71054108124,6544.7049317402,7117.00722173374,7781.04969565857,6307.20683472219,7094.80647077243,6917.33361545888,7116.10749905967,6281.85514934544,7202.57172715204,7610.41494288814,7049.94917922567,6876.60016744812,7121.11816260744,7243.0468766077
2021,21224.2636051552,16893.1389540929,23171.5180065353,23129.7193423111,20558.1470769801,16893.1389540929,19019.5983156248,23171.5180065353,22753.1395530372,23160.8366189514,22749.6950010904,22846.0879585535,22584.64816114,20917.018902232,19407.7671265571,21372.1426917343,23145.9032976768,18634.0027712591,21032.3738924403,20607.9845594728,21368.5671079809,18675.1923870619,21424.8300605426,22751.2579208515,20886.7072488424,20542.3373192122,21384.0253921843,21589.9504625148
2022,24539.2229218322,19412.1565629104,26779.408484601,26730.5245580934,23583.7359976025,19412.1565629104,22053.6161375635,26779.408484601,26484.4592116317,26764.9848686905,26477.8102097525,26702.3494630653,26244.5236321627,23798.1507707577,22270.269607519,25119.7046732336,26441.2170809305,21103.7284354331,24105.8755368292,23822.4817258027,25112.8648812482,21546.1288419967,24568.6566791913,26479.8409590933,23762.4971445943,23943.7911004758,25132.7076375844,25039.0888450422
2023,24113.5927580376,19011.8034286702,26580.6480088758,26237.8114054008,23038.1643782261,19011.8034286702,21764.6715879753,26286.6908261975,26121.7641936309,26270.7264448015,26114.1093964491,26580.6480088758,25868.7347510244,23105.705865038,21880.0633777773,24892.5263156928,25619.7761739036,20428.740332772,23589.1640006264,23454.8520295075,24884.8126933798,21197.6791371335,23959.9204448735,26115.6635172891,23070.5910628243,23753.5884051489,24905.2494866661,24686.3616870547
2024,22408.8422828236,17590.9787986636,24882.9429824056,24329.9109979967,21350.6812265969,17590.9787986636,20385.4174355006,24377.6857039789,24263.0300202662,24360.9590978068,24251.2389859249,24882.9429824056,24012.3630529436,21382.3929791443,20360.0383638359,23182.5495392675,23612.1105996824,18747.782573388,21940.8881648401,21884.9297586778,23172.0638203104,19766.6918977166,22249.0298305411,24251.0940515371,21345.9249334683,22263.0823790238,23194.215478981,23063.0543980929
2025,23906.6731940963,18818.8449658994,26297.8945498729,25967.9624590252,22888.457439579,18818.8449658994,21796.8749753564,26018.3927541966,25774.5081977168,26001.50952287,25762.3468911826,26297.8945498729,25507.3124787779,23080.0974298522,21648.3468462238,24626.5200731249,25405.1487205223,20071.76465742,23436.1987954516,23392.6110061079,24613.5819572224,21084.5847596276,23828.9826796103,25761.2584829313,23041.8301141168,23651.3024683285,24639.3982025077,24551.0994248836
2026,26617.559914762,21023.5211246468,29170.7571166313,28970.3740471451,25595.0131578615,21023.5211246468,24257.5004573256,29025.1582585492,28674.0254798463,29007.8889904573,28661.0156065379,29170.7571166313,28408.5636388051,25835.0864591126,24000.1695115289,27360.2179014246,28362.1066999793,22399.0336638612,26087.0611414322,26042.8378764859,27344.4162363396,23477.8310283175,26488.2858699107,28659.1478952894,25792.2460621576,26210.3193580091,27372.5606347921,27213.859652603
2027,26237.8920373828,20704.6897070142,28858.1237112299,28547.5205217402,25235.2971097953,20704.6897070142,23997.4224413991,28602.3723683825,28177.3390717612,28584.6270119265,28159.5923444263,28858.1237112299,28024.7359897922,25513.8478578901,23709.7935094572,26919.7122924084,27840.8162970733,21983.1560524864,25761.8874219519,25741.0784715786,26901.7577754695,23217.379203118,26111.9884080584,28155.6565917021,25471.5602416485,25913.2909941457,26929.828898646,26883.8266414692
2028,24745.9463256436,19460.1988629767,27338.5379047424,26913.1522694206,23831.1351399136,19460.1988629767,22707.0065615663,26965.6400078574,26358.0947146065,26948.7917425777,26338.9940587947,27338.5379047424,26411.7634585367,24191.8151797945,22472.3270634044,25273.9751135913,26152.1555206698,20603.9974138724,24440.8237191353,24401.6940012385,25254.6468284701,22002.4009098619,24744.525868549,26332.7016668403,24149.5199333514,24568.3990880965,25283.0178596014,25503.3432536218
2029,22753.4575372943,17813.8953348851,25290.6736611354,24730.4932614786,21963.7562779673,17813.8953348851,20979.9609610054,24780.4085189833,23927.2810390519,24764.4023193871,23908.7648140759,25290.6736611354,24234.917347476,22470.1646613895,20799.8950794828,22994.9584749186,23988.9176433704,18805.9300048709,22712.1525547879,22594.0939376129,22975.0752288147,20383.2588201959,22963.6633129378,23900.2196012569,22428.3137398411,22727.9217577946,23003.4080821865,23693.911997452
2030,23891.3876329986,18830.3326390119,26264.345716366,25953.8027679479,23214.5140955537,18830.3326390119,22082.4320004144,26004.9847989529,24981.6771059534,25989.5853720131,24964.7244737071,26264.345716366,25323.3151406981,23852.8893005029,21846.1410583625,23970.8438472248,25494.1477917062,20034.9954630365,23909.9940760165,23748.8024970805,23951.7943729857,21388.8673557658,24179.5321819569,24956.4329810602,23807.4851043586,23760.7262537476,23980.1365710467,24792.1878594942
2031,26282.9080523297,20889.6519829558,28701.3305078593,28565.6563766999,25684.6684090108,20889.6519829558,24316.2101555667,28620.2536295808,27528.2713676997,28604.1679612015,27512.5396608148,28701.3305078593,27803.0006264312,26263.9958235764,23951.1796457415,26333.6263153593,28216.1804306469,22317.7971576959,26289.8485051201,26086.0185433772,26317.104405198,23488.304598525,26459.5811015518,27502.837960557,26214.3254771531,26005.9728869008,26344.5159172126,27055.6618618059
2032,25880.9052722081,20556.5329929993,28398.7695863158,28132.7115512671,25373.2879571551,20556.5329929993,24033.8638367619,28185.7178154807,26915.8843017142,28170.0221217748,26897.0650509707,28398.7695863158,27344.3650338947,25986.7250103141,23669.6764378545,25739.9060790895,27742.0261033271,21952.228804301,26041.8397741518,25792.9486323009,25723.761127078,23233.8150082423,26132.3405817814,26885.7595800444,25937.8480654958,25658.5817175531,25750.1887898637,26766.7658454714
2033,24431.6928656641,19387.9311205334,27014.3336155955,26528.2782342153,24024.2438405857,19387.9311205334,22806.9423783438,26578.3631400117,25023.8966829407,26563.9065630716,25001.2987159302,27014.3336155955,25773.4895478219,24792.76543837,22465.4206203025,24057.3413107086,26177.8143553487,20586.4819200949,24839.1733802702,24541.6394276209,24033.7087833311,22049.2740753541,24917.5188903486,24987.0469107517,24744.0800724458,24325.453772622,24066.6759195937,25505.2429253905
2034,22504.639440801,17841.8180989076,25160.2754086208,24393.8589741402,22213.4391288256,17841.8180989076,21126.4089955204,24440.5429295584,22528.1956063508,24427.9789946759,22502.7347239551,25160.2754086208,23705.3583247099,23190.321743017,20883.911605398,21809.9166526716,24109.8382574365,18815.3517207884,23257.3141525566,22848.8844373543,21783.3752134013,20446.4223298458,23290.5331252798,22485.780455649,23141.4849059427,22573.5932181687,21818.1151001816,23820.5319170695
