"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,86079.3687996342,68396.00562498,94421.0589235126,94257.0421803817,83626.1659735861,68396.00562498,75543.0036996909,94421.0589235126,92036.1241549927,94379.1940931583,92020.3090717556,93788.7155181986,93789.2938854179,84709.8554532602,78436.8873417798,87367.5447810292,92923.4519551481,76058.8625075473,85253.3245143322,82673.7031655981,87358.1559720415,75382.3686093108,86567.3634661741,92028.0317274252,84598.066661627,82258.8519685558,87418.382710421,86692.456030931
2021,85364.482563217,68184.2874095486,93509.8789794125,93346.9224572096,83010.8657464671,68184.2874095486,75234.3879153541,93509.8789794125,91575.5404655067,93465.3185166057,91554.7532517701,92803.4764805566,92937.8951877864,83684.9045107264,77754.7344799076,86812.9310604847,92071.5984330349,75660.4691536472,84449.5723834689,81937.2784181493,86800.2441878087,74679.3305628553,85266.8454951284,91561.5857805123,83572.2336382811,81694.7978880382,86862.3111992916,85679.9004788722
2022,85033.7301733569,68280.4690461716,92979.828699989,92817.3970073867,82758.4536258994,68280.4690461716,75294.2394085152,92979.828699989,91534.7736754126,92932.4464342742,91508.9724321152,92193.6194324673,92436.3455178774,83055.9168785911,77428.6845744886,86680.4745402469,91666.2328840965,75641.9527143288,83990.6598234805,81587.8551233226,86663.5232002273,74303.786824405,84381.2884163039,91514.4813716604,82941.7768329193,81504.1648646025,86728.3138071108,85017.5971980291
2023,84815.7219474599,68434.3393145391,92566.5657260974,92404.8660355825,82597.4286171007,68434.3393145391,75445.8351676157,92566.5657260974,91632.8342686407,92516.9663694668,91602.2763431807,91682.4159031977,92027.2824747821,82547.3948462699,77220.2784588247,86682.9116380121,91389.9422655349,75741.8461539438,83625.4152510575,81329.1401670228,86662.1421812828,74026.6772268719,83624.3562842846,91606.2566542637,82430.8169005579,81415.1764258282,86729.9449038798,84449.9391086592
2024,84693.9097304607,68640.0255151629,92253.0893318767,92091.5021112734,82521.8213615918,68640.0255151629,75676.928629605,92253.0893318767,91839.2992813036,92201.1549892556,91804.2381776841,91253.9976264594,91699.1927085014,82141.1709178274,77106.110966511,86793.5399434602,91241.2271662319,75945.8960295782,83350.8299107216,81152.3395296238,86768.5519335675,73838.9210878762,82979.6268736479,91806.433092629,82022.0417283845,81413.3152511197,86839.5426944958,83966.9464031281
2025,84656.0352937424,68885.9657761873,92133.6055465114,91869.4058751939,82524.5489486141,68885.9657761873,75984.1916011672,92030.6528438267,92133.6055465114,91977.1699714272,92094.1870316359,90889.9673994452,91446.6690072851,81829.2349941501,77082.8796489578,86993.5347432106,91199.7302798363,76234.8492131753,83161.2829971258,81048.2173149945,86964.1376281469,73733.3893552569,82434.3924994329,92094.3152349492,81708.2414979398,81486.7720151006,87038.4421731964,83555.0987467939
2026,84689.9834777542,69171.4029278634,92500.5914938775,91727.7907269528,82596.1926102477,69171.4029278634,76352.2239069596,91888.2943983695,92500.5914938775,91833.9292071561,92456.3643013987,90584.1337555911,91260.4073836314,81598.370428634,77136.948890358,87267.226291377,91243.0666751048,76602.0391820577,83048.8624394551,81007.9596445634,87231.2306319077,73695.7454737124,81977.5739414269,92453.9023597202,81473.9300678054,81623.4771496226,87308.9320806092,83208.9909754524
2027,84781.1621679091,69486.8466181308,92925.1560736942,91652.0379885704,82725.3347747119,69486.8466181308,76763.4821360734,91811.9027101977,92925.1560736942,91756.9096854562,92876.5306779197,90322.8338267941,91128.4304469405,81421.25291492,77249.2587531031,87593.0718725638,91362.375037159,77029.7632666801,83006.1068183814,81017.528743041,87550.8202137088,73715.7092832423,81599.1849637733,92870.8792843422,81295.256296668,81811.8031995062,87631.91690702,82924.6617051303
2028,84914.9219080232,69825.6899625677,93380.1140106619,91627.8931724586,82895.7102738398,69825.6899625677,77203.9020778512,91786.5281558765,93380.1140106619,91731.9747363349,93329.3985835596,90103.9193202952,91038.5201861822,81288.1792674246,77408.1029835421,87953.1745378046,91546.4127341732,77507.5963850787,83012.4009434876,81063.9244563988,87906.3837402913,73782.8112865802,81283.8901421462,93320.5186447413,81158.0510208543,82037.6532312717,87990.8108542949,82689.4869928629
2029,85077.6406824138,70175.0349343144,93837.4821197079,91636.9629961121,83099.9993682466,70175.0349343144,77665.1178014283,91795.0576676595,93837.4821197079,91740.8167057693,93786.6256925787,89918.9225159839,90982.426814197,81200.4180939486,77606.1829136916,88326.3639660768,91783.366813713,78022.8828891026,83057.5680756706,81138.5310652353,88275.8644860938,73885.8743761534,81021.3783159374,93774.5835628307,81066.2245968214,82293.5723754037,88363.4437530351,82486.3151606344
2030,85257.5973303678,70534.8952590503,94289.1980863407,91666.8551995874,83335.4414902357,70534.8952590503,78138.5641974554,91823.9835938763,94289.1980863407,91770.5878504988,94236.2930325445,89750.1795558846,90925.5559402917,81141.5649571029,77825.8602457986,88710.4346877004,92061.3223377402,78557.8321208864,83133.7743509416,81234.8332299986,88656.01068719,74014.791530934,80800.1236786871,94221.0138626345,81002.0916359224,82554.6081786209,88746.6618507912,82307.4556984805
2031,85446.276772309,70894.9232585911,94730.9552070225,91710.1260428499,83593.5720974897,70894.9232585911,78615.1991428843,91866.7090329133,94730.9552070225,91813.6436139743,94675.1567206674,89592.6621711072,90855.9764759981,81109.5678748673,78050.2975855638,89087.0804126312,92368.4096542022,79102.7806682686,83242.7993907804,81346.5756239779,89027.825630601,74160.847275996,80609.3230067019,94656.3004943876,80965.615872523,82813.6057555856,89122.3159445667,82144.6503535731
