"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,13278.6330629447,10516.3092788315,14554.838896441,14528.8233577227,12872.9905617059,10516.3092788315,11714.4352705166,14554.838896441,14248.9286452543,14547.5346933701,14245.0156474792,14448.5493060862,14386.8529831708,13006.1979292107,12120.7524010255,13490.4675261715,14341.8359699272,11682.3704585518,13081.3908849603,12783.2201483801,13487.5219536842,11655.1479423014,13354.2746385439,14245.7975077588,12987.9846965321,12746.1107096431,13497.8953559643,13420.5798103851
2021,40660.9010099977,32287.8940708685,44533.5416423311,44454.7880227302,39439.0083304154,32287.8940708685,36006.9710925904,44533.5416423311,43657.4726533179,44511.3998795821,43646.5132317582,44175.9703865016,43994.5290985172,39816.0970048443,37069.1206069947,41325.7184741736,43932.2436241837,35761.4188598574,40044.2551363995,39205.0898672871,41317.8243568762,35677.1222689042,40794.818736555,43649.5415578534,39760.6915402904,39073.699702334,41348.5614239519,41038.2336808241
2022,49118.4346724552,38997.0048632335,53855.8419380779,53761.4279042916,47584.1368690761,38997.0048632335,43609.7949963504,53855.8419380779,52933.411765338,53828.9852309536,52920.0587264698,53370.5672494043,53162.2952545873,47825.9171323773,44558.4882146316,50222.7145594223,52938.7862275952,42916.8034993155,48004.8107212368,47430.0692909955,50213.6545818835,43060.113027028,49099.7006157688,52923.5220435807,47759.2041025816,47251.2929630156,50250.3418909119,49481.9231432525
2023,50412.3962087067,39987.5784865221,55365.0153355234,55268.8649121163,48707.7247208075,39987.5784865221,44850.5491441003,55365.0153355234,54578.2065954054,55337.1891087856,54564.086671916,54948.1245336824,54621.8131602465,48706.1485906955,45507.2101733588,51933.9202390271,54091.4606596004,43542.5876080238,48796.8085833643,48722.4862134845,51924.2948186042,44184.9085743982,50177.0934606377,54567.0122046697,48636.5593539456,48581.2292265573,51962.572695062,50746.4601471324
2024,49406.886664276,39146.3475900912,54303.6326198796,54209.6333763725,47672.0100421417,39146.3475900912,44025.8168225987,54303.6326198796,53696.9976492002,54275.9757553654,53682.3253790957,54052.2539935544,53590.237030345,47430.5826220976,44394.3027190599,51236.3723096546,52731.0141933188,42184.9723756543,47522.0893470993,47752.4942895234,51225.7068302493,43313.5724230391,48975.9449219037,53684.3988827164,47360.4810776482,47721.3982474773,51264.2217957935,49719.384313019
2025,47823.3813778315,37817.0253417305,52570.4376374028,52479.6734856115,46192.0789279903,37817.0253417305,42647.4651006485,52570.4376374028,52079.847497151,52543.1453152888,52063.5498315627,52458.1511160049,51910.089257739,45828.9131947591,42807.1197103928,49805.3093638474,50808.9964541175,40563.9623351452,45803.9453162717,46235.0516797539,49793.7546334207,41924.5534573689,47253.6790338786,52064.4054254674,45760.106534135,46252.8347198113,49831.9156844167,48088.5233918715
2026,46207.4836234766,36510.4381429561,50803.4827266472,50716.452684863,44749.0154030417,36510.4381429561,41233.9833552252,50803.4827266472,50296.0581072136,50777.1668046474,50278.427764496,50702.8693719317,50139.0237405161,44369.9073642895,41226.5984449738,48208.7661481466,49025.3474612095,39050.3598390438,44182.4679076201,44734.0278371549,48194.3395999052,40508.001823131,45586.4077312883,50277.9827796052,44301.760887103,44699.6925839014,48232.2930815066,46382.218996497
2027,44669.9540551722,35277.7152430794,49113.1693090202,49029.5329342556,43393.2055129105,35277.7152430794,39918.8901917588,49113.1693090202,48532.987014642,49087.9423960123,48515.8465439616,48943.3148154354,48406.759033995,43052.7254826609,39778.5711026761,46616.1491506267,47423.7708827819,37704.175058775,42702.2793789561,43296.9775046684,46599.1472588637,39180.3065420887,44058.2811270837,48514.004470966,42987.03344189,43195.0051596726,46637.017581737,44784.0442407876
2028,43229.6991902582,34142.6353306193,47518.5027338431,47438.5313624468,42132.6945136426,34142.6353306193,38703.338961775,47518.5027338431,46839.540249363,47495.0421124197,46823.2758465888,47247.7150861191,46768.0970909924,41851.5952747512,38468.0106863869,45074.9360891354,45980.237426031,36527.6606979289,41357.7132609141,41941.7486875546,45057.1729549428,37943.4603812246,42645.8626586008,46820.4425489438,41786.123881027,41782.2928937338,45094.7024317644,43301.1465957055
2029,41880.2176016817,33096.3911826484,46011.6570628431,45934.5030528949,40959.0106110791,33096.3911826484,37583.8864639586,46011.6570628431,45212.3894269971,45989.4870048568,45198.4726094983,45646.5517569771,45230.1303520063,40745.9086256893,37280.6684538436,43593.9601508211,44666.0603481607,35492.0595916617,40123.1706724011,40671.6010749165,43577.0241568164,36786.1562918226,41332.7321052199,45194.912800509,40680.8618761717,40469.2635938763,43613.9565716092,41914.6242047647
2030,40612.4531496949,32137.6396161835,44586.7542099037,44512.5218539141,39865.0966304563,32137.6396161835,36552.0962321119,44586.7542099037,43661.9377528539,44565.9759909837,43648.7763643296,44138.9676718496,43766.5610437056,39707.0679669865,36190.8066694058,42184.3271189291,43459.9646871154,34566.5906055675,38978.2441318339,39485.4054864874,42167.3712687173,35702.5218279623,40096.2665077789,43644.5126507494,39641.6381900006,39235.6866381366,42203.6157253056,40610.981901103
2031,39416.7161127665,31247.0897922056,43236.2489035261,43164.3805754991,38839.4456202502,31247.0897922056,35588.5356675082,43236.2489035261,42187.293013836,43216.1935615389,42174.2078855992,42720.2086214703,42369.8094141815,38723.8423098102,35172.8654243128,40845.6052532204,42335.8303754131,33719.2762285137,37924.3214960106,38369.5935102092,40827.9818841708,34679.7365057518,38924.3689099262,42169.1557162794,38658.8051989539,38078.6730491668,40864.2073834006,39380.226518407
2032,38282.3369541561,30412.4620315922,41945.4052454996,41876.7858857259,37865.5585374899,30412.4620315922,34693.4118949865,41945.4052454996,40789.2984776883,41926.9840084025,40775.9634583539,41375.7713966241,41051.7169398114,37777.0131292705,34221.0597898414,39567.4089562789,41275.4009726029,32925.8646626415,36933.2860627089,37312.4951997044,39550.3615311555,33699.3281148966,37809.1436048646,40770.1898424363,37713.1832175447,36994.7603059192,39585.1153938199,38210.4551940432
2033,37200.6992358487,29627.6661968734,40695.3581497222,40629.7682941679,36932.8034509486,29627.6661968734,33855.1793478692,40695.3581497222,39467.0886908196,40678.5011013966,39452.9551198242,40096.2855699958,39795.9476643767,36859.3781023329,33336.8913749314,38347.586515864,40267.1886774659,32175.1090872748,35996.1915512927,36308.1855561532,38329.2014293739,32750.2086009429,36738.0241343458,39446.8432337357,36796.5332745521,35984.0429956983,38363.7272008167,37086.8155754437
2034,36166.4788001757,28878.66468067,39487.1116588248,39424.3583960961,36033.3512985224,28878.66468067,33055.3184149173,39487.1116588248,38215.4336590811,39471.8451524495,38200.3313382254,38877.7973908728,38609.6799163362,35969.7490572721,32509.0287749784,37181.1723809536,39301.6039838391,31459.7290866605,35099.3775345203,35350.3517387796,37161.1054542566,31837.6593916336,35703.9482800676,38194.243700494,35907.8088099849,35031.702113992,37196.1989204953,36004.39887047
2035,35171.3889257617,28160.5838979195,38359.3911087031,38260.1286988372,35156.7148883195,28160.5838979195,32284.6850658362,38320.1108397818,37024.2828927834,38306.2723069121,37008.5828619908,37708.7969155815,37488.1770061827,35098.3447354898,31722.9312588831,36054.9759569864,38359.3911087031,30770.8369632025,34237.318991381,34433.8935030588,36035.2048085902,30962.7135307617,34700.5952097887,37000.2430988136,35037.314095722,34121.8010465112,36069.0762755453,34961.7471864616
2036,34208.8643142858,27468.0914535867,37444.6605966641,37134.9784107208,34299.7553357955,27468.0914535867,31534.8717998584,37192.3340095098,35885.1728618398,37179.7291795945,35869.3785199946,36579.5482754579,36416.3911988402,34240.4917617885,30959.5510728398,34961.4052157376,37444.6605966641,30099.3862771052,33405.771948581,33547.8386133741,34941.3366438623,30121.9408972586,33726.0501970799,35859.1257182754,34180.6143170398,33242.4610255022,34974.7353663663,33955.987160473
2037,33273.4023968831,26790.5240013736,36552.6074472748,36043.2956953466,33459.8537808436,26790.5240013736,30799.1795039321,36098.1046999402,34791.6307009672,36086.7750401932,34776.548841581,35484.5532702941,35381.0875590628,33392.5783492397,30207.2717186752,33904.7606243377,36552.6074472748,29427.6783564176,32594.022799268,32683.9802528671,33884.7074590135,29314.0059632098,32778.6356647998,34765.7694108322,33333.6241005957,32383.3515739035,33917.4312494502,32983.0818586577
2038,32360.47731842,26124.2509925505,35676.6710930297,34982.7706561699,32633.8088465274,26124.2509925505,30079.2490238576,35035.1410602097,33737.2180547454,35025.0881515598,33721.5018364374,34420.181845589,34373.8986571691,32552.9541576127,29466.4866155225,32882.7826885273,35676.6710930297,28747.709547142,31791.629657492,31836.7209927703,32862.9508759954,28529.3776892224,31857.4744231989,33711.8243726803,32494.8375220407,31538.6373181297,32894.8827574999,32033.8841248193
2039,31466.5679687292,25469.0658110454,34813.9337770744,33954.9040436891,31820.2240278012,25469.0658110454,29369.9995837178,34004.7970014643,32712.6598192742,33996.1055062489,32697.7254322199,33386.7240992681,33386.2899226365,31721.6869527728,28729.2522257495,31890.4287016708,34813.9337770744,28060.3828660217,30996.3397739031,31006.3265141071,31870.5157740691,27762.8323192811,30946.8082838525,32689.7731198558,31663.6819009344,30703.9164133806,31902.0254576758,31107.7998905166
2040,30589.304171992,24816.2361092459,33961.3659179048,32951.0032349387,31016.90880635,24816.2361092459,28668.9295730149,32998.749347239,31722.5254648316,32991.1782048175,31707.6146073637,32380.8884549431,32414.4431354189,30896.8380517671,27996.7794553213,30925.4745968673,33961.3659179048,27357.6196234501,30206.6364946228,30193.3208691228,30905.9460757444,27010.9246626069,30049.8212463454,31700.1631251538,30839.392747426,29880.6124655503,30936.3009649649,30202.93106479
2041,29724.9475247209,24166.1560361474,33116.4636576539,31958.7841134786,30226.2450444188,24166.1560361474,27975.607605324,32004.6028269792,30753.8592974368,31998.6081410652,30739.7211225307,31403.8953501579,31456.1581596027,30075.9776757746,27271.6450593334,29982.7790204327,33116.4636576539,26645.8400935012,29421.6995620847,29393.2744319808,29963.6267464214,26272.0959750097,29165.4754776966,30733.5427666144,30019.4082170593,29065.426833383,29993.6396522251,29319.1552517093
2042,28873.2175469901,23518.240175761,32273.9585880159,30980.2858140021,29441.6756219448,23518.240175761,27283.6553442493,31024.2286558689,29804.5679276564,31018.9437192498,29790.4530780584,30451.6309175572,30510.813963401,29258.9547139925,26551.2368383022,29068.9285892835,32273.9585880159,25933.6488475469,28642.9551070683,28605.1708340581,29049.8502823087,25544.327115321,28293.1972282513,29784.7153580257,29203.3782938104,28258.1847153243,29079.042530183,28458.3944155118
2043,28032.297123196,22875.1144013144,31434.2999251786,30014.3517046541,28659.9820864666,22875.1144013144,26594.1581667522,30056.7179662171,28873.4148351709,30052.1398355914,28859.9631221777,29520.0698314591,29584.3912002708,28446.4801670743,25832.1552597069,28175.2551353616,31434.2999251786,25214.4496792688,27867.168486651,27827.3136630361,28156.7465780014,24825.9156155435,27434.8889955223,28852.912532025,28392.0122907173,27457.6125870935,28183.5968295438,27616.3171851022
2044,27201.5793757015,22236.5742397213,30592.7652562609,29065.3450747758,27884.679601835,22236.5742397213,25906.3742814295,29106.3894480096,27959.3396048915,29102.2941213333,27946.5296171274,28609.1355638988,28676.8068322083,27639.126666727,25112.7088092644,27295.0665187733,30592.7652562609,24491.2528505791,27094.0614552579,27051.7757618227,27277.7053681619,24117.3968176583,26590.6894296184,27940.6631640905,27585.8732733751,26664.6463287195,27303.2682559012,26789.0160510962
2045,26381.0427604633,21602.9388773553,29753.6351387822,28135.7673435037,27116.4681619418,21602.9388773553,25220.251830173,28175.5305285524,27062.8207320008,28171.9152324566,27049.1850329454,27704.216125394,27788.135344155,26838.038139991,24394.3307606958,26427.3096005877,29753.6351387822,23768.7776114358,26318.0515402786,26283.2551314729,26410.9784806887,23417.6834824372,25763.6352878732,27045.4370362344,26786.051653488,25879.3367122132,26435.6148022354,25976.7044246913
2046,25571.5220214902,20974.4778903708,28921.2436895243,27225.1872202508,26347.0345867228,20974.4778903708,24537.3027400303,27263.211100555,26178.4033188797,27260.5589866016,26166.177773036,26813.4332506808,26915.281105145,26047.8292142669,23679.7737451936,25574.0068724464,28921.2436895243,23047.6944319044,25545.0412428159,25526.1293229387,25557.7727265288,22730.2387298858,24955.0801201332,26162.3944215947,25997.1929111536,25102.2364375008,25582.3621175521,25177.9865815432
2047,24774.3330802855,20351.4718995,28100.3850901591,26334.0787934056,25576.449192584,20351.4718995,23858.6860146786,26371.2369639974,25310.5857976477,26368.6859379973,25299.1729214209,25940.152924432,26055.9148715958,25265.0541899628,22968.6778910027,24735.4424675575,28100.3850901591,22330.3018637403,24780.0020681344,24782.8356406664,24720.193995546,22053.175945784,24167.2936724697,25295.7532738486,25215.8236953496,24338.8517520538,24743.8151807961,24394.2849628073
2048,23990.3352580049,19735.4513021588,27289.5832751556,25463.660424501,24813.1847732231,19735.4513021588,23184.9280039738,25500.9484958053,24459.2107586909,25497.5081839972,24448.4518542273,25086.9182696195,25209.6363848887,24487.9659139348,22264.6265369654,23914.2979291023,27289.5832751556,21620.4762681603,24022.8588336989,24050.4625508271,23900.166694722,21384.7826588637,23398.308018194,24446.7833493653,24440.3538749507,23588.0715940018,23922.6029663339,23627.1425347601
2049,23221.6964461764,19129.1336169868,26492.4172147251,24616.1444396486,24063.5949609345,19129.1336169868,22514.9288184175,24651.9223907319,23629.4269187393,24649.2364979693,23618.9842149297,24257.5719336177,24377.4581158796,23723.6406540834,21569.5275685919,23110.5740538002,26492.4172147251,20919.5396424808,23275.8657786996,23331.3535823206,23097.1861180749,20728.4187541893,22647.2646482139,23617.7420992861,23677.3501293151,22847.4441795106,23118.7524819653,22876.9323412993
2050,22470.040285849,18533.0847915249,25710.2214343309,23792.0033605871,23326.7981654283,18533.0847915249,21852.5608222525,23826.5560391671,22820.8045573068,23824.3394665171,22810.7532267418,23448.3618677773,23561.8871768642,22976.6261287828,20884.8998382411,22327.2524678302,25710.2214343309,20228.5642732627,22543.0042734159,22627.5679280495,22314.4837715339,20087.4168622553,21915.3483896595,22810.0309461429,22931.6240351062,22118.4057989371,22335.299305907,22143.1122186029
2051,21735.9066404168,17947.0784086552,24943.2985108995,22990.0713211136,22605.1123402249,17947.0784086552,21200.303420177,23024.183440162,22032.4490196993,23021.6520726327,22022.7596611047,22660.1333508843,22765.3500241332,22247.4628788302,20212.3549608129,21565.6050683596,24943.2985108995,19552.0938923689,21825.7825455479,21939.7284638077,21553.4698598057,19461.3886107534,21202.8776012751,22022.3426394727,22203.8063946031,21397.5184360647,21573.5254141886,21427.3176748426
