"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,64546.8192116752,50361.7035417371,72278.7563917505,72063.8374862236,62230.1761501465,50361.7035417371,52697.0782878159,72278.7563917505,71175.5375900274,72102.6236934082,70901.1193487868,71674.8802382069,70753.5953474802,60387.6637716615,59132.7601349849,68684.7409794226,67517.4920550281,55088.9978772088,60295.8892622962,59074.8704376448,68490.2802024423,60000.3427393076,65479.3449827377,70886.4317320407,60247.9076443314,58274.1185082876,68681.9724434093,65188.3594454945
2021,104885.163663992,81920.9868640832,117562.914707204,117206.5343104,101039.507714769,81920.9868640832,85840.8678182876,117562.914707204,115514.263961986,117269.986150781,115052.029388567,116493.570530157,114851.729604989,98295.6432515328,96135.3536544977,111317.879017853,109764.954048471,89491.7448083552,98093.1000665767,96354.0103435038,110988.658657696,97308.5156756171,106387.181591761,115023.539417918,98060.5716346704,94889.2194933963,111310.918750166,105955.410136559
2022,135796.071041646,106155.545353999,152333.183593829,151863.824158017,130708.186111109,106155.545353999,111360.863536204,152333.183593829,149422.58440321,151943.862631155,148801.223562695,150849.335442629,148546.188105369,127415.711358451,124525.967425282,143853.367013572,142147.990378195,115802.957603248,127098.367376716,125127.489192784,143409.278287814,125816.80613967,137738.711089769,148757.275149108,127100.708734672,123056.970401107,143840.555223495,137224.823769058
2023,163301.301053699,127768.496527759,183307.891485287,182735.189344011,157031.502583567,127768.496527759,134178.403877745,183307.891485287,179603.277027256,182825.273586182,178823.678844301,181518.86675403,178481.816352894,153275.664613514,149873.68190342,172715.157227453,170838.872745642,139106.603702783,153000.294918733,150811.345307005,172157.712205093,151218.251069712,165552.742649385,178760.653463081,152882.15253676,148260.098131169,172693.769286278,165111.130199413
2024,189759.590588245,148599.594247736,213118.970011278,212445.26294775,182332.934929481,148599.594247736,156191.076686602,213118.970011278,208637.497344271,212543.14150319,207692.337527022,211120.774046032,207303.181996232,178099.267500365,174324.207161974,200422.743485593,198265.715893631,161439.364412844,178036.151968689,175554.565403798,199746.480885451,175676.448178865,192213.131629807,207605.227994561,177622.652128802,172625.240329752,200389.779516819,191984.016975592
2025,216040.726059238,169319.210994086,242734.032640424,241959.004334059,207463.950431474,169319.210994086,178096.411944928,242734.032640424,237457.029651185,242062.287734596,236333.997535749,240590.588575837,235964.581292809,202755.771809164,198668.294485542,227893.840296304,225377.665018637,183606.874555264,203006.548435912,200159.4324596,227090.537678594,199972.015653626,218628.543743811,236216.27145752,202188.793396396,196921.249038314,227846.22091654,218704.997400583
2026,242391.611654772,190103.035795116,272446.39799711,271569.690434735,232682.611468192,190103.035795116,200086.261435241,272446.39799711,266298.451757886,271676.875439432,264988.813323104,270148.37625637,264699.047057477,227542.731389819,223082.927986493,255389.74576168,252525.067201359,205836.596964308,228099.350535544,224877.338242592,254451.445222834,224296.039390794,245119.739685343,264833.505524515,226877.021916375,221322.813115689,255324.85924931,245511.548217974
2027,268799.414257714,210915.275900558,302241.637190769,301263.464824205,257993.315153318,210915.275900558,222161.887949737,302241.637190769,295150.807195061,301373.828774211,293648.285646664,299749.015776852,293457.369105986,252474.866146289,247506.976787032,282874.966652397,279747.220558557,228099.234464858,253324.140655917,249709.18086932,281795.097716596,248627.561370476,271711.918282476,293447.626842674,251701.778909651,245810.973256433,282790.576440757,272408.349972044
2028,295248.104210727,231736.398920592,332101.705435946,331022.9079537,283389.055879821,231736.398920592,244296.468214412,332101.705435946,324008.459867504,331136.143886558,322305.56246252,329360.246690414,322244.625739964,277536.803026502,271916.532811981,310320.604881952,307014.578784694,250381.831524435,278685.293501302,274619.137306132,309093.287785741,272970.451005374,298383.078515317,322051.128238768,276647.18084808,270380.008308633,310214.628848252,299386.484829589
2029,321732.005415424,252601.364538118,361996.881613135,360818.60960759,308850.610859034,252601.364538118,266494.004032274,361996.881613135,352849.668237749,360934.935481922,350940.305152048,359032.254853221,351050.591787837,302704.860007994,296393.041988703,337720.668461921,334307.367897334,272726.982078696,304162.132841279,299599.428068614,336340.274986657,297310.681505071,325103.250337037,350623.092410174,301689.025671228,295037.092184259,337591.008662227,326422.002121484
