"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,45337249.7702889,37190962.262839,49831975.7471693,43540269.8447889,43313016.2574858,48314575.9640806,45427552.5156288,47959616.3082634,48022825.2716023,43993723.9081531,47307265.3607621,48745835.3468579,45393188.1637408,43539018.9063718,38386825.4298769,43288700.5197702,43334347.3151299,37190962.262839,48750794.5934866,45413177.5615685,44492076.6522675,43478800.4461882,47974804.3057026,47228027.8382747,46546025.2275791,45213127.9466966,46744710.5629368,49831975.7471693
2021,74885407.5477014,64668893.3853344,84820329.6434228,69650466.7368283,66420793.5043479,75124533.539553,83708466.6376003,76139039.7415037,83067881.6832695,69322608.9565227,71131737.9097258,84805313.3988849,77892089.1180891,70592844.2084183,67803966.15026,66375530.3571402,73780381.3173128,64668893.3853344,84820329.6434228,77946217.779911,78549791.4304578,69528417.0493544,71710506.3191309,74843353.6568146,80020089.733063,78349810.906785,79386951.3985119,76495174.1302927
2022,116248284.8348,98489879.1471022,137736178.958005,106025961.930555,98568013.0147901,112387230.953803,137736178.958005,115463799.942837,132405393.468198,104681104.85054,104115409.120198,135370756.472342,123498110.013284,108455144.384855,109450243.047058,98489879.1471022,116482836.681505,103472416.616986,135398452.296657,123605210.95399,126496967.975012,105809609.221666,104505924.501929,113252573.04599,126841273.681756,124925994.544521,125285704.983412,113482931.063021
2023,161552738.578702,133411936.236839,197669203.827038,145763150.446367,133532267.580873,152918214.037004,197669203.827038,158690013.30614,187002547.87945,143586478.856801,139745769.668607,190785814.944591,173428635.999824,149843168.954628,155684664.699476,133411936.236839,163215926.424212,146104799.132393,190829673.599386,173598978.00818,179179619.421934,145432897.638956,140070441.9392,154963423.916373,177711195.131929,175985843.333078,175925546.657403,153738252.826863
2024,206565930.648625,167938915.681558,257862403.295907,185314479.479874,168103199.666966,192991861.266366,257862403.295907,201914580.740415,241755575.589388,182488034.344527,174758564.382216,245793124.573608,222869238.488807,190884240.654313,202025984.909199,167938915.681558,209591537.85073,188430962.765872,245855413.605533,223105958.22816,231646998.97898,184861330.032473,175115256.978065,196114866.512055,227852417.050017,226725942.055568,226598790.415881,193548588.669158
2025,284641788.642864,235752464.99676,348591984.767346,257684184.326936,235980799.343172,269789930.339627,348591984.767346,281591300.737126,330739113.583966,255241415.821264,246622747.03097,334787418.893783,304150550.189833,263858717.461948,274996577.83075,235752464.99676,286568147.95424,256387053.544307,334875418.4706,304467904.791218,314753984.764294,257061508.016042,247831673.954817,272581525.311975,310314945.591735,308886647.333263,310754610.72951,271774090.286119
2026,324144906.799695,265929887.050947,402284442.90719,292661124.829144,266199871.97755,304791943.895394,402284442.90719,320164074.866587,379658214.376756,290100988.254416,276955648.741651,383021117.017156,346922528.826872,299751773.045889,315984011.525292,265929887.050947,327145719.736075,293167021.593671,383129820.967553,347302743.253901,360843434.495765,291925296.784736,278335911.471102,308284324.743322,353532317.281388,353269178.367878,355681008.868284,306580265.113865
2027,359689317.901902,292935857.720027,451269872.679907,324175734.070169,293244469.636724,336084823.524168,451269872.679907,355082719.990204,424198315.272832,321724202.207039,303853766.110719,426566880.683552,385125842.424012,331979459.194721,353098374.7013,292935857.720027,363741630.14304,326212973.939324,426695992.558962,385563677.234981,402520992.194428,323335262.56821,305421568.617016,340061062.981908,392117320.041036,393214611.238059,396359125.766792,337648412.048429
2028,391200874.013383,316730563.99159,495500868.395086,352116270.31372,317074147.138339,363565068.261371,495500868.395086,386174692.205417,464224692.449036,349950978.21038,327229120.696157,465384880.078179,418734583.398328,360458039.694033,386250697.609811,316730563.99159,396322767.055131,355537874.112092,465517837.117251,419225008.07382,439756254.366663,351178666.14565,328974822.263562,367801996.028273,426130110.381985,428672324.134518,432663496.458763,364846091.755426
2029,418802052.45651,337442157.011733,535218751.385807,376531750.806602,337814802.414518,387300792.94834,535218751.385807,413445256.271827,499850536.203959,374788917.962324,347133732.218972,499696607.842607,447932081.551268,385261698.724476,415527560.555115,337442157.011733,425074854.720149,381302640.162965,499841917.73959,448469236.904292,472721315.352453,375506923.230734,349052174.064862,391594186.728564,455813907.191244,459806286.790353,464697741.777711,388225480.852291
