"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,46615019.5981305,38230899.0035102,51066026.2092388,44701808.5697907,44340700.2376736,49539453.4266894,47030160.5118724,49229965.7613552,49512936.1591793,45137119.1745729,48340612.1600022,50291236.856904,46846530.1099458,44709512.1069228,39559179.4751749,44316069.8235288,44590919.7538431,38230899.0035102,50296176.5468228,46866551.3964594,45877406.5578903,44639667.9461966,49103958.6907268,48501820.0517675,47939935.1832045,46611972.7618847,48094871.4781049,51066026.2092388
2021,76325651.0413573,60618393.1490613,95220078.5158543,68406276.6330933,60690080.5054169,71267332.3321775,95220078.5158543,73274077.6109781,86844629.5693055,65201286.3515275,63333279.0676859,91911452.0244298,84718419.2645424,71098705.6266637,73741379.149085,60618393.1490613,79050008.4787687,69667659.0329553,91940828.2335659,84807082.4723693,85166504.0307272,68209324.6863746,63896506.9451511,72723189.0479478,86037249.5650215,85808826.8048458,83111766.8685204,71396940.067863
2022,101999332.214253,81076674.2234957,127210754.243694,91326250.5402979,81193126.3402972,95281293.6720304,127210754.243694,97533412.7382568,116074970.979054,86912732.3426376,84854365.2964313,122551641.864166,112889215.43681,95394983.8057387,99046875.8474568,81076674.2234957,105757455.310157,93865144.8415991,122601294.085765,113035690.995858,114183524.668028,91002889.4188663,85045087.9613191,97108592.9770586,115030689.634171,114687715.23403,111313621.575405,95005301.3237091
2023,110414604.961582,87787626.4108118,137837975.828116,98667165.7662752,87940308.8953836,103081793.664131,137837975.828116,105217254.886271,125858749.24509,93872086.3078825,91936994.5697114,132376484.864878,121808113.122347,103674268.90288,107932757.587181,87787626.4108118,114584726.709069,102533288.54807,132446335.706398,122004035.44841,124075582.111214,98242119.5300781,91548968.6622121,104960545.418183,124558432.968535,124177502.573139,120880226.835892,102361779.477379
2024,112508204.002822,89401238.5168853,140926693.903356,100224873.607889,89583110.3020286,104846256.614904,140926693.903356,107058652.145781,128763421.55165,95589260.0822155,93462957.2711031,134681802.22911,123686677.99257,105967825.545665,110884911.811102,89401238.5168853,116792017.280286,105369995.882706,134773405.761339,123930439.116261,126856492.151054,99712415.4220501,92652663.6789394,106659976.313237,126788235.807254,126535865.302185,123685661.688745,103870250.092224
2025,148283622.649647,124831284.907058,175190717.283995,135027401.30199,125059652.589008,143917889.960939,175190717.283995,145948623.008308,166384208.262117,131616346.24835,132333660.895129,171744414.531197,158329361.377592,140708345.908677,140983131.758312,124831284.907058,150230492.267893,134432712.2163,171865815.277445,158633446.999124,160796428.70947,134383334.186489,132110422.222062,144323139.968167,162198811.635082,160981842.965677,160514004.917952,144545076.842854
2026,109368300.041041,86674964.5226013,138596849.401869,96862242.6087463,86902666.0764681,101356283.237379,138596849.401869,104487069.221203,126515416.381082,93297693.915219,89827819.0838996,130517454.281599,119373610.787814,103405220.170628,109615179.015621,86674964.5226013,113549464.20169,103753443.125297,130652984.82873,119694312.806919,123769858.756551,96207461.5766776,88863119.7646657,102822580.642924,122580922.09937,122990679.764368,121502352.882514,100387851.872194
2027,105787015.836084,83731808.8902614,135001077.621731,93493083.2620606,83975650.1672797,97731867.1043219,135001077.621731,101420100.295541,123082016.605015,90545740.4341903,86257360.8587171,126028941.469179,115063976.168916,100140394.606335,106808606.617837,83731808.8902614,109849753.471933,100837193.635936,126186528.069574,115412016.22148,119807910.495306,92783504.0258227,85411493.3930222,98949807.7545236,118129053.254571,118954846.456769,118168829.563118,96903835.4586627
2028,101331103.502904,80122906.2059654,130296185.060094,89398806.8869194,80378849.6525858,93319794.838554,130296185.060094,97504007.1489985,118587639.455314,87060657.7972985,81979904.788821,120513688.628639,109851517.184227,96014379.0600929,102993132.345477,80122906.2059654,105252361.277368,96987593.1616073,120688791.958047,110220294.365904,114803916.671222,88644761.1130964,81305644.8114663,94256015.1389673,112688974.554827,113932889.478374,113803819.74007,92671056.2486741
2029,96227913.6480624,76042189.5650147,124739176.116347,84766286.9699387,76306621.6071826,88342665.8795528,124739176.116347,92920696.8874814,113265526.696014,83006953.1228313,77206709.1946836,114249295.231761,103991819.140119,91248518.2928469,98398642.5164901,76042189.5650147,100005498.835303,92438913.3967102,114442073.276029,104375397.203237,109030667.221699,83978487.2143171,76722709.0803698,88973000.5562591,106541204.16072,108185274.383103,108638117.77757,87881396.8759812
