"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,404233336.759717,331270152.399907,483418335.078058,366426882.450424,331690302.790183,387633678.558838,483418335.078058,393318348.469802,444405487.006631,349788934.803839,348400727.651387,477038615.09806,447425162.470784,381738104.591917,382581395.80519,331270152.399907,417224991.599767,364929688.30181,477204828.35918,447932579.137815,436676943.290709,365297763.273695,354748450.611369,391492065.538415,449113917.180198,450102086.776854,433125875.733395,392848102.014692
2021,374179549.731762,299973840.653574,458482926.234957,336240482.577919,300380255.985373,353267689.931737,458482926.234957,360452546.408,416120393.240748,319209567.532966,312946901.051329,447813499.903796,418779645.059352,351419194.152675,358064196.847259,299973840.653574,388872130.527412,339852900.768625,447992089.614215,419285618.991178,409927859.175193,335138934.67823,319232105.457105,358951453.752904,420046541.795437,421644966.458837,403354877.131865,357038125.363352
2022,370662979.617368,297352071.136091,454770779.414218,332916830.141343,297759447.334523,350014059.967058,454770779.414218,357443701.606994,413775817.465573,316554405.715766,309452119.749859,444288600.046756,415005469.05256,347461034.637899,353568586.547312,297352071.136091,384425782.04465,334711982.283303,444484410.409316,415518128.942055,406136623.876168,331806302.243169,316450199.262209,355964870.941348,416071771.596881,417284435.639969,399493344.888131,353863715.491048
2023,359825177.965924,288969788.641691,441845920.444524,323188554.734598,289372327.962697,339917952.013509,441845920.444524,347376572.386036,402845871.865871,307744038.382167,299858141.733156,431675640.026605,403238933.159178,336802704.139639,342223017.681091,288969788.641691,372524338.481052,323066412.694256,431885853.236817,403748579.924142,393999211.404757,322087262.40686,307652247.46848,345915840.087744,403592160.913923,404718403.464254,387562200.157221,343817475.737842
2024,345669903.266297,278000326.519934,424755955.660534,310673540.965693,278393632.712119,326712215.208251,424755955.660534,334061250.463428,387917772.600987,296143232.136544,287531717.914558,414875503.694831,387860116.947082,323124705.14353,327757371.131794,278000326.519934,357317435.005263,308515997.499092,415096944.21569,388359432.130311,378078957.005109,309594129.498459,296130686.996688,332656042.605899,387265960.57344,388441058.452351,371904533.381941,330579063.193888
2025,365513146.895516,301205674.212513,438897049.823696,331820445.91806,301605303.017694,351175071.247981,438897049.823696,357677830.459227,407740719.50844,318921873.81808,313111632.410745,433096630.369896,405651487.145957,342347682.451249,340719189.130784,301205674.212513,373839824.310613,320776201.904507,433332081.691892,406149153.160521,393797885.828813,330725549.137879,323234984.000564,355744928.893956,404642045.023812,404649325.62324,390374208.393549,356591894.904244
2026,313667701.555526,253288773.006801,385675037.891627,282682788.594286,253655169.954298,296900996.092804,385675037.891627,303422161.385139,353223613.064867,269735470.372317,260054703.587704,376543346.665365,353180858.99235,292560865.791805,295299376.541806,253288773.006801,323455109.949927,276456418.256483,376777521.944011,353643661.602819,342027552.406998,281673777.664424,270097240.312972,302600992.47735,350471277.834058,351777764.07616,336111199.883313,300376860.538477
2027,297362202.077731,240772297.876156,365614397.127359,268505923.380804,241123347.968046,281741796.100713,365614397.127359,287554134.481791,335258136.820395,256207953.422422,246159628.766331,356943380.126727,335597939.350588,277110628.778088,278819565.963839,240772297.876156,306382694.183725,260383486.84469,357180298.067965,336037815.500814,323638861.633777,267539688.888461,256854901.910757,287246084.341336,331746236.955141,333104054.642126,317667628.641827,284864170.169403
2028,281401339.988495,228576799.442917,345907212.832894,254668213.267272,228911693.081753,266910608.576203,345907212.832894,271860133.689215,317540330.854943,242916387.887667,232594805.610466,337724901.851843,318471146.323027,262041002.197172,262724866.672382,228576799.442917,289766902.087218,244787513.235375,337962652.997152,318886276.208807,305636788.224908,253747024.636059,243905939.486689,272177048.258395,313415422.926781,314815350.372298,299487162.242411,269597316.748534
2029,266005196.959336,216866586.104243,326844046.870767,241351151.085989,217185131.985531,252600024.34411,326844046.870767,256573160.686841,300347656.91972,230045250.607492,219528425.60085,319156352.098929,302042746.302288,247543621.893018,247238040.355336,216866586.104243,273819303.132384,229866079.63636,319394184.39423,302432031.242189,288271792.856474,240476304.814828,231428502.095395,257597517.96305,295728020.869363,297162839.996121,281838797.337927,254792354.789954
