"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,405511106.587558,332297521.703666,485020943.074302,367588421.175426,332717986.770371,388858556.021447,485020943.074302,394588697.922894,445895597.894208,350932330.070259,349434074.450627,478584016.608106,448878504.416989,382908597.792468,383753749.850488,332297521.703666,418481564.03848,365969625.042481,478750210.312517,449385952.972706,438062273.196332,366458630.773704,355877604.996393,392765857.751907,450507827.135823,451500931.592042,434476036.648563,394082152.476762
2021,834987535.718307,677018654.368958,1010097806.51795,754342240.482019,677910340.229014,794970483.785344,1010097806.51795,808774477.462381,923176652.325147,718053626.968671,709740482.535398,991997462.736191,929408056.804955,786081909.065201,793944621.650502,677018654.368958,864271936.281029,755042066.500015,992375876.188089,930501566.339471,907812702.43894,751929990.857443,723489030.49367,805229736.097989,932083752.476129,934649743.80907,897105580.28795,804679596.256162
2022,1288007030.15482,1041161356.2734,1563617559.81195,1162973084.43518,1042576555.13063,1223837580.31185,1563617559.81195,1246251432.20248,1427810163.77282,1106272638.3061,1090302979.47127,1533619112.69833,1436357508.73486,1210505204.09304,1225038519.99956,1041161356.2734,1333364974.94833,1162922079.28413,1534262933.74194,1438111728.45761,1402782220.41496,1159120119.7903,1112383357.97929,1240953858.79016,1439643289.32881,1443109108.62775,1384706817.30945,1238491569.95618
2023,1746759980.02363,1410436275.68915,2123928175.04543,1577305836.62449,1412415041.02643,1658411809.92905,2123928175.04543,1689577469.13044,1939734618.54854,1500203236.04649,1475895560.19389,2081980124.49608,1950027013.83686,1639718151.28199,1660565645.5016,1410436275.68915,1807543031.49266,1574150211.1299,2082941529.86003,1952507264.43665,1903534221.04733,1571888053.68043,1507061986.04941,1682672459.64141,1953190504.37033,1957054196.67553,1877989419.79152,1678267665.06501
2024,2204170792.06296,1779298622.41396,2682511036.78462,1991005994.45985,1781870259.45668,2091938714.46401,2682511036.78462,2132217851.68157,2451169719.50363,1894158468.97919,1860405331.36815,2628463393.19733,2462492302.92544,2067059008.47157,2094059448.60312,1779298622.41396,2279455606.98272,1982353301.23311,2629792906.94425,2465760298.92656,2401957742.08626,1983924298.01292,1901582829.10752,2123435415.69679,2464300828.61293,2468376982.15403,2369263447.48748,2117415992.02038
2025,2692949954.48115,2181004853.47883,3268794462.17525,2436756876.16022,2184214636.59844,2560967551.78411,3268794462.17525,2610301449.75725,2995283954.97526,2321765269.05141,2280681768.92146,3206210017.8132,3005404924.30876,2524249705.9671,2551635353.8925,2181004853.47883,2779461251.83357,2413029915.48295,3207962856.24569,3009517181.77672,2927986673.51965,2427874616.9089,2333706982.49603,2598372556.48551,3005011474.77751,3008000242.03832,2891390761.76122,2594163523.81878
2026,3138734212.78443,2542519447.68306,3811754183.12239,2842162304.18532,2546365027.27697,2984361004.2095,3811754183.12239,3043686670.31152,3494707231.49646,2709098724.9693,2656028015.80817,3736979817.40175,3505505987.62423,2939668419.76663,2971986752.38552,2542519447.68306,3237780610.85271,2806802172.35974,3739193036.81252,3510471078.13724,3410844960.5486,2831468983.44035,2721341490.45148,3028770023.58649,3500527794.03825,3503661508.10374,3368599176.70942,3024070898.32932
2027,3576118102.32747,2898333112.54747,4343713014.08807,3241261033.52246,2902826478.10548,3400240495.26835,4343713014.08807,3469708960.67295,3985027557.08795,3090850589.58931,3024518974.67944,4256708451.29427,3996786406.8954,3346810120.43674,3383271437.52755,2898333112.54747,3686766660.1183,3191145106.84895,4259421729.32464,4002619302.69204,3883036787.96787,3228708253.82353,3103300804.03514,3451441524.30987,3985275481.53627,3988649366.97336,3835779387.53817,3446751521.30323
2028,4004460876.54881,3247934260.27939,4863884628.47257,3633505091.24378,3253082786.30117,3807995132.38834,4863884628.47257,3887570691.4591,4465372728.3335,3466401010.58902,3385569493.41171,4764606719.24867,4478676593.41085,3745126543.19266,3784874653.08269,3247934260.27939,4125908964.78502,3565579438.13357,4767855559.81522,4485382630.98724,4343888995.52661,3619058445.07236,3479017746.28615,3865743052.26073,4458522451.54158,4462341495.04793,4292118689.30417,3861504113.54631
2029,4423414634.34809,3591031474.69453,5371874197.54895,4018549920.47633,3596838616.75254,4207296719.76875,5371874197.54895,4296735859.46092,4935213315.95157,3835312314.99704,3738824160.19497,5260300049.01245,4950935555.47072,4134359294.91577,4176482744.65509,3591031474.69453,4554978522.08823,3929926196.6952,5264115576.98784,4958512710.05245,4793082303.07714,4002189655.20433,3848112433.81076,4271303176.41713,4919923764.77238,4924459790.31198,4737150803.11562,4267856702.26959
2030,4867532674.09389,3961928204.33377,5900066607.6891,4430454103.50358,3968414730.45825,4636121760.2631,5900066607.6891,4734573780.62924,5430108217.15313,4232325137.83499,4122280737.9026,5779794309.2853,5447621865.85139,4547744468.24855,4586225740.22034,3961928204.33377,5006259312.56687,4311523527.63449,5784213852.82257,5456080490.6944,5263039311.80193,4412117297.84004,4249406679.90532,4704787706.57481,5403922707.04492,5408218376.12856,5205681764.95479,4705406161.00511
2031,5267925968.29168,4292300730.20715,6383981316.22799,4801153288.31554,4299443877.57152,5018810124.30471,6383981316.22799,5126062371.67631,5878853850.95855,4587751096.66197,4460092639.07695,6251571850.6882,5901034697.08789,4919290420.38679,4958111326.6065,4292300730.20715,5415486250.82296,4656305575.07995,6256607628.60085,5910344056.14463,5689278387.47646,4780895492.72159,4605348728.55923,5092871213.76199,5842081479.35617,5847442400.59858,5628160448.87389,5094869955.52572
2032,5658640834.0611,4615895045.52791,6855678453.38396,5164116133.6009,4623689657.74543,5392647430.32239,6855678453.38396,5507931485.71548,6316605232.36265,4935706595.29024,4789605904.55677,6711256579.99015,6344763174.51578,5281706976.28265,5319959581.18758,4615895045.52791,5814488965.15793,4991316139.24734,6716926282.66882,6354907255.08907,6103874615.98445,5141947645.45649,4954058159.58468,5471582721.29387,6268325681.32458,6274858726.28743,6039006836.47861,5475165572.47235
2033,6039634214.40236,4932527331.0871,7315267907.74598,5519223679.48694,4940956691.66989,5757539455.60753,7315267907.74598,5879969713.80613,6743339120.7333,5275976725.1392,5110718767.09879,7158983724.00042,6778850758.46038,5634927102.207,5671855486.10459,4932527331.0871,6203266024.02933,5316730672.58554,7165301239.51707,6789810871.47806,6506923828.98395,5495161326.62556,5295370158.03751,5840767711.29378,6682600859.03933,6690469724.42316,6438220894.80924,5846095586.08935
2034,6410827424.88303,5241966083.12327,7762841698.25998,5866345583.03667,5251021218.78524,6113333350.64005,7762841698.25998,6241986150.10959,7159028590.59621,5608357376.86399,5423313801.31395,7594693172.83092,7203320902.10328,5978916650.25817,6013876322.88501,5241966083.12327,6581806105.91947,5632553049.14577,7601670551.01792,7215076408.21146,6898498775.03133,5840412227.75532,5629111244.57882,6200281251.73672,7084895398.11149,7094266496.85946,6825661371.04001,6207451841.86174
2035,6804806457.83719,5576514773.34041,8228882648.53195,6237831672.78419,5586205832.43786,6495809022.86033,8228882648.53195,6629472001.51982,7597271037.5174,5965888696.11008,5763448870.61374,8052099796.96896,7650362340.96406,6344852616.02416,6372445475.58529,5576514773.34041,6980465645.44448,5964201805.73878,8059756122.75438,7662908231.0855,7308982929.42491,6210003135.58476,5992202054.05856,6584730119.07688,7507543155.00136,7517412210.68578,7234076134.93745,6596795116.87873
2036,7156547364.41358,5871441526.01366,8652899731.99737,6569055974.84411,5881737903.31918,6833436577.12076,8652899731.99737,6971483880.94104,7991196652.75946,6282394108.6888,6059218070.37125,8463832437.03725,8056025516.87507,6670597410.12319,6694860979.23509,5871441526.01366,7338827935.59347,6260897949.00562,8472158307.36293,8069321600.54204,7677754154.93396,6539415188.42668,6310901986.54106,6924922499.7052,7886232113.46613,7897923251.49531,7598109006.90433,6939039347.03649
