"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"11",2030,235999316.177523,195044122.023226,284015122.842834,215932477.007673,195321785.578622,226910208.591877,284015122.842834,227011245.392073,262110533.224407,204215610.109047,197899400.582791,281875235.181647,270726623.868699,219890784.380706,214267587.66512,195044122.023226,242310799.114089,199989484.39141,282102946.937761,271047319.141146,251845718.719009,215178927.413084,210555436.110578,231770995.774687,262585041.876964,262379749.833919,245678564.628803,229317184.047915
"12",2031,226303416.435758,187852757.785038,271742110.754318,207778850.842952,188117167.763658,217954796.503691,271742110.754318,217138243.220717,251229985.878751,196224147.209088,189735071.207794,269975230.682769,260798306.006853,210753573.578813,204452753.010807,187852757.785038,232177372.495014,190455179.863476,270200954.225237,261098861.181746,240777670.702107,207061960.650331,202985315.956276,222724080.087228,251267515.67985,251069650.112896,234132317.002476,219881538.492071
"13",2032,217190450.565113,181092639.307379,260214185.524134,200151514.210319,181344871.653043,209529020.008496,260214185.524134,207797242.880811,240976513.790432,188715199.297733,182031897.348733,258765722.230675,251551167.927625,202190058.324694,195282852.176515,181092639.307379,222678730.349284,181546860.08122,258987904.861688,251832976.336468,230367840.902862,199469926.804862,195872747.46884,214179749.870583,240566772.873478,240431470.810641,223220831.914084,210962567.173237
"14",2033,208631679.085327,173225947.790916,249402349.800734,193020020.460386,174976619.10388,201606750.36045,249402349.800734,198973350.38753,231325593.613418,181663792.574693,174767239.786134,248216466.424302,242944379.39148,194165736.540081,186721461.604277,174734860.468458,213780119.052479,173225947.790916,248436560.359057,243209021.80972,220582457.598106,192371983.853893,189192641.455045,206115471.281402,230459980.321884,230433023.504007,212922827.948917,202543321.641917
"15",2034,200594141.846246,165449247.524217,239270713.879283,186350611.779153,168983736.945879,194157472.023383,239270713.879283,190646364.858212,222248020.200379,175042053.79841,167917896.325843,238293624.209536,234931424.734681,186645581.221476,178728488.169395,168751568.255636,205444855.073021,165449247.524217,238510343.666039,235180537.661168,211380926.588117,185734159.33312,182917356.137337,198504696.387625,220915073.746833,221036645.342249,203209401.327253,194602746.967909
"16",2035,193042633.587658,158176380.016795,229768297.114194,180106671.801262,163340339.933905,187148093.022648,229768297.114194,182791610.696068,213712622.278561,168821073.470951,161458457.74824,228961240.162733,227462584.218885,179593115.481722,171261972.288466,163117172.386691,197634587.439173,158176380.016795,229172984.492397,227697782.001008,202718157.916608,179519772.154094,177017155.888943,191316429.848328,211897706.717657,212203427.957909,194051803.204032,187116401.450178
"17",2036,185939631.140946,151368805.863136,220846362.47408,174248023.688044,158016934.630446,180544504.360828,220846362.47408,175382462.989154,205681239.254297,162971241.04413,155360928.939007,220175266.881427,220484279.669306,172970041.653229,164279660.483164,157803089.96622,190308207.663199,151368805.863136,220380671.289089,220707108.815744,194551177.441573,173688696.898625,171461294.482999,184518099.616052,203372452.67608,203894961.490166,185417788.718968,180057477.534683
"18",2037,179247080.708655,144990006.088521,214147278.207102,168737517.591808,152983285.484761,174312329.468803,212453737.600903,168391573.782378,198110158.154445,157462812.729153,149596532.404193,211893033.87224,213935330.958866,166740090.678045,157741279.967669,152777738.716596,183422161.469622,144990006.088521,212091115.849816,214147278.207102,186838450.155194,168203240.409432,166219069.889335,178079903.348459,195304614.172939,196071752.958299,177276405.175332,173397598.582466
"19",2038,172927266.819176,139002384.524876,207956446.198663,163531297.407718,148210452.93098,168417667.042628,204543396.690692,161791184.046074,190957308.064171,152266144.032406,144137785.815979,204071869.188839,207754043.287051,160868593.144235,151610812.795023,148013557.548935,176935142.013579,139002384.524876,204262002.107873,207956446.198663,179547464.02621,163018890.414558,161260045.827658,171972735.550373,187661504.017038,188691422.749926,169593651.230307,167105869.823606
"20",2039,166944680.587602,133371825.215909,202084852.628879,158586973.247687,143671625.418305,162829300.991706,197070489.534224,155553726.501011,184185331.841448,147351872.110465,138958109.619097,196672122.956744,201890845.675342,155320957.133758,145854221.29397,143483839.707031,170809201.387525,133371825.215909,196853964.577771,202084852.628879,172647463.674387,158093204.446144,156546670.637128,166169365.778542,180410140.161957,181714163.631415,162335326.2399,161151420.279695
"21",2040,161267030.747567,128066668.151194,196493967.718966,153869651.807682,139343361.289897,157518066.761946,189996158.424637,149651828.954528,177759042.149391,142690647.01995,134032773.764114,189655849.817181,196307420.916927,150065377.854458,140436408.623344,139163703.411631,165009453.776044,128066668.151194,189829281.524731,196493967.718966,166106669.842288,153393897.801829,152043570.282626,160642094.847064,173520945.933861,175103617.632031,155470440.706069,155504869.676783
"22",2041,155864770.515582,123057758.728221,191151046.402544,149354585.90825,135202282.098008,152456686.93882,183282239.667873,144057397.000763,171646799.891455,138255624.241855,129339528.019346,182986957.231736,190971056.883687,145073192.715378,135323652.512835,135030372.311904,159502519.901806,123057758.728221,183152018.951597,191151046.402544,159890111.573798,148896507.70255,147722498.028589,155364504.683051,166967402.85934,168826843.07157,148968815.180034,150138860.384541
"23",2042,150710193.564142,118318475.156622,186017733.965729,145020011.757483,131227888.636209,147619843.085243,176891919.71718,138744030.267631,165816497.501517,134021786.429562,124858684.071097,176632392.896779,185843626.911084,140318331.617961,130486903.390638,131063239.856482,154255998.374425,118318475.156622,176789230.349128,186017733.965729,153968505.971624,144578321.714755,143558772.150952,150312505.448263,160725329.223923,162853789.202664,142802742.145795,145028279.260799
"24",2043,145777970.839433,113824953.184039,181062246.752259,140840564.747192,127401666.500236,142984141.922802,170793264.482497,133687250.12961,160241552.579332,129966732.124016,120572794.207846,170562152.483133,180893406.767679,135776976.229615,125899135.719424,127243595.075603,149235404.830481,113824953.184039,170710989.184103,181062246.752259,148314210.712578,140413985.925621,139536804.462557,145464279.142696,154771480.779512,157155677.860661,136946083.306071,140149921.876251
"25",2044,141045579.92672,109555120.945429,176259563.269545,136795599.061097,123706504.422878,138526565.284029,164958124.309956,128864820.095731,154898184.969188,126070040.856635,116465428.618926,164749286.943252,176095479.04713,131427515.029847,121535874.198804,123555413.076578,144409976.653898,109555120.945429,164890399.068259,176259563.269545,142904503.201341,136383788.164221,135641355.622477,140800862.047067,149082222.654587,151706639.273014,131374216.628631,135482014.725468
"26",2045,136493165.744682,105489494.247989,171589594.197369,132869667.865549,120128297.783689,134225758.25692,159360568.402014,124257028.113946,149762646.250238,122314145.463223,112521766.757965,159168061.730445,171429866.051794,127250140.735178,117374809.562827,119983929.746735,139761160.765519,105489494.247989,159301750.92108,171589594.197369,137718991.946699,132472001.723643,131854076.360555,136305609.057839,143635388.240543,146483693.420516,126065294.488917,131005401.525866
"27",2046,132103234.393338,101611089.15903,167033515.580149,129047970.619627,116654511.81487,130063274.406817,153976620.254143,119846081.387704,144815810.345986,118683773.641102,108728290.309649,153795550.318074,166877862.736241,123226136.475013,113396998.718493,116516395.48392,135275334.780924,101611089.15903,153922135.070393,167033515.580149,132738714.269789,128663671.504582,128162653.805532,131963250.631209,138411610.889022,141467465.224208,120998962.139845,126703180.267133
"28",2047,127860812.831932,97903967.3172527,162577036.585853,125318729.07158,113275046.133555,126024803.720355,148785866.259954,115616194.392,140040952.882337,115165882.058675,105071794.74481,148613600.66967,162425252.813289,119339516.426088,109584827.793305,113142642.296421,130935553.045243,97903967.3172527,148733403.725987,162577036.585853,127947248.784226,124948341.104777,124557523.74107,127760723.105435,133394486.488645,136638759.669603,116157635.897574,122560532.070594
"29",2048,123752591.269203,94354264.071406,158208629.605542,121673047.591137,109981612.785909,122098172.457278,143772738.114507,111553616.236015,135423616.667496,111749625.709574,101536402.012862,143605898.656643,158060583.181445,115575886.043663,105923127.45583,109854397.924322,126726132.579581,94354264.071406,143719240.951602,158208629.605542,123330362.633655,121316345.445587,121029825.501646,123686778.454179,128569466.482683,131974860.069536,111525723.787035,118564427.310954
"30",2049,119767611.322784,90948868.693921,153919118.842364,118102407.163582,106766204.667983,118272997.006318,138924073.220427,107646073.507728,130949608.582029,108425950.832211,98111865.9180723,138759307.769775,153774745.08893,111923562.950858,102398584.80994,106643844.592161,122636312.445467,90948868.693921,138866503.803294,153919118.842364,118876016.551908,117759654.71582,117574897.288379,119731985.080901,123923579.455289,127461105.781609,107089242.127853,114703772.172775
"31",2050,115896748.658128,87676227.5075381,149700673.264873,114602427.211615,103621450.758242,114541730.228684,134228522.948292,103882626.351625,126609464.468938,105187314.943543,94789729.8918468,134063092.302587,149559953.850198,108372706.190215,98999714.0202859,103503634.896486,118657235.095169,87676227.5075381,134164446.946415,149700673.264873,114573480.082649,114272754.390402,114186505.304831,115888193.50186,119445643.540183,123087274.293579,102835016.673696,110968897.789458
"32",2051,112132494.237949,84525634.3061102,145550090.198674,111168125.835584,100541846.953856,110897875.217374,129676461.033823,100253591.201136,122395672.669746,102027441.201402,91563165.5464784,129507832.931846,145413034.999329,104915210.549766,95716532.3028041,100428370.827739,114781801.752357,84525634.3061102,129603641.925377,145550090.198674,110413516.251778,110850856.756729,110860092.733538,112148683.892618,115124824.281232,118846617.574504,98750217.6575454,107351217.347375
"33",2052,108468738.228617,81488833.9769665,141465273.711063,107797409.96053,97523251.4807272,107337592.458647,125257162.372318,96750411.8894375,118301934.014256,98941258.0408565,88428258.9588754,125085745.911591,141331912.423463,101544924.625394,92540005.6620668,97413836.8462799,111005115.50508,81488833.9769665,125176291.538208,141465273.711063,106387544.247505,107492260.325054,107593523.720135,108507856.906925,110948011.855774,114733078.9888,94823766.1337707,103843194.161701
"34",2053,104900162.398031,78559094.2713811,137441853.739586,104489260.767637,94562756.2969467,103857957.27576,120963502.996443,93365557.5389875,114322877.601714,95924751.65554,85382571.0918005,120790116.922253,137312221.181047,98257369.920182,89462554.2836026,94457108.7368648,107323078.084015,78559094.2713811,120875613.636436,137441853.739586,102489537.49767,104196045.837396,104385178.933598,104961245.886387,106904326.402227,110738234.528776,91046151.906568,100435092.957945
"35",2054,101422470.254363,75730665.032055,133477736.209541,101240849.86263,91658423.5688456,100456796.747847,116789189.916535,90092427.0525711,110453788.542902,92974837.6119236,82423831.2355731,116614857.552311,133351869.092971,95049162.3934782,86478405.6582653,91556320.3840386,103733820.672633,75730665.032055,116695570.783613,133477736.209541,98714872.9512883,100959181.209755,101233989.015319,101504668.055433,102986162.209333,106855587.10774,87409189.3750818,97119554.1173998
"36",2055,98032422.2143678,72998530.6043693,129572694.992309,98051064.7113694,88809826.3355321,97132527.5893215,112729649.230836,86925277.6867377,106688817.067194,90089231.7499169,79547127.6041913,112554842.197315,129450621.825058,91917777.0218975,83583053.9682016,88711109.0842449,100234762.610169,72998530.6043693,112630987.731879,129572694.992309,95059483.5856115,97780427.0076243,98139747.7097992,98135101.7457657,99189802.9485151,103080474.094186,83906028.1879732,93891588.0691772
"37",2056,94727403.6759899,70358239.6170197,125726347.867145,94918954.7844926,86016563.7090536,93884049.9735697,108780758.36566,83859135.2297305,103024688.505272,87266290.6284003,76749172.688598,108605910.327217,125608089.620305,88861310.1591396,80772686.607797,85921112.8309262,96823280.9074481,70358239.6170197,108677814.272668,125726347.867145,91519644.7953411,94659495.588683,95102327.4667415,94850010.9845786,95512321.7491036,99408984.3517321,80530808.2913437,90747092.5777812
"38",2057,91505505.8373571,67805771.294462,121939558.950149,91844517.3170196,83278969.4930121,90710668.3153822,104939885.564702,80889665.9864483,99458987.8788614,84504929.621848,74027508.6855723,104765129.690818,121825122.267869,85878365.0954102,78044123.7457734,83186705.4785966,93497426.9392068,67805771.294462,104832904.538432,121939558.950149,88092104.414869,91595847.492676,92121492.0547282,91647427.7824776,91950868.8759525,95838451.7938778,77278372.3450255,87682840.3107562
"39",2058,88365346.5124683,65337509.4878024,118213991.19306,88828127.5323124,80597899.9422746,87612109.0850543,101204824.991767,78013080.2114703,95989881.6465141,81804527.0249758,71380321.1319886,101030079.097434,118103369.321012,82967963.8602986,75394035.7148428,80508741.4183696,90256304.2353362,65337509.4878024,101093710.226337,118213991.19306,84773601.8658703,88589981.1418248,89197910.3607333,88525819.4783551,88500491.7663149,92366927.8792823,74144089.5292383,84698364.6692387
"40",2059,85305836.2209364,62950207.9562684,114551487.696308,85871365.5309866,77973575.5770927,84588397.0141767,97573552.4082486,75226074.5155676,92615384.8978464,79164816.1450792,68806314.3235072,97399059.7432819,114444666.568641,80129465.8541742,72819225.6963806,77887574.9922845,87098728.0915381,62950207.9562684,97458682.3947548,114551487.696308,81560750.0154384,85642882.018232,86333332.0700787,85484005.6400715,85157590.3547225,88992867.1937343,71123745.2969989,81792153.5279962
"41",2060,82326314.9927886,60640737.1762436,110953608.831161,82975229.8764705,75407471.2821918,81639726.0430778,94045078.1630853,72525789.3889025,89334822.786152,76585790.4847512,66304580.7355397,93870945.058143,110850556.02962,77362484.1629047,70316971.0543751,75324378.1920637,84023954.5658438,60640737.1762436,93926805.07099,110953608.831161,78450660.1480109,82756389.3642817,83529644.9272314,82521198.1994687,81919172.2776702,85714457.137482,68213474.6710956,78963949.1929606
