"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"1",2020,53.8035578861165,41.2521651000079,68.7031059842875,49.4485503292842,43.517364875143,46.1963633037577,68.7031059842875,47.8457841573866,56.9445627649142,45.9767850728205,41.2753672044844,60.848652772315,60.9910820324143,51.9710398141799,62.3405904430087,43.4810373116895,59.1552437500353,60.7767178588626,60.8659468419337,61.0403261634612,61.4022446885831,49.3523224186265,41.4274812098672,48.3724668999847,59.5954213764683,61.9532315706026,56.5372479796018,45.0700103291996
"2",2021,105.251931273687,80.58274211144,134.603103734259,96.6329049116191,85.080192235496,90.3668493181939,134.603103734259,93.5721307014693,111.509541972982,89.8451336501963,80.6059442159166,119.182679047184,119.374661687228,101.638910309741,121.820846186425,85.008148004909,115.703242095815,118.69490594854,119.218031530252,119.472375128765,120.179075189387,96.4415520947278,80.9884539831257,94.6611593167886,116.661836988819,121.278576776149,110.61200918256,88.1460176316224
"3",2022,154.151971296825,117.81058609337,197.457283926427,141.381244432235,124.543434282789,132.341984136771,197.457283926427,136.993402176838,163.491543039091,131.43691897376,117.833788197847,174.78409349864,174.956023523606,148.81308531936,178.198433367955,124.436544081452,169.43415500364,173.514978062677,174.838624535025,175.101108920887,176.104651773301,141.096442733412,118.541316540396,138.696053541838,170.988528874446,177.756680129801,162.000164747302,129.058798601117
"4",2023,200.519384372792,152.968157098577,257.24928954361,183.732540791933,161.941801322344,172.135075916286,257.24928954361,178.113334600139,212.88469398394,170.782938454012,152.991359203053,227.641484875297,227.760311001554,193.513103182823,231.502237947575,161.801268911116,220.371439637038,225.275641921437,227.716147181699,227.951338671918,229.180937239452,183.356730846983,154.114913846682,180.488975222721,222.578053302408,231.389274099415,210.693856766251,167.817860850106
"5",2024,244.409548425633,186.119463886955,314.014483561211,223.760224758533,197.34057379467,209.795513903244,314.014483561211,216.972977678241,259.727521227575,207.948007940228,186.142665991432,277.790519872504,277.854765898601,235.797349541559,281.806295663174,197.167719256735,268.580717573775,274.058437846001,277.885981697565,278.090030845938,279.456882655115,223.296478917738,187.767438311658,220.088231089665,271.477155932183,282.222979255769,256.729263753982,204.466493673724
"6",2025,285.905638220007,217.348816195972,367.822840251542,261.562335251577,230.824127511087,245.398120987766,367.822840251542,253.639408836067,304.089440792519,243.01935391935,217.372018300449,325.299876752153,325.338215160633,275.751588157812,329.216175139751,230.620407700313,314.157350107355,319.9750066013,325.416629276726,325.615665958862,327.014126004678,261.014177999917,219.577633974451,257.56788754791,317.76312019303,330.337635849682,300.175511699975,239.072301525274
"7",2026,325.110553864215,246.752971265617,418.775940841518,297.252126206754,262.488959224222,279.03475285851,418.775940841518,288.198543334564,346.063534798475,276.099139053831,246.776173370094,370.263904106049,370.331075775692,313.480431616225,373.861425733468,262.255779409999,357.217135184444,363.157610834582,370.40228269906,370.648397803356,371.957986816915,296.62340095526,249.637516249119,293.019496288876,361.535408869063,375.836975397097,341.125394689366,271.720454488845
"8",2027,362.139768179872,274.434778627053,466.996755767573,330.951836358111,292.438635195083,310.808118326803,466.996755767573,320.748885097589,385.758805642859,307.29805896404,274.45798073153,412.794580732382,412.96727932123,349.100331958086,415.886465295474,292.177403154007,397.889026137853,403.751334393468,412.954567814125,413.322046697973,414.409157547731,330.24660331714,278.046613225243,326.545273934539,402.908040237423,418.840909302233,379.688146531363,302.507348812942
"9",2028,397.115757289306,300.499849124073,512.621857554903,362.787208053446,320.779731473389,340.826461521781,512.621857554903,351.397108347679,423.294250495875,336.73078801125,300.52305122855,453.014812639891,453.387844889419,382.733702935958,455.444090998675,320.491847132701,436.309489169131,441.90773422838,453.196480785995,453.777537011606,454.497544169394,362.009643757296,304.907919153948,358.252908695709,442.003134346087,459.479353252348,415.983461028886,331.53597135036
"10",2029,430.163747040779,325.053496305932,555.794626917004,392.883654083243,347.617693873778,369.199525022444,555.794626917004,380.25399158438,458.794249290979,364.51258701593,325.076698410409,491.053696806945,491.736135526167,414.505236489599,492.690677005796,347.304533315367,472.617763646465,477.780894116312,491.256878055549,492.158183857967,492.358348778059,392.037974355608,330.324321077804,388.252042839984,478.947155686127,497.887674136974,450.137117136995,358.912016989586
