"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"1",2020,90.9980570703957,69.3119869436847,115.136378732285,83.9406787302147,73.7714019983999,78.0084064255479,115.136378732285,80.4319263287637,95.1876116504574,77.3737516624395,69.8137460242572,102.199970023728,104.092641448347,88.2922318715,106.302218350758,73.7214451244617,100.319489104105,104.00391529117,102.224323768021,104.162106454311,103.368019699933,83.8089395821165,70.0460300873356,81.7139589750301,100.467189112617,105.353079520274,95.0407800729904,76.1711867208275
"2",2021,86.8989088892901,66.0296383082605,110.216510022544,79.9999836929551,70.3798444162073,74.5178962255224,110.216510022544,76.7698447465716,91.0056054084082,73.7115363785071,66.4588361416537,97.8142372535726,99.5309501268743,84.3019021259046,101.28723260299,70.3306195215632,95.777036424376,98.995300696111,97.8395209514498,99.5990828610105,98.7778906403161,79.8694722696973,66.8297898929525,78.1137962994491,96.0633289624319,100.78024469999,90.7573882159248,72.7448716552712
"3",2022,83.8003828828344,63.4697042899512,106.640521670308,76.9753121100842,67.7995268976404,71.8621480438143,106.640521670308,73.9704982296785,87.9354578358245,70.8966066389637,63.8342343698163,94.5888961414255,96.1243205069748,81.251599305745,97.3995731182899,67.7508530189425,92.3376089677636,95.0727974376111,94.6159687410622,96.1914506993981,95.358598451875,76.8452686565606,64.3683439866008,75.4071692945021,92.7913289120811,97.3633732492486,87.5115852373585,70.1165305492933
"4",2023,81.0479812882108,61.1867932801605,103.472722647594,74.3029711007899,65.5299114099869,69.4973186072773,103.472722647594,71.4563659545574,85.2147095467848,68.4001460105857,61.496488315454,91.7215924330543,93.1247691832569,78.5354502403924,93.9204068418263,65.4821228155732,89.2878802861159,91.5612833132811,91.7503776036985,93.1906017306156,92.3198083289431,74.1740242367749,62.1924040693451,73.0061571868261,89.8874808708761,94.3204062342752,84.5927528370036,67.7613804003824
"5",2024,78.4611860400589,59.051839966322,100.476229996209,71.815822421428,63.4261536613435,67.2751526406556,100.476229996209,69.0687907644606,82.6463858818316,66.0678476680309,59.3095586073353,89.0068046725221,90.3284029172254,75.984251191841,90.6401041099983,63.3793778718361,86.4286272362204,88.2537830703812,89.0370344161322,90.392547359437,89.4523782911422,71.6886806168342,60.1661911040135,70.7523892114269,87.1473940249071,91.4437509627872,81.8089507409388,65.5330415625372
"6",2025,75.9910246178096,57.0286514611835,97.5867846150966,69.4677927649672,61.4460738649608,65.1569963063534,97.5867846150966,66.765330298439,80.1773077388005,63.8571175377756,57.2357394029108,86.3899644808313,87.6813655096095,73.5524479454026,87.5027072738532,61.400500229256,83.7048024625863,85.0937567152467,86.4215260134453,87.7434215636722,86.6987972359793,69.3431003704349,58.2521297936339,68.6033378796166,84.5146968620202,88.677173521516,79.1098323915139,63.3929126673165
"7",2026,73.6260771127335,55.1078317539826,94.7910655090423,67.2470229929548,59.5770689816514,63.1338385825743,94.7910655090423,64.5369917217037,77.7966780272176,61.7562820956484,55.2648389911132,83.8601917625791,85.171840845305,71.2295466620885,84.4951442672426,59.53260944922,81.1022462473975,82.0677358143795,83.8929495919654,85.2315420884677,84.04512624693,67.1253179793593,56.4408100823147,66.5494958695129,81.9763452547141,86.0087969364122,76.4849028843251,61.3335389342173
"8",2027,71.367130446732,53.2868935993012,92.0935071262052,65.1525646729804,57.8163830484835,61.207228917316,92.0935071262052,62.3859972019049,75.5076260104053,59.763829882303,53.3936585962913,81.4216575456444,82.8014388639987,69.0165686608607,81.6192261233142,57.7730436538719,78.6209197751489,79.1744925157789,81.4547845872977,82.8584098500195,81.4924502730085,65.0342056380705,54.7316131115591,64.5904764112953,79.5332125237022,83.4403828007101,73.9378265828696,59.3567567952609
"9",2028,69.2183357455392,51.5665283800287,89.5040448295349,63.1856213259332,56.1646287049352,59.3809826035083,89.5040448295349,60.3187636869434,73.3176151921216,57.8815767870757,51.6222845659265,79.0809631502724,80.5749265836079,66.9167114431041,78.8807952606447,56.1224285193311,76.2647283546172,76.4170944507659,79.1149372984465,80.6289429452288,79.0450755630741,63.071197464092,53.1262054663649,62.7288714813388,77.1878478252151,80.9784227131972,71.4761678340539,57.4675595891485
"10",2029,67.1839389964461,49.9464794317702,87.0310221588667,61.3472500191594,54.6205091540161,57.657715148538,87.0310221588667,58.3420634575931,71.2344608982369,56.111215957734,49.9510224309928,76.8459760254062,78.496840358691,64.9339121853851,76.2869245950154,54.5794585468947,74.0379367336685,73.7998161667884,76.8809167365111,78.5477060250054,76.7098971989934,61.2368436743911,51.6256789978711,60.9673176408471,74.9446082598614,78.6301357838655,69.1086238943941,55.670622862427
