"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"1",2020,16.7009014474294,12.7296309893804,21.4963240848761,15.3043356568626,13.477025609889,14.2371831634369,21.4963240848761,14.8276177337314,17.8443359399839,14.2764969132367,12.7528330938569,18.9518244748213,18.8363678577979,16.0602104628023,19.42916416972,13.4673082202562,18.398354709924,18.9620643975642,18.9563638415668,18.8494123231398,19.1858028455825,15.279449038532,12.7296309893804,14.9226408648588,18.5548230921696,19.2172116026398,17.6366113227645,13.8691437763419
"2",2021,15.3035094210506,11.6787971586832,19.6999885975412,14.0125636962731,12.3504702639779,13.0833954836795,19.6999885975412,13.5892872572082,16.3611968530522,13.0600951520934,11.6787971586832,17.3867391297341,17.2881154055776,14.7283993243335,17.7348859972679,12.3409348823451,16.8198908437123,17.2729692718401,17.3914212828489,17.3008784883763,17.5772317744999,13.9877003907102,11.6887772991366,13.7218987510507,17.005650907712,17.6237456916006,16.1480953227639,12.7346063002472
"3",2022,14.5136771684962,11.0664875742938,18.6937814848524,13.2719544400637,11.7200474249353,12.4251293361621,18.6937814848524,12.8767337186503,15.5319001903843,12.3607250696922,11.0664875742938,16.5030116597883,16.402093494172,13.9816709394617,16.7827790258102,11.7101083386478,15.9400668735817,16.3400063079597,16.5081487199628,16.4153233839672,16.6816369702685,13.2456487345737,11.0852020023784,13.036903056638,16.1406870164199,16.7295807913678,15.3140936841478,12.0782089742255
"4",2023,13.9869364773805,10.6535243323888,18.0272698897489,12.7708412097197,11.3060360049429,11.9823324496336,18.0272698897489,12.3947452815134,14.9864452991009,11.8904947593877,10.6535243323888,15.913090882057,15.8042364055189,13.4890592300416,16.153185432996,11.2955231187388,15.3585952011853,15.7310301529485,15.9188205483846,15.8183492151283,16.0909697403895,12.7427463611739,10.6750544991656,12.576336608034,15.567790872935,16.133609776333,14.7607609867541,11.6325636762918
"5",2024,13.551670942191,10.2999188006643,17.491521532007,12.3520865532612,10.965434633996,11.6117871161121,17.491521532007,11.9998457451052,14.5505052171375,11.5084769892838,10.2999188006643,15.4273040833136,15.3097261590148,13.0795921574507,15.6415941294938,10.9544087945835,14.8766882460801,15.2273151585724,15.4336649745107,15.3247603273165,15.6018716692423,12.3222912281036,10.3312476544123,12.1913578778072,15.0870745927728,15.6378424493127,14.3044747203662,11.2609827448537
"6",2025,13.1331752727047,9.95251050657957,16.9832234502904,11.954122853679,10.637446522851,11.2524561518437,16.9832234502904,11.6265270662454,14.1333015569623,11.1508124102275,9.95251050657957,14.9563160226561,14.8386205981187,12.6826304222615,15.1547785192078,10.6259408158397,14.4135075773068,14.7368966918578,14.96330669547,14.8543572446791,15.1251035853753,11.9227848004513,10.0025693918076,11.8173054942951,14.6175130371407,15.1589155613916,13.865301368343,10.9031334727364
"7",2026,12.7088996083031,9.59925011295366,16.4671104779581,11.5583155480735,10.3067715366383,10.8877286277678,16.4671104779581,11.2480895395328,13.7056140384662,10.791940453159,9.59925011295366,14.4749593024184,14.3656144970049,12.2782204765438,14.6571756841848,10.2948507665767,13.9463005515176,14.2369488711202,14.4825582295482,14.3818723972347,14.6367152856438,11.525663254207,9.67291659638697,11.4364272213663,14.1382010145413,14.6734096730417,13.4148579387696,10.5409781129217
"8",2027,12.2770240547698,9.24069229228934,15.9406144852884,11.1610486748567,9.97188888812231,10.5161625100902,15.9406144852884,10.8601009921315,13.2671734399743,10.4289791129868,9.24069229228934,13.9822787341513,13.8895194911205,11.8653548333597,14.1484576868478,9.95964353143426,13.4720085304145,13.7257578027823,13.9904598319356,13.9061138661311,14.1358498832697,11.1273035621628,9.34099244426761,11.0476047397291,13.6467774885715,14.1774930688946,12.9511007601251,10.1722247183074
"9",2028,11.8413741342272,8.88044265509109,15.4079007145294,10.7643461918627,9.63621174752545,10.1419779894448,15.4079007145294,10.4657314940564,12.8214525451377,10.0644783144581,8.88044265509109,13.4834145907206,13.414240224073,11.4481856419708,13.6334190637197,9.62372262384678,12.9946811756531,13.2083669864222,13.4921474194841,13.4310693662369,13.6273318726504,10.7297777801204,9.00927387316051,10.6546704854423,13.1481374765962,13.6749505038429,12.4779398357424,9.80048278389144
"10",2029,11.4065903324013,8.52257453617108,14.8740225215737,10.3717046454539,9.30361936120427,9.7695382111796,14.8740225215737,10.0691888986007,12.3732759271195,9.70167163168992,8.52257453617108,12.9841596035845,12.9445566348244,11.031509170225,13.1174798434267,9.29095965794701,12.5194405662201,12.6904826537238,12.9934086409471,12.9614850974485,13.1167184469928,10.33648220806,8.68072074562368,10.2621007059309,12.6480322622968,13.1716314163095,12.0004274249806,9.42956749849771
