"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,13000.5437094422,10210.6139770577,16568.4089522085,11630.8999811475,10224.7966228151,11793.4370876979,16568.4089522085,12509.6399721975,14703.6632782191,11147.2641804434,10567.5571842531,15676.9794536918,14469.9268790282,11951.7540266949,12890.1794201966,10210.6139770577,13746.8890996703,12232.388287082,15682.0551293193,14487.1901517988,14516.0878078591,11595.5961792218,10660.3638685607,12082.3954394224,14681.9066167193,14750.7580083063,14155.7325982378,12077.1085342066
2021,46842.7577947385,36809.1641373526,59625.3379579644,41899.7261787752,36859.7372246294,42613.2005659143,59625.3379579644,45191.5453396495,53059.7924381693,40175.9451238395,38110.5562712771,56586.1532392942,52159.1042997888,43011.1126284269,46137.5179478409,36809.1641373526,49403.2988121852,43688.5741029001,56606.2322659062,52220.3616411883,52208.5321811699,41774.4200402759,38557.6403527296,43660.5184641953,52929.0647353354,53109.1821971699,50985.3497755758,43686.8769469097
2022,87161.4982378852,68528.0418122142,110915.289507211,77926.4374919969,68620.9510715917,79414.9334251842,110915.289507211,84293.0873910479,98947.9125284895,74808.7757240445,70851.8819191307,105475.095403124,97129.241778184,79891.3544125969,85400.4463371285,68528.0418122142,91697.9057813327,80656.9204388509,105514.810779559,97241.0343521555,97021.6484856553,77697.2077965515,71937.2831981905,81430.282537471,98526.6123670509,98752.9143322436,94821.0142180585,81536.3728580671
2023,128233.504148897,100873.49008831,163201.562014178,114624.552719146,101008.59125131,116976.001872053,163201.562014178,124294.762467913,145903.551374103,110168.737050231,104133.750351525,155395.025129252,143013.950898662,117322.481512027,125082.764099827,100873.49008831,134608.877892601,117810.484912279,155453.952295079,143168.338178894,142562.974661941,114292.566375114,106082.246173888,120039.654706481,144962.656054759,145185.304338089,139418.471086981,120252.856217782
2024,168143.342484778,132392.502272099,213901.848578084,150338.596924318,132567.788964396,153572.143658078,213901.848578084,163237.320433128,191600.51587296,144564.840855242,136506.536063941,203933.89210083,187667.150576385,153624.767555242,163294.369442011,132392.502272099,176180.628094848,153487.99650771,204012.611163012,187861.676938466,186728.409979772,149908.950613056,139438.3884922,157719.869204201,190143.54773162,190252.908041638,182661.156813067,157985.145243141
2025,206404.75211384,162722.705496988,262351.112250328,184636.040666326,162936.375044948,188743.62955324,262351.112250328,200569.410138244,235466.109646861,177548.067848871,167599.666801114,250486.540946669,230566.357635352,188373.017048292,199596.136834722,162722.705496988,215931.66819391,187338.83124586,250584.861780309,230798.651905258,229005.990028984,184114.495967823,171594.13602463,194007.348174555,233525.821229825,233404.422933778,223979.258786345,194238.146662773
2026,242943.887764794,191809.338282171,308478.57731631,217443.112624345,192059.514560208,222413.062855101,308478.57731631,236195.777330797,277410.174689368,209058.323977078,197343.810924761,294956.219774756,271635.82124391,221519.216176855,233981.11377037,191809.338282171,253789.709700882,219353.271905331,295073.948763206,271904.31323434,269313.014588784,216835.336703855,202479.91970952,228805.231438217,275002.640714032,274535.097380713,263288.247733424,228912.398721521
2027,277804.390879712,219688.557891912,352343.740997312,248802.07121465,219973.513844889,254618.023236946,352343.740997312,270139.637543038,317460.047627991,239132.24457529,225768.497886076,337388.725568923,310931.624611896,253116.450832883,266528.083976111,219688.557891912,289817.420037108,249617.080345301,337524.178495853,311234.60041747,307694.720457938,248113.635310442,232127.395613444,262133.348551179,314611.286820249,313690.402682109,300623.46287663,262031.020577158
2028,311061.385133003,246416.983740022,394043.674191366,278784.881186534,246735.105103382,285418.245097862,394043.674191366,302457.285189784,355684.638182017,267833.29359767,252932.389889162,377865.730531628,348546.821782156,283239.528134335,297339.777097454,246416.983740022,324114.275859198,278233.760852729,378019.871899017,348882.419313153,344233.814233679,278020.773999113,260598.182543618,294045.983203285,352420.976441599,350956.47434906,336059.361570292,293650.38033695
2029,342797.213615033,272050.180538978,433684.527645476,307470.174026814,272399.941551628,314881.488745626,433684.527645476,333213.700274304,392165.600994806,295232.016803303,278900.981833275,416480.943164411,384585.66308179,311968.611680263,326522.864860731,272050.180538978,356781.201282722,305308.803727334,416653.560435751,384951.810175551,379023.382667383,306636.056947904,287956.700449808,324604.591964983,388509.867401925,386430.416890873,369681.272299531,323835.980930659
2030,373093.106403238,296641.066576897,471374.63796607,334935.048838755,297020.291130617,343075.680391291,471374.63796607,362477.407410079,426985.087052103,321400.235679962,303738.73588981,453326.408521095,419146.788042495,339377.82128257,354176.68253183,296641.066576897,387919.574764751,330942.391670977,453516.499154749,419541.51205807,412156.68368645,334035.81375283,314264.707189228,353874.759413849,422955.853163692,420209.997063003,401575.993430736,352657.983419039
