"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,74253.848346674,58644.5331820533,93665.2521588092,66656.2400653804,58739.3179844964,67863.5849448491,93665.2521588092,71317.0102222487,83242.3964595073,63625.5562925731,60835.2287117349,89016.4693383975,82930.2837991435,68684.2106171421,73489.7026846156,58644.5331820533,78308.7254419976,69840.1953240376,89049.7118361998,83045.6064324547,82507.6502985758,66419.3969750589,61410.5125702364,69442.9563657194,83604.0707140228,84209.4918380339,80442.3130643371,69355.791345226
2021,145670.74561158,115004.778342237,183835.373440677,130640.241111578,115190.31831364,133243.945290302,183835.373440677,140140.664789347,163585.533468191,124791.359528476,119252.941857067,174934.213777221,162739.88005614,134577.36250965,143668.207265052,115004.778342237,153429.998870882,136323.835709229,175003.57469752,162966.503282739,161755.791436075,130176.164658208,120597.161750673,136380.131878524,164114.842309755,165209.02411389,157860.662172147,136346.129660271
2022,214151.507529786,169066.419643917,270289.462962943,191937.710079222,169338.926800848,196054.52429885,270289.462962943,206353.912936718,240848.296058082,183462.985305617,175228.475441183,257536.44978303,239319.582016366,197602.666250168,210468.677737846,169066.419643917,225270.622594778,199415.444336742,257644.681749294,239653.495635702,237611.107394885,191255.662337454,177528.524924615,200728.75479134,241385.158715886,242840.743500519,232087.577351417,200857.825597234
2023,279583.756885643,220776.971036946,352846.623637916,250491.775773049,221132.806527871,256176.726718167,352846.623637916,269796.95535318,314845.48114169,239560.018013831,228690.39052875,336613.124361564,312549.554664528,257681.70732885,273850.526800627,220776.971036946,293745.188154208,259114.148400396,336759.993936592,312986.533423601,309962.891794886,249601.039324326,232110.788625856,262375.012230846,315271.090939944,316967.910382113,302961.288275102,262725.374766239
2024,341940.690107453,270139.648499063,431442.86635889,306314.171027665,270574.96237182,313571.009180529,431442.86635889,330394.495959616,385496.048401347,293069.48090908,279632.011668869,412073.090657488,382411.735753025,314813.429093732,333845.743437707,270139.648499063,358854.812110614,315485.762900205,412259.795265283,382947.080930677,378792.481372761,305223.970520435,284319.304663756,321283.992722067,385726.786383012,387553.245684567,370420.906705957,321870.420108152
2025,401258.626710578,317199.271648941,506103.906896783,359466.043856176,317711.009411512,368259.602890977,506103.906896783,388134.571919463,452800.006234488,344027.045867896,328092.225397513,483914.289324075,448960.439699314,369052.515255012,390542.73672754,317199.271648941,420663.663042083,368643.677575463,484141.088747042,449589.068216338,444147.714078207,358185.485954507,334182.051722305,377479.554360025,452780.347259714,454633.141759129,434475.312926643,378280.896993317
2026,457619.067948618,362033.12740742,576921.399628608,410041.708992693,362618.185906299,420309.462233985,576921.399628608,443051.89278372,516817.62341705,392502.438620237,374144.010923817,552200.617904023,512301.346558545,420492.404827509,444065.755827323,362033.12740742,479278.640431245,418728.870815391,552467.525985614,513018.91937274,506126.511756377,408579.737652636,381762.778382783,431025.793562472,516511.987080085,518296.515438183,495185.371115475,431994.072091226
2027,511132.961552866,404738.711536984,644030.668258258,458154.469213272,405394.096698618,469816.257283085,644030.668258258,495213.730901628,577650.316666362,438588.138832065,417880.096598227,617041.156373611,572574.059823659,469254.438673656,494563.814263411,404738.711536984,534835.286611855,465897.846875398,617346.513239477,573376.196347964,564856.862731408,456519.8382146,427148.540045855,482010.9405348,577035.891553735,578665.058138077,552651.718441179,483079.390964458
2028,561928.664826342,445423.367421581,707592.82093293,503926.767874988,446146.198955134,516888.505119127,707592.82093293,544712.467375433,635425.275688385,482390.63713736,459404.43933531,678570.874634415,629936.930317852,515471.992527629,542200.527863548,445423.367421581,587487.193172566,510316.040777558,678915.528540676,630819.114784435,620484.993948215,502128.024241379,470439.002125292,530541.024731986,634482.34384086,635882.894908233,606999.631735569,531630.022668087
2029,610143.431908751,484194.603794018,767780.682111467,547485.490626687,484982.104203722,561645.438642313,767780.682111467,591653.309105493,690285.671086179,524023.290736168,498827.656934863,736944.219433084,684557.929197614,559286.483282769,587144.697732343,484194.603794018,637392.01041067,552152.574944168,737327.731184012,685515.622320898,673167.744101498,545531.771814775,511738.228053154,576729.261083601,688992.330663182,690107.343593392,658368.814042339,577750.788620359
