"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,85518.0753217331,50606.7819107565,126313.150398495,76462.4797452798,67431.4951987338,80864.490897191,105805.997554203,83324.585227297,97949.5310854083,74747.296927903,68395.9373176698,102496.823121888,95850.9721311114,77246.9743599764,77491.5297780145,67408.2405669394,83212.8236846134,69071.8190346091,102497.930367327,95863.9713816836,91885.74920753,76407.882140618,74333.402352337,83822.0838973024,92441.8213104856,92485.737469534,88930.6089933646,81265.694633249
2021,81766.5935357013,48066.6283240748,121312.599033336,73332.9688955582,64885.0800566109,77401.1235250592,100960.956538617,79286.18689762,93669.7639743774,71576.978541624,65411.2857652825,97891.3023073077,92033.5383482944,73822.5672299579,73723.0197991522,64862.8229270815,79492.4529842682,65641.0976366696,97891.5214432891,92043.7410679325,87665.6509077579,73282.4444531364,71424.4150636723,80326.2278708152,88250.4627418003,88172.8657687515,84382.8730575009,77594.7147111912
2022,78518.1004711021,45822.970786648,117108.515164986,70660.4746504281,62720.2980390593,74432.3339665573,96710.1949214881,75768.8203409305,89929.1869154031,68878.1114622342,62860.5232332009,93862.7532284546,88761.4236505208,70884.0942728294,70444.6809014171,62698.5261411382,76297.7414985382,62640.048162686,93863.3711927709,88768.3510962538,83937.2163591281,70615.2648079397,68967.134513806,77296.8795025952,84575.6520513425,84388.783173722,80365.0035575007,74419.7664954449
2023,75516.6499342127,43770.5485099066,113219.611526624,68204.9136509055,60714.2551268706,71698.3933776906,92788.7335288602,72511.8241203536,86455.7160946681,66388.9857999009,60505.8935548437,90121.5650226582,85767.0545184243,68195.227687897,67438.0032198429,60693.8657398016,73370.1659746326,59873.4316312131,90123.8541237821,85770.4313921315,80472.7218229154,68164.8343068328,66707.258418428,74478.7268478396,81157.1181363683,80892.4351236916,76636.4949743729,71474.0117580335
2024,72741.178627638,41883.6099803186,109599.452058754,65952.0861088033,58853.645822639,69174.9855752444,89157.326431528,69500.7854277381,83233.7037635259,64098.3339580902,58321.3016924204,86652.1140707474,83033.7226709846,65720.1490006908,64665.3065236495,58833.4398042443,70682.7655065158,57317.2887625407,86653.131844034,83034.6073670751,77253.1741275913,65916.5291619547,64627.2484042092,71854.7992044647,77973.4368186391,77662.021022516,73173.3791836373,68733.439561965
2025,70169.7749248534,40145.9289844387,106210.758441132,63880.9027658475,57111.4406119237,66842.5295477527,85782.7779908272,66715.6148000696,80238.2159217565,61985.8086648916,56288.8219326354,83429.4282874847,80537.1390581381,63431.3756336396,62117.2314429894,57091.8715853347,68206.0539883463,54955.5718508848,83429.4278112096,80535.656962685,74255.843010895,63848.9867185329,62702.522043394,69407.0336579529,75002.5447692034,74673.8082817035,69955.1910566751,66184.6760426666
2026,67776.8529494907,38537.4845319426,103025.067954554,61969.4888804712,55474.5643244508,64672.668450616,82638.6893823331,64119.2052808611,77437.1430149954,60020.4800321843,54386.3285312985,80424.7090841036,78243.6025548111,61308.3918396358,59756.9366494472,55455.1906767513,65910.4097579302,52763.1543357186,80426.954350556,78240.4668328758,71459.0951590653,61940.3062496556,60913.3678006423,67120.8051355964,72219.7021622272,71898.9198315111,66953.8033575712,63809.9425143633
2027,65539.7630018709,37037.5135458121,100027.521403903,60200.5812097065,53930.1212356483,62648.2729240293,79708.9659843588,61689.7081477764,74805.5261597321,58182.3647780286,52589.3963948836,77616.6228893176,76120.0671730395,59334.4296762992,57554.2780024241,53911.0113289613,63767.8821154149,50716.8682655293,77615.3863910859,76117.4592183853,68838.6821859536,60174.0207080925,59241.20237237,64972.6463692498,69597.4668634631,69310.1195403636,64145.264292624,61588.1833973432
2028,63438.5960208483,35636.4261056237,97210.1702411481,58550.5096025476,52469.2290987195,60746.0791674101,76981.3689466335,59412.8859253134,72329.3913718379,56451.4637287244,50889.8054010435,74972.9716873804,74142.9176694383,57469.9018365741,55494.4309263383,52450.3948913288,61757.7348709884,48796.7472968087,74974.8902125218,74139.4855181503,66371.4214260674,58526.0890934359,57674.2607948224,62941.3073717073,67115.307473892,66880.521825718,61509.9363083385,59501.4771484108
2029,61455.9915030299,34318.7563636432,94524.5271094204,56999.2335494564,51074.2011861312,58949.6595226273,74411.3281372986,57274.2174441502,70006.762618357,54822.0843460364,49269.6930160797,72477.8349166061,72286.3056981817,55708.4205214188,53574.7691157831,51055.6172887703,59858.5241344398,46988.7119917245,72477.558338705,72282.6733500155,64040.4332953214,56975.0441362332,56191.2834733393,61012.880346253,64754.8485051496,64592.2791883349,59035.4915200416,57531.3208982648
2030,59573.86653268,33073.3405278042,91950.5887067753,55525.4858192213,49735.0432584188,57237.461678687,71978.1050681296,55253.6290164367,67811.0773259941,53271.684832897,47714.883635987,70108.2955626553,70529.3239056989,54036.0469732597,51771.2229871065,49716.2949561006,58051.5512274037,45282.9898467816,70108.9482429981,70526.0974583598,61831.8842670324,55502.8226887025,54777.2205418518,59173.9152875248,62498.782736596,62425.3339229222,56695.6964263676,55663.1509007128
