"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"21",2040,1288280.04526789,722297.336524447,1973752.37470777,1195101.12670395,1065459.4741206,1234508.35312491,1562829.34494846,1204154.19190255,1467705.87875623,1149059.71187205,1028916.4198843,1519101.35038907,1516793.45820328,1167874.62726824,1128798.22478343,1065066.31580517,1254519.76824841,988288.116937238,1519130.26755726,1516859.72369149,1342596.29299644,1194473.88562882,1175628.09328965,1275447.20543556,1353487.10203936,1356121.05881259,1241430.34198869,1207019.96651391
"22",2041,1330851.23610159,744700.967416178,2041352.14552816,1236647.64765071,1102342.18723869,1275901.70540126,1613306.48709584,1242030.69324258,1515752.06051569,1188169.96367185,1062448.37408121,1568026.3987481,1570551.09533862,1206736.0157014,1165070.80658673,1101933.69150583,1296061.36844646,1018938.23303634,1568058.01962922,1570629.71098065,1384897.64597084,1235992.97364811,1216864.84453439,1317726.43680574,1395860.85819014,1399422.63874491,1278246.94318206,1246267.66480202
"23",2042,1372065.74786472,766311.324000841,2106924.04434604,1276986.73125689,1138135.61931243,1315988.61904315,1662100.474975,1278610.49713223,1562229.16013693,1226122.49458626,1094869.33029118,1615295.84114453,1622832.20852723,1244369.2976106,1200168.2021599,1137712.04092472,1336272.90396276,1048504.33927257,1615330.20447547,1622924.06424775,1425698.64193906,1276303.63937837,1256934.77243853,1358657.0666754,1436712.68746841,1441247.20423699,1313617.69976493,1284255.97743631
"24",2043,1411946.15769661,787149.465979745,2170485.76189726,1316122.7119385,1172849.75802332,1354788.20288577,1709238.89056347,1313925.91607359,1607164.63691563,1262929.57749672,1126202.48383811,1660943.57022463,1673640.93092985,1280791.72325281,1234118.0282967,1172410.5086982,1375174.27791774,1077018.24842115,1660980.71305179,1673746.75594434,1465034.22121264,1315411.57803328,1295842.38065324,1398261.92310403,1476087.1595106,1481626.66325047,1347589.0053693,1321011.43430372
"25",2044,1450515.56447084,807235.846459979,2232066.96554305,1354062.36934031,1206493.78453116,1392318.88990096,1754757.21549077,1348008.77880806,1650587.31115096,1298602.84621549,1156470.96630074,1705004.63646952,1722983.05599875,1316022.58712137,1266945.6616809,1206040.00590948,1412786.52382897,1104509.2812228,1705044.59378909,1723103.41044139,1502938.78045279,1353322.77507423,1333597.58146605,1436564.88446275,1514024.18844145,1520594.02648783,1380204.64459469,1356559.25100962
"26",2045,1487798.16851753,826590.761022787,2291695.87543253,1390815.24865171,1239080.04447597,1428597.61056809,1798688.85617675,1380891.33793956,1692525.77722504,1333156.70629436,1185698.37164583,1747513.37648697,1770869.60483666,1350084.21097212,1298675.68004805,1238612.47547784,1449134.21666914,1131006.37717928,1747556.18060516,1771004.87804253,1539450.6366808,1390048.06949621,1370206.97057493,1473590.16778272,1550562.30740727,1558182.76713306,1411508.42759314,1390925.41707293
"27",2046,1523819.17243177,845234.479223628,2349405.12634565,1426392.77410144,1270622.34534444,1463644.48429107,1841069.45062028,1412606.13533483,1733009.93320484,1366607.99025095,1213908.8722765,1788503.14848173,1817312.86774727,1382997.94595109,1329336.05577192,1270141.51189419,1484245.03516443,1156538.73008345,1788548.82999097,1817463.18018624,1574605.32662796,1425598.26114839,1405682.65696189,1509361.93198395,1585741.47711863,1594427.58988626,1441542.56564374,1424136.50876383
"28",2047,1558605.3793077,863187.327095613,2405226.74949296,1460810.21518658,1301137.30062407,1497481.99660747,1881933.48092007,1443185.92354425,1772071.8619393,1398975.66670275,1241127.26965125,1828012.54706547,1862328.66924156,1414786.2834931,1358952.31257855,1300643.6196757,1518144.96253188,1181135.23211061,1828061.13217591,1862493.89453539,1608439.75211205,1459988.1172228,1440039.19926667,1543906.37120121,1619602.18163791,1629363.54852929,1470349.63313783,1456220.00680806
"29",2048,1592185.03368907,880468.691872355,2459189.22201513,1494084.29424964,1330645.47344372,1530135.38466343,1921318.92545204,1472663.61113509,1809749.47350123,1430280.61429531,1267377.27273681,1866078.36250374,1905936.03763746,1445472.23309181,1387551.48163931,1330139.06950699,1550860.78704168,1204826.68493795,1866129.87533657,1906115.93170479,1640992.25273577,1493235.62565614,1473292.05424225,1577250.33560697,1652184.83807665,1663023.99201733,1497972.4089909,1487203.72623827
"30",2049,1624587.52539988,897097.95438538,2511555.55176807,1526233.95773691,1359167.47148645,1561628.28064952,1959266.10879507,1501072.20526428,1846075.8634067,1460545.41653147,1292683.14210036,1902739.64231155,1948157.57528224,1475082.30684693,1415161.84855098,1358648.89708103,1582421.26038228,1227641.95630882,1902794.10353161,1948351.82875601,1672301.22975028,1525358.87251656,1505461.24908306,1609422.69039679,1683530.40208774,1695444.02921861,1524454.31007249,1517116.46318951
"31",2050,1655843.30439231,913094.884916582,2562378.31043312,1557281.24837576,1386725.11800183,1591987.25495912,1995816.94191529,1528444.73896172,1881087.35408476,1489794.14954832,1317070.17228676,1938037.08945711,1989017.13064148,1503641.49231244,1441811.27295678,1386194.3443277,1612855.62468507,1249609.51605821,1938094.51526387,1989225.39415037,1702405.24350788,1556380.90309714,1536567.39303918,1640453.59772528,1713679.20003413,1726660.14145774,1549838.75879729,1545987.7417657
"32",2051,1685983.81568234,928478.746135322,2611685.0179714,1587249.03434497,1413341.03561835,1621240.67289503,2031017.45178329,1554814.18160156,1914822.19948117,1518052.1533381,1340563.30984176,1972012.19209232,2028542.19207362,1531174.65105347,1467529.29892078,1412799.15675767,1642194.76014567,1270756.26246889,1972072.59336757,2028764.08930784,1731344.4184548,1586324.05532947,1566632.59114127,1670373.40032202,1742670.71911879,1756709.37122231,1574166.74010986,1573847.38724577
"33",2052,1715041.223613,943268.858799287,2659507.71622067,1616162.66014469,1439039.73702069,1649419.06834379,2064909.28874727,1580213.33683739,1947319.81628399,1545345.78880839,1363187.98659298,2004708.86990933,2066763.84097455,1557708.60159451,1492343.52296292,1438486.93782484,1670470.30580672,1291109.70114575,2004772.2488565,2066998.98218152,1759155.96841015,1615213.55936427,1595680.35871428,1699213.40462149,1770542.87120777,1785629.34500059,1597478.94440737,1600725.70816768
"34",2053,1743048.11822822,957484.643484731,2705877.64893503,1644050.30150688,1463845.29674431,1676554.30388517,2097536.18538271,1604674.73431704,1978620.26126781,1571702.18858785,1384970.13499646,2036171.17870024,2103712.64762582,1583271.59567915,1516280.67706327,1463281.79930113,1697713.73927237,1310697.44740903,2036237.7742737,2103960.64100251,1785878.32084032,1643077.56655811,1623735.99131081,1727005.83070141,1797333.19694516,1813456.20565313,1619815.00059693,1626652.04102529
"35",2054,1770037.51104914,971145.927689944,2750827.88208453,1670939.43743624,1487783.25819193,1702678.99631213,2128942.53005925,1628230.52144037,2008767.28769443,1597149.01086173,1405936.61928298,2066442.23981838,2139420.66971496,1607892.83101107,1539368.01279234,1487209.31844525,1723957.92582492,1329546.81218429,2066511.69922096,2139681.12765577,1811550.20414801,1669943.90954264,1650825.90579605,1753782.58151324,1823078.48796288,1840226.49287957,1641213.16364701,1651655.39948699
"36",2055,1796042.23929943,984271.569299007,2794394.33269639,1696858.94324871,1510879.69185159,1727826.164659,2159170.85927046,1650912.36041101,2037798.3443161,1621714.20469554,1426112.99849896,2095564.11241372,2173922.11401579,1631602.09090165,1561632.91084714,1510295.58564252,1749235.28753819,1347684.58011575,2095636.44345971,2174194.65643696,1836210.15592422,1695840.45103489,1676977.20011452,1779576.22064434,1847815.97450641,1865975.74415801,1661710.83395002,1675764.61257931
"37",2056,1821095.14575671,996880.477822249,2836611.6750278,1721838.12083406,1533160.99924955,1752028.96412081,2188263.48865609,1672751.33449728,2065753.95452117,1645425.79351139,1445525.17943368,2123577.38688917,2207250.36309266,1654429.44826737,1583102.8348865,1532567.01085223,1773577.53249102,1365136.89006135,2123654.07366948,2207534.62159312,1859896.19613372,1720797.65086691,1702217.85547002,1804418.99255698,1871582.40120577,1890739.2526069,1681344.52678152,1699008.68130973
"38",2057,1845228.82398367,1008991.18595485,2877513.03222028,1745905.7484699,1554653.69243492,1775320.46071111,2216263.52041127,1693777.86608358,2092672.20615564,1668311.68132086,1464198.73296104,2150523.02622273,2239440.25073219,1676405.01871897,1603807.30112839,1554050.10725614,1797016.34253602,1381929.17080405,2150603.48137787,2239735.86957628,1882646.17972848,1744843.79920753,1726575.85075967,1828343.05478176,1894414.15697917,1914551.78637691,1700149.80426756,1721414.6328759
"39",2058,1868475.46406068,1020621.980565,2917133.34223284,1769091.22284711,1575384.27354651,1797733.44082377,2243211.88611664,1714021.64790987,2118592.82872639,1690399.4843586,1482159.0867034,2176439.31788391,2270526.43749172,1697558.75737849,1623774.15986642,1574771.37406781,1819583.08835991,1398086.10685956,2176523.13485935,2270833.07337727,1904497.73205985,1768008.63571202,1750078.78056703,1851380.22552661,1916345.79401763,1937447.62027585,1718161.23514065,1743011.04035028
"40",2059,1890866.40569191,1031790.89821475,2955509.52996898,1791424.57279333,1595378.44235875,1819300.24836934,2269147.64604808,1733511.58792453,2143551.95526486,1711716.38907518,1499431.50756441,2201364.214845,2300543.23616766,1717920.28890005,1643029.62265518,1594756.54490615,1841308.30269174,1413631.62136572,2201451.12816196,2300860.5536563,1925485.85425632,1790321.21534954,1772754.69054273,1873561.64335478,1937411.4184337,1959460.29802497,1735412.24914855,1763825.11553692
"41",2060,1912432.58236011,1042515.65874701,2992678.20371795,1812934.95125649,1614662.24503616,1840052.64617462,2294110.74353907,1752275.76742688,2167586.49502455,1732289.0361041,1516040.9939549,2225335.02333083,2329524.44068418,1737518.7648025,1661598.18604247,1614031.62170787,1862222.62380122,1428588.72758718,2225424.8609198,2329852.06153069,1945644.61920551,1811811.82566275,1794631.60139929,1894918.02707883,1957643.81854278,1980622.49946538,1751935.10258395,1783883.84825016
