"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"1",2020,6.49302434252462,6.61485608333687,6.34423694467074,6.58703869570241,6.63961846366554,6.65395175888104,6.34423694467075,6.55244387958928,6.26271287077862,6.57544777945645,6.61485608333687,6.46008994775155,6.46410328216991,6.61740561705196,6.27038711878767,6.64017385584988,6.58444190799337,6.47111712579091,6.45979911977942,6.46236316925523,6.25950861691895,6.58936115450265,6.75545629190934,6.58564872451041,6.46561366543587,6.44128634494748,6.43118590661193,6.65416703930109
"2",2021,13.2723287588704,13.5194035396266,13.0794137804791,13.4624691887129,13.5451629378693,13.6451224227131,12.9751729386795,13.3631930478702,12.7599533466511,13.3671832534417,13.6123745562145,13.2695446148764,13.1066432679817,13.4999916446969,12.7243491309541,13.5460484525273,13.4957564781994,13.2308339845851,13.2686797964657,13.1039339257718,12.8496166968501,13.4682245974286,13.8386682324546,13.4974835435589,13.2649903068689,13.1576336054259,13.1267667576274,13.6319581078229
"3",2022,17.0640804765409,17.5109447069269,16.8275852540604,17.3018029725968,17.3841680828332,17.5792725373521,16.6228327149764,17.0796295803369,16.2923438272333,16.9941258848254,17.6952897707982,17.1482963535857,16.7795891755567,17.2825938140129,16.2211111483221,17.3851780520052,17.4158896546455,17.0380579178084,17.1473247180406,16.7762892495801,16.6165548557321,17.3094590442633,17.7858251833591,17.4006721945776,17.2335451392552,16.9500750040215,16.8113046856965,17.5484373172156
"4",2023,19.3691388391179,20.033134093985,19.0617715329325,19.6001923501035,19.6934043238176,19.974785372856,18.7659016289166,19.2755650752943,18.3940365370823,19.0986547575291,20.2957825008977,19.5470785123322,19.008613851847,19.5472908971282,18.3120098233477,19.6948103148701,19.8160681481644,19.3682344401925,19.5463621316152,19.0047528506631,18.9565849184323,19.6087484619538,20.1544011542456,19.8013219852673,19.7587065708239,19.28025231078,19.0226588387345,19.9431775870415
"5",2024,20.9220658846796,21.7586636512782,20.5566280038024,21.1325247039966,21.2241503695648,21.5822431671606,20.1809961671963,20.7641916346221,19.8096900278471,20.4986461298206,22.085905734165,21.1677092938577,20.5011963923689,21.0590703414539,19.7326570987743,21.2257317435612,21.4183426871358,20.9414451188928,21.1669386116259,20.4971299834266,20.5479918828698,21.1417674846252,21.7390298859409,21.4208335596217,21.4866407790507,20.8594836405535,20.5178657145186,21.567353003735
"6",2025,22.0649302307935,23.0271400713238,21.653357464367,22.2576677687437,22.3265233214282,22.7537699069883,21.2088452704827,21.8866047553346,20.8587050429635,21.5292567296794,23.4067931248419,22.3537385386119,21.5958928418757,22.1559448182081,20.8006286561325,22.3282759256534,22.5781745444888,22.1003154583092,22.3528165328903,21.5917298710555,21.7277174700469,22.2669431444434,22.8966668739531,22.6086018929167,22.7594803043103,22.0294512643349,21.6330252022129,22.772175259872
"7",2026,22.9727916400044,24.0226230873576,22.5279330875476,23.1519336000697,23.1798057360793,23.667208804352,22.0237987174033,22.8122103816643,21.707315331857,22.3618605666029,24.4453046638,23.2838833727119,22.4595788213233,23.0155114216781,21.6766680799151,23.181594052041,23.4779482271882,23.0195519393043,23.2831882398043,22.4553668990554,22.6704313897119,23.1610902245716,23.8017506919617,23.5522032465192,23.7638231961388,22.9642972735395,22.5401915298568,23.7333037385883
"8",2027,23.7416363033865,24.8509831615223,23.2775365359648,23.9085880901072,23.8839942740474,24.424734895268,22.7211240571468,23.6296322573689,22.4440883897644,23.0868010438451,25.309723711889,24.0595236315994,23.1825814800117,23.7364050030952,22.4446466939011,23.8859082755272,24.2201782798072,23.7957949395855,24.0586138697249,23.1784243159623,23.4719362571952,23.9175544268059,24.5546358481401,24.3524200965485,24.6048489787553,23.7579951597588,23.3307606671524,24.5493980329206
"9",2028,24.4269184803295,25.5747715332208,23.958260215069,24.5813319197984,24.4985407181534,25.0866296075847,23.3550208284678,24.3876093863973,23.1182829602482,23.7532047574335,26.0645721222517,24.740014182548,23.8175517755375,24.3741054423382,23.1509827344465,24.5004430131927,24.8663186250848,24.4846531147424,24.7393026057869,23.8134308084736,24.1875848269159,24.5900717443772,25.2152037523259,25.0667763513425,25.3447783885738,24.465571095349,24.0550451219643,25.2776806801941
"10",2029,25.061882480407,26.2322315516435,24.6009449812466,25.201750287246,25.0586260175629,25.6910436538712,23.9547351511507,25.1133438151106,23.7595062241612,24.3893541910275,26.7497322168427,25.3626609142178,24.396471395719,24.9630833839918,23.8233930482152,25.0606324910762,25.4530448846564,25.1198803606206,25.3618535895063,24.3924424666832,24.85169444759,25.2100826531754,25.8189299056687,25.7299584893167,26.0217035767238,25.1201093018775,24.7423732046866,25.9524219553915
"11",2030,25.6494574562958,26.831746229335,25.2051501382974,25.7721914275157,25.5689086366209,26.2441671076437,24.5189398182927,25.8046979029114,24.3651677732481,24.9920204123295,27.3741330574491,25.9333210603701,24.921333346045,25.5077721457708,24.4594280012775,25.5708908265398,25.9873815401354,25.7068461152191,25.932493241816,24.9174429471252,25.4675630611957,25.7801951412128,26.3705035798272,26.3464032380219,26.6427144291291,25.7247400301887,25.392444488758,26.5785908006581
