"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,79965.3658738344,47259.2161189518,118299.544844936,71425.8666167646,62954.3011931929,75483.8066828271,99093.4143676915,77864.7885423778,91815.2331952551,69832.3274518535,63871.6444972566,95875.436154626,89655.0662955924,72135.2287396766,72632.5108766624,62932.2162001251,77733.7236490991,64602.1007239652,95876.7699636665,89668.8934025283,86134.1528181641,71373.090835866,69311.8418461357,78301.8558982616,86464.890279257,86528.466290885,83211.3162011192,75858.1395667043
2021,145082.097643488,85333.3537188733,215237.75303663,129629.282521471,114394.0795432,136670.077581275,179938.584219237,140880.780729232,167168.762406975,126764.841423244,115592.882693631,173797.533722454,163259.157935076,130675.166097611,131973.482352168,114353.561144448,140746.968752469,116889.274310709,173800.417103973,163284.409968789,156479.733426646,129529.697207483,125586.876640941,141992.420400186,156723.47008749,156888.206147512,150563.025502526,137204.62489269
2022,203858.786956749,119193.699637298,303358.295271017,182313.073801992,161131.335417402,191791.341852712,253030.65020548,197665.241077564,235677.635251435,178630.622389429,161866.818719812,243791.865962406,230225.882912044,183594.290521169,185703.640332137,161073.779329823,197378.51625211,163727.852383042,243796.335950995,230260.086841063,219705.885979335,182171.885285796,176534.347354526,199432.105008125,219552.866595239,220121.655618974,211031.822470683,192343.150409133
2023,259082.6148287,150551.163083735,386847.400223996,232082.757662087,205385.024638547,243593.825815815,321903.016836159,250965.339268623,300313.371418891,227811.208626655,204978.237273137,309238.860334349,293523.303087248,233432.621157702,236157.719864544,205311.022794419,250473.101095872,207406.184955743,309245.019866424,293564.434359143,278758.015116422,231904.985544214,224711.233697398,253366.805863425,277975.944284898,279241.751100154,267480.288733253,243976.51876132
2024,311614.979974198,180072.857727751,466772.176183822,279674.259483663,247832.583888555,292946.255072058,387459.969776832,301406.836224606,361849.072192029,274827.997008205,245815.026173662,371319.448663633,354124.80620841,280926.306874725,283955.79121614,247742.627866638,301011.713669375,248673.692010813,371327.21846381,354170.261714003,334663.38860238,279463.288875921,270829.489591132,304713.283705618,333209.511813155,335240.685508701,320701.159935798,292936.232185038
2025,361798.264943405,208054.922087695,543540.868987378,325346.860433809,288724.907456519,340203.101254367,450059.793014272,349251.096117721,420617.081978802,319906.007029899,284761.10710278,430512.791682573,412392.941684383,326400.425556192,329374.164705044,288619.40161262,349375.280802814,287838.755648123,430521.980834777,412440.641530186,387815.956458886,325107.582265761,315169.111745649,353822.444630541,385739.955439081,388508.259176091,371023.388155249,339549.35574815
2026,409790.314280032,234643.936526362,617289.02698574,369226.767105882,328168.786443854,385546.642745221,509843.240904547,394604.83828667,476734.539157269,363110.46902284,321991.514645268,487054.280192092,468520.511880884,369994.211364471,372534.517786942,328048.36080348,395750.941932703,325059.496298643,487064.444142956,468569.048965684,438404.098469699,368962.193839793,357884.393061951,400820.810385168,435781.796461643,439237.987284315,418590.755526032,383989.275071053
2027,455679.555951798,259919.006655108,688059.846569499,411398.792082669,366210.012109349,429067.07887994,566882.009232194,437538.613745367,530264.338053903,404469.869420961,357586.784658114,541072.338600834,522625.401909668,411780.102659603,413518.153234374,366074.506083199,440235.520238436,360430.100180505,541083.574171844,522674.553817386,486541.041910958,411111.698971699,399043.017937913,445775.45555488,483447.433925033,487555.948463877,463498.227026317,426349.040304666
2028,499527.17482469,283938.120745529,755875.307797198,451919.523579999,402868.334367461,470816.207555799,621234.39057265,478119.539342412,581262.821126115,444007.828460537,391598.471639713,592648.523144657,574789.287116279,451799.009804997,452398.95793708,402718.686508362,482882.690349502,394020.97673554,592660.281433863,574838.460824734,532308.95392978,451612.231636361,438680.743385046,488729.853333952,528807.953376035,533548.928893661,505833.312192879,466694.614179389
2029,541384.11745096,306746.039612722,820757.448886257,490836.316392504,438155.48261239,510822.457615239,672959.787579207,516421.251914917,629788.365817169,481754.672604167,424059.708107371,641840.904984648,625072.39174511,490082.259412246,489252.01777054,437991.362460645,523734.519354714,425891.71700613,641853.745045004,625120.899652476,575771.278089589,490510.721306583,476822.636621586,529718.734972398,571917.599190566,577292.126758901,545684.055823107,505080.919476784
2030,581432.724514571,328452.283545775,882954.670121619,528308.355150084,472190.377640282,549236.08467451,722296.715834645,552649.244589959,676074.063232352,517872.787760293,455098.28098838,688860.421357523,673685.431192925,526777.435061102,524275.296470888,472012.497037689,562945.975278438,456195.424094653,688874.456358559,673733.009609553,617137.426172235,527965.717252762,513609.411439987,568905.762146623,612964.047101517,618997.259923006,583269.739833654,541678.471371804
