"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"11",2030,340858.206184091,191472.747964208,519924.081377218,311326.915401791,282446.880749274,321311.261800359,430644.257856332,324592.331048915,405448.501037439,311414.719936438,262400.833664523,397159.859513779,397176.642443784,312059.010970755,310888.851328079,282322.557814497,325730.009033287,265467.335820912,397185.9935423,397241.842181122,358148.484146753,311064.423846364,303335.615715958,333318.261915317,351464.470226243,357183.660354329,340031.078036538,315968.518368635
"12",2031,361760.696908446,202787.024691419,552556.236636846,331394.136490591,301264.38700641,341529.235415439,457171.897283583,342731.560452022,430375.843214401,331068.572061873,278271.877019608,420889.699997689,423704.462917608,331742.147994576,329179.751941016,301130.185543998,345887.903747602,280857.291213055,420918.84711531,423769.993189524,379023.282208362,331120.801999405,323295.882574139,353496.520214267,371607.195970578,378020.566847847,358616.673922817,334738.370336526
"13",2032,381935.530078118,213714.382544322,584019.209532375,350909.116477185,319586.657002477,361143.58737492,482686.31630833,359929.93829698,454302.631527233,349983.536653409,293642.251444544,443781.18602415,449681.621820318,350768.261356807,346668.403264127,319442.045676502,365434.104456022,295604.730815878,443813.263485869,449745.80593645,399053.187837423,350626.195526876,342728.502358977,372922.318789944,390934.731734634,398046.856631533,376207.121880007,352789.886285522
"14",2033,401389.576497136,224239.53118011,614333.102864469,369869.572057544,337400.499347665,380136.242078176,507212.317813678,376231.588284831,477257.086751227,368173.807243651,308484.582734758,465849.080807809,475084.583932892,369129.362349369,363386.987309599,337246.112556871,384366.519839507,309731.162463304,465883.94267229,475146.132782128,418256.385173167,369578.223589201,361608.015495512,391596.564277358,409453.501199279,417281.606169885,392849.271168781,370134.228849093
"15",2034,420129.503897826,234351.099513617,643520.601601447,388272.953636391,354688.762392164,398489.453870951,530776.588700989,391680.341124866,499269.115482315,385659.487250189,322777.261150732,487103.917763461,499892.991184974,386818.261096565,379361.967663205,354525.604469922,402684.478066264,323255.748980675,487141.163171843,499951.136626032,436649.42492684,387973.965946629,379915.433832175,409528.712994422,427174.003442602,435741.347156263,408583.764894086,386774.652063945
"16",2035,438161.999928598,244038.589101198,671605.866549175,406115.901518043,371437.324713786,416189.315229911,553406.506101891,406319.037741788,520369.16859631,402460.198985966,336500.824191485,507543.448080223,524096.252888207,403833.75198216,394623.722655557,371265.08138593,420388.242349371,336187.933951471,507582.738341735,524150.651958012,454246.936671881,405809.46734575,397637.261350587,426720.499605608,444110.077492976,453442.602099395,423449.077470016,402716.784896825
"17",2036,455496.458826742,253297.110858814,698620.367594172,423398.498346967,387641.029224709,433227.523447756,575134.44794966,420188.828494183,540587.655517862,418596.596617206,349644.060495788,527169.027336993,547688.573394157,420181.280615309,409196.394276113,387458.983055025,437476.487790094,348538.857734016,527210.114724492,547739.277228103,471055.015632046,423084.363953611,414771.504066654,443173.915489033,460277.661955246,470402.591412467,437483.275188433,417973.509058513
"18",2037,472143.305046375,262128.799014703,724883.28586373,440123.865220348,403297.341665996,449605.68996341,595987.012324399,433328.966246529,559956.610757726,434089.270505982,362206.055370393,545984.959358864,570655.750518314,435868.875737718,423105.103244332,403105.700706294,453950.44426782,360318.545018536,546027.698835767,570703.177755589,487079.449466306,439801.566040316,431316.247992405,458898.559758279,475694.077268288,486638.92915764,450724.477941944,432558.555557229
"19",2038,488114.596470527,270539.8399557,750486.320437199,456296.419866652,418404.544531906,465326.972906831,615986.46711574,445777.017399478,578502.300932124,448959.229582674,374191.973090598,564000.894342596,592988.568182096,450903.848767905,436374.995256729,418203.464526755,469813.574486343,371537.976653865,564045.235447778,593033.407650793,502335.318351418,455964.850910789,447274.005981133,473909.733957384,490377.705321422,502169.5322423,463209.806511562,446486.107850051
"20",2039,503423.781598729,278538.992530507,775417.152888274,471912.625424886,432963.121777303,480397.389105178,635157.52436898,457566.555312027,596249.775736098,463228.048775653,385610.936905348,581232.245840755,614683.84462385,465296.299000202,449032.168748364,432752.711676531,485069.182553738,382211.880032598,581278.208338062,614727.083604703,516841.017330841,471570.396957131,462646.718971738,488226.183773894,504347.919411232,517012.674506464,474974.866492777,459774.014618998
"21",2040,518085.362055586,286136.860739543,799662.379076019,486971.825395083,446978.500347678,494824.618786849,653522.486942476,468725.566932403,613224.66955006,476917.435963068,396474.991889797,597694.080077369,635734.938539878,479059.986977282,461103.13765259,446758.846467389,499722.960932631,392356.717789813,597741.742826005,635777.372951181,530618.571957053,486618.270718547,477444.115830728,501868.751788939,517625.106643084,531186.873008262,486054.472173404,472439.993886364
"22",2041,532114.427828899,293345.453734737,823214.142613474,501474.196478824,460457.049544149,508618.799483914,671099.694797251,479283.600537439,629448.933519619,490047.465743455,406798.472146966,613401.28973679,656138.924372482,492211.891660306,472614.539696458,460228.013163947,513783.152939932,401988.734430827,613450.773344079,656182.310715411,543692.574115933,501108.315597488,491675.834457035,514859.573072091,530230.60827132,544710.596147723,496481.740332523,484501.232612692
"23",2042,545528.192201475,300177.868381626,846075.5568312,515423.135518728,473410.071983105,521794.157375219,687915.392765457,489269.735436422,644947.617115883,502634.91933874,416597.531829011,628370.301900454,675902.319144275,504769.897761213,483592.261514665,473172.045486271,527261.093407789,411124.759609433,628421.752054887,675948.781982197,556089.127080482,515043.763561048,505345.765534306,527221.584029362,542186.202479605,557603.189123581,506285.527497328,495977.456127107
"24",2043,558345.149073994,306648.02204691,868253.045237795,528827.331177608,485850.082799358,534364.686257161,703995.970749007,498711.946456163,659742.776983298,514697.51196754,425889.75182939,642623.924299154,695034.365927436,516752.208704216,494059.083550372,485602.389532749,540167.696002892,419782.648042465,642677.491303714,695085.16143268,567835.176929533,528432.706756731,518463.772309893,538978.210089389,553513.798635951,569885.351392907,515494.578364754,506890.036158152
"25",2044,570584.19112898,312770.579137056,889750.585406212,541695.839263809,497788.646682367,546347.480584909,719367.203694759,507637.801349119,673858.943812797,526254.724447914,434694.024998562,656184.253522381,713541.289038206,528176.431376317,504036.604543903,497531.542673147,552513.948812018,427981.744022896,656240.094609104,713597.513349904,578958.096509044,541285.519363387,531043.667044931,550153.150607865,564236.898195481,581577.67885047,524139.022449792,517261.442351862
"26",2045,582265.035129128,318561.270648408,910572.847095635,554039.092620934,509238.977583402,557762.615664404,734054.198565089,516074.185759666,687321.442162327,537325.365938763,443030.988019328,669075.598525692,731430.21768005,539061.252562173,513546.746564376,508972.818382731,564314.066489372,435742.24094199,669133.881972481,731492.87155353,589485.640935115,553613.086464387,543100.882812602,560770.213113388,574380.366554506,592698.734451729,532248.409290544,527115.171117849
"27",2046,593408.51003718,324035.124309402,930727.922929245,565870.774365913,520215.759375395,568630.718061163,748084.772085913,524046.244596571,700158.67865099,547927.623796698,450920.425870967,681324.085226369,748712.395512472,549428.839737352,522610.697068874,519940.865826761,575583.67487241,443084.619341844,681385.079327016,748781.731708718,599445.635439202,565428.019518844,554650.378037326,570853.171277728,583969.716630398,603270.178866165,539851.184996803,536472.507832367
"28",2047,604034.991546723,329206.980135374,950221.13332585,577203.355165719,530734.786624966,578971.423284822,761485.93913791,531576.056583259,712396.024520356,558076.900720436,458382.046501563,692957.176538617,765395.449213173,559300.147742368,531248.208243895,530451.433151954,586339.239510218,450029.28095179,693021.268970314,765471.94394549,608866.202932411,576744.167230114,565707.670734363,580425.8936379,593030.906155387,613314.880671646,546975.394676407,545356.035163347
"29",2048,614165.42697755,334091.239502903,969061.46524221,588051.150697891,540812.775887002,588805.181621221,774282.378447039,538686.347519091,724060.109366479,567788.912637019,465435.137034126,704003.400192209,781490.352445016,568694.957934309,539480.152728932,540521.084139188,596598.108961358,456596.301853394,704071.045927578,781574.394492327,617774.496212342,587574.981662375,576291.479093877,589512.339918854,601590.103499889,622856.489750323,553648.385184551,553788.482626663
"30",2049,623820.90162385,338702.334071162,987260.826436344,598429.483567113,550467.134584733,598152.695091211,786499.573175187,545400.149183768,735177.337252145,577081.428744782,472099.226859672,714491.177666223,797010.41987694,577632.068002762,547325.790224433,550167.392961758,606379.757199173,462805.261326309,714562.550554072,797102.289340165,626196.452691486,597935.861999619,586419.934310462,598134.190309141,609671.376916457,631919.420867479,559896.651183319,561791.337104867
"31",2050,633022.068085493,343053.995556569,1004834.32053649,608355.272196974,559713.787021371,607036.315640227,798163.275620447,551738.809499242,745772.981502492,585972.910177635,478393.015429038,724448.291669201,811971.479481347,586130.487316931,554803.54238792,559406.54938524,615702.606757095,468675.456372224,724523.408907591,812071.357854308,634157.060040129,607843.83830237,596109.98057549,606312.293398913,617297.685555332,640522.881657684,565745.145666848,569385.199396603
"32",2051,641789.221735545,347159.791128806,1021797.90094174,617844.613858189,568568.715722558,615477.544334607,809299.064286969,557722.657059987,755870.666249737,594479.607786616,484335.167925344,733902.14069116,826390.192098756,594209.619012676,561932.336246157,568254.039546986,624585.25555324,474224.866377112,733980.970318066,826498.172788981,641680.49413575,617315.206477538,605378.695808104,614067.427593719,624493.005661746,648686.6553065,571216.794673349,576590.297243849
"33",2052,650142.466246856,351033.37875656,1038171.25757909,626913.817121361,577047.45519167,623497.683502402,819932.080661631,563371.089670925,765494.054928547,602618.5150232,489944.64657011,742877.460542702,840286.11697676,601888.741277421,568730.819839834,576725.565017828,633046.799453658,479470.085366176,742959.957297768,840402.227390777,648790.110308057,626366.220353379,614243.521225945,621422.048149835,631280.494440595,656429.730904169,576333.561199778,583424.998055421
"34",2053,658101.484629109,354686.692839629,1053964.95566877,635580.378021904,585165.994018117,631117.406180984,830085.917416586,568702.643786638,774667.751778755,610405.914405086,495238.033940538,751397.262321378,853678.627899807,609187.400881696,575215.951949589,584836.956043198,641106.57799998,484427.572851592,751483.376070553,853802.842719209,655509.27997802,635014.044432796,622722.259217051,628395.263513942,637684.37412389,663770.8566269,581117.085915265,589907.227137554
"35",2054,665685.174141995,358131.4022353,1069194.3524326,643861.399476224,592939.629493422,638357.278870976,839782.246995405,573735.039940981,783414.080979504,617857.54678201,500231.636744733,759484.286884625,866586.682650059,616124.31045225,581402.78374804,592603.707946304,648785.132355497,489113.277129983,759574.08567037,866718.937322494,661859.021583897,643276.345200512,630832.739722422,635004.939022463,643724.64680081,670729.438919129,585587.845558468,596054.547622443
"36",2055,672911.927631758,361378.896206627,1083882.40814575,651773.41075779,600384.145691083,645237.838879785,849041.541243907,578484.809626507,791753.859442987,624989.463940571,504941.448658634,767160.499111782,879029.957831089,622717.411058171,587305.281023438,600041.499437689,656101.942187973,493542.227344479,767253.727106524,879170.169479955,667859.012262182,651170.037134122,638593.186899369,641270.108406135,649420.79186409,677323.831485057,589765.394356827,601884.02492273
"37",2056,679799.346194243,364421.113595879,1098050.72843185,659332.666279803,607514.543258118,651778.564440934,857883.953001342,582967.473128691,799706.890843001,631816.635018638,509383.842499017,774446.648378245,891026.985721559,628983.793129311,592936.75564029,607165.218101901,663074.38029141,497729.158524395,774543.179175329,891175.035698736,673528.330502574,658711.587544528,646019.36722272,647208.773488857,654791.800936216,683572.774431601,593668.407150908,607412.646363247
"38",2057,686364.160201675,367258.939949972,1111722.04621895,666554.602469248,614344.808723852,657996.931779662,866329.884168848,587197.393885535,807292.23488941,638352.80264597,513573.033473587,781362.167005166,902597.306185065,634939.887898826,598310.43148275,613989.254290844,669719.46162529,501687.461947295,781461.971176975,902753.043769933,678884.28506547,665916.414366849,653126.157224112,652837.733276549,659855.699384516,689494.181006467,597314.590339833,612655.096397083
"39",2058,692622.432144362,369906.111558158,1124919.21678052,673453.005247609,620888.977275099,663908.922609543,874399.060665213,591188.338474615,814528.290067801,644611.371251907,517522.82327095,787926.215857124,913760.545205534,640601.600532374,603438.605821749,620527.331380041,676053.176403502,505429.490149895,788029.358443265,913923.795247661,683943.347153724,672798.473550041,659928.057317439,658174.416026106,664629.109315731,695104.86968151,600720.65351538,617625.813946143
"40",2059,698589.222633899,372375.513819175,1137659.00895276,680042.547273514,627160.129945845,669528.998586239,882109.728762272,594953.660816464,821432.685521616,650605.328752047,521246.438788805,794157.629287986,924531.103913216,645984.512462833,608332.230132975,626792.865539822,682090.227297979,508967.040697151,794264.014645856,924701.724291092,688721.766537299,679372.156480528,666439.6154439,663234.065549632,669128.670946152,700420.998244084,603902.331238814,622339.073546843
"41",2060,704278.940635871,374679.277003346,1149960.45750853,686336.975169592,633170.622646764,674871.509504384,889479.90907566,598505.842066952,828022.261326548,656347.16888377,524756.863413245,800073.463055225,934924.938220218,651104.104888291,613001.605555208,632797.793296582,687843.57253454,512311.361022217,800182.947628133,935103.201952178,693234.934745306,685651.258133262,672674.560505003,668030.723491899,673369.383571739,705458.106558295,606874.493242598,626808.258417546
