"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,12943.7061233048,7717.37029747679,19007.8860130603,11600.1550586409,10221.455989856,12322.8428418487,15921.9236846173,12583.0012631828,14632.0674920034,11263.8533529371,10430.1588679219,15558.5618130998,14469.2751581755,11747.1228993511,11620.1290245376,10217.8716035469,12686.6151831513,10501.2980916002,15558.7980838011,14471.3779718903,13831.5935738729,11591.8561967209,11355.2832058846,12707.1349377549,14044.1671107793,13991.1842079161,13406.6505440582,12357.7885858642
2021,39411.0821483366,23308.3399704286,58162.3887423471,35403.8692034528,31235.412176966,37544.4158488509,48247.1595648722,38260.2141194698,44529.2493113696,34343.1881533954,31798.9485814832,47364.7929275171,44169.7866070276,35715.2762212115,35176.9375813467,31225.4071423649,38599.7496062138,31798.7943083581,47364.1643438216,44174.2755425787,42005.4224940841,35382.4187595316,34728.9007792461,38754.9630068847,42718.2277903219,42523.3086247791,40607.1546752686,37667.8656722961
2022,47177.5402578585,27805.743793567,69837.9291779533,42517.5359475275,37473.1654319601,45042.7016429268,57377.3080469342,45502.9210422991,52958.8305409376,40931.4518698865,38298.5448701839,56847.7989573504,53067.9461772462,42598.3978175116,41739.792864852,37462.1816448799,46300.8629691971,37851.8422767003,56847.0125411762,53069.5211369715,50269.8094415305,42497.6887052066,41767.4469574945,46466.0952101848,51249.2388985228,50927.1351628502,48225.8233003673,45156.486384227
2023,47940.9183054651,28300.3419700178,71127.6069504245,43312.1918713316,38190.4040812117,45941.2928023795,57853.7468665178,45824.3424925941,53259.7622332253,41234.843969729,39345.356623104,57964.358074051,54013.0885191361,43177.3302187484,41923.4752959862,38180.6279854013,47254.7490032076,38317.2833152855,57964.5978303527,54010.2186177041,51139.4439585326,43296.9069067529,42662.3890914108,47328.8662879563,52405.3221016763,51824.1424426233,48624.2857652837,45937.9475911577
2024,46602.7261625197,27541.3862776313,69292.3674498879,42159.1846153392,37205.3390762274,44809.2176207206,55780.9320534768,44165.6147194325,51371.3173660606,39736.8071417292,38642.5305106884,56501.2956545449,52671.0739065843,41856.4951361688,40312.7741170562,37195.7601927878,46086.6163239709,37112.9486861256,56499.9153930867,52665.1799729882,49774.9580056949,42148.0549324909,41629.7555783842,46200.625972502,51276.0562870711,50403.9671101448,46895.0369110785,44625.4533036904
2025,44865.8786092313,26440.0117017115,66931.1029486071,40626.4147791225,35816.9683244208,43209.0692412674,53335.7582972134,42339.5393399918,49318.6874507722,38134.1613290503,37423.6144469843,54485.1915377624,50877.2443987611,40155.8771344819,38632.9280910623,35807.9428290371,44408.5440971502,35527.5636798391,54482.4550951232,50869.5446325978,47928.4952619311,40618.7071606743,40149.7835188629,44657.2424293314,49575.1384024569,48495.7167267759,44834.1427895069,42911.4054231157
2026,43199.1420226336,25299.4735565921,64719.3918318144,39215.8264302456,34503.3052524886,41609.185383448,51077.8355938462,40754.2787480557,47421.2951442475,36736.867496271,36106.0876233346,52433.5760330998,49125.7174174461,38523.5738072842,37112.8155028386,34494.1559715791,42750.9313998437,33995.1732456117,52432.8138535963,49116.5013705178,46114.590355119,39209.0664439126,38704.8418863882,43150.0236189954,47802.1276372321,46680.2763677802,42894.5357333013,41313.5682915778
2027,41684.7461640739,24204.3228652711,62768.5389913849,37968.6056130091,33314.6714904144,40121.16187354,49092.9251155671,39389.5183193742,45757.7311500881,35556.5851327237,34810.0244281387,50485.127176478,47513.5407428346,37093.0805689089,35782.6124228252,33305.5737566481,41217.4903457862,32610.4047391775,50480.7041899746,47504.3536185873,44421.4628507523,37962.2901090578,37410.1028869694,41763.2923642732,46088.6400246585,45020.6455987726,41191.0136783538,39851.0963155947
2028,40318.1650906265,23185.7726986685,61061.3032758419,36852.9382761314,32256.90586085,38775.2193070197,47358.7866382952,38194.4559905742,44295.7776482308,34542.222171431,33584.1499818558,48683.1011843393,46049.280365653,35831.2048920305,34614.5302604158,32247.9660039553,39798.8979080188,31376.353510846,48681.7896445254,46040.3194302252,42861.1846581289,36846.6277678548,36265.745643443,40492.61020126,44472.733518401,43492.6094876475,39682.1112393773,38516.4409844985
2029,39077.2221001969,22246.3569069698,59532.1304361211,35842.8683913503,31303.1079028231,37553.8819997379,45814.7337015262,37121.3797089487,43013.8772857737,33661.4653070116,32436.3163993683,47041.9719192695,44704.6902883828,34708.1892446394,33582.0902473276,31294.372029425,38489.6234758113,30257.7177105276,47038.44765373,44697.2405647347,41422.6774586485,35833.6671376438,35239.020159151,39325.152575617,42957.2116523706,42079.5942156229,38323.6912032444,37294.6414687406
