"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"11",2030,441157.236639069,257427.241606761,660577.880661909,400412.209476434,351952.493209932,423356.736832506,526280.186627945,420265.131579632,488417.517208617,379008.873136076,364233.036810822,532894.560664824,500129.424934859,395098.568061424,383142.558018086,351854.718091955,434878.096709805,348580.392994254,532876.98077598,500081.099464426,469863.387622505,400289.800618771,394223.700062914,439089.043575984,484122.673342924,476199.164794439,441752.664691456,421797.85969301
"12",2031,478032.339423121,278006.516611972,717417.470433509,434459.145343481,381578.21626337,458738.727181678,569416.63122923,455464.665354035,529201.078302924,411152.997694318,394583.595694243,577012.426178166,542454.594509869,427853.310368891,414914.063047544,381471.97493241,471043.977399591,376856.982149432,576994.439688247,542403.603430446,508718.205909397,434325.611024095,427681.677700708,476317.411676975,524314.947113661,515726.326621775,477644.835721455,456914.934274119
"13",2032,513911.405302276,297846.825181469,773028.323140459,467698.532988086,410447.697174588,493148.578020371,611356.02145316,489776.087031321,568970.616360997,442621.539919755,423991.536989819,619805.08211693,583714.966916194,459734.582292206,445861.841405435,410334.846965908,506158.232394031,404234.61270282,619783.670355062,583664.254459773,546404.039,467552.619382066,460351.236496122,512595.214508658,563243.141022921,554093.99893826,512419.435115903,491052.067629145
"14",2033,548850.472448962,317012.888568447,827458.884786064,500174.63167439,438607.054586083,526656.45697456,652163.990749499,523235.325245986,607773.957167036,473443.029853369,452531.133411813,661334.875822657,623980.779323933,490804.363405661,476030.645079165,438486.596255901,540279.445882154,430760.78699195,661311.878688351,623933.286669098,582985.648317201,500014.722676226,492293.588159504,547978.940051917,600981.44019226,591362.743286803,546124.663205281,524265.142361927
"15",2034,582897.391693114,335561.595609282,880750.199765996,531923.63532296,466098.882349978,559323.515456383,691896.847093696,555872.66725824,645646.685310336,503636.210886242,480268.446460485,701662.066124533,663308.906501511,521116.781243711,505457.502519289,465969.794490882,573458.421552828,456477.226694537,701638.620810569,663267.268533283,618515.714762249,531748.211858636,523556.970032164,582512.499488024,637588.739880281,627584.031047188,578805.927444606,556611.223645049
"16",2035,616093.946720628,353544.703724459,932926.994885908,562975.182666394,492961.894001816,591200.627414714,730594.352158064,587709.634781081,682618.038793787,533216.467843538,507263.821649451,740857.211698944,701738.158285683,550717.547616802,534170.402520114,492824.249299684,605740.833115883,481429.753250503,740833.988771521,701704.653692522,653039.3645527,562783.211440057,554178.285691617,616236.768633017,673116.073046239,662802.416122354,610505.694481008,588138.62256536
"17",2036,648472.140170029,371006.46250568,983996.595548168,593345.482642686,519220.140456184,622327.297054531,768280.573704198,618766.944211597,718711.860093683,562193.181240181,533568.767431841,778975.571541156,739293.039437484,579634.540262792,562196.567046057,519075.614162179,637166.341052578,505656.504132875,778952.988624574,739269.508833059,686605.246161467,593136.650735505,584177.95332714,649185.421266181,707605.86845472,697055.605340014,641262.205782248,618883.396548301
"18",2037,680055.878567636,387977.812990704,1033671.10931656,623041.802453211,544890.908209263,652726.191838643,804976.844780884,649058.776287923,753936.711092213,590573.092483369,559217.168276725,816060.702791691,775995.890042247,607887.577237242,589551.356267835,544738.155536377,667762.954456015,529193.928474416,816039.002352261,775983.642173566,719254.820055177,622816.487342615,613571.90429866,681381.626155602,741095.340392393,730374.057361683,671106.609592185,648878.171105626
"19",2038,710863.028224169,404483.024510317,1081889.47474696,652066.712225486,569986.633450153,682411.980612258,840706.016986658,678593.907877439,788302.611392915,618359.834783408,584234.878669903,852145.297784739,811856.571310707,635497.356245364,616246.545046144,569826.238272791,697553.534913409,552071.084103402,852124.584735641,811856.289806868,751018.030587008,651825.081633372,642369.087521273,712839.416989092,773617.972905184,762781.356663355,700062.571982517,678148.555604141
"20",2039,740906.051034734,420539.719280728,1128683.25358637,680428.093950018,594515.011771044,711395.17034785,875477.907239455,707379.666857512,821816.852682209,645552.582504865,608639.283149458,887253.614278362,846875.590062466,662472.175171865,642292.554524973,594348.346126207,726559.111676633,574310.794962476,887233.905156148,846887.26956795,781919.273140248,680170.470631287,670574.994436548,743569.335279078,805198.772938082,794295.921421007,728146.935332093,706711.294399007
"21",2040,770194.683212307,436160.475784903,1174089.99563175,708129.30130887,618480.973772919,739683.734338062,909306.858005982,735428.62497015,854481.209206166,672142.275908985,632441.427994503,921407.270311698,881058.519663404,688814.640290961,667695.087130844,618307.46933778,754796.807315783,595931.399147425,921388.524731254,881082.35074031,811977.721039391,707855.614910276,698183.977458918,773578.453646621,835861.995396277,824934.185804323,755375.86981529,734579.972627547
"22",2041,798736.808272693,451355.513681441,1218138.00291468,735173.451171887,641885.137694537,767282.905917348,942206.792298585,762747.092705141,886303.126996074,698122.497928394,655649.901934247,954625.109011307,914412.17096614,714524.124041091,692456.266890267,641705.678341884,782278.215506526,616949.498605508,954607.246285142,914447.400265236,841205.071854903,734884.658050623,725189.010077354,802866.863733646,865630.249918822,854712.042597184,781765.202849538,761766.432189324
"23",2042,826537.555663248,466133.455619215,1260848.48751484,761563.595738164,664725.547329328,794194.461667932,974185.082209547,789340.761695813,917281.543021052,723487.575247518,678271.798462167,986925.539244076,946929.889382955,739599.399849386,716575.940645236,664539.995438449,809011.810554972,637379.579663138,986908.452420586,946975.282265552,869609.514858573,761259.875817319,751589.006904221,831435.482646037,894526.484988806,883644.01511341,807332.172267606,788278.521309208
"24",2043,853601.00862262,480501.443932835,1302232.71665946,787295.38076089,686999.675223959,820423.516628608,1005242.91981447,815213.969617427,947421.859932329,748232.065529183,700312.732008716,1018319.64592548,978606.56500241,764039.514548596,740058.944746331,686808.119165454,835006.581914846,657235.600378682,1018303.22174807,978661.59451166,897199.044283108,786978.871276545,777378.608343342,859283.713014645,922573.360874654,911741.311857566,832094.427004548,814121.398145572
"25",2044,879931.37334186,494465.267322923,1342316.38013683,812366.530076498,708705.137848797,845971.409316052,1035390.01179601,840370.977458937,976728.367338167,772348.121767574,721776.94130218,1048820.38294714,1009441.76696054,787846.155745053,762909.057136997,708508.463236337,860272.575016954,676527.537199901,1048804.49917999,1009505.89709149,923980.683943747,812037.255710845,802553.914421122,886411.733854887,949787.290245969,939016.347637357,856065.622144897,839297.808657757
"26",2045,905533.133388407,508029.490374378,1381123.0283369,836776.156030776,729841.066892572,870834.994903686,1064634.65761166,864817.152179891,1005204.33506272,795831.340355599,742667.3836265,1078437.77796128,1039439.38715661,811022.958409944,785128.933483671,729639.657095106,884820.15017977,695264.13623729,1078422.29863268,1039512.006489,949964.995745686,836434.983031828,827106.087762327,912819.95466933,976181.94085276,965484.032681329,879260.018302598,863810.245955085
"27",2046,930410.662394594,521199.354914226,1418677.2034164,860521.999735522,750406.585969043,895013.766229906,1092984.67853436,888559.890738257,1032851.25455385,818680.366454255,762988.446405534,1107179.06325536,1068600.4722348,833569.106213734,806725.358703049,750200.646067432,908661.360292019,713454.110741603,1107163.75066395,1068681.44847752,975159.691188759,860170.24162955,851032.278924559,938508.760706219,1001771.76048823,991157.411020098,901691.38064694,887664.000931464
"28",2047,954570.387760977,533980.346960239,1455005.61616711,883606.860020862,770402.513999103,918510.573322653,1120447.54178216,911609.866960995,1059675.83741894,840898.765982315,782745.223149682,1135055.37052685,1096933.22002838,855486.135750733,827704.104334651,770192.18652375,931805.723021663,731105.951158824,1135039.86320559,1097021.9505899,999573.549179639,883243.949992689,874331.528532311,963480.47756331,1026571.27548252,1016048.66785764,923374.238461426,910863.97164471
"29",2048,978019.606711517,546377.452369452,1490127.75677292,906033.143551753,789832.697556719,941330.203042213,1147036.547005,933977.263616003,1085689.36413475,862491.701658292,801942.135702684,1162074.96231153,1124445.68519245,876777.275157503,848071.328910383,789617.985367807,954262.678080326,748230.383084552,1162058.82940899,1124541.53721247,1023217.75652342,905660.643993769,897000.575148377,987737.99568812,1050594.73457676,1040167.50226701,944324.023806351,933415.243611603
"30",2049,1000766.62377603,558395.620314218,1524294.72533173,927804.474169798,808700.336901712,963475.585558312,1172766.53561988,955672.056080515,1110898.52615456,883463.987786691,820583.915240692,1188248.46464533,1151147.1554053,897450.238844167,867836.058326543,808481.504119267,976041.503183103,764836.694982514,1188231.55297754,1151249.53941584,1046104.77705879,927423.010516937,919041.314772599,1011288.50008765,1073859.02517128,1063524.60835113,964557.658889167,955325.126084638
"31",2050,1022821.23630682,570040.889360013,1557543.98989663,948925.976178781,827011.330980454,984950.939318897,1197653.66629484,976705.92946248,1135314.37258226,903821.239370687,838677.15685772,1213588.79778791,1177045.65116013,917511.004995505,887007.730568861,826787.794942465,997153.017927972,780934.059685989,1213571.10635628,1177154.03629606,1068248.18346775,948537.064794765,940457.412463692,1034141.30432636,1096381.5144788,1086137.25980006,984093.613130445,976602.542369095
"32",2051,1044194.59394679,581318.955006516,1589887.11702966,969404.420486783,844772.319895793,1005763.12856042,1221718.38749632,997091.52454157,1158951.53323143,923572.54555148,856228.141916419,1238110.05140116,1202151.99997486,936965.032040796,905596.962674622,844545.117210681,1017609.50459243,796531.396091779,1238091.6230495,1202265.91651886,1089663.92431905,969008.848851936,961253.895333161,1056305.9727283,1118177.71345705,1108022.71591581,1002949.94543651,997257.090001926
"33",2052,1064898.75736614,592235.480042727,1621336.45864158,989248.84302333,861992.281829024,1025921.38484139,1244977.20808564,1016842.24716646,1181825.76135544,942727.273785189,873243.340022873,1261831.40936663,1226477.72399779,955819.860317089,923612.703123082,861761.372807008,1037423.50635306,811639.615779578,1261812.29155874,1226596.75479074,1110365.85810209,988847.339010887,981436.837488334,1077791.35647166,1139262.37676718,1129199.61409642,1021145.38320759,1017300.71011226
"34",2053,1084946.63359911,602797.950645102,1651912.69326626,1008469.92348498,878679.302726192,1045436.89770418,1267450.26796612,1035972.0905304,1203952.50948906,961296.274182763,889732.10105592,1284773.91637886,1250034.01972601,974084.194797457,941064.725113681,878444.843257929,1056607.16127239,826269.874557435,1284754.39820315,1250157.7982833,1130369.0408623,1008063.52212531,1001013.73209376,1098610.56718747,1159648.82282127,1149685.34902623,1038697.91468167,1036744.81388774
"35",2054,1104352.33690714,613014.525454644,1681633.52965193,1027078.03796002,894843.628698505,1064321.71744116,1289160.28306384,1054495.48149939,1225353.20671492,979291.464079718,905704.982538242,1306957.95293376,1272833.9870649,991768.520558824,957965.2290443,894605.610498943,1075172.79346943,840433.535054309,1306937.61355059,1272962.19033328,1149691.18256411,1026667.56434212,1019993.16607363,1118777.64249078,1179353.84116207,1169497.05396045,1055625.31808854,1055600.85186455
"36",2055,1123130.31166767,622892.67309238,1710511.92455063,1045085.53249092,910495.546160512,1082588.32577922,1310129.31802655,1072427.5507845,1246044.48487311,996724.740754973,921171.549840322,1328403.61330194,1294892.1561847,1008884.67984348,974327.629823702,910254.086204832,1093133.34535022,854142.352771269,1328382.71635319,1295024.486957,1168351.14366204,1044670.41390077,1038384.01321515,1138306.1122382,1198395.18264232,1188651.91267296,1071945.4395932,1073880.58765658
"37",2056,1141295.79956247,632459.36422637,1738560.94659596,1062505.45455425,925646.455991434,1100250.39967987,1330379.53565475,1089783.86136859,1266047.06367817,1013609.15849275,936141.336934668,1349130.73851092,1316223.3773711,1025445.65513806,990166.079246208,925401.792750325,1110503.15219961,867407.731536951,1349110.89449416,1316359.58589438,1186367.86563115,1062086.06332238,1056198.4882473,1157210.21906812,1216790.60026955,1207166.4781753,1087676.11963061,1091596.03494648
"38",2057,1158864.663782,641732.246004876,1765790.98600133,1079351.14600066,940308.883711067,1117323.52893144,1349933.63624243,1106580.47219804,1285379.97126623,1029958.87867489,950625.69948745,1369160.85921757,1336842.94454712,1041465.13082015,1005496.86964564,940060.852965298,1127296.88091073,880241.708856759,1369141.5102009,1336982.82580634,1203761.89466301,1078927.38484068,1073449.69353556,1175505.32150521,1234558.45759466,1225057.60537045,1102835.21392773,1108759.53647881
"39",2058,1175853.03191632,650715.869006846,1792214.12545232,1095638.2175995,954495.296271413,1133824.51821423,1368812.82545143,1122833.30943526,1304064.53865859,1045788.1131067,964636.263432453,1388513.10202679,1356765.89228619,1056957.15684612,1020335.55404467,954244.042687771,1143529.91195641,892656.616709663,1388493.77641608,1356909.27812961,1220554.38490613,1095210.16216198,1090150.72324959,1193205.8095005,1251716.68470189,1242342.75059434,1117440.58162527,1125385.22640414
"40",2059,1192277.18305801,659415.384395573,1817850.52101621,1111382.02551981,968218.312412902,1149771.2497831,1387037.91728581,1138557.92710807,1322119.26974325,1061111.06032314,978185.068775603,1407206.58555701,1376012.13225444,1071935.77643722,1034697.3925222,967963.679366324,1159218.07539376,904664.580668568,1407187.1135161,1376158.82936521,1236764.08771902,1110949.05886902,1106315.07509883,1210327.57780515,1268282.74748754,1259039.29978088,1131509.91790974,1141486.04199008
"41",2060,1208153.64172424,667836.381743662,1842717.74620941,1126597.9760869,981491.622389395,1165181.13667023,1404630.83446341,1153769.92535993,1339564.233698,1075941.86722033,991284.130541653,1425261.5602756,1394599.50246396,1086414.65991421,1048596.58048726,981233.828411289,1174379.05126668,916277.366564962,1425241.91329167,1394748.85957852,1252409.6844602,1126160.56752949,1121957.04089429,1226887.30358693,1284274.43497104,1275164.39290708,1145060.60934135,1157075.58983262
